null_rep,external_roc_auc,external_balanced_accuracy,external_accuracy,external_f1,training_spectral_topP_abs_fraction
71,0.6755195394140148,0.5,0.4745011086474501,0.643609022556391,0.3138928218809532
72,0.6681848653338065,0.5,0.4745011086474501,0.643609022556391,0.3147443717030373
73,0.7349658898221539,0.5,0.4745011086474501,0.643609022556391,0.31441221310145134
74,0.7644623210694428,0.5,0.5254988913525499,0.0,0.31247202929910745
75,0.7080523679955835,0.5,0.4745011086474501,0.643609022556391,0.30959699185349404
76,0.723056902874719,0.5,0.4745011086474501,0.643609022556391,0.3158023290681842
77,0.7813991087976655,0.5004534879135613,0.5254988913525499,0.01834862385321101,0.31694178808227513
78,0.6926929295319216,0.5,0.5254988913525499,0.0,0.311251508378528
79,0.7344335344453645,0.5425095626799163,0.565410199556541,0.1694915254237288,0.31461362831379597
80,0.8176781418825664,0.5,0.4745011086474501,0.643609022556391,0.3117639895480141
81,0.6840175085768366,0.5,0.4745011086474501,0.643609022556391,0.3141439610512929
82,0.7164123190977563,0.5,0.5254988913525499,0.0,0.3131721866343556
83,0.6697030640009465,0.5,0.5254988913525499,0.0,0.3104093684632507
84,0.7472692140857289,0.5,0.4745011086474501,0.643609022556391,0.32463271172100044
85,0.6873102251666076,0.5,0.5254988913525499,0.0,0.31105334979302823
86,0.6983516700185338,0.5,0.4745011086474501,0.643609022556391,0.3152229567953133
87,0.6713789975945423,0.5,0.4745011086474501,0.643609022556391,0.31565944624963976
88,0.7464411057218345,0.5,0.5254988913525499,0.0,0.3192256744923353
89,0.770042194092827,0.5,0.4745011086474501,0.643609022556391,0.30815179617888505
90,0.6721085216294017,0.5,0.4745011086474501,0.643609022556391,0.3111257115866273
91,0.578473125911905,0.5,0.5254988913525499,0.0,0.32085419541858784
92,0.5949564257265665,0.5,0.4745011086474501,0.643609022556391,0.31356962764337115
93,0.5791040656177294,0.5,0.4745011086474501,0.643609022556391,0.32890328339458946
94,0.6962025316455697,0.5,0.4745011086474501,0.643609022556391,0.3112148208165303
95,0.580267360700343,0.5,0.5254988913525499,0.0,0.3214736498913152
96,0.691588785046729,0.5,0.5254988913525499,0.0,0.32633068432904055
97,0.7412555700145904,0.5,0.4745011086474501,0.643609022556391,0.31230144167619417
98,0.7995780590717301,0.5,0.5254988913525499,0.0,0.3080348634932713
99,0.7234906739224733,0.5,0.5254988913525499,0.0,0.3129408673063458
100,0.7452186600417999,0.5,0.5254988913525499,0.0,0.30630903496058337
101,0.6805473401948026,0.5,0.4745011086474501,0.643609022556391,0.3064019367856586
102,0.6730154974565243,0.5,0.4745011086474501,0.643609022556391,0.3117220341427743
103,0.7531251232304113,0.5,0.4745011086474501,0.643609022556391,0.32288350965888585
104,0.7482747742418865,0.5,0.4745011086474501,0.643609022556391,0.3262468879891456
105,0.7573642493789188,0.5,0.5254988913525499,0.0,0.32233788384297996
106,0.7692929531921605,0.5,0.5254988913525499,0.0,0.3119700380029421
107,0.6738633226862258,0.5,0.4745011086474501,0.643609022556391,0.3160873770029313
108,0.5758902164911867,0.5,0.4745011086474501,0.643609022556391,0.3185569095246824
109,0.7139279940060728,0.5,0.5254988913525499,0.0,0.3116881650203288
110,0.6459442407034978,0.5021097046413502,0.47671840354767187,0.6445783132530121,0.3177663398298164
111,0.710773295476951,0.5,0.4745011086474501,0.643609022556391,0.3056177781128953
112,0.824105840135652,0.5,0.4745011086474501,0.643609022556391,0.31098076271495917
113,0.6957096100003943,0.5,0.5254988913525499,0.0,0.31142176304205166
114,0.768405694230845,0.5,0.5254988913525499,0.0,0.31286845845600697
115,0.6638274379904572,0.5,0.4745011086474501,0.643609022556391,0.3137246067443732
116,0.7615639417958122,0.5,0.5254988913525499,0.0,0.31127316327427035
117,0.7655073149572145,0.5,0.4745011086474501,0.643609022556391,0.31498775287292585
118,0.703734374383848,0.5,0.5254988913525499,0.0,0.3207326402053671
119,0.7389289798493631,0.5,0.4745011086474501,0.643609022556391,0.3154589040341799
120,0.5240940100161678,0.5,0.4745011086474501,0.643609022556391,0.3181551917802122
121,0.7339800465318033,0.5,0.5254988913525499,0.0,0.3134545312651715
122,0.6815331834851533,0.5,0.5254988913525499,0.0,0.3191691012377913
123,0.8325840924326668,0.5,0.4745011086474501,0.643609022556391,0.31067624799885446
124,0.6432035963563232,0.5,0.5254988913525499,0.0,0.3095777849783656
125,0.6872510745691865,0.5,0.4745011086474501,0.643609022556391,0.3166385673824211
126,0.7655861824204424,0.5,0.5254988913525499,0.0,0.310018436840487
127,0.6492961078906897,0.5,0.4745011086474501,0.643609022556391,0.3113035763762081
128,0.6802713040735044,0.5,0.4745011086474501,0.643609022556391,0.314836862938688
129,0.78051184983635,0.5,0.5254988913525499,0.0,0.32530018083447726
130,0.7105366930872669,0.5,0.4745011086474501,0.643609022556391,0.31233443814064443
131,0.7053314405142159,0.5,0.4745011086474501,0.643609022556391,0.31178955344783277
132,0.7444102685437123,0.5,0.4745011086474501,0.643609022556391,0.31065192934004743
133,0.7253243424425253,0.5,0.4745011086474501,0.643609022556391,0.31112327017874425
134,0.6529831617966009,0.5,0.4745011086474501,0.643609022556391,0.3181839272526522
135,0.736937576402855,0.5,0.5254988913525499,0.0,0.3171115709583689
136,0.7404471785165031,0.5,0.4745011086474501,0.643609022556391,0.3104200408699624
137,0.6354351512283607,0.5,0.4745011086474501,0.643609022556391,0.31638827339531256
138,0.6184589297685239,0.5,0.4745011086474501,0.643609022556391,0.3215212213754113
139,0.5678260183761189,0.5,0.4745011086474501,0.643609022556391,0.31754387103796755
140,0.7117985724989155,0.5,0.4745011086474501,0.643609022556391,0.3145519027071531
141,0.7501084427619386,0.5,0.5254988913525499,0.0,0.31298944546126917
142,0.8133601482708309,0.5,0.4745011086474501,0.643609022556391,0.31613456205164747
143,0.6559209748018455,0.5,0.4745011086474501,0.643609022556391,0.31294848021865734
144,0.7830553255254544,0.5,0.5254988913525499,0.0,0.305739892817969
145,0.8095350763042707,0.5,0.4745011086474501,0.643609022556391,0.3173502200843313
