null_rep,external_roc_auc,external_balanced_accuracy,external_accuracy,external_f1,training_spectral_topP_abs_fraction
71,0.6342718561457471,0.5,0.5254988913525499,0.0,0.2816714568576238
72,0.6778658464450491,0.5,0.4745011086474501,0.643609022556391,0.28620049749745935
73,0.5390196774320755,0.5,0.4745011086474501,0.643609022556391,0.2902082843482836
74,0.7270594266335424,0.5,0.4745011086474501,0.643609022556391,0.29086418440965933
75,0.7427540518159235,0.5,0.4745011086474501,0.643609022556391,0.28463758346717866
76,0.6830316652864862,0.5,0.5254988913525499,0.0,0.29260871686602824
77,0.7271185772309635,0.5,0.4745011086474501,0.643609022556391,0.29703538200620405
78,0.7432272565952915,0.5,0.5254988913525499,0.0,0.3002727242715849
79,0.7371150281951181,0.5,0.5254988913525499,0.0,0.29146920134208826
80,0.6590362395993533,0.5,0.5254988913525499,0.0,0.29454683770433177
81,0.649927047596514,0.5,0.5254988913525499,0.0,0.29342786957801886
82,0.6971489412043061,0.5,0.4745011086474501,0.643609022556391,0.295747282936242
83,0.6060175874442999,0.5,0.5254988913525499,0.0,0.29081095231323556
84,0.5756338972356955,0.5,0.4745011086474501,0.643609022556391,0.29025866920685317
85,0.6327930912102211,0.5,0.5254988913525499,0.0,0.29475804033709235
86,0.6038487322055286,0.5,0.5254988913525499,0.0,0.28757382654565583
87,0.6430458614298672,0.5,0.5254988913525499,0.0,0.2852022865767231
88,0.7692929531921606,0.5,0.4745011086474501,0.643609022556391,0.2982903679844388
89,0.6711621120706652,0.5,0.5254988913525499,0.0,0.29971011212331417
90,0.6993177964430775,0.5,0.4745011086474501,0.643609022556391,0.28954857953498814
91,0.5544974170905792,0.5,0.4745011086474501,0.643609022556391,0.2934201144680839
92,0.6963602665720258,0.5,0.4745011086474501,0.643609022556391,0.2875633509236569
93,0.6595685949761426,0.5,0.5254988913525499,0.0,0.28801637645930833
94,0.7347687211640839,0.5,0.4745011086474501,0.643609022556391,0.2851166404585716
95,0.7637919476320045,0.5,0.5254988913525499,0.0,0.2937801874360119
96,0.7272368784258055,0.5,0.4745011086474501,0.643609022556391,0.29242922754974227
