null_rep,mean_pr_auc,mean_roc_auc
286,0.4638585739452612,0.7361151960784313
287,0.4419524787361474,0.7150490196078433
288,0.4707269006077056,0.7309681372549021
289,0.4210843316899819,0.7119117647058824
290,0.4575777395835445,0.7432352941176471
291,0.4349268226899805,0.7151593137254902
292,0.4533584311715116,0.7365318627450981
293,0.42168214084390565,0.7284803921568629
294,0.4644100704363862,0.7491544117647058
295,0.4628115151245957,0.7471936274509804
296,0.4330038160727014,0.7295833333333335
297,0.4463922577966696,0.723247549019608
298,0.4155248191923888,0.7034558823529413
299,0.42148081287477573,0.7032230392156865
300,0.4452412577890519,0.7344975490196078
301,0.44511284848049554,0.7293995098039215
302,0.4481786901036127,0.7088848039215685
303,0.4262439201951586,0.720857843137255
304,0.4419529411936533,0.7065808823529411
305,0.4403254311621184,0.7313357843137253
306,0.4418515737072239,0.7353553921568627
307,0.4153529206145306,0.6993872549019607
308,0.48783977335873613,0.7466666666666666
309,0.4329778794763316,0.7158578431372549
310,0.4280784647355855,0.7234803921568629
311,0.46741811456517335,0.7455514705882353
312,0.44013108166629844,0.7215073529411766
313,0.46089109417127994,0.7289460784313725
314,0.4622853468484272,0.7175735294117648
315,0.41623402573518675,0.7119362745098039
316,0.43814356338679084,0.7089583333333335
317,0.4278292195850246,0.7163235294117647
318,0.46012771738352237,0.7425612745098041
319,0.4263623088298011,0.6943504901960783
320,0.43013363130390997,0.7260906862745098
321,0.4423891255803021,0.7094117647058822
322,0.4454423328362958,0.7209436274509804
323,0.4086678392413686,0.7100245098039217
324,0.4328936412744462,0.7257720588235296
325,0.41775666251246746,0.7112377450980393
326,0.4352900695222677,0.7211764705882352
327,0.4508717455288662,0.7171691176470587
328,0.44880313912666864,0.7332107843137254
329,0.4536370995132606,0.7316176470588236
330,0.4418672766288866,0.7223284313725489
331,0.4410517342134989,0.7261274509803922
332,0.44426616994689744,0.72734068627451
333,0.44080740240724764,0.7257475490196079
334,0.4596645186025991,0.7279901960784315
335,0.4353849869171077,0.7033455882352943
336,0.4289845046594272,0.7227450980392159
337,0.45769491978896,0.7480024509803921
338,0.4301265179322455,0.7171813725490196
339,0.4533876549433824,0.7333946078431375
340,0.44081302167331576,0.7139215686274508
341,0.427199460942108,0.7137132352941176
342,0.43906610825534975,0.7070588235294117
343,0.4149455456394311,0.7172794117647058
344,0.45346304817473554,0.7218382352941178
345,0.43540341402377003,0.7159803921568628
346,0.4466737091096611,0.7336519607843137
347,0.4298710275076374,0.7209681372549018
348,0.4246604618721491,0.7097303921568628
349,0.47886903022158434,0.7346323529411763
350,0.43915365969313336,0.7397549019607843
351,0.4379789715788169,0.7227941176470587
352,0.455593203809148,0.735061274509804
353,0.4572607787665838,0.7209558823529412
354,0.4325012604497899,0.7253553921568628
355,0.4594190157609275,0.7260416666666667
356,0.46778602454763446,0.7329534313725489
357,0.4013134940824569,0.7161029411764704
358,0.4640655013917398,0.7262254901960782
359,0.42843492243337444,0.722781862745098
360,0.4330764852336059,0.7187132352941177
361,0.42343605767870474,0.7200735294117646
362,0.44237833324656073,0.7131372549019608
363,0.41615014463234273,0.6995833333333333
364,0.47292754195695375,0.741139705882353
365,0.4253024788965192,0.6981372549019608
366,0.46341871963892084,0.7304411764705883
367,0.4535871464133848,0.7357965686274511
368,0.44656536149608905,0.7315931372549019
369,0.4470812175870226,0.737781862745098
370,0.4425672351098048,0.7048651960784313
371,0.4342956785073657,0.7188725490196077
372,0.45559920939913207,0.7323406862745098
373,0.4400580555638605,0.7272181372549019
374,0.41883583274024455,0.7084681372549021
375,0.4486091767709415,0.7357720588235293
376,0.42267695007091305,0.7124509803921569
377,0.4353248296394581,0.7085539215686275
378,0.44038727884316126,0.7447426470588234
379,0.45167629046363567,0.7274632352941175
380,0.44394977295093385,0.7193995098039214
381,0.45150383560368085,0.7251593137254901
382,0.4288709165075265,0.7218504901960785
383,0.419449997514239,0.7086764705882352
384,0.44199059938456225,0.7037745098039215
385,0.3950021968342402,0.6886887254901961
386,0.46835230255354104,0.7375245098039216
387,0.44799105143222784,0.7227818627450979
388,0.4145855865840386,0.7102083333333331
389,0.4696841266175631,0.7323651960784315
390,0.4217944894516102,0.7164338235294117
391,0.4139192504118976,0.6993259803921569
392,0.46299508400669387,0.7322303921568627
393,0.43269244443780047,0.706311274509804
394,0.4504290086848136,0.7262990196078429
395,0.4691186379553253,0.7331617647058825
396,0.4352663091838788,0.7252818627450981
397,0.41878368538353056,0.7091299019607843
398,0.4502831482816003,0.7261764705882353
399,0.43543279596220763,0.7393382352941174
400,0.45526351981924734,0.7287009803921569
401,0.429225359679307,0.7126593137254901
402,0.4428853682866842,0.7377573529411764
403,0.4496453293438587,0.7318137254901962
404,0.4139163304016245,0.7200612745098042
405,0.44016818677538505,0.7254901960784315
406,0.43743153574152027,0.7085661764705883
407,0.47092487229832436,0.740833333333333
408,0.4591362268479142,0.728688725490196
409,0.4434314507445313,0.7409068627450981
410,0.463028905383975,0.7350980392156862
411,0.49026910268667234,0.7511519607843137
412,0.41718851672063745,0.7015931372549019
413,0.45333643824355896,0.7379656862745098
414,0.46306333525722077,0.7306004901960784
415,0.4531992738800015,0.7323039215686274
416,0.43925382847286876,0.7361151960784315
417,0.40874537250388654,0.7107475490196077
418,0.42686328268681206,0.7215073529411766
419,0.45768758404478227,0.7245465686274509
420,0.44670429772326053,0.7130882352941176
