fold,repeat,fold_within_repeat,r,k,n_train,n_test,n_pos_train,n_pos_test,pr_auc,roc_auc,balanced_accuracy,sensitivity,specificity
12,3,2,16,32,77,19,11,2,0.08596491228070174,0.08823529411764708,0.38235294117647056,0.0,0.7647058823529411
13,3,3,4,8,77,19,11,2,0.18333333333333335,0.6176470588235294,0.5441176470588236,0.5,0.5882352941176471
13,3,3,4,16,77,19,11,2,0.41666666666666663,0.8529411764705882,0.6911764705882353,0.5,0.8823529411764706
13,3,3,4,32,77,19,11,2,0.5769230769230769,0.6764705882352942,0.75,0.5,1.0
13,3,3,8,8,77,19,11,2,0.15476190476190477,0.5294117647058824,0.3235294117647059,0.0,0.6470588235294118
13,3,3,8,16,77,19,11,2,0.15476190476190477,0.5294117647058824,0.35294117647058826,0.0,0.7058823529411765
13,3,3,8,32,77,19,11,2,0.16025641025641024,0.5294117647058824,0.47058823529411764,0.0,0.9411764705882353
13,3,3,16,8,77,19,11,2,0.0804093567251462,0.0,0.35294117647058826,0.0,0.7058823529411765
13,3,3,16,16,77,19,11,2,0.22619047619047616,0.7058823529411764,0.4117647058823529,0.0,0.8235294117647058
13,3,3,16,32,77,19,11,2,0.30952380952380953,0.7941176470588235,0.4411764705882353,0.0,0.8823529411764706
14,3,4,4,8,77,19,10,3,0.23412698412698413,0.6041666666666666,0.40625,0.0,0.8125
14,3,4,4,16,77,19,10,3,0.22883597883597884,0.5625,0.40625,0.0,0.8125
14,3,4,4,32,77,19,10,3,0.38333333333333336,0.8125,0.7395833333333333,0.6666666666666666,0.8125
14,3,4,8,8,77,19,10,3,0.11744639376218323,0.10416666666666666,0.34375,0.0,0.6875
14,3,4,8,16,77,19,10,3,0.11530964162543109,0.08333333333333333,0.375,0.0,0.75
14,3,4,8,32,77,19,10,3,0.15873015873015872,0.35416666666666663,0.375,0.0,0.75
14,3,4,16,8,77,19,10,3,0.1346153846153846,0.22916666666666666,0.25,0.0,0.5
14,3,4,16,16,77,19,10,3,0.1962962962962963,0.5,0.34375,0.0,0.6875
14,3,4,16,32,77,19,10,3,0.30277777777777776,0.7291666666666666,0.375,0.0,0.75
15,3,5,4,8,77,19,10,3,0.5694444444444444,0.8125,0.84375,1.0,0.6875
15,3,5,4,16,77,19,10,3,0.3222222222222222,0.7291666666666666,0.7083333333333333,0.6666666666666666,0.75
15,3,5,4,32,77,19,10,3,0.6464646464646464,0.8125,0.6770833333333333,0.6666666666666666,0.6875
15,3,5,8,8,77,19,10,3,0.16014309764309764,0.37499999999999994,0.38541666666666663,0.3333333333333333,0.4375
15,3,5,8,16,77,19,10,3,0.1625272331154684,0.375,0.34375,0.0,0.6875
15,3,5,8,32,77,19,10,3,0.5254901960784314,0.6458333333333333,0.7395833333333333,0.6666666666666666,0.8125
15,3,5,16,8,77,19,10,3,0.1577246283128636,0.35416666666666663,0.44791666666666663,0.3333333333333333,0.5625
15,3,5,16,16,77,19,10,3,0.17032967032967034,0.41666666666666663,0.44791666666666663,0.3333333333333333,0.5625
15,3,5,16,32,77,19,10,3,0.30634920634920637,0.7083333333333334,0.5104166666666666,0.3333333333333333,0.6875
16,4,1,4,8,76,20,10,3,0.2388888888888889,0.6470588235294118,0.6568627450980392,0.6666666666666666,0.6470588235294118
16,4,1,4,16,76,20,10,3,0.17919580419580422,0.4901960784313726,0.3235294117647059,0.0,0.6470588235294118
16,4,1,4,32,76,20,10,3,0.18596491228070178,0.45098039215686275,0.38235294117647056,0.0,0.7647058823529411
16,4,1,8,8,76,20,10,3,0.20476190476190476,0.5490196078431373,0.5980392156862745,0.6666666666666666,0.5294117647058824
16,4,1,8,16,76,20,10,3,0.18835978835978837,0.5098039215686274,0.35294117647058826,0.0,0.7058823529411765
16,4,1,8,32,76,20,10,3,0.2440087145969499,0.5490196078431373,0.5784313725490196,0.3333333333333333,0.8235294117647058
16,4,1,16,8,76,20,10,3,0.15317460317460319,0.3529411764705882,0.4607843137254902,0.3333333333333333,0.5882352941176471
16,4,1,16,16,76,20,10,3,0.2777777777777778,0.49019607843137253,0.43137254901960786,0.3333333333333333,0.5294117647058824
16,4,1,16,32,76,20,10,3,0.3088235294117647,0.588235294117647,0.5784313725490196,0.3333333333333333,0.8235294117647058
17,4,2,4,8,77,19,11,2,0.41666666666666663,0.8529411764705882,0.8823529411764706,1.0,0.7647058823529411
17,4,2,4,16,77,19,11,2,0.23809523809523808,0.588235294117647,0.6323529411764706,0.5,0.7647058823529411
17,4,2,4,32,77,19,11,2,0.41666666666666663,0.8823529411764706,0.9117647058823529,1.0,0.8235294117647058
17,4,2,8,8,77,19,11,2,0.26666666666666666,0.7058823529411764,0.6029411764705883,0.5,0.7058823529411765
17,4,2,8,16,77,19,11,2,0.35,0.7352941176470589,0.5441176470588236,0.5,0.5882352941176471
17,4,2,8,32,77,19,11,2,0.26666666666666666,0.7058823529411764,0.5441176470588236,0.5,0.5882352941176471
17,4,2,16,8,77,19,11,2,0.2222222222222222,0.47058823529411764,0.5147058823529411,0.5,0.5294117647058824
17,4,2,16,16,77,19,11,2,0.3611111111111111,0.7647058823529411,0.5441176470588236,0.5,0.5882352941176471
17,4,2,16,32,77,19,11,2,0.3611111111111111,0.7647058823529411,0.5735294117647058,0.5,0.6470588235294118
18,4,3,4,8,77,19,11,2,0.11437908496732026,0.3235294117647059,0.29411764705882354,0.0,0.5882352941176471
18,4,3,4,16,77,19,11,2,0.25,0.6470588235294117,0.6617647058823529,0.5,0.8235294117647058
18,4,3,4,32,77,19,11,2,0.20833333333333331,0.6176470588235294,0.4117647058823529,0.0,0.8235294117647058
18,4,3,8,8,77,19,11,2,0.1388888888888889,0.38235294117647056,0.6029411764705883,0.5,0.7058823529411765
18,4,3,8,16,77,19,11,2,0.10555555555555556,0.2647058823529412,0.38235294117647056,0.0,0.7647058823529411
18,4,3,8,32,77,19,11,2,0.11805555555555555,0.3235294117647059,0.4411764705882353,0.0,0.8823529411764706
18,4,3,16,8,77,19,11,2,0.1125,0.3235294117647059,0.3235294117647059,0.0,0.6470588235294118
18,4,3,16,16,77,19,11,2,0.12698412698412698,0.4117647058823529,0.38235294117647056,0.0,0.7647058823529411
18,4,3,16,32,77,19,11,2,0.10795454545454546,0.29411764705882354,0.38235294117647056,0.0,0.7647058823529411
19,4,4,4,8,77,19,10,3,0.8055555555555556,0.9583333333333334,0.8020833333333333,0.6666666666666666,0.9375
19,4,4,4,16,77,19,10,3,0.8666666666666667,0.9583333333333334,0.9375,1.0,0.875
19,4,4,4,32,77,19,10,3,0.6388888888888888,0.9375,0.8020833333333333,0.6666666666666666,0.9375
19,4,4,8,8,77,19,10,3,0.2619047619047619,0.6666666666666666,0.6458333333333333,0.6666666666666666,0.625
19,4,4,8,16,77,19,10,3,0.2791666666666667,0.6041666666666666,0.40625,0.0,0.8125
19,4,4,8,32,77,19,10,3,0.8333333333333333,0.9375,0.8020833333333333,0.6666666666666666,0.9375
19,4,4,16,8,77,19,10,3,0.11993927125506074,0.125,0.25,0.0,0.5
19,4,4,16,16,77,19,10,3,0.15252525252525254,0.3333333333333333,0.3125,0.0,0.625
19,4,4,16,32,77,19,10,3,0.19212962962962962,0.4791666666666667,0.5104166666666666,0.3333333333333333,0.6875
20,4,5,4,8,77,19,10,3,0.2528138528138528,0.6458333333333334,0.5104166666666666,0.3333333333333333,0.6875
20,4,5,4,16,77,19,10,3,0.3833333333333333,0.7291666666666667,0.7083333333333333,0.6666666666666666,0.75
20,4,5,4,32,77,19,10,3,0.24027777777777776,0.5208333333333333,0.5416666666666666,0.3333333333333333,0.75
20,4,5,8,8,77,19,10,3,0.4603174603174603,0.5625,0.47916666666666663,0.3333333333333333,0.625
20,4,5,8,16,77,19,10,3,0.48333333333333334,0.6458333333333333,0.5104166666666666,0.3333333333333333,0.6875
20,4,5,8,32,77,19,10,3,0.5555555555555556,0.7916666666666666,0.6770833333333333,0.6666666666666666,0.6875
20,4,5,16,8,77,19,10,3,0.12041226747109099,0.125,0.25,0.0,0.5
20,4,5,16,16,77,19,10,3,0.19393939393939397,0.47916666666666663,0.5104166666666666,0.3333333333333333,0.6875
20,4,5,16,32,77,19,10,3,0.3611111111111111,0.7083333333333333,0.6041666666666666,0.3333333333333333,0.875
21,5,1,4,8,76,20,10,3,0.25757575757575757,0.6666666666666666,0.6568627450980392,0.6666666666666666,0.6470588235294118
21,5,1,4,16,76,20,10,3,0.37142857142857144,0.7058823529411764,0.6568627450980392,0.6666666666666666,0.6470588235294118
21,5,1,4,32,76,20,10,3,0.2507936507936508,0.6666666666666666,0.38235294117647056,0.0,0.7647058823529411
21,5,1,8,8,76,20,10,3,0.6555555555555554,0.8431372549019608,0.7156862745098038,0.6666666666666666,0.7647058823529411
21,5,1,8,16,76,20,10,3,0.6464646464646464,0.8235294117647058,0.7450980392156863,0.6666666666666666,0.8235294117647058
21,5,1,8,32,76,20,10,3,0.7291666666666666,0.7450980392156863,0.8333333333333333,0.6666666666666666,1.0
21,5,1,16,8,76,20,10,3,0.28596491228070176,0.5098039215686274,0.5490196078431372,0.3333333333333333,0.7647058823529411
21,5,1,16,16,76,20,10,3,0.4251805985552115,0.39215686274509803,0.5490196078431372,0.3333333333333333,0.7647058823529411
21,5,1,16,32,76,20,10,3,0.34090909090909094,0.7058823529411764,0.6078431372549019,0.3333333333333333,0.8823529411764706
22,5,2,4,8,77,19,11,2,0.1388888888888889,0.47058823529411764,0.35294117647058826,0.0,0.7058823529411765
22,5,2,4,16,77,19,11,2,0.14583333333333331,0.5,0.35294117647058826,0.0,0.7058823529411765
22,5,2,4,32,77,19,11,2,0.11688311688311688,0.3529411764705882,0.3235294117647059,0.0,0.6470588235294118
22,5,2,8,8,77,19,11,2,0.10101010101010101,0.23529411764705882,0.2647058823529412,0.0,0.5294117647058824
22,5,2,8,16,77,19,11,2,0.09126984126984126,0.1470588235294118,0.3235294117647059,0.0,0.6470588235294118
22,5,2,8,32,77,19,11,2,0.14835164835164835,0.5,0.4117647058823529,0.0,0.8235294117647058
22,5,2,16,8,77,19,11,2,0.09583333333333333,0.17647058823529416,0.20588235294117646,0.0,0.4117647058823529
22,5,2,16,16,77,19,11,2,0.14285714285714285,0.47058823529411764,0.5735294117647058,0.5,0.6470588235294118
22,5,2,16,32,77,19,11,2,0.13247863247863248,0.4411764705882353,0.35294117647058826,0.0,0.7058823529411765
23,5,3,4,8,77,19,11,2,0.6666666666666666,0.8823529411764706,0.8529411764705883,1.0,0.7058823529411765
23,5,3,4,16,77,19,11,2,1.0,1.0,0.8529411764705883,1.0,0.7058823529411765
23,5,3,4,32,77,19,11,2,1.0,1.0,0.9117647058823529,1.0,0.8235294117647058
23,5,3,8,8,77,19,11,2,0.45,0.8823529411764706,0.8235294117647058,1.0,0.6470588235294118
23,5,3,8,16,77,19,11,2,0.39285714285714285,0.8235294117647058,0.6323529411764706,0.5,0.7647058823529411
23,5,3,8,32,77,19,11,2,0.5833333333333333,0.9411764705882353,0.9411764705882353,1.0,0.8823529411764706
23,5,3,16,8,77,19,11,2,0.24358974358974358,0.6176470588235294,0.6764705882352942,1.0,0.35294117647058826
23,5,3,16,16,77,19,11,2,0.15476190476190477,0.5294117647058824,0.5441176470588236,0.5,0.5882352941176471
23,5,3,16,32,77,19,11,2,0.45,0.8823529411764706,0.9117647058823529,1.0,0.8235294117647058
24,5,4,4,8,77,19,10,3,0.38690476190476186,0.7708333333333334,0.5104166666666666,0.3333333333333333,0.6875
24,5,4,4,16,77,19,10,3,0.3873015873015873,0.8125,0.875,1.0,0.75
24,5,4,4,32,77,19,10,3,0.31313131313131315,0.7083333333333333,0.5729166666666666,0.3333333333333333,0.8125
24,5,4,8,8,77,19,10,3,0.16140109890109888,0.375,0.44791666666666663,0.3333333333333333,0.5625
24,5,4,8,16,77,19,10,3,0.23809523809523808,0.5208333333333334,0.5416666666666666,0.3333333333333333,0.75
24,5,4,8,32,77,19,10,3,0.4444444444444445,0.8541666666666666,0.7395833333333333,0.6666666666666666,0.8125
24,5,4,16,8,77,19,10,3,0.25,0.6458333333333333,0.375,0.0,0.75
24,5,4,16,16,77,19,10,3,0.12041226747109099,0.125,0.40625,0.0,0.8125
24,5,4,16,32,77,19,10,3,0.19308469308469312,0.5,0.375,0.0,0.75
25,5,5,4,8,77,19,10,3,0.4666666666666667,0.5833333333333333,0.5833333333333333,0.6666666666666666,0.5
25,5,5,4,16,77,19,10,3,0.45138888888888884,0.6875,0.6770833333333333,0.6666666666666666,0.6875
25,5,5,4,32,77,19,10,3,0.46031746031746035,0.7291666666666666,0.7395833333333333,0.6666666666666666,0.8125
25,5,5,8,8,77,19,10,3,0.19155844155844157,0.5,0.3125,0.0,0.625
25,5,5,8,16,77,19,10,3,0.5158730158730158,0.6875,0.5729166666666666,0.3333333333333333,0.8125
25,5,5,8,32,77,19,10,3,0.5666666666666667,0.7916666666666666,0.7395833333333333,0.6666666666666666,0.8125
25,5,5,16,8,77,19,10,3,0.44285714285714284,0.8333333333333334,0.7083333333333333,0.6666666666666666,0.75
25,5,5,16,16,77,19,10,3,0.3472222222222222,0.7708333333333333,0.5729166666666666,0.3333333333333333,0.8125
25,5,5,16,32,77,19,10,3,0.5138888888888888,0.8541666666666666,0.46875,0.0,0.9375
26,6,1,4,8,76,20,10,3,0.21794871794871795,0.4509803921568627,0.43137254901960786,0.3333333333333333,0.5294117647058824
26,6,1,4,16,76,20,10,3,0.38333333333333336,0.8235294117647058,0.9117647058823529,1.0,0.8235294117647058
26,6,1,4,32,76,20,10,3,0.23095238095238094,0.6274509803921569,0.35294117647058826,0.0,0.7058823529411765
26,6,1,8,8,76,20,10,3,0.16893939393939394,0.45098039215686275,0.29411764705882354,0.0,0.5882352941176471
26,6,1,8,16,76,20,10,3,0.4512820512820513,0.5490196078431373,0.4901960784313726,0.3333333333333333,0.6470588235294118
26,6,1,8,32,76,20,10,3,0.4388888888888889,0.47058823529411764,0.5784313725490196,0.3333333333333333,0.8235294117647058
26,6,1,16,8,76,20,10,3,0.11530964162543109,0.1372549019607843,0.3235294117647059,0.0,0.6470588235294118
26,6,1,16,16,76,20,10,3,0.18040935672514619,0.37254901960784315,0.5490196078431372,0.3333333333333333,0.7647058823529411
26,6,1,16,32,76,20,10,3,0.19461279461279463,0.5294117647058824,0.35294117647058826,0.0,0.7058823529411765
27,6,2,4,8,77,19,11,2,0.18333333333333335,0.5882352941176471,0.5441176470588236,0.5,0.5882352941176471
27,6,2,4,16,77,19,11,2,0.2111111111111111,0.6764705882352942,0.6323529411764706,0.5,0.7647058823529411
27,6,2,4,32,77,19,11,2,0.45,0.8823529411764706,0.8823529411764706,1.0,0.7647058823529411
27,6,2,8,8,77,19,11,2,0.7,0.9117647058823529,0.7205882352941176,0.5,0.9411764705882353
27,6,2,8,16,77,19,11,2,0.6666666666666666,0.8823529411764706,0.6911764705882353,0.5,0.8823529411764706
27,6,2,8,32,77,19,11,2,0.13333333333333333,0.4411764705882353,0.3235294117647059,0.0,0.6470588235294118
27,6,2,16,8,77,19,11,2,0.17424242424242425,0.5882352941176471,0.35294117647058826,0.0,0.7058823529411765
27,6,2,16,16,77,19,11,2,0.15555555555555556,0.5294117647058824,0.38235294117647056,0.0,0.7647058823529411
27,6,2,16,32,77,19,11,2,0.1534090909090909,0.5294117647058824,0.38235294117647056,0.0,0.7647058823529411
28,6,3,4,8,77,19,11,2,0.23333333333333334,0.5588235294117647,0.4852941176470588,0.5,0.47058823529411764
28,6,3,4,16,77,19,11,2,0.5714285714285714,0.6470588235294117,0.5441176470588236,0.5,0.5882352941176471
28,6,3,4,32,77,19,11,2,0.225,0.6764705882352942,0.5147058823529411,0.5,0.5294117647058824
28,6,3,8,8,77,19,11,2,0.0804093567251462,0.0,0.29411764705882354,0.0,0.5882352941176471
28,6,3,8,16,77,19,11,2,0.12406015037593984,0.32352941176470584,0.5441176470588236,0.5,0.5882352941176471
28,6,3,8,32,77,19,11,2,0.23333333333333334,0.5588235294117647,0.6323529411764706,0.5,0.7647058823529411
28,6,3,16,8,77,19,11,2,0.19642857142857142,0.5588235294117647,0.5147058823529411,0.5,0.5294117647058824
28,6,3,16,16,77,19,11,2,0.2222222222222222,0.47058823529411764,0.6323529411764706,0.5,0.7647058823529411
28,6,3,16,32,77,19,11,2,0.25,0.7352941176470588,0.6617647058823529,0.5,0.8235294117647058
29,6,4,4,8,77,19,10,3,1.0,1.0,0.90625,1.0,0.8125
29,6,4,4,16,77,19,10,3,0.7555555555555555,0.9375,0.8020833333333333,0.6666666666666666,0.9375
29,6,4,4,32,77,19,10,3,0.7,0.9166666666666666,0.9375,1.0,0.875
29,6,4,8,8,77,19,10,3,0.17083333333333334,0.41666666666666663,0.375,0.0,0.75
29,6,4,8,16,77,19,10,3,0.20740740740740743,0.5208333333333333,0.375,0.0,0.75
29,6,4,8,32,77,19,10,3,0.1736111111111111,0.375,0.5416666666666666,0.3333333333333333,0.75
29,6,4,16,8,77,19,10,3,0.14155982905982906,0.2708333333333333,0.3125,0.0,0.625
29,6,4,16,16,77,19,10,3,0.21666666666666667,0.5625,0.40625,0.0,0.8125
29,6,4,16,32,77,19,10,3,0.6464646464646464,0.8125,0.6354166666666666,0.3333333333333333,0.9375
30,6,5,4,8,77,19,10,3,0.1971153846153846,0.4375,0.5416666666666666,0.3333333333333333,0.75
30,6,5,4,16,77,19,10,3,0.2440087145969499,0.5208333333333333,0.6041666666666666,0.3333333333333333,0.875
30,6,5,4,32,77,19,10,3,0.31666666666666665,0.6041666666666666,0.5416666666666666,0.3333333333333333,0.75
30,6,5,8,8,77,19,10,3,0.3214285714285714,0.625,0.46875,0.0,0.9375
30,6,5,8,16,77,19,10,3,0.373015873015873,0.75,0.5729166666666666,0.3333333333333333,0.8125
30,6,5,8,32,77,19,10,3,0.3032407407407407,0.5625,0.5729166666666666,0.3333333333333333,0.8125
30,6,5,16,8,77,19,10,3,0.13208360267183797,0.20833333333333331,0.28125,0.0,0.5625
30,6,5,16,16,77,19,10,3,0.34523809523809523,0.6875,0.5104166666666666,0.3333333333333333,0.6875
30,6,5,16,32,77,19,10,3,0.5,0.8333333333333333,0.6354166666666666,0.3333333333333333,0.9375
31,7,1,4,8,76,20,10,3,0.24523809523809526,0.6078431372549019,0.5392156862745098,0.6666666666666666,0.4117647058823529
31,7,1,4,16,76,20,10,3,0.47883597883597884,0.6470588235294117,0.4901960784313726,0.3333333333333333,0.6470588235294118
31,7,1,4,32,76,20,10,3,0.3833333333333333,0.7450980392156863,0.7450980392156863,0.6666666666666666,0.8235294117647058
31,7,1,8,8,76,20,10,3,0.1402116402116402,0.3137254901960784,0.4019607843137255,0.3333333333333333,0.47058823529411764
31,7,1,8,16,76,20,10,3,0.15263157894736842,0.33333333333333337,0.4607843137254902,0.3333333333333333,0.5882352941176471
31,7,1,8,32,76,20,10,3,0.3666666666666667,0.6862745098039215,0.5784313725490196,0.3333333333333333,0.8235294117647058
31,7,1,16,8,76,20,10,3,0.12037037037037036,0.1764705882352941,0.29411764705882354,0.0,0.5882352941176471
31,7,1,16,16,76,20,10,3,0.3213675213675214,0.7058823529411765,0.5784313725490196,0.3333333333333333,0.8235294117647058
31,7,1,16,32,76,20,10,3,0.4722222222222222,0.7843137254901961,0.7156862745098038,0.6666666666666666,0.7647058823529411
32,7,2,4,8,77,19,11,2,0.19444444444444442,0.6470588235294118,0.5735294117647058,0.5,0.6470588235294118
32,7,2,4,16,77,19,11,2,0.14646464646464646,0.5,0.35294117647058826,0.0,0.7058823529411765
32,7,2,4,32,77,19,11,2,0.16025641025641024,0.5294117647058824,0.35294117647058826,0.0,0.7058823529411765
32,7,2,8,8,77,19,11,2,0.325,0.8235294117647058,0.6617647058823529,0.5,0.8235294117647058
32,7,2,8,16,77,19,11,2,0.225,0.6764705882352942,0.6323529411764706,0.5,0.7647058823529411
32,7,2,8,32,77,19,11,2,0.19444444444444442,0.6470588235294118,0.4411764705882353,0.0,0.8823529411764706
32,7,2,16,8,77,19,11,2,0.225,0.7058823529411764,0.5735294117647058,0.5,0.6470588235294118
32,7,2,16,16,77,19,11,2,0.19444444444444442,0.6470588235294118,0.35294117647058826,0.0,0.7058823529411765
32,7,2,16,32,77,19,11,2,0.1625,0.5588235294117647,0.3235294117647059,0.0,0.6470588235294118
33,7,3,4,8,77,19,11,2,0.18333333333333335,0.6176470588235294,0.38235294117647056,0.0,0.7647058823529411
33,7,3,4,16,77,19,11,2,0.12698412698412698,0.3529411764705882,0.4117647058823529,0.0,0.8235294117647058
33,7,3,4,32,77,19,11,2,0.13392857142857142,0.4411764705882353,0.4411764705882353,0.0,0.8823529411764706
33,7,3,8,8,77,19,11,2,0.1625,0.47058823529411764,0.38235294117647056,0.0,0.7647058823529411
