geometry_angstrom,eigenpair_index,softspaces_dual_pass,softspaces_prominence_rate,softspaces_robust_rate,gap_hartree,en2_weighted_score,en2_top2_support,en2_top4_support,en2_top8_support,en2_top12_support,en2_top16_support
1.75,25,False,0.0,0.0,0.07919673536779825,0.009120784559644591,1.4867302072746129e-30,0.28769432161573827,0.28773579781499864,0.2887192161677886,0.29515963845654636
1.75,26,False,0.0,0.0,0.00648693881879403,0.00369374186808224,0.02321670119935583,0.04522340906139615,0.10927345660766552,0.19247439844250577,0.19753830536147765
1.75,27,False,0.0,0.0,0.05572977907761123,0.004421821274093735,0.023216701199355802,0.05061587284306976,0.13026764438896027,0.22958801387131414,0.23103761440337156
1.75,28,False,0.0,0.0,0.008739355605715815,0.0007280794060114991,7.2181101300002e-33,0.005392463781673663,0.02099418778129488,0.03711361542880857,0.037548050940916594
1.75,29,False,0.0,0.0,0.15552492033310772,0.005252047161156001,0.0023164224477120023,0.008780560378798086,0.1832503472976192,0.36690053313983095,0.36741964673745514
1.75,30,False,0.0,0.0,0.025670387050773513,0.005252047161155998,0.002316422447712001,0.008780560378798083,0.18325034729761913,0.36690053313983084,0.37419729936852175
1.75,31,False,0.0,0.0,0.10774076887247608,0.0017475511987645308,0.003945250897577084,0.024463533362488014,0.06291292072421761,0.09621616708365271,0.15898571964537006
1.75,32,True,1.0,1.0,0.047065180520548866,0.005989843182056006,0.016304438639956606,0.0981187696946379,0.2218451686877675,0.28727094832931666,0.37286534122888515
1.75,33,False,0.0,0.0,0.31913980988292945,0.004242291983291473,0.012359187742379514,0.07365523633214983,0.15893224796354977,0.19105478124566383,0.22363481217747477
1.75,34,False,0.0,0.0,2.7168389027609763e-05,0.01215189211882679,0.03916064554909015,0.13182976044085423,0.38252334901069485,0.44096750028506687,0.4519322872988796
2.0,0,False,0.0,0.0,0.01590495791618629,0.013000744688719739,0.31651844586849043,0.3816469327832176,0.4419077653528006,0.4639600706859673,0.5873782863271024
2.0,1,False,0.0,0.0,0.01693532816943799,0.001683221782185539,8.412335780182445e-29,0.03384891106824815,0.03384917285016893,0.12143663298271609,0.4933866329544553
2.0,2,False,0.0,0.0,0.008356256984712207,0.02055897186015137,0.10160191253814571,0.13673886448547562,0.37750247565363293,0.5554851406523788,0.8531785844715911
2.0,3,False,0.0,0.0,0.008894039315379576,0.018875750077965853,0.10160191253814582,0.10288995341722755,0.3436533028034644,0.434048507669663,0.48388233307430006
2.0,4,False,0.0,0.0,0.007608418370787184,0.013920303575882791,2.9684115551249276e-29,0.16666666666666627,0.24999999999999822,0.5000000000000004,0.5010245675324146
2.0,5,False,0.0,0.0,0.43773055312250486,0.013920303575882795,3.1717289783773914e-29,0.16666666666666632,0.24999999999999833,0.5000000000000006,0.6900966721008226
2.0,6,False,0.0,0.0,0.015617169642442086,0.0019711843000296764,3.484119439722486e-29,0.0011123890196439352,0.0299063704319953,0.20761731188655919,0.6779943579966721
2.0,7,False,0.0,0.0,0.01786288997523755,0.004676841149837928,0.072350109952635,0.0942472105255646,0.15852818314385125,0.4819228462828882,0.9043817423005653
2.0,8,False,0.0,0.0,0.014702373407970093,0.005662873427518891,0.16243666613406768,0.20688178469812907,0.2766959212240383,0.4376360762081596,0.8073666922194227
2.0,9,False,0.0,0.0,0.0028365214687093854,0.0029572165777106375,0.09008655618143266,0.11374696319220835,0.1480741085121823,0.1633305418118305,0.49890236874423
2.0,10,True,0.75,0.75,0.0071422773708351706,9.948421131399859e-30,1.5335899315171185e-29,1.450031923414259e-28,1.8586776923113367e-28,3.187258490748217e-28,0.11749771346449656
2.0,11,False,0.0,0.0,0.0013034402238081277,5.461331665603772e-30,1.9844034509411864e-29,8.008502386198274e-29,1.0163096324782937e-28,2.0547188937550525e-28,0.014141908845851136
2.0,12,True,0.75,0.75,0.012674757458128738,8.709781633751914e-31,1.2293484611975176e-29,1.5353298536574227e-29,2.1442382255135232e-29,4.176405987930334e-29,0.006876443051858287
2.0,13,False,0.0,0.0,0.005576898577876577,0.01092191459671891,0.1315628632877338,0.13207825173659735,0.22759408869314693,0.2659780188765206,0.3848500882053194
2.0,14,True,0.9166666666666666,0.9166666666666666,0.005186172308738968,0.015666882945879018,0.13156286328773376,0.19224457469724288,0.3077234683632696,0.598415186201981,0.7723959527327511
2.0,15,True,0.8333333333333334,0.8333333333333334,0.006136329403517049,0.008740350307457017,1.8042303087782093e-29,0.10477893351657042,0.1457106361053687,0.6194641230851523,0.7639822934976099
2.0,16,False,0.0,0.0,0.0057870430612783075,0.003995381958296908,1.45124396098124e-29,0.04461261055592487,0.06558125643524594,0.28702695575969195,0.38078284574365107
2.0,17,False,0.0,0.0,0.09669251864549144,4.279400794307166e-28,8.597015998117341e-29,1.4457603488632318e-28,6.715630737074754e-27,1.7994643802194722e-26,0.03421382058762218
2.0,18,False,0.0,0.0,0.0022465151686472673,0.009910419142932466,9.707048646822959e-29,0.0006216856233047924,0.15589324155980128,0.39101141728003347,0.4932402072315404
2.0,19,False,0.0,0.0,0.008878374487754748,0.02993747699085018,0.15152137590020331,0.15337084886987024,0.487332236559971,0.7452897416906151,0.9067324883995833
2.0,20,False,0.0,0.0,0.002356562280838581,0.02002705784791772,0.15152137590020334,0.15274916324656546,0.3314389950001698,0.3542783244105817,0.44294176165738797
2.0,21,False,0.0,0.0,0.031001235198194532,0.017001204712693212,0.0010528638384269167,0.0011045012164498118,0.4279555226065003,0.42892943234843023,0.43435046889492357
2.0,22,False,0.0,0.0,0.0038037366802368133,0.017001204712693205,0.001052863838426916,0.0011045012164498111,0.4279555226065,0.4289294323484299,0.4325588163907237
2.0,23,False,0.0,0.0,0.0014618891838500403,5.667062176288551e-27,8.47662982427831e-31,1.138161135881437e-25,1.1393998834579238e-25,1.1415614350082631e-25,1.8350408441074753e-05
2.0,24,False,0.0,0.0,0.00023613880998807346,0.01767789632015283,2.977798793615841e-31,0.3552072786185009,0.3554345342891353,0.35598315555935767,0.3575755684117893
2.0,25,False,0.0,0.0,0.07707131344765505,0.017677896320152837,2.427371699048738e-31,0.355207278618501,0.3554345342891354,0.3559831555593578,0.36269476757299624
2.0,26,False,0.0,0.0,0.002239131379535131,0.0058411021196724195,0.04172637486781547,0.06126556372137079,0.0940677818143338,0.14507920819467843,0.1506824660186262
2.0,27,False,0.0,0.0,0.024669862962209077,0.00761894099456354,0.04172637486781549,0.06569636587510252,0.12327382657786475,0.19956656740085177,0.2002015819640926
2.0,28,False,0.0,0.0,0.0029529536511510024,0.0017778388748911176,5.615262700837876e-30,0.004430802153731688,0.029206044763530874,0.05448735920617322,0.05469669715436573
2.0,29,False,0.0,0.0,0.22350654029040995,0.008713637140353257,0.020346388970610363,0.022453696919627418,0.18010364392272363,0.3766688805900728,0.3767581728191431
2.0,30,False,0.0,0.0,0.0058398146156166675,0.008713637140353264,0.020346388970610377,0.02245369691962744,0.18010364392272374,0.3766688805900731,0.3941096907234677
2.0,31,False,0.0,0.0,0.1304908717338389,0.004470843138094745,0.010481671541648004,0.04779294101666824,0.11030384612266718,0.16731180780721722,0.24597709371327328
2.0,32,True,1.0,0.9166666666666666,0.023014455423203017,0.011257001512796296,0.027299951907131283,0.12454607572280801,0.28103047593939157,0.38575100459969464,0.5010558433631177
2.0,33,False,0.0,0.0,0.3169486169522928,0.00678615837470156,0.016818280365483298,0.07675313470613987,0.17072662981672462,0.21843919679247775,0.27531319585436465
2.0,34,False,0.0,0.0,1.6869483006054509e-06,0.01996857291148531,0.0459331566873747,0.1477174098713408,0.395552502643433,0.45767047641624026,0.468643505509022
2.5,0,False,0.0,0.0,0.002911598823561068,0.028978053740609272,0.23684764055086904,0.31442216868939843,0.3690980697541144,0.42490363114062063,0.5105477603530792
2.5,1,False,0.0,0.0,0.003120907136731521,0.0024212810210018465,5.285073814235172e-28,0.022255968435702753,0.022255971990555172,0.09407813793880497,0.39255788740517866
2.5,2,False,0.0,0.0,0.0015998002718804472,0.040546882874689986,0.08266235924702305,0.10766716077441177,0.3586704995572245,0.5541300521280597,0.7894861470350203
2.5,3,False,0.0,0.0,0.0015305544950345862,0.03812560185368812,0.082662359247023,0.08541119233870897,0.3364145275666691,0.46005191418925445,0.48432650854098713
2.5,4,False,0.0,0.0,0.0013127707860589588,0.032564873623037664,1.3430724956853017e-27,0.16666666666667335,0.3333333333333545,0.4999999999999999,0.5022220924191134
2.5,5,False,0.0,0.0,0.5434593624883979,0.03256487362303769,9.005369246269754e-28,0.16666666666667346,0.3333333333333548,0.5000000000000003,0.6447983510919947
2.5,6,False,0.0,0.0,0.002382653642256649,0.00928040225911456,1.4058445129161836e-28,0.00033328295622092304,0.1080378059123969,0.2669157418798116,0.6185630133942553
2.5,7,False,0.0,0.0,0.005831996271248752,0.016299538535237752,0.11272241457923969,0.1218781471507554,0.23713587789482604,0.543868101596341,0.8521928413188035
2.5,8,False,0.0,0.0,0.002512042439977602,0.007019136276123197,0.11272241457923964,0.12154486419453442,0.12909807198242912,0.27695235971652943,0.49646205643823454
2.5,9,False,0.0,0.0,0.001835191592612695,0.00425063739182379,0.05321781306909354,0.056849599850507526,0.07318501192833611,0.11277680790382907,0.457404334881361
2.5,10,False,0.0,0.0,0.002807728698413392,0.004250637391823793,0.05321781306909359,0.056849599850507575,0.07318501192833618,0.11277680790382918,0.35241668068000137
2.5,11,False,0.0,0.0,7.916574396737985e-05,1.2172621378608932e-28,2.751649480755986e-29,5.063940448568172e-28,1.1139934129970435e-27,6.384446872091499e-27,0.016146311152456842
2.5,12,True,0.9166666666666666,0.8333333333333334,0.004264204156817719,2.1661891812054797e-25,1.4323701479056064e-28,1.1916356371367438e-24,2.055783533610275e-24,8.617495300690153e-24,0.007905691089926907
2.5,13,False,0.0,0.0,4.644391460351116e-05,0.005342861000640605,1.3153474890831503e-28,0.02963277231140312,0.050792360677799936,0.20700745111661895,0.32386385163795883
2.5,14,False,0.0,0.0,0.0007845694287960114,0.0208384487196832,0.16566051283932598,0.1959403943760608,0.22671166865214948,0.4549929444294672,0.6453283220020112
2.5,15,False,0.0,0.0,0.0023406519310240625,0.022230348117383874,0.165660512839326,0.17096971451899098,0.2448175562926076,0.5952603341402256,0.743850922004026
2.5,16,False,0.0,0.0,0.0007659345180295318,0.0067347603983412725,1.6965256740705416e-28,0.004662092454333244,0.06889824831825803,0.3472748408273773,0.42726806933948225
2.5,17,False,0.0,0.0,0.09313165132484036,4.4699739398378065e-27,3.044088778604478e-28,3.82778306610371e-27,4.930046505937243e-26,1.3130369778769624e-25,0.05764833403377727
2.5,18,False,0.0,0.0,0.00033551637535911283,0.017607430946545256,4.4472083786668295e-27,0.009377593507158211,0.2070091877658003,0.2899774396307759,0.48223278918648316
2.5,19,False,0.0,0.0,0.0006283378670546291,0.045276665851304666,0.10486833434119722,0.11888718555725401,0.3363261699380734,0.5738177168315988,0.875783892517156
2.5,20,False,0.0,0.0,0.00034908390103405296,0.027669234904759428,0.10486833434119722,0.1095095920500958,0.12931698217227336,0.28384027720082317,0.4625872658645682
2.5,21,False,0.0,0.0,0.016134329576729556,0.03778922158008554,0.0020494807521944706,0.002417611684241261,0.4447232178389571,0.44869096204504205,0.47124715376899895
2.5,22,False,0.0,0.0,0.00017663901689424222,0.03778922158008554,0.0020494807521944706,0.002417611684241261,0.4447232178389571,0.44869096204504205,0.4507965489418041
2.5,23,False,0.0,0.0,0.0001598818577503991,0.04702880279433713,6.626785950573489e-28,0.429895217345421,0.43300599060563616,0.43361603352772576,0.43660705971740693
2.5,24,False,0.0,0.0,5.137289833045955e-05,0.04702880279433715,2.019604836165849e-29,0.42989521734542113,0.43300599060563627,0.4336160335277259,0.43654673278032285
2.5,25,False,0.0,0.0,0.052741604963896904,1.830740459951437e-24,4.2650916547915365e-29,1.6731490829740477e-23,1.6857033038106817e-23,1.6881441578686955e-23,0.006519853724087669
2.5,26,False,0.0,0.0,0.0001640657816146529,0.015858469144100197,0.06965894892003083,0.07914123060145935,0.09465904952805083,0.14067541206967685,0.1472499384503551
2.5,27,False,0.0,0.0,0.004368244056218273,0.025137551593269303,0.06965894892003081,0.08298430359122007,0.20465948425760433,0.25180576714858116,0.2532544209444921
2.5,28,False,0.0,0.0,0.00020160586577411266,0.00927908244916912,5.781342432554492e-29,0.00384307298976075,0.11000043472955365,0.1111303550789045,0.11215548126382435
2.5,29,False,0.0,0.0,0.3346845218830121,0.02383663909790336,0.07528528276663327,0.07543408465700471,0.19939000108239724,0.40955644368292604,0.40989585748898694
2.5,30,True,1.0,1.0,0.00025129574204107996,0.023836639097903303,0.0752852827666331,0.07543408465700455,0.1993900010823968,0.40955644368292515,0.4504232727431564
2.5,31,False,0.0,0.0,0.13277948719487487,0.012217855760921357,0.020116694798643166,0.07342683310272777,0.14791435018960614,0.2347691047768298,0.34635972832141265
2.5,32,True,0.75,0.8333333333333334,0.004796794810983052,0.025691987955606763,0.04244759282108353,0.15466108542121154,0.31079882636666323,0.4661205464862491,0.6213510009859375
2.5,33,False,0.0,0.0,0.2758929356542206,0.01347413219468537,0.022330898022440305,0.08123425231848355,0.16288447617705665,0.2313514417094186,0.31774593664515693
2.5,34,False,0.0,0.0,4.736580461184303e-09,0.04674927925512311,0.05457962011330989,0.16763428178150744,0.40406360047240575,0.47844615225218323,0.4864571370324243
3.0,0,False,0.0,0.0,0.00045823155571644847,0.05281481085642832,0.20115117593223575,0.2797578404110927,0.33717423210969205,0.400758902959458,0.46847449041551015
3.0,1,False,0.0,0.0,0.000491652812169896,0.001835702409430496,1.0198196059877927e-25,0.009400805903977554,0.00940080591796571,0.07528676828588282,0.3407041290957587
3.0,2,False,0.0,0.0,0.00025412034633065517,0.07463554587401797,0.07546840142762937,0.08917063987878522,0.35490051485091056,0.553980509492498,0.7600101689910735
3.0,3,False,0.0,0.0,0.0002377537963571541,0.07279984346458745,0.07546840142762935,0.07976983397480765,0.3454997089329448,0.47869374120661506,0.49092185352436096
3.0,4,False,0.0,0.0,0.0002041251185320725,0.06390802029238082,9.747721430703458e-27,0.16666666666662838,0.3333333333332933,0.49999999999999933,0.5041639634485877
3.0,5,False,0.0,0.0,0.5940252910520285,0.06390802029238081,8.94764955861343e-27,0.16666666666662833,0.3333333333332932,0.49999999999999917,0.6133464171071044
3.0,6,False,0.0,0.0,0.00031837104876464295,0.027488376811010344,7.718038081656115e-26,8.270100933647935e-05,0.1468269110385734,0.30981528204353703,0.564294678530924
3.0,7,False,0.0,0.0,0.0011782894106717734,0.05009651977031649,0.14789698745725616,0.14956261233662774,0.2974903997663675,0.5269431537033181,0.8078473568417491
3.0,8,False,0.0,0.0,0.0003197542212136639,0.02260814295930614,0.14789698745725616,0.14947991132729121,0.15066348872779403,0.217127871659781,0.46366421417066406
3.0,9,False,0.0,0.0,0.000823893209916271,0.0073124060797062195,0.028077095844510767,0.0283217013220889,0.03477712174965788,0.1474326661959161,0.40405953474621537
3.0,10,False,0.0,0.0,0.0005089120882986187,0.00731240607970622,0.02807709584451077,0.028321701322088902,0.034777121749657885,0.1474326661959161,0.2990590964788827
3.0,11,False,0.0,0.0,1.9695719050805138e-05,4.260119502728717e-27,7.627953176798324e-27,1.2629664660609479e-26,2.7727014904337824e-26,6.11148666619243e-26,0.00916313882998143
3.0,12,False,0.0,0.0,0.0006452712072189115,0.005810304913153302,2.5100514291275606e-26,0.008348156170591717,0.02869516547965077,0.15360099543753253,0.31017576555243337
3.0,13,False,0.0,0.0,0.00040423404400202756,0.005810304913153301,3.167736331979485e-26,0.008348156170591717,0.028695165479650765,0.1536009954375325,0.3088825858022509
3.0,14,False,0.0,0.0,0.00010926457958371216,0.02087218796616835,0.18319318219880532,0.1833738262727953,0.18498683965932933,0.24347519690197794,0.3084862563881773
3.0,15,False,0.0,0.0,0.000407349878095431,0.034222296372611094,0.18319318219880515,0.18396182212692289,0.25033617940157743,0.6228286520556228,0.7224688895602531
3.0,16,False,0.0,0.0,7.86839556918828e-05,0.013350108406442759,1.296072172148117e-26,0.0005879958541277404,0.0653493397422483,0.3793534551536451,0.43212606671507964
3.0,17,False,0.0,0.0,0.08439470318234954,2.4510999872451438e-23,3.268580352673817e-23,4.398550710352253e-23,9.257320876022276e-23,2.650633785448656e-22,0.07347605902040802
3.0,18,False,0.0,0.0,3.68869772431335e-05,0.02037141421306332,3.3956105782097883e-23,0.023474782404772188,0.10934163602457433,0.1841178516321686,0.4471647104823714
3.0,19,False,0.0,0.0,9.57548420577048e-06,0.045291289006090994,0.044693056521941284,0.07372087031622596,0.18973772025877172,0.38257769011034537,0.781537135728587
3.0,20,False,0.0,0.0,3.799117681624331e-05,0.024919874793027673,0.04469305652194127,0.05024608791145375,0.08039608423419738,0.19845983847817672,0.44313718843544037
3.0,21,False,0.0,0.0,0.005035479195490522,0.07518258758250261,0.0012654260155184644,0.0017005646010859528,0.4585893222740293,0.46288603046353016,0.516723750044974
3.0,22,False,0.0,0.0,1.5186295512226167e-06,0.07518258758250267,0.0012654260155184655,0.0017005646010859543,0.45858932227402976,0.4628860304635306,0.4717290395524335
3.0,23,False,0.0,0.0,9.051823689043559e-06,0.08929371485346801,3.6689567312569515e-26,0.4551479426269279,0.4574215136335629,0.45937686540892303,0.46949662930398955
3.0,24,False,0.0,0.0,6.196915151246429e-06,0.08929371485346801,2.5506972561270827e-26,0.4551479426269279,0.4574215136335629,0.45937686540892303,0.4692750213665306
3.0,25,False,0.0,0.0,0.034693577064454306,1.1813063191119389e-21,1.3106410560937517e-24,6.01862926038282e-21,6.050377165560172e-21,6.0783183150927764e-21,0.012217409607899027
3.0,26,False,0.0,0.0,4.498665422403292e-06,0.04057358923711837,0.09967511040466603,0.10183551450415351,0.10714550568301048,0.19446643382798093,0.21650172819232827
3.0,27,False,0.0,0.0,0.0007124114471532828,0.07414802850775905,0.0996751104046661,0.10479313053441994,0.29011013384643525,0.3829152158670494,0.40643781286872893
3.0,28,False,0.0,0.0,5.218209957025266e-06,0.03357443927064066,1.5018180707462578e-26,0.0029576160302663456,0.18296462816342474,0.18844878203906845,0.20278800811699746
3.0,29,False,0.0,0.0,0.41616734494986174,0.04941931764903756,0.10647327654704114,0.10648010613260339,0.23137340000169881,0.4268316184323593,0.42963793076128465
3.0,30,True,1.0,1.0,8.224515207544414e-06,0.04941931764903759,0.10647327654704122,0.10648010613260347,0.23137340000169898,0.42683161843235956,0.48085696207633544
3.0,31,False,0.0,0.0,0.11635378424104825,0.023072390254309207,0.026228612790586817,0.08564094468160116,0.1543605599269161,0.2344857635636895,0.3843678881720675
3.0,32,True,0.9166666666666666,0.8333333333333334,0.0007931331357919902,0.046691376453150774,0.053054915810384316,0.1731017104641541,0.3119143095225442,0.4884403022089035,0.6629087204212933
3.0,33,False,0.0,0.0,0.2342170796738463,0.023618986198841573,0.026826303019797507,0.08746076578255296,0.15755374959562812,0.25395453864521406,0.33344753444522934
3.0,34,False,0.0,0.0,6.2725380445272094e-12,0.09242434145550116,0.059051371840011135,0.17926623641184475,0.4241466537718078,0.4914273976645443,0.49518392066493766
