fold,repeat,fold_within_repeat,r,n_train,n_test,n_pos_train,n_pos_test,leading_abs_eigenvalue,pr_auc,roc_auc,balanced_accuracy,sensitivity,specificity
74,15,4,8,77,19,10,3,59.48559946322444,0.7192982456140351,0.6666666666666666,0.7395833333333333,0.6666666666666666,0.8125
74,15,4,16,77,19,10,3,59.48559946322444,0.8095238095238095,0.9166666666666666,0.8020833333333333,0.6666666666666666,0.9375
75,15,5,4,77,19,10,3,60.317122707320095,0.4777777777777778,0.875,0.8125,1.0,0.625
75,15,5,8,77,19,10,3,60.317122707320095,0.24444444444444446,0.5416666666666666,0.5416666666666666,0.3333333333333333,0.75
75,15,5,16,77,19,10,3,60.317122707320095,0.23433048433048434,0.5833333333333334,0.40625,0.0,0.8125
76,16,1,4,76,20,10,3,66.38389735527706,0.19761904761904764,0.5294117647058822,0.5980392156862745,0.6666666666666666,0.5294117647058824
76,16,1,8,76,20,10,3,66.38389735527706,0.19212962962962962,0.5098039215686274,0.4901960784313726,0.3333333333333333,0.6470588235294118
76,16,1,16,76,20,10,3,66.38389735527706,0.35555555555555557,0.7843137254901961,0.6862745098039216,0.6666666666666666,0.7058823529411765
77,16,2,4,77,19,11,2,52.185258303646606,0.5833333333333333,0.9411764705882353,0.7941176470588236,1.0,0.5882352941176471
77,16,2,8,77,19,11,2,52.185258303646606,0.6666666666666666,0.8823529411764706,0.8823529411764706,1.0,0.7647058823529411
77,16,2,16,77,19,11,2,52.185258303646606,0.6,0.7647058823529411,0.6911764705882353,0.5,0.8823529411764706
78,16,3,4,77,19,11,2,63.60091444107956,0.26666666666666666,0.7647058823529411,0.8823529411764706,1.0,0.7647058823529411
78,16,3,8,77,19,11,2,63.60091444107956,0.3055555555555556,0.5,0.5147058823529411,0.5,0.5294117647058824
78,16,3,16,77,19,11,2,63.60091444107956,0.5526315789473684,0.5,0.6323529411764706,0.5,0.7647058823529411
79,16,4,4,77,19,10,3,67.5095307844585,0.19166666666666668,0.5,0.40625,0.0,0.8125
79,16,4,8,77,19,10,3,67.5095307844585,0.29914529914529914,0.6666666666666666,0.6041666666666666,0.3333333333333333,0.875
79,16,4,16,77,19,10,3,67.5095307844585,0.25,0.6458333333333333,0.4375,0.0,0.875
80,16,5,4,77,19,10,3,58.00525967138231,0.7555555555555555,0.9375,0.90625,1.0,0.8125
80,16,5,8,77,19,10,3,58.00525967138231,0.5833333333333333,0.7708333333333333,0.7083333333333333,0.6666666666666666,0.75
80,16,5,16,77,19,10,3,58.00525967138231,0.7916666666666666,0.8958333333333333,0.8333333333333333,0.6666666666666666,1.0
81,17,1,4,76,20,10,3,66.1680514548438,0.41111111111111115,0.8431372549019608,0.7450980392156863,0.6666666666666666,0.8235294117647058
81,17,1,8,76,20,10,3,66.1680514548438,0.3222222222222222,0.7450980392156863,0.5784313725490196,0.3333333333333333,0.8235294117647058
81,17,1,16,76,20,10,3,66.1680514548438,0.3888888888888889,0.8039215686274509,0.6078431372549019,0.3333333333333333,0.8823529411764706
82,17,2,4,77,19,11,2,55.3808977582984,0.3214285714285714,0.6176470588235294,0.6029411764705883,0.5,0.7058823529411765
82,17,2,8,77,19,11,2,55.3808977582984,0.23333333333333334,0.5588235294117647,0.6323529411764706,0.5,0.7647058823529411
82,17,2,16,77,19,11,2,55.3808977582984,0.12222222222222222,0.3823529411764706,0.4117647058823529,0.0,0.8235294117647058
83,17,3,4,77,19,11,2,55.83340778590736,1.0,1.0,0.7352941176470589,1.0,0.47058823529411764
83,17,3,8,77,19,11,2,55.83340778590736,1.0,1.0,0.8235294117647058,1.0,0.6470588235294118
83,17,3,16,77,19,11,2,55.83340778590736,1.0,1.0,0.9705882352941176,1.0,0.9411764705882353
84,17,4,4,77,19,10,3,61.52164697487096,0.5555555555555556,0.6458333333333333,0.6770833333333333,0.6666666666666666,0.6875
84,17,4,8,77,19,10,3,61.52164697487096,0.34444444444444444,0.6458333333333333,0.7083333333333333,0.6666666666666666,0.75
84,17,4,16,77,19,10,3,61.52164697487096,0.6111111111111112,0.8333333333333333,0.7708333333333333,0.6666666666666666,0.875
85,17,5,4,77,19,10,3,50.45286364481194,0.5277777777777778,0.75,0.5104166666666666,0.3333333333333333,0.6875
85,17,5,8,77,19,10,3,50.45286364481194,0.55,0.75,0.7083333333333333,0.6666666666666666,0.75
85,17,5,16,77,19,10,3,50.45286364481194,0.4843304843304843,0.6458333333333333,0.6041666666666666,0.3333333333333333,0.875
86,18,1,4,76,20,10,3,52.93703776208074,0.3833333333333333,0.7450980392156863,0.6568627450980392,0.6666666666666666,0.6470588235294118
86,18,1,8,76,20,10,3,52.93703776208074,0.19461279461279463,0.5294117647058824,0.47058823529411764,0.0,0.9411764705882353
86,18,1,16,76,20,10,3,52.93703776208074,0.6388888888888888,0.9411764705882353,0.47058823529411764,0.0,0.9411764705882353
87,18,2,4,77,19,11,2,58.881835505420156,0.5769230769230769,0.6764705882352942,0.5441176470588236,0.5,0.5882352941176471
87,18,2,8,77,19,11,2,58.881835505420156,0.5769230769230769,0.6764705882352942,0.6911764705882353,0.5,0.8823529411764706
87,18,2,16,77,19,11,2,58.881835505420156,0.625,0.8235294117647058,0.6911764705882353,0.5,0.8823529411764706
88,18,3,4,77,19,11,2,66.03360570653807,0.26666666666666666,0.7647058823529411,0.8823529411764706,1.0,0.7647058823529411
88,18,3,8,77,19,11,2,66.03360570653807,0.225,0.6764705882352942,0.6323529411764706,0.5,0.7647058823529411
88,18,3,16,77,19,11,2,66.03360570653807,0.26666666666666666,0.7058823529411764,0.6911764705882353,0.5,0.8823529411764706
89,18,4,4,77,19,10,3,60.54132154394752,0.7777777777777777,0.875,0.7083333333333333,0.6666666666666666,0.75
89,18,4,8,77,19,10,3,60.54132154394752,0.5555555555555556,0.8958333333333334,0.875,1.0,0.75
89,18,4,16,77,19,10,3,60.54132154394752,0.625,0.8541666666666666,0.6041666666666666,0.3333333333333333,0.875
90,18,5,4,77,19,10,3,64.18516269702363,0.34523809523809523,0.6875,0.6458333333333333,0.6666666666666666,0.625
90,18,5,8,77,19,10,3,64.18516269702363,0.31666666666666665,0.625,0.5104166666666666,0.3333333333333333,0.6875
90,18,5,16,77,19,10,3,64.18516269702363,0.3242424242424242,0.6458333333333333,0.5416666666666666,0.3333333333333333,0.75
91,19,1,4,76,20,10,3,57.92805544363052,0.4722222222222222,0.588235294117647,0.6568627450980392,0.6666666666666666,0.6470588235294118
91,19,1,8,76,20,10,3,57.92805544363052,0.31453634085213034,0.5686274509803921,0.6568627450980392,0.6666666666666666,0.6470588235294118
91,19,1,16,76,20,10,3,57.92805544363052,0.5285714285714286,0.7647058823529411,0.5196078431372549,0.3333333333333333,0.7058823529411765
92,19,2,4,77,19,11,2,54.69088969800769,0.26785714285714285,0.7647058823529411,0.8529411764705883,1.0,0.7058823529411765
92,19,2,8,77,19,11,2,54.69088969800769,0.29166666666666663,0.7941176470588235,0.8823529411764706,1.0,0.7647058823529411
92,19,2,16,77,19,11,2,54.69088969800769,0.325,0.8235294117647058,0.6617647058823529,0.5,0.8235294117647058
93,19,3,4,77,19,11,2,59.580347173422176,0.2777777777777778,0.7352941176470589,0.6911764705882353,0.5,0.8823529411764706
93,19,3,8,77,19,11,2,59.580347173422176,0.2222222222222222,0.47058823529411764,0.6911764705882353,0.5,0.8823529411764706
93,19,3,16,77,19,11,2,59.580347173422176,0.5555555555555556,0.5294117647058824,0.6911764705882353,0.5,0.8823529411764706
94,19,4,4,77,19,10,3,61.71676984838208,0.5833333333333333,0.7708333333333333,0.6458333333333333,0.6666666666666666,0.625
94,19,4,8,77,19,10,3,61.71676984838208,0.6666666666666667,0.8958333333333334,0.84375,1.0,0.6875
94,19,4,16,77,19,10,3,61.71676984838208,0.4666666666666667,0.8541666666666666,0.46875,0.0,0.9375
95,19,5,4,77,19,10,3,64.68979237630057,0.5158730158730158,0.6875,0.5729166666666666,0.3333333333333333,0.8125
95,19,5,8,77,19,10,3,64.68979237630057,0.5032679738562091,0.625,0.6041666666666666,0.3333333333333333,0.875
95,19,5,16,77,19,10,3,64.68979237630057,0.5,0.6875,0.6041666666666666,0.3333333333333333,0.875
96,20,1,4,76,20,10,3,60.87494269516514,0.6388888888888888,0.9411764705882353,0.7352941176470589,1.0,0.47058823529411764
96,20,1,8,76,20,10,3,60.87494269516514,0.42499999999999993,0.8235294117647058,0.8529411764705883,1.0,0.7058823529411765
96,20,1,16,76,20,10,3,60.87494269516514,0.5333333333333333,0.9019607843137255,0.7745098039215685,0.6666666666666666,0.8823529411764706
97,20,2,4,77,19,11,2,57.20309925871033,0.18333333333333335,0.5882352941176471,0.38235294117647056,0.0,0.7647058823529411
97,20,2,8,77,19,11,2,57.20309925871033,0.1625,0.5588235294117647,0.4411764705882353,0.0,0.8823529411764706
97,20,2,16,77,19,11,2,57.20309925871033,0.13596491228070173,0.3529411764705882,0.47058823529411764,0.0,0.9411764705882353
98,20,3,4,77,19,11,2,62.843538666564925,0.15,0.47058823529411764,0.6029411764705883,0.5,0.7058823529411765
98,20,3,8,77,19,11,2,62.843538666564925,0.3214285714285714,0.6176470588235294,0.6029411764705883,0.5,0.7058823529411765
98,20,3,16,77,19,11,2,62.843538666564925,0.2777777777777778,0.7352941176470589,0.6323529411764706,0.5,0.7647058823529411
99,20,4,4,77,19,10,3,64.25961128493606,0.4888888888888888,0.8125,0.78125,1.0,0.5625
99,20,4,8,77,19,10,3,64.25961128493606,0.3909090909090909,0.75,0.7395833333333333,0.6666666666666666,0.8125
99,20,4,16,77,19,10,3,64.25961128493606,0.4888888888888888,0.8125,0.7708333333333333,0.6666666666666666,0.875
100,20,5,4,77,19,10,3,65.91711204113366,0.24831649831649832,0.625,0.5104166666666666,0.3333333333333333,0.6875
100,20,5,8,77,19,10,3,65.91711204113366,0.47883597883597884,0.625,0.47916666666666663,0.3333333333333333,0.625
100,20,5,16,77,19,10,3,65.91711204113366,0.21666666666666667,0.5416666666666666,0.5416666666666666,0.3333333333333333,0.75
