fold_i,fold_j,repeat_i,repeat_j,same_repeat,normalized_projector_overlap
17,22,4,5,0,0.567571140308063
17,23,4,5,0,0.6022664350099323
17,24,4,5,0,0.6236504658016879
17,25,4,5,0,0.5848516327209174
17,26,4,6,0,0.6119637012589452
17,27,4,6,0,0.6262790368496789
17,28,4,6,0,0.5733514543250966
17,29,4,6,0,0.5561153005172704
17,30,4,6,0,0.5627776797827065
17,31,4,7,0,0.6066894699417456
17,32,4,7,0,0.5730249224241837
17,33,4,7,0,0.6190910681770361
17,34,4,7,0,0.5959578644999036
17,35,4,7,0,0.587337513035431
17,36,4,8,0,0.5425501452556052
17,37,4,8,0,0.5704841317166196
17,38,4,8,0,0.601694938233671
17,39,4,8,0,0.6093836690303629
17,40,4,8,0,0.6421693299661
17,41,4,9,0,0.6035876043211366
17,42,4,9,0,0.5990324156991873
17,43,4,9,0,0.5854454205119217
17,44,4,9,0,0.6245558749324629
17,45,4,9,0,0.621391469701243
17,46,4,10,0,0.5535374100839461
17,47,4,10,0,0.6085035840545097
17,48,4,10,0,0.5809562881230081
17,49,4,10,0,0.6234233983405206
17,50,4,10,0,0.58847654670215
17,51,4,11,0,0.6361432124569874
17,52,4,11,0,0.5855400285917672
17,53,4,11,0,0.6013513994554782
17,54,4,11,0,0.5610734220670396
17,55,4,11,0,0.6238113285757143
17,56,4,12,0,0.5889355100145224
17,57,4,12,0,0.5651653277327767
17,58,4,12,0,0.5864498375334605
17,59,4,12,0,0.6207862221873464
17,60,4,12,0,0.6321288554500428
17,61,4,13,0,0.5856084783965556
17,62,4,13,0,0.5758747304174902
17,63,4,13,0,0.6236494610111056
17,64,4,13,0,0.5753965343254621
17,65,4,13,0,0.5451144919768087
17,66,4,14,0,0.5895233335767058
17,67,4,14,0,0.6576570400583839
17,68,4,14,0,0.5589371455217536
17,69,4,14,0,0.5288618269762886
17,70,4,14,0,0.6184607088078595
17,71,4,15,0,0.6213191026092666
17,72,4,15,0,0.5921521364578588
17,73,4,15,0,0.5881693355849602
17,74,4,15,0,0.5900005971825147
17,75,4,15,0,0.5887443457798246
17,76,4,16,0,0.600856742496003
17,77,4,16,0,0.620956386027599
17,78,4,16,0,0.59255337255865
17,79,4,16,0,0.5581687514657052
17,80,4,16,0,0.6194556771676883
17,81,4,17,0,0.5681819895259198
17,82,4,17,0,0.6085082024133073
17,83,4,17,0,0.5892564667980247
17,84,4,17,0,0.6236888174722053
17,85,4,17,0,0.5923259744229784
17,86,4,18,0,0.6301936316701706
17,87,4,18,0,0.5443995487191597
17,88,4,18,0,0.6042166373559793
17,89,4,18,0,0.596691693086174
17,90,4,18,0,0.5991608913736053
17,91,4,19,0,0.5269976887595493
17,92,4,19,0,0.664825860653224
17,93,4,19,0,0.5485775919713232
17,94,4,19,0,0.6473642354257739
17,95,4,19,0,0.606692004956346
17,96,4,20,0,0.5700133920382529
17,97,4,20,0,0.6128088906252804
17,98,4,20,0,0.5785579265318612
17,99,4,20,0,0.5719812563162785
17,100,4,20,0,0.6246537179157206
18,19,4,4,1,0.7069623872310693
18,20,4,4,1,0.6353780701486099
18,21,4,5,0,0.6865349661736386
18,22,4,5,0,0.7108184206503319
18,23,4,5,0,0.7467451451581556
18,24,4,5,0,0.6538989520930645
18,25,4,5,0,0.6635776224578545
18,26,4,6,0,0.6563499425319318
18,27,4,6,0,0.7149923513901868
18,28,4,6,0,0.7459321345888468
18,29,4,6,0,0.6477485290801824
18,30,4,6,0,0.6459339505096586
18,31,4,7,0,0.623486654772804
18,32,4,7,0,0.7404922908566788
18,33,4,7,0,0.6733506215495264
18,34,4,7,0,0.7160086085226273
18,35,4,7,0,0.6671424234570713
18,36,4,8,0,0.7311898338876686
18,37,4,8,0,0.7249274875084877
18,38,4,8,0,0.7158179836182602
18,39,4,8,0,0.6459803396577026
18,40,4,8,0,0.6217894743389611
18,41,4,9,0,0.6624574777193896
18,42,4,9,0,0.7094584462205853
18,43,4,9,0,0.7785624677445213
18,44,4,9,0,0.6272721925746263
18,45,4,9,0,0.7000688052065811
18,46,4,10,0,0.6604502141635128
18,47,4,10,0,0.6818165025768228
18,48,4,10,0,0.684583502486994
18,49,4,10,0,0.6631042710516875
18,50,4,10,0,0.7098594968753323
18,51,4,11,0,0.6516866645855892
18,52,4,11,0,0.6858964305148221
18,53,4,11,0,0.6664011227657933
18,54,4,11,0,0.7420132243018437
18,55,4,11,0,0.6397944061429542
18,56,4,12,0,0.665833214951264
18,57,4,12,0,0.7184258313692263
18,58,4,12,0,0.6276884141939449
18,59,4,12,0,0.7207524567537222
18,60,4,12,0,0.6546729821993528
18,61,4,13,0,0.7490827150327566
18,62,4,13,0,0.6296936457499009
18,63,4,13,0,0.6247466440375036
18,64,4,13,0,0.7559451753054629
18,65,4,13,0,0.7172936917636428
18,66,4,14,0,0.6979582435844337
18,67,4,14,0,0.7341708774713116
18,68,4,14,0,0.718514535840429
18,69,4,14,0,0.6671079956580672
18,70,4,14,0,0.6243727934486694
18,71,4,15,0,0.6349141112224672
18,72,4,15,0,0.7115333646682969
18,73,4,15,0,0.7025903871210868
18,74,4,15,0,0.710956596084106
18,75,4,15,0,0.6822109829652936
18,76,4,16,0,0.6991150709207788
18,77,4,16,0,0.6927537009203875
18,78,4,16,0,0.6720940389597895
18,79,4,16,0,0.648715787424845
18,80,4,16,0,0.7293541404545184
18,81,4,17,0,0.6615015057168372
18,82,4,17,0,0.6675084306243246
18,83,4,17,0,0.7480075978759594
18,84,4,17,0,0.7010608936299767
18,85,4,17,0,0.7049069223628743
18,86,4,18,0,0.665495438758857
18,87,4,18,0,0.7056176626602078
18,88,4,18,0,0.6729145072101737
18,89,4,18,0,0.7117150744660139
18,90,4,18,0,0.7111672827924657
18,91,4,19,0,0.7107808728005094
18,92,4,19,0,0.6489278762426688
18,93,4,19,0,0.6878836994947576
18,94,4,19,0,0.6449149301616728
18,95,4,19,0,0.6803544155720309
18,96,4,20,0,0.6870551939818029
18,97,4,20,0,0.6806708670710708
18,98,4,20,0,0.7087377746730248
18,99,4,20,0,0.6931819449456703
18,100,4,20,0,0.6287355329387654
19,20,4,4,1,0.6458177264601782
19,21,4,5,0,0.6813627402947533
19,22,4,5,0,0.6517384849051739
19,23,4,5,0,0.7400326691040253
19,24,4,5,0,0.7043884992021368
19,25,4,5,0,0.6284699258985942
19,26,4,6,0,0.6428233374146199
19,27,4,6,0,0.6877975416662809
19,28,4,6,0,0.7538226764503163
19,29,4,6,0,0.679126068576549
19,30,4,6,0,0.6192680523225161
19,31,4,7,0,0.6879286261283392
19,32,4,7,0,0.6850906107333358
19,33,4,7,0,0.6407314188752171
19,34,4,7,0,0.7453192072171773
19,35,4,7,0,0.6166220639332907
19,36,4,8,0,0.6365262871348439
19,37,4,8,0,0.6801276347636821
19,38,4,8,0,0.7095348450965864
19,39,4,8,0,0.6859856498593173
19,40,4,8,0,0.6528455900671015
19,41,4,9,0,0.686112924429694
19,42,4,9,0,0.7370226201194543
19,43,4,9,0,0.680631099531572
19,44,4,9,0,0.5748879013099307
19,45,4,9,0,0.6649516233194934
19,46,4,10,0,0.7497398773845794
19,47,4,10,0,0.6385065158771339
19,48,4,10,0,0.6723105227662248
19,49,4,10,0,0.6634036783067068
19,50,4,10,0,0.6841779397047465
19,51,4,11,0,0.678824138039892
19,52,4,11,0,0.627213276569954
19,53,4,11,0,0.6557078853684101
19,54,4,11,0,0.8125034025816522
19,55,4,11,0,0.6138658374886223
19,56,4,12,0,0.7423827889329557
19,57,4,12,0,0.705332803610347
19,58,4,12,0,0.5317877924018071
19,59,4,12,0,0.6943311848635869
19,60,4,12,0,0.6535862727792918
19,61,4,13,0,0.6487649077693189
19,62,4,13,0,0.6902965639082097
19,63,4,13,0,0.5971122342970344
19,64,4,13,0,0.7019261341966496
19,65,4,13,0,0.7274260508230351
19,66,4,14,0,0.7609929746082815
19,67,4,14,0,0.6714404401603475
19,68,4,14,0,0.7189483867826116
19,69,4,14,0,0.6777493653399252
19,70,4,14,0,0.6172586535243799
19,71,4,15,0,0.6373501249490251
19,72,4,15,0,0.6877463013286134
19,73,4,15,0,0.6953764875522289
19,74,4,15,0,0.6838262914055034
19,75,4,15,0,0.6423217814975402
19,76,4,16,0,0.6557748416758288
19,77,4,16,0,0.6712503178603006
19,78,4,16,0,0.7175363184014844
19,79,4,16,0,0.6158163489423665
19,80,4,16,0,0.6726407474762426
19,81,4,17,0,0.6948453603001732
19,82,4,17,0,0.6579117104970391
19,83,4,17,0,0.7476252431017139
19,84,4,17,0,0.6552354529578804
19,85,4,17,0,0.648381437574592
19,86,4,18,0,0.6242845025526551
19,87,4,18,0,0.6851895885273488
19,88,4,18,0,0.6427896656008947
19,89,4,18,0,0.6955658347530247
19,90,4,18,0,0.7181475545626554
19,91,4,19,0,0.7256785798926382
19,92,4,19,0,0.6473292310234601
19,93,4,19,0,0.7132384249175939
19,94,4,19,0,0.6234984515326667
19,95,4,19,0,0.6551815486762544
19,96,4,20,0,0.738790748909904
19,97,4,20,0,0.5975865133214298
19,98,4,20,0,0.7036743963534036
19,99,4,20,0,0.7347333979859152
19,100,4,20,0,0.6233041673378299
20,21,4,5,0,0.6925897045193683
20,22,4,5,0,0.6526720640460099
20,23,4,5,0,0.6802573652478564
20,24,4,5,0,0.6311243982359201
20,25,4,5,0,0.6919184129820586
20,26,4,6,0,0.7180583898219451
20,27,4,6,0,0.6287402137289965
20,28,4,6,0,0.6817046175196388
20,29,4,6,0,0.6808611870608441
20,30,4,6,0,0.6125940369371642
20,31,4,7,0,0.6366948043815097
20,32,4,7,0,0.710696131749597
20,33,4,7,0,0.6269655697973578
20,34,4,7,0,0.7267403558107393
20,35,4,7,0,0.621821429062285
20,36,4,8,0,0.6717376558717446
20,37,4,8,0,0.6999995542858617
20,38,4,8,0,0.632603920773456
20,39,4,8,0,0.6396769088050961
20,40,4,8,0,0.6618298862222622
20,41,4,9,0,0.6484251297651622
20,42,4,9,0,0.6648125313677702
20,43,4,9,0,0.696251985946182
20,44,4,9,0,0.6771605448609378
20,45,4,9,0,0.6559319650808053
20,46,4,10,0,0.624891345889265
20,47,4,10,0,0.7134703582139007
20,48,4,10,0,0.6390392290143329
20,49,4,10,0,0.7023541004967457
20,50,4,10,0,0.6700768625411594
20,51,4,11,0,0.6152564643969991
20,52,4,11,0,0.6472366923760225
20,53,4,11,0,0.7737133213249991
20,54,4,11,0,0.6765016353927815
20,55,4,11,0,0.6382597425306515
20,56,4,12,0,0.6401767910964339
20,57,4,12,0,0.7305579510620229
20,58,4,12,0,0.5727925214043357
20,59,4,12,0,0.722560577654767
20,60,4,12,0,0.614713645078902
20,61,4,13,0,0.6698169040931989
20,62,4,13,0,0.6324965373582032
20,63,4,13,0,0.6483980283566169
20,64,4,13,0,0.7319309071588096
20,65,4,13,0,0.6560421188912876
20,66,4,14,0,0.6436278225973899
20,67,4,14,0,0.6550313481611125
20,68,4,14,0,0.6530904552044263
20,69,4,14,0,0.709493945348175
20,70,4,14,0,0.6605693965776489
20,71,4,15,0,0.6010290202983151
20,72,4,15,0,0.628265970860667
20,73,4,15,0,0.6771369614506282
20,74,4,15,0,0.7067819613300625
20,75,4,15,0,0.7449208843116306
20,76,4,16,0,0.6618313441400528
20,77,4,16,0,0.6411714305243408
20,78,4,16,0,0.7277779051868731
20,79,4,16,0,0.6170195558303669
20,80,4,16,0,0.6627675994868207
20,81,4,17,0,0.6659606434533846
20,82,4,17,0,0.6777167104639772
20,83,4,17,0,0.7292733382492488
20,84,4,17,0,0.6722391437704717
20,85,4,17,0,0.6588410690515903
20,86,4,18,0,0.6281753661155545
20,87,4,18,0,0.6725973368241963
20,88,4,18,0,0.7178111321398527
20,89,4,18,0,0.627633547789682
20,90,4,18,0,0.6728062538658727
20,91,4,19,0,0.6343125352225857
20,92,4,19,0,0.5862035782590966
20,93,4,19,0,0.7432244630768432
20,94,4,19,0,0.6777070140070991
20,95,4,19,0,0.6876430501188342
20,96,4,20,0,0.7090488737252734
20,97,4,20,0,0.6345989678167623
20,98,4,20,0,0.679681275925625
20,99,4,20,0,0.6898479191418941
20,100,4,20,0,0.7231939075415985
21,22,5,5,1,0.6070984229970519
21,23,5,5,1,0.6886619318602056
21,24,5,5,1,0.6676510631790606
21,25,5,5,1,0.5736401381988332
21,26,5,6,0,0.7114370380645229
21,27,5,6,0,0.6848977230577533
21,28,5,6,0,0.7295515101881369
21,29,5,6,0,0.6439586815383291
21,30,5,6,0,0.6037428421129336
21,31,5,7,0,0.6253944504792188
21,32,5,7,0,0.6449859147476109
21,33,5,7,0,0.6817422847614171
21,34,5,7,0,0.711731498077433
21,35,5,7,0,0.6974935418258497
21,36,5,8,0,0.7143598112719889
21,37,5,8,0,0.6458597683081515
21,38,5,8,0,0.7243383092686625
21,39,5,8,0,0.6536380168826359
21,40,5,8,0,0.6606159034216348
21,41,5,9,0,0.7113282355192294
21,42,5,9,0,0.684021731017329
21,43,5,9,0,0.7052331589084593
21,44,5,9,0,0.6386284231099582
21,45,5,9,0,0.6630221503791252
21,46,5,10,0,0.6402953180427594
21,47,5,10,0,0.7522383030380138
21,48,5,10,0,0.7367040564588969
21,49,5,10,0,0.6508178110294267
21,50,5,10,0,0.628091819396037
21,51,5,11,0,0.6515592706418023
21,52,5,11,0,0.6206378219618215
21,53,5,11,0,0.682437945853561
21,54,5,11,0,0.7466672533525793
21,55,5,11,0,0.682748629356593
21,56,5,12,0,0.6788853066654585
21,57,5,12,0,0.7063897849325627
21,58,5,12,0,0.5853862736006951
21,59,5,12,0,0.7477913994517749
21,60,5,12,0,0.6065066677166193
21,61,5,13,0,0.715020972759712
21,62,5,13,0,0.6729385699916356
21,63,5,13,0,0.6720788579197519
21,64,5,13,0,0.6874522834925642
21,65,5,13,0,0.6581484886281317
21,66,5,14,0,0.6726032565370155
21,67,5,14,0,0.6524688247455654
21,68,5,14,0,0.7067462949031063
21,69,5,14,0,0.6838556310465953
21,70,5,14,0,0.6696030615256996
21,71,5,15,0,0.6127890565991784
21,72,5,15,0,0.7081235339087915
21,73,5,15,0,0.6950426314796734
21,74,5,15,0,0.6542693724809665
21,75,5,15,0,0.775467913096246
21,76,5,16,0,0.6355092108553441
21,77,5,16,0,0.6273390363916358
21,78,5,16,0,0.7461421168745292
21,79,5,16,0,0.6563665351292918
21,80,5,16,0,0.7123689608108454
21,81,5,17,0,0.7064783984476929
21,82,5,17,0,0.6010251144915013
21,83,5,17,0,0.7251324507532703
21,84,5,17,0,0.6945277012186134
21,85,5,17,0,0.6914375676346498
21,86,5,18,0,0.6281395792933702
21,87,5,18,0,0.6941906627339822
21,88,5,18,0,0.7591673313646976
21,89,5,18,0,0.6753338798526511
21,90,5,18,0,0.6776184444394402
21,91,5,19,0,0.6452119593167752
21,92,5,19,0,0.6245562354594771
21,93,5,19,0,0.7512557856060397
21,94,5,19,0,0.6789758733729958
21,95,5,19,0,0.6946988795583511
21,96,5,20,0,0.6378255907572284
21,97,5,20,0,0.6792095914248876
21,98,5,20,0,0.6954185969317586
21,99,5,20,0,0.7610235218228658
21,100,5,20,0,0.6509069794526068
22,23,5,5,1,0.685689193202242
22,24,5,5,1,0.5672858762054277
22,25,5,5,1,0.5887007096948411
22,26,5,6,0,0.5947227832483712
22,27,5,6,0,0.683977539493428
22,28,5,6,0,0.6989638714540772
22,29,5,6,0,0.6831887359361346
22,30,5,6,0,0.6442935028474632
22,31,5,7,0,0.6252972001599709
22,32,5,7,0,0.6480365816422579
22,33,5,7,0,0.6258284648299537
22,34,5,7,0,0.6787981220381818
22,35,5,7,0,0.6239336541382958
22,36,5,8,0,0.6404463459051755
22,37,5,8,0,0.7350612496470481
22,38,5,8,0,0.6712277176363166
22,39,5,8,0,0.6229936972329362
22,40,5,8,0,0.630465672694956
22,41,5,9,0,0.7076812056025807
22,42,5,9,0,0.6477472851279853
22,43,5,9,0,0.7351921283233035
22,44,5,9,0,0.5521663689308134
22,45,5,9,0,0.7015127586573584
22,46,5,10,0,0.7429766622531815
22,47,5,10,0,0.6768172947719886
22,48,5,10,0,0.6572408777640951
22,49,5,10,0,0.61802927228472
22,50,5,10,0,0.6316315288492423
22,51,5,11,0,0.6185584049235304
22,52,5,11,0,0.6903073997320226
22,53,5,11,0,0.6544627618098581
22,54,5,11,0,0.6861933163619394
22,55,5,11,0,0.6588886006472898
22,56,5,12,0,0.606843964252388
22,57,5,12,0,0.6731595179374255
22,58,5,12,0,0.5939005929549768
22,59,5,12,0,0.6832286925288098
22,60,5,12,0,0.68254870042318
22,61,5,13,0,0.6423859222901767
22,62,5,13,0,0.6083151278493706
22,63,5,13,0,0.6006808339847602
22,64,5,13,0,0.7228851166330055
22,65,5,13,0,0.7298234310245163
22,66,5,14,0,0.6836402594111747
22,67,5,14,0,0.7083949170831016
22,68,5,14,0,0.6890514843637987
22,69,5,14,0,0.6806883233710838
22,70,5,14,0,0.5822820949527143
22,71,5,15,0,0.5809406720218031
22,72,5,15,0,0.6835625848837832
22,73,5,15,0,0.6945119580823047
22,74,5,15,0,0.6748992413960002
22,75,5,15,0,0.6616069775993125
22,76,5,16,0,0.6814890812129291
22,77,5,16,0,0.637437876950856
22,78,5,16,0,0.6551352216728399
22,79,5,16,0,0.6642391010491101
22,80,5,16,0,0.6367560581809488
22,81,5,17,0,0.6309772151732984
22,82,5,17,0,0.7352822343550296
22,83,5,17,0,0.6723823893522876
22,84,5,17,0,0.6410518695575997
22,85,5,17,0,0.6518855904883802
22,86,5,18,0,0.6067259250806302
22,87,5,18,0,0.6709903802940768
22,88,5,18,0,0.630582615912403
22,89,5,18,0,0.6604892378169197
22,90,5,18,0,0.6833329071720038
22,91,5,19,0,0.7293254597619584
22,92,5,19,0,0.6233239652360405
22,93,5,19,0,0.6540773390424415
22,94,5,19,0,0.620839587388593
22,95,5,19,0,0.6552797687713496
22,96,5,20,0,0.6041035435700387
22,97,5,20,0,0.6791908267158671
22,98,5,20,0,0.7522094615442003
22,99,5,20,0,0.6543436046583546
22,100,5,20,0,0.6076512048355485
23,24,5,5,1,0.6431787762382866
23,25,5,5,1,0.6281794325682039
23,26,5,6,0,0.6846608596599861
23,27,5,6,0,0.7888049678572612
23,28,5,6,0,0.7962576061539268
23,29,5,6,0,0.6369390949464445
23,30,5,6,0,0.6132943956754482
23,31,5,7,0,0.6851711642813867
23,32,5,7,0,0.7443096704737913
23,33,5,7,0,0.6483692388918825
23,34,5,7,0,0.7241892726480703
23,35,5,7,0,0.690811918800774
23,36,5,8,0,0.712860990671001
23,37,5,8,0,0.741317840890394
23,38,5,8,0,0.6899278203113788
23,39,5,8,0,0.6654990613147835
23,40,5,8,0,0.6535775320430541
23,41,5,9,0,0.6898000988394922
23,42,5,9,0,0.7353928428199301
23,43,5,9,0,0.7402719928909324
23,44,5,9,0,0.6040686237529425
23,45,5,9,0,0.7151632176387916
23,46,5,10,0,0.7322963721177486
23,47,5,10,0,0.6993997436247771
23,48,5,10,0,0.6847881727102368
23,49,5,10,0,0.6825482827239525
23,50,5,10,0,0.6590490814829673
23,51,5,11,0,0.6867025404162372
23,52,5,11,0,0.6281469000058165
23,53,5,11,0,0.6918434335391841
23,54,5,11,0,0.7813520274342114
23,55,5,11,0,0.6860265390310147
23,56,5,12,0,0.7512628186146707
23,57,5,12,0,0.7567859627950413
23,58,5,12,0,0.5671836045132513
23,59,5,12,0,0.7049975711010914
23,60,5,12,0,0.6866911113087308
23,61,5,13,0,0.6876072299247511
23,62,5,13,0,0.6387720339768894
23,63,5,13,0,0.6837972481409504
23,64,5,13,0,0.7295784729563256
23,65,5,13,0,0.7237936527236695
23,66,5,14,0,0.8029108620870882
23,67,5,14,0,0.7228330145179647
23,68,5,14,0,0.6862882264741474
23,69,5,14,0,0.7072228760540857
23,70,5,14,0,0.5999468640315805
23,71,5,15,0,0.6317768477974474
23,72,5,15,0,0.7537164581752078
23,73,5,15,0,0.7210679430438633
23,74,5,15,0,0.6506767753654292
23,75,5,15,0,0.6809468651542604
23,76,5,16,0,0.6460636745305608
23,77,5,16,0,0.717970114925927
23,78,5,16,0,0.6834824037054316
23,79,5,16,0,0.6952876177862957
23,80,5,16,0,0.7018380609798509
23,81,5,17,0,0.6710222611880804
23,82,5,17,0,0.6963672191594464
23,83,5,17,0,0.8326814677827403
23,84,5,17,0,0.6453073340463924
23,85,5,17,0,0.6623156779949111
23,86,5,18,0,0.6356226522042427
23,87,5,18,0,0.7267132292604047
23,88,5,18,0,0.6409107930472446
23,89,5,18,0,0.7434528127661887
23,90,5,18,0,0.7907268792417805
23,91,5,19,0,0.6662694849219954
23,92,5,19,0,0.6930535379226823
23,93,5,19,0,0.7163830179619836
23,94,5,19,0,0.6432529792892605
23,95,5,19,0,0.7132955890393756
23,96,5,20,0,0.6953603650736453
23,97,5,20,0,0.6610961302388372
23,98,5,20,0,0.7558886156456122
23,99,5,20,0,0.7022951897998195
23,100,5,20,0,0.6786737136530238
24,25,5,5,1,0.575117175758479
24,26,5,6,0,0.6705432553123536
24,27,5,6,0,0.6584561861569973
24,28,5,6,0,0.6613563128423688
24,29,5,6,0,0.65526540564399
24,30,5,6,0,0.5750354979491583
24,31,5,7,0,0.6737545409145678
24,32,5,7,0,0.6482085739883345
24,33,5,7,0,0.7362943399281227
24,34,5,7,0,0.6525318884881723
24,35,5,7,0,0.5990709158246301
24,36,5,8,0,0.6419516977020865
24,37,5,8,0,0.6131392519310301
24,38,5,8,0,0.6549639935987461
24,39,5,8,0,0.7241459815845428
24,40,5,8,0,0.6272632587186606
24,41,5,9,0,0.6268241375967949
24,42,5,9,0,0.6847598135146987
24,43,5,9,0,0.615794892899203
24,44,5,9,0,0.664218608533344
24,45,5,9,0,0.6684726333474257
24,46,5,10,0,0.6063318502789753
24,47,5,10,0,0.6206799491943455
24,48,5,10,0,0.6294704068778665
24,49,5,10,0,0.7242390288681442
24,50,5,10,0,0.7258058215968225
24,51,5,11,0,0.7746295597784498
24,52,5,11,0,0.622345509130972
24,53,5,11,0,0.6334680900622929
24,54,5,11,0,0.6709742495913495
24,55,5,11,0,0.6050937407403263
24,56,5,12,0,0.6864060206487836
24,57,5,12,0,0.6106148760033889
24,58,5,12,0,0.5939691040778006
24,59,5,12,0,0.6791776168582575
24,60,5,12,0,0.6511783652997603
24,61,5,13,0,0.6112674831308234
24,62,5,13,0,0.6559223268970424
24,63,5,13,0,0.7105934093967144
24,64,5,13,0,0.6411534196411494
24,65,5,13,0,0.6611442610410643
24,66,5,14,0,0.6675456430491046
24,67,5,14,0,0.7117102299389522
24,68,5,14,0,0.6572671727952639
24,69,5,14,0,0.6246073360565195
24,70,5,14,0,0.6198409302272133
24,71,5,15,0,0.6404873663166593
24,72,5,15,0,0.701136979093179
24,73,5,15,0,0.6297141369746401
24,74,5,15,0,0.6944969300543885
24,75,5,15,0,0.6419086601100724
24,76,5,16,0,0.7089426969803815
24,77,5,16,0,0.626845984883484
24,78,5,16,0,0.6387920422966099
24,79,5,16,0,0.6237824183059444
24,80,5,16,0,0.6411672981959751
24,81,5,17,0,0.6781266900201799
24,82,5,17,0,0.6264579875770904
24,83,5,17,0,0.6809870099409192
24,84,5,17,0,0.6537432878145051
24,85,5,17,0,0.6612200458051134
24,86,5,18,0,0.6654477176123388
24,87,5,18,0,0.6565433483200617
24,88,5,18,0,0.6489261719201594
24,89,5,18,0,0.6322015839084472
24,90,5,18,0,0.6805443525990629
24,91,5,19,0,0.6233984021970411
24,92,5,19,0,0.663612265175798
24,93,5,19,0,0.6767876200510199
24,94,5,19,0,0.6671593152469855
24,95,5,19,0,0.6653910824989278
24,96,5,20,0,0.6499077841315707
24,97,5,20,0,0.5954660739691107
24,98,5,20,0,0.6318376641871561
24,99,5,20,0,0.695889358016106
24,100,5,20,0,0.6866295636779347
25,26,5,6,0,0.6455285424194844
25,27,5,6,0,0.5936274200267296
25,28,5,6,0,0.6463729150172461
25,29,5,6,0,0.6477153822411543
25,30,5,6,0,0.6704384212945701
25,31,5,7,0,0.6679956948122243
25,32,5,7,0,0.6927394790372363
25,33,5,7,0,0.5730072554361916
25,34,5,7,0,0.6662308668924546
25,35,5,7,0,0.5975561701097679
25,36,5,8,0,0.6039084617266274
25,37,5,8,0,0.6450398812316811
25,38,5,8,0,0.6507911439788585
25,39,5,8,0,0.607468411334215
25,40,5,8,0,0.654360393903682
25,41,5,9,0,0.6207688266290771
25,42,5,9,0,0.6423181157154008
25,43,5,9,0,0.6375012188689624
25,44,5,9,0,0.6543907219353304
25,45,5,9,0,0.6187073323662691
25,46,5,10,0,0.6157509154818944
25,47,5,10,0,0.6248205673658414
25,48,5,10,0,0.6541813732289838
25,49,5,10,0,0.6752373055849902
25,50,5,10,0,0.6448776921578695
25,51,5,11,0,0.5698813752898508
25,52,5,11,0,0.6903642104358305
25,53,5,11,0,0.7140191852513926
25,54,5,11,0,0.6400699681239537
25,55,5,11,0,0.6131219660262981
25,56,5,12,0,0.578779366941145
25,57,5,12,0,0.6706362350739208
25,58,5,12,0,0.5960958523717523
25,59,5,12,0,0.6635096321713383
25,60,5,12,0,0.661786018965437
25,61,5,13,0,0.6926127479872922
25,62,5,13,0,0.6664625428776136
25,63,5,13,0,0.5804764767131665
25,64,5,13,0,0.6663457784474413
25,65,5,13,0,0.590067001084353
25,66,5,14,0,0.5907121909950588
25,67,5,14,0,0.6115803958572021
25,68,5,14,0,0.6593308611859771
25,69,5,14,0,0.6251447964319501
25,70,5,14,0,0.6998832368230259
25,71,5,15,0,0.6561772551596978
25,72,5,15,0,0.6000014201092181
25,73,5,15,0,0.6399226507515194
25,74,5,15,0,0.6757648324821869
25,75,5,15,0,0.6201919412492776
25,76,5,16,0,0.5805945839827217
25,77,5,16,0,0.705005727704744
25,78,5,16,0,0.6485081620765938
25,79,5,16,0,0.6274303287003682
25,80,5,16,0,0.6283410963242282
25,81,5,17,0,0.6082064838671706
25,82,5,17,0,0.6848578475308165
25,83,5,17,0,0.6443873012460812
25,84,5,17,0,0.6243447276047716
25,85,5,17,0,0.6755541997839658
25,86,5,18,0,0.6489618356974014
25,87,5,18,0,0.6154002559976812
25,88,5,18,0,0.6659096823126252
25,89,5,18,0,0.6776624873214028
25,90,5,18,0,0.6091086317854317
25,91,5,19,0,0.6073809382230794
25,92,5,19,0,0.6200638170593137
25,93,5,19,0,0.6434055422812431
25,94,5,19,0,0.6904665057615796
25,95,5,19,0,0.629814010129135
25,96,5,20,0,0.681249676507595
25,97,5,20,0,0.592648323854795
25,98,5,20,0,0.6233201160965924
25,99,5,20,0,0.6002267405355712
25,100,5,20,0,0.7060593194343052
26,27,6,6,1,0.6248218421766973
26,28,6,6,1,0.6754769612215203
26,29,6,6,1,0.5927088708168552
26,30,6,6,1,0.5791954119812746
26,31,6,7,0,0.5983196674575018
26,32,6,7,0,0.6911105972143275
26,33,6,7,0,0.668043635036995
26,34,6,7,0,0.6886486512013803
26,35,6,7,0,0.6459834613480544
26,36,6,8,0,0.6539133077717274
26,37,6,8,0,0.6584380527841042
26,38,6,8,0,0.6810967052881896
26,39,6,8,0,0.6516683947771659
26,40,6,8,0,0.6336434656916405
26,41,6,9,0,0.6456901371605342
26,42,6,9,0,0.6488922478655064
26,43,6,9,0,0.7075740974387075
26,44,6,9,0,0.653691347173081
26,45,6,9,0,0.6343531794995676
26,46,6,10,0,0.6209621722697758
26,47,6,10,0,0.6327811078765434
26,48,6,10,0,0.6562639122305435
26,49,6,10,0,0.6085693035353623
26,50,6,10,0,0.7305251302869176
26,51,6,11,0,0.6605577471208695
26,52,6,11,0,0.5921515462708438
26,53,6,11,0,0.6865568424067053
26,54,6,11,0,0.6546338101039759
26,55,6,11,0,0.6612991182745113
26,56,6,12,0,0.6136958783089559
26,57,6,12,0,0.7424757512526021
