null_rep	spectrum_cosine	distance_wasserstein	anisotropy_wasserstein
481	0.5815532539028667	0.18546012165061881	0.08864836509484163
482	0.5766218768171191	0.17364253535704097	0.08278483935422798
483	0.5769017879480232	0.18428238921326345	0.0916432545367415
484	0.5769792386827425	0.1757582886244149	0.08737818326489764
485	0.5763313876876265	0.18119550782186838	0.08461195374011812
486	0.5827716661700474	0.17998764717067922	0.0829675397497021
487	0.5947279132581941	0.1801276528881911	0.08876454094263109
488	0.5811354088940494	0.17939021997082494	0.0881793531918024
489	0.5830582545473867	0.17585830340889916	0.08749239638021046
490	0.5760683629575484	0.17898193795271303	0.0877792789039552
491	0.5811362499251864	0.17497874990051146	0.08302418173678652
492	0.5802347626880202	0.17229506610370318	0.08353558124322903
493	0.5779928910885372	0.17308471093295646	0.09059681374312345
494	0.5859463124290822	0.1847624344417806	0.09326337992979579
495	0.5725530007349895	0.17835022438822865	0.08854171545360011
496	0.5693660537095172	0.17980153257742165	0.0814671343237219
497	0.5785546150395121	0.180807346604592	0.09160098118899652
498	0.5817652396702641	0.17760679425880255	0.08364243675774363
499	0.5843193083784625	0.1823092962195889	0.08732440205479101
500	0.5830172771079564	0.18537240411828437	0.09020565524150584
501	0.5876649437932046	0.1872147017297546	0.0886765823149047
502	0.5808827877726872	0.18241315533877145	0.09352909740082314
503	0.5913813619251062	0.17966338120903932	0.08806957839317335
504	0.5894756371246764	0.18134130245997535	0.09022061618812921
505	0.5760154429424034	0.1784009557649334	0.08249299119003534
506	0.5833640193802135	0.18207630134084615	0.08119295637476608
507	0.5750419595437068	0.18032571048541615	0.08781600092209936
508	0.5724909873267802	0.1788733857697189	0.09013754023785873
509	0.5844646631172769	0.1823788189005383	0.08553186308801183
510	0.5727868477128747	0.17939338592410597	0.08489558791764237
511	0.578269125311512	0.18531663669765605	0.0870147343773189
512	0.580442338309154	0.18586429361113138	0.08833009634985255
513	0.5880104103222006	0.16199131805456446	0.08055789323565203
514	0.5752087897603322	0.181698137630881	0.09268708734939805
515	0.5824914734030271	0.17786122841228866	0.08549285692218364
516	0.5784585660452713	0.17967294002368608	0.0863069472652824
517	0.5756108161797981	0.18004641462497745	0.0836437522962666
518	0.5909791566386491	0.17740990375338	0.0826858410892187
519	0.5694023821090893	0.18018286046820942	0.08875808655565584
520	0.578855215660119	0.18107115424394096	0.09002844665201207
521	0.57542057497448	0.18425153224958304	0.08690645936848404
522	0.5875992430848743	0.17518916582325467	0.09042975620654999
523	0.5855528132431441	0.17790383652215194	0.08316180514520685
524	0.5884086751810166	0.1689173582897912	0.0873932356093657
525	0.5839065957026777	0.1726087000640038	0.08780987454022732
526	0.5913715950472124	0.17635900973854263	0.0797959660637456
527	0.5853358610721964	0.18288694983689952	0.09572661633148667
528	0.5973143768649883	0.18272849656900086	0.08105423067313856
529	0.5978575900496433	0.1827911466642293	0.08368378062244845
530	0.5841675363720992	0.18021446562146265	0.08935732621461552
531	0.5893969189505472	0.18196194264609472	0.09597711122503823
532	0.5753286439202571	0.1756550920141891	0.08514959571267913
533	0.5788729072578402	0.17249757852884287	0.08918374969122955
534	0.5869137683705786	0.17620141095462902	0.08767056943083747
535	0.5894721230282228	0.18049070834797842	0.09056334915968751
536	0.579999120617741	0.18232213305364434	0.0909074894232317
537	0.5864154595188477	0.1886700627498122	0.08822914868253684
538	0.5793525654056054	0.1776641948166444	0.08932689380036897
539	0.5775519968421684	0.18573029213887293	0.09088773847708999
540	0.586515958323856	0.17876569770798303	0.08967397128152108
541	0.5800295091400045	0.17502241511093372	0.09239648678856133
542	0.5815221384477907	0.18012698263873717	0.09445040464525456
543	0.5800102325515979	0.1795871262842604	0.09261286798979673
544	0.5711086333960816	0.1777278587481977	0.08514563942300876
545	0.5761069553258562	0.18122881939505678	0.09087022073192591
546	0.5815962762666229	0.17846281150979845	0.08831271661285858
547	0.5919812412095965	0.18263181578510662	0.0868371363405193
548	0.5870565387539523	0.17836358645831743	0.0870506569383596
549	0.5832426618534071	0.18256410298155015	0.09163301377441443
550	0.5738352928334438	0.1840588665300011	0.08985243786396911
551	0.5870628191353975	0.17143011010879738	0.08659707190152835
552	0.584984320770243	0.17887695415529017	0.0859758830799267
553	0.5806132133692107	0.17947679523719332	0.08534211662946833
554	0.5762862896711765	0.1843489835716829	0.08691148612733383
555	0.5789057460943461	0.1749121890850561	0.08766434914959133
556	0.5874391112017541	0.18560795113723125	0.08988901889749291
557	0.5765704261851535	0.18250842990188498	0.0940252948032306
558	0.5872738029891836	0.1755850330823725	0.08530178376523093
559	0.5841110888344813	0.1765150071940478	0.08486598682617304
560	0.5782197195166269	0.17972327539114205	0.08558491446013682
561	0.5850305887058913	0.1817158336440626	0.09300579357002808
562	0.5827488998956964	0.18245668765520218	0.0814521205910213
563	0.5874240035318149	0.1752630334794943	0.0878119571990551
564	0.5745766224983706	0.17731742093817188	0.08946159578630512
565	0.5855980031212259	0.1715097538102045	0.08250053264591149
566	0.5734358382898433	0.18356571390094062	0.08650361911934011
567	0.5788392164690462	0.17556571432345375	0.08164677824026594
568	0.5761974439720662	0.17754300224217423	0.0873123272037799
569	0.5702726702250175	0.17770312337804417	0.08537066475044804
570	0.5824337724563153	0.17931797488604342	0.08726077500475952
571	0.5698806134228297	0.17681314120379474	0.09443931282607874
572	0.5823738408038557	0.17751359508795597	0.0849654881177337
573	0.5804412075416735	0.18724446059697275	0.09486248676108858
574	0.5769870583386962	0.18198124060057155	0.09247852614755495
575	0.5847480551007365	0.17800381771576887	0.09298831336609419
576	0.5844571976710611	0.17571979196139395	0.08649792416378306
577	0.5773441307545286	0.1777030525032124	0.0846093115045889
578	0.5745392633561127	0.18171525261605725	0.09163833730403387
579	0.5809844034261376	0.18485745958729746	0.09244178503043986
580	0.5823445690042575	0.180135522624598	0.0891257850040112
581	0.578148435986139	0.1753396554236796	0.0859720236795943
582	0.5863265507373425	0.17985704425032722	0.08728169533747182
583	0.5903253697605941	0.17930055084051408	0.08197707032382079
584	0.5672624089487509	0.181372305005298	0.09174928112603843
585	0.5886023153774118	0.1837284464960379	0.09047641023054304
586	0.5768239541630297	0.18580449906668284	0.09190582244550285
587	0.5766016436716773	0.1745496203950124	0.0801099031643747
588	0.5766955231030118	0.18376442857458639	0.08979193560993522
589	0.5734857380674269	0.17987442440145912	0.08138034671128865
590	0.5868342403646903	0.17458806298594798	0.08417344197740291
591	0.5802525205745828	0.16862700789501942	0.08298101293366868
592	0.5780000292646953	0.18318892576703913	0.09086032193894938
593	0.5743706526535154	0.17686887840233761	0.08540293721488731
594	0.5903992909303176	0.1749302813208076	0.08239611328987184
595	0.590347388680482	0.18116189169594216	0.09116461818977553
596	0.5834028887045952	0.18463645370054108	0.08954862962224827
597	0.578482338310754	0.17386488119860039	0.08773906320959256
598	0.5913415464225085	0.18240009693437959	0.0932893675305446
599	0.5786753609422911	0.18052763241728995	0.08756630944155087
600	0.5749716725068825	0.17448288151327823	0.0801314462650093
601	0.5846711368790515	0.18145059972185473	0.09183883285961057
602	0.572129242044379	0.18408117692562084	0.08682353307949733
603	0.5752046627490228	0.18043771488026572	0.08738487211875734
604	0.5745350339258405	0.17824389498969834	0.08890890215716019
605	0.5833374446788426	0.17635333833369082	0.089819551906341
606	0.5824630461136379	0.17564083022749488	0.07914033133580257
607	0.5865479273254278	0.18109944460341967	0.09187518484108557
608	0.5772289134262638	0.18324038606026533	0.09337042174657274
609	0.5937570896689003	0.17827249871202283	0.09251508598264119
610	0.5670983409938487	0.17223910537247653	0.09358979713195317
611	0.5726329564622538	0.1805910103372575	0.08427828647392485
612	0.5803152473674028	0.18282081358128988	0.09009005426750764
613	0.5896524372924853	0.17691623123982658	0.08627210208675927
614	0.5827850171355191	0.1833981763247489	0.0878346250002954
615	0.5702652946696162	0.18000912002700292	0.08389595670795828
616	0.5795022529482441	0.18346147581036476	0.09280181728262953
617	0.5747859117926432	0.18548628593420582	0.09128957929984834
618	0.5731227793969563	0.18181690980037465	0.08448097275375793
619	0.5853003742717521	0.1859415350046243	0.08598868253934805
620	0.5766870243301987	0.1818182352019856	0.08622212902347848
621	0.5876664809369126	0.18524422241876848	0.09270998799328524
622	0.5857858605434177	0.16980154260003463	0.08863519820683072
623	0.5807826098688543	0.1808623810993764	0.08704410332860664
624	0.5767126472669449	0.18409119193891052	0.0957905650050102
625	0.5839362993433458	0.18327404633230515	0.08897042909829508
626	0.578523581046312	0.18010480832673803	0.08404686958580317
627	0.5895886259803637	0.17373854313956796	0.08987474345564692
628	0.5767608841142308	0.1808876774726033	0.08522107284519367
629	0.5820557752677721	0.18466307845431004	0.08391352790958057
630	0.5822764208894862	0.18508964354251847	0.08895100905576475
631	0.5726817776464496	0.17070787232343398	0.08974930985088572
632	0.5809374829910748	0.18235590390702225	0.09171006418552895
633	0.5889033009790223	0.1773208367898005	0.08848407415767612
634	0.5916877485788772	0.17252918343497134	0.08659049798820687
635	0.5847842272807084	0.18243919853118593	0.08400653452570096
636	0.5826191900468256	0.1828133437123136	0.0894820282337672
637	0.5749813196636517	0.1764682602045825	0.08573930853723848
638	0.5889024495546987	0.18626338690369243	0.09013248193941505
639	0.5811242850852439	0.18053809561379636	0.08765081328876426
640	0.5821655494753352	0.17407587046193077	0.0867180792914486
641	0.5740791299004673	0.18419810380807655	0.09029179475432882
642	0.5785137717705057	0.17347862951098866	0.08535799322991959
643	0.5925050536129816	0.1731929107504203	0.08206274783822602
644	0.5794755387569284	0.18048437723619928	0.09729179737389686
645	0.579308118259408	0.18437463128333229	0.08874372561020528
646	0.5860772784222436	0.1774287960284841	0.08869726853512287
647	0.5835195899064892	0.1741999064239239	0.09254607500871811
648	0.5726420156220744	0.17847339670901516	0.0881493229381325
649	0.5924310169256278	0.1773373571276464	0.07341755559845511
650	0.576828084320605	0.17657579816439858	0.08003111000157036
651	0.5874134013629209	0.1795481109804967	0.08463968711532577
652	0.5943930862298653	0.18774093836980646	0.09515455793436065
653	0.584353590586037	0.17333512207881765	0.08826437429265195
654	0.5747524912227968	0.176895987599287	0.0874227705972909
655	0.5866872783445151	0.17955895706023148	0.08837485154845362
656	0.5706012734498178	0.1832230536959131	0.09396983746920244
657	0.576961248597654	0.181159504420172	0.08701855528913821
658	0.5849356707420548	0.1771872454699436	0.08498080114364073
659	0.5798918605087128	0.1831242192901956	0.08541089988702695
660	0.5729037540116686	0.17937781388162893	0.08337857976634672
661	0.5813729930915648	0.1744804965046646	0.08856626880759029
662	0.5885699531808113	0.18052247774143432	0.08755022973070922
663	0.5797239578043198	0.17441008179871936	0.07988454910494851
664	0.5799296880578764	0.18113860555922576	0.08614567712212001
665	0.5901168962740462	0.17931969514486906	0.08206548582244405
666	0.5815755224981154	0.17590908999435917	0.08213722905518961
667	0.5675248324206996	0.18014937804758382	0.09050814661094053
668	0.5768968674293151	0.17659024450851216	0.09290976871804323
669	0.5723777334839687	0.18188914409907234	0.08640032255097578
670	0.5782856709913607	0.17858055802970726	0.08953829063965495
671	0.5851529118284811	0.17243531670434722	0.09050599339357074
672	0.57239665638869	0.18217961812643824	0.08931519780022096
673	0.5774304426162353	0.1794265664949953	0.08880814551325307
674	0.5851434399640414	0.1762587403328827	0.08626736446736853
675	0.5869174820233581	0.17656069227779095	0.08353231195217467
676	0.5762463238114024	0.17877955406092724	0.09016574201070351
677	0.5791316426702271	0.1806661073168747	0.08631251031932981
678	0.589839860990104	0.17784630487301814	0.08807243297636852
679	0.5699102823912152	0.18603335842306218	0.0878634661724532
680	0.5806447709886934	0.18576698984794512	0.08935024925364704
681	0.5837279482996461	0.179118541755951	0.0853830972935462
682	0.580415096870982	0.18118807040127988	0.0911383651529173
683	0.5847154919428817	0.18245924642418482	0.08764591377381664
684	0.5886844594847322	0.18587694164741445	0.08536801829604125
685	0.584535431855886	0.17948952452594855	0.0905340906581939
686	0.5788400539987687	0.17754799789212053	0.08549672291947515
687	0.5796392754374786	0.18129649836505513	0.08678355675833208
688	0.5777079568898005	0.1745200883747412	0.08640779736723124
689	0.5793850521555923	0.18219350371802462	0.08930007408404066
690	0.5843541480754704	0.18054581923781166	0.08574863852794264
691	0.5820149891654777	0.17789804893934305	0.08168260448807534
692	0.5906352294942795	0.1747447205509613	0.08971677369074266
693	0.583714329471904	0.18201462347024444	0.08800417575681851
694	0.5837094138792281	0.1856780248140021	0.09090357534123965
695	0.5742191205262402	0.175457732964074	0.08904166290811608
696	0.5816534176249942	0.1753205481709617	0.08490532270775154
697	0.5866818256417096	0.18022549691532005	0.08364658367449002
698	0.5866316259474602	0.18026679257070685	0.0871885783256431
699	0.5815471093056612	0.18322339762509723	0.08285459121948016
700	0.5775540360804353	0.1854438842860277	0.09114718623778123
701	0.5807360770350039	0.18128880785991072	0.0900801616691552
702	0.5804762511214051	0.1751204341718334	0.0903617465672988
703	0.5829424168431224	0.17445345692213837	0.08770192220404853
704	0.5938337796356005	0.17096710085360595	0.08358784386837881
705	0.5890395396581426	0.18621840581340635	0.09050499276514469
706	0.588186238683099	0.18527199200876493	0.08051289953566848
707	0.571860729929406	0.18688030397274968	0.08657343405483418
708	0.5755208927492832	0.1797613259325039	0.09644168827365426
709	0.5788350370041007	0.1800551184168955	0.09066006569551785
710	0.593796568734582	0.18302404981126372	0.09411031499187103
711	0.5859123064615167	0.17798012272706362	0.08452069580700688
712	0.5857113245690366	0.17552951244384488	0.08372774916756479
713	0.572148501784037	0.18293363297805154	0.093278893443452
714	0.5851437904903605	0.1810246973124561	0.08798080607415382
715	0.575719000300758	0.17705273727893137	0.0872987685654356
716	0.58203483276153	0.17750728687436124	0.08559530465732477
717	0.5759093020914227	0.17653398069079435	0.08971557027266829
718	0.5736998534770891	0.18207314836545724	0.08937282234212421
719	0.5883914669768044	0.1729253926768185	0.08103474906944362
720	0.5807073184139913	0.18195555349119633	0.08091964158997118
721	0.5865939059189372	0.18340360608563336	0.09473943452032713
722	0.5781691753810289	0.17585806720953906	0.08694973714626118
723	0.5808657321565454	0.17663411155040157	0.08854271170812084
724	0.5893299815261059	0.17092840647300353	0.0893948991816003
725	0.5757520791316716	0.17837165217212517	0.09097115362958069
726	0.5810668809971196	0.17527337797830764	0.08832536272406569
727	0.6010695180209922	0.1663278726122899	0.08478270119059352
728	0.5794840121092636	0.1813272257210837	0.0851357435011641
729	0.576015313361054	0.18985050889010116	0.09346871694082277
730	0.5869847109678923	0.1814755609759982	0.09062604499332237
731	0.5830668604504107	0.17953413847834573	0.08670459705628066
732	0.5794485707668133	0.18122457636784328	0.08812831270824044
733	0.5724467126317159	0.18288614568352138	0.08603235951298287
734	0.5783993682982324	0.178156769160407	0.08663097266907432
735	0.5948505273123406	0.17444227378893432	0.08305268976327912
736	0.5843075495440163	0.17977546063272265	0.08734013915928507
737	0.5775628017377845	0.17868204417368455	0.09205660694730247
738	0.5854952026613854	0.18397409022925756	0.08921420550147557
739	0.5903483980073817	0.16914681160877096	0.08060266896196548
740	0.57408298211445	0.1849668792773467	0.0856135049480438
741	0.5736878150480722	0.18431235200435805	0.09183568735325257
742	0.5792909647961014	0.17457106095531558	0.08472072312802931
743	0.5824478487429803	0.17958708734629494	0.08923871866659339
744	0.5926962325271901	0.17643680188052885	0.0866894496341262
745	0.5942297108445298	0.18173803794386753	0.08423251021009194
746	0.575588619718648	0.17523773872329465	0.08819744130817929
747	0.5843211046413781	0.17969292177503518	0.091422628301098
748	0.5835479976010939	0.17995798778762437	0.08865180387298395
749	0.5759469563264141	0.17607949711200027	0.08905639592622643
750	0.5835805175451174	0.18322062939389774	0.08833790037076351
751	0.5790210763435749	0.18061226727719074	0.08817933086313468
752	0.5814319558649632	0.18102877331201148	0.09113423138974087
753	0.5887116949603168	0.17599427252040883	0.08733964499446398
754	0.5876675183822719	0.17583975216266787	0.08275703388851612
755	0.5833546130567664	0.17846526876202112	0.0884838250685121
756	0.5764635454061192	0.172636688062557	0.08392298778966707
757	0.5788743389181303	0.18442639417126042	0.0853862718314594
758	0.5785942974855894	0.17798087086455938	0.08925356239002356
759	0.5752345753256611	0.18309485793171162	0.08751638788954323
760	0.5827317350666338	0.18178064343009032	0.08621957486110245
761	0.5767462254965083	0.17933717574955316	0.08146481226583242
762	0.577682609083775	0.1807971401320129	0.08973837855363186
763	0.5835791258649554	0.1802046789773378	0.0840032406499648
764	0.5864689358132101	0.18364897992212706	0.09285787971920101
765	0.5916076974994138	0.17663330014828596	0.08990766233965106
766	0.5758065439826153	0.17879346760213014	0.08276453352522685
767	0.5797429869581036	0.17922546686668295	0.09054639109070838
768	0.5774071629330274	0.17395435223835348	0.0877396116698681
769	0.5783917435039687	0.17851897368979422	0.09106152332374531
770	0.5758059380232547	0.1778379401787462	0.08577671194076096
771	0.5771940836546388	0.1811821554350158	0.08408155091744036
772	0.5885253269904843	0.18032172593541418	0.08779199394009307
773	0.5810238435844298	0.17762007735533136	0.08936936205981888
774	0.594964657619183	0.18284304585423972	0.08610508947958707
775	0.5774907316216934	0.1877733325679716	0.08427453056419232
776	0.5746373254662254	0.18584213451096163	0.08915639684163565
777	0.5858403551552764	0.18295438665782696	0.08789336320002487
778	0.5817353823238118	0.18216580209622574	0.09425229745565818
779	0.5740328221505523	0.18743864846895145	0.09115502906255862
780	0.5745777820666473	0.1671590651368937	0.08091049461913442
781	0.5742102107598447	0.17756052661109836	0.08867233777528723
782	0.5766155640188421	0.18279564758967787	0.08847256858978877
783	0.5858341664726212	0.17749505155679834	0.08456997371254829
784	0.5776896217335368	0.17676400046952145	0.08893189128387059
785	0.583784081099074	0.17677589152212084	0.08482036889724665
786	0.5786126259140296	0.18516844330968957	0.08909680608353925
787	0.5807008585783412	0.18323066648686684	0.08087498514784501
788	0.5744961390127121	0.18564817288959706	0.08541328182397734
789	0.567703521784679	0.18542105435522338	0.09336999097785369
790	0.5912449803396032	0.17387496284299517	0.08911606945583396
791	0.5843886013710262	0.1817908067484526	0.0881536491974956
792	0.5811608364787252	0.17815659568850964	0.09025402309249295
793	0.5797767052902996	0.1747442833241182	0.08911279102950963
794	0.5789869371886501	0.17538188743000213	0.09008069586565101
795	0.5829720915471854	0.18165706962132921	0.09030562910651362
796	0.5723651481840711	0.18060933724701314	0.08847342394588617
797	0.5792757812270853	0.1758525070079538	0.08312673137004352
798	0.5830136974331008	0.1828282760463843	0.08656749905988917
799	0.58757857026442	0.18714151627929584	0.08807272624899601
800	0.5666124662186778	0.17933146852825985	0.0898591062376792
801	0.5832483726889763	0.17685419972183294	0.0898478641124192
802	0.5791665359840116	0.18345263718062144	0.09427352474199882
803	0.5872453808364304	0.18404617161605283	0.08947719054646636
804	0.5822480521366882	0.18189029397432854	0.09060913716647465
805	0.5705125885179448	0.18434204870338566	0.09314724758201057
806	0.5842664166964276	0.1832387195863152	0.09372019462553045
807	0.5819454391089278	0.17681300052706242	0.0873948826796782
808	0.573300214764068	0.1709612779854752	0.0836216858347268
809	0.5824600318228107	0.1783464921912755	0.08988685859399526
810	0.5918605778522634	0.17799393848275577	0.08464984271754288
811	0.5745997738910538	0.17748491030645216	0.08560203739806796
812	0.5837321427503316	0.17724631701929924	0.08566676996821071
813	0.5838493761569119	0.17324593782477174	0.08530916735196607
814	0.5863147103361962	0.1777155519538151	0.08029853903286384
815	0.5776805570523919	0.1719552629849348	0.09398534221544749
816	0.5804701866771033	0.18332147126624426	0.08940844704520902
817	0.5826528579389912	0.18397722480958087	0.08808397146554926
818	0.5792843821781819	0.1824413384303459	0.08677185788723499
819	0.5788749666989126	0.18006320999745026	0.09547780625141226
820	0.5845137754157049	0.18734768752234837	0.09427018764302038
821	0.5726237060700639	0.1799470607323283	0.09393321077720483
822	0.5793773967599524	0.17849385761077988	0.09086156256173052
823	0.5848188928448702	0.1761831208865615	0.08619319575698366
824	0.5754292157542494	0.18432154702788558	0.08765123698624486
825	0.5769407987360393	0.17960077339781533	0.089966362254269
826	0.5672769536328851	0.1764018582768577	0.08208072832751023
827	0.5835766117118041	0.1785387069996829	0.08529450234961171
828	0.5775130258733218	0.1761314992201997	0.09000579264786741
829	0.5734013287693018	0.1810620128394387	0.09263649881371899
830	0.5854962717627096	0.18657533876519597	0.0904536229636485
831	0.5833181801659179	0.17536134396129358	0.09193715151712592
832	0.5966631353613451	0.17600593432111022	0.09147825775407867
833	0.5868574775742784	0.17594655033874634	0.07977176295445661
834	0.5827747808832957	0.17872332185648412	0.09414198424570264
835	0.5808330335596511	0.18879209995922952	0.08869010388223963
836	0.5811866509791747	0.18646251799817648	0.08870470609675829
837	0.5783700160091946	0.1800615331427574	0.08901567729714735
838	0.586214444986315	0.17842435427486614	0.08649133584770853
839	0.5774196977870982	0.1773744269911337	0.08948066298432457
840	0.5816253006643367	0.17880495920868333	0.0872840122102756
841	0.5764142666426757	0.18114326378047496	0.08931321447993909
842	0.5925020868059387	0.17315731174563959	0.088382806812697
843	0.5880052304283343	0.1858589397063551	0.0889791696689056
844	0.5764080417685061	0.1726200666856105	0.08514267114247605
845	0.584746265082426	0.18797584765215447	0.08603353532513622
846	0.5778111404701618	0.1861725603133267	0.09008664200274032
847	0.5872587581987165	0.1803413176946752	0.09120744221775978
848	0.5809848598302171	0.1838653750752056	0.08818335427287066
849	0.5734576411566734	0.1796847439292796	0.08544478228693367
850	0.5858536219145897	0.16630234820470802	0.08765341609302744
851	0.5807803995700932	0.1801149087539112	0.07828317348238055
852	0.5848716728904504	0.1810035829819094	0.08601530583445759
853	0.5854341791474088	0.17855989399474406	0.08371870510207101
854	0.5846392629034304	0.17920933740008374	0.08791337118324723
855	0.5794573287917747	0.17604722225726666	0.08349039863811951
856	0.5909851022140823	0.1803958130574573	0.08660053719424085
857	0.576035823982901	0.17025231263686297	0.08408754053282529
858	0.5811595139153594	0.17971482118623608	0.09016175637644516
859	0.5793171769012319	0.18222029176183688	0.08466998100839172
860	0.580986457771168	0.18576650407226605	0.08534436921601535
861	0.5851891246631297	0.17580946756839116	0.08148077091654644
862	0.5802624248995352	0.18111970485285	0.09319560118282566
863	0.5793661158856317	0.17716315541443828	0.08213258426596216
864	0.5792867094071346	0.1754465112161104	0.09352133141676439
865	0.5776092257316072	0.18434687311593695	0.09059195895499454
866	0.5692663204444733	0.17737291724769655	0.08372579021967799
867	0.5763356249891889	0.18366427134533844	0.08982472272599942
868	0.586246874089634	0.1796606411247892	0.09126810183153375
869	0.5897971250580789	0.18612924667019295	0.0825621363609736
870	0.5782920133252673	0.18123191437006547	0.08736127299678745
871	0.5809049071441738	0.17894742355053042	0.08418106409719163
872	0.584244439450337	0.17465183354039807	0.08097802561391594
873	0.5807015202739362	0.18383040055317287	0.08712206116656014
874	0.5800814632889317	0.18185656240181772	0.08597756967171598
875	0.588620766012193	0.18135898345230522	0.08606930943454295
876	0.5812906494171314	0.17444014280953418	0.07716701670213384
877	0.5780553593515807	0.1745425846572146	0.09286005183410387
878	0.5794132964756169	0.1787986764479871	0.08485119621852644
879	0.585848478731679	0.1845746971711	0.09009482121595416
880	0.5732503120955016	0.17910306834558284	0.08978933496447576
881	0.579105540965415	0.1819085846581011	0.08645487209917772
882	0.5775638072092345	0.18317059241022166	0.09288328549309396
883	0.5888011528381981	0.17416960682449387	0.08105458164115012
884	0.5876950301550925	0.17714430812489956	0.08373830443930262
885	0.5816870046046416	0.18562996660140885	0.09154119527795214
886	0.5876074254679565	0.18249394951352715	0.09321038105608202
887	0.5808182066905173	0.18895071969836807	0.08518484954648967
888	0.5779113240816475	0.18008079720517806	0.08816951321875789
889	0.5783889276278182	0.18689343995974786	0.08679798015989272
890	0.5776506286765166	0.18523118487780102	0.08861892698749964
891	0.5854134170313683	0.17439323431411383	0.08096837354383021
892	0.5878974383045428	0.17876586157401725	0.08775763678010022
893	0.5790481005270005	0.1794183856178002	0.08553628795890406
894	0.5798429210759044	0.16869620363618082	0.08348155826169351
895	0.5799510304420389	0.17873476875271388	0.08599814829904706
896	0.5823101804709025	0.18126002207028985	0.0859218222132745
897	0.5826097600340987	0.185065423993087	0.08344066167050498
898	0.5808867807935865	0.17860499693152374	0.08756546024992112
899	0.5875075362091354	0.17926718767138772	0.08672074565480965
900	0.5900319150797833	0.18087165630200389	0.09132579021951605
901	0.5863289010053945	0.18041422883301506	0.08123619165149767
902	0.5770861007996909	0.17702258222465164	0.09217831069426996
903	0.5778163156656667	0.1746458992566142	0.08127366640952784
904	0.5865622609919254	0.17746729289452381	0.08835955695928074
905	0.5989642720494252	0.1819840806534673	0.0990518331699307
906	0.5864948818472285	0.1765688713700572	0.08437661891018738
907	0.5845285860134813	0.18383590704346484	0.09186296948169176
908	0.5800902467885484	0.18741917487090703	0.08818671568296779
909	0.591317039396691	0.18177049605212192	0.08531328246991776
910	0.5810814093137401	0.18131021353429397	0.0830381334625566
911	0.5862562959482257	0.17732721356722356	0.07798788486073668
912	0.5895710378600619	0.1744230994301466	0.08766845597154377
913	0.5939845263095392	0.18184815644116076	0.08882057346693989
914	0.5764159563149809	0.17317344098846443	0.08867405667218277
915	0.5756082974235498	0.18383530138683996	0.0900756137158015
916	0.5794774052147269	0.18159412159417038	0.07703736472429236
917	0.5781152642625481	0.18659051164314316	0.09096339722237216
918	0.5853494583208684	0.18004104745382288	0.09089922220997476
919	0.5681892131983105	0.18087295559425126	0.08328873406261897
920	0.587908226924433	0.17979181568364275	0.08578593290190972
921	0.5823387296859008	0.17096476608728076	0.08818228586601473
922	0.5815216915308916	0.18566979382559043	0.09167835259477926
923	0.5730055436496085	0.17819090145688965	0.0878871472073155
924	0.5807508401367959	0.1792056131541606	0.09044596725750448
925	0.5711617465106067	0.17792103028887046	0.08486760431472316
926	0.5836247084581503	0.1747367345535849	0.0842578888056873
927	0.5855986670239762	0.17577274662905465	0.09049509164819397
928	0.5739394056229422	0.1789192945162205	0.08602653753992105
929	0.5815321034510893	0.18455261266529477	0.08276290382521034
930	0.5828536666682624	0.17867423543065514	0.08353704484520282
931	0.5831189192793498	0.18124388212527262	0.08449088010894215
932	0.5796542831922814	0.1827836952797202	0.08333613291750488
933	0.574958143877012	0.18273399551557445	0.08496646572796088
934	0.5711707886052111	0.17944875475033595	0.08259940600777801
935	0.5826968685710189	0.17668446474681365	0.08958170708127232
936	0.5829971987306068	0.1859248182853278	0.08600309197613298
937	0.5898318725354241	0.1843496181749346	0.087231068207881
938	0.5841801685552716	0.17940443350953023	0.08776795336912237
939	0.5791127114808029	0.17575355070140813	0.09283379973485581
940	0.5840383409766028	0.17927725867786376	0.09378854383333404
941	0.59132811678266	0.18250157457878127	0.09510598715690276
942	0.5748512362419584	0.18371255083561416	0.08918530302613634
943	0.5836293192920418	0.1867152824390229	0.09036840793858943
944	0.576213221097807	0.17761952088182584	0.0918679177617841
945	0.5758911234038586	0.18029708557178406	0.09112303703802335
946	0.5901234960376762	0.17872231707407002	0.0890350220141075
947	0.566535623431137	0.17456643233697514	0.09007881040806351
948	0.589347250421199	0.1699852879412842	0.08570782204401754
949	0.5860227882424451	0.17798630990249983	0.08478849646190151
950	0.574696538189668	0.181121244571423	0.08924985608874633
951	0.578808466859021	0.1835380117041809	0.08375175905468706
952	0.5846026815806811	0.17874896099798573	0.08269969222866619
953	0.5807904060172735	0.1799871399799931	0.08340877044915165
954	0.5892191452143724	0.17142158305196611	0.08983963352915819
955	0.5857114176124352	0.17503473265675715	0.08830229461533763
956	0.5788311798362906	0.17297090702606477	0.08411618878583937
957	0.5777796017544273	0.177771409582911	0.08938868530257667
958	0.5735773072777534	0.1853411313282282	0.0873856697781842
959	0.5775560713850549	0.18419388193687689	0.08762580874938945
960	0.5836037356032325	0.17393155432171756	0.08867959429599787
961	0.5928263376497008	0.17625128773246287	0.0901658708904602
962	0.5690206980819483	0.17312697453681358	0.08769804787687131
963	0.5707951333550112	0.17538556457115834	0.08226020872469411
964	0.5779328727522696	0.17926772118936848	0.08864675561927671
