resample	observed_spectrum_cosine	null_spectrum_mean	null_spectrum_sd	z_spectrum	empirical_p_spectrum	observed_distance_w1	null_distance_mean	null_distance_sd	z_distance	empirical_p_distance	observed_anisotropy_w1	observed_effective_dimension_abs_diff	dev_pca16_cumulative_variance	ext_pca16_cumulative_variance	dev_effective_dimension	ext_effective_dimension
154	0.9941312500696089	0.5875871932340908	0.006553857573866133	62.03126208549829	0.0196078431372549	0.05369635249623935	0.19059395720527533	0.004359700651955956	31.40068909263704	0.0196078431372549	0.005509752242787365	0.9642817773818901	0.8807277467015028	0.876428980235052	4.3522089584510875	3.3879271810691973
155	0.9934732509107752	0.573872138841227	0.006128822606489121	68.46357596078565	0.0196078431372549	0.033724715427483405	0.15553929126351876	0.004094564978269019	29.750309613484895	0.0196078431372549	0.013686795945692163	0.6537933859617349	0.8794519569179712	0.8766292583382445	4.113477738317235	3.4596843523555005
156	0.9927037697151467	0.5912400870951329	0.005514202480486344	72.80539371572105	0.0196078431372549	0.03749994018387751	0.1769484635137981	0.0053417720530413194	26.105292765258685	0.0196078431372549	0.005344089398270901	0.9379285477006443	0.8831080944909048	0.877430403570661	4.399935158037856	3.4620066103372116
157	0.9954486725754315	0.5862765929914324	0.005677880736506099	72.06422582165477	0.0196078431372549	0.0403489136336376	0.1783274601419094	0.0036779392673437533	37.51517806000135	0.0196078431372549	0.0141308963802151	0.7133175852840798	0.8835474305855886	0.8703626845259799	4.301961119010432	3.5886435337263523
158	0.996078987774259	0.5868445260243955	0.006608186051776898	61.92841099560491	0.0196078431372549	0.05129378583351794	0.18900276026680426	0.0045187682837724095	30.47489178142203	0.0196078431372549	0.02210913047845435	0.7087139583344166	0.8791669393654149	0.8736599840010537	4.31224284139007	3.6035288830556533
159	0.9929750950146081	0.6068261822659039	0.005844132885829267	66.07462908398783	0.0196078431372549	0.04652219508231114	0.17662730147923805	0.0042811432987102825	30.390271317505718	0.0196078431372549	0.012610156791793592	1.1145433327238092	0.8816463501733791	0.874394270591451	4.650117681060302	3.535574348336493
160	0.9962456826127364	0.5821870498608063	0.005363184550893698	77.2038755748081	0.0196078431372549	0.0305010488268525	0.1755071461252378	0.004937380512935792	29.36903423150668	0.0196078431372549	0.009340348155560573	0.7836591816642224	0.8786311627761614	0.8774076323947508	4.243752782775261	3.460093601111039
161	0.9969906835132021	0.5756782436504576	0.006047993469249688	69.6615236118984	0.0196078431372549	0.04345135178949923	0.18683386087463952	0.005295834184416366	27.074584303840307	0.0196078431372549	0.014856339025830896	0.5357701984772372	0.8841967825987611	0.871652250715717	4.1382560338657575	3.6024858353885203
162	0.9952411341507147	0.5827145039572408	0.005962536192184445	69.18643625747787	0.0196078431372549	0.05456789059595905	0.19856914503953302	0.004552715855705585	31.62974782691693	0.0196078431372549	0.015304970719050924	0.7790061788703948	0.8805548105091641	0.8763032703148492	4.258740435057521	3.4797342561871263
163	0.9941786425523255	0.5784337315054143	0.006921426596522364	60.06636135616898	0.0196078431372549	0.03772789658407498	0.17407482676059582	0.004476814600128374	30.45623782870326	0.0196078431372549	0.019406471528307396	0.600291923955532	0.8764190399140239	0.8737204750813621	4.216750027547396	3.6164581035918637
164	0.9931789755216917	0.5750450133591333	0.006575262506836308	63.59198005065562	0.0196078431372549	0.03789179071778724	0.17766559800443285	0.0046429754119536246	30.104360864541604	0.0196078431372549	0.02114998880796234	0.7393570506020408	0.8749271716835025	0.8772863341575579	4.149203163205753	3.409846112603712
165	0.9943084236760654	0.5807487868237731	0.006107272649232505	67.71592830463595	0.0196078431372549	0.044784859033156	0.1857929483672286	0.004909115748474481	28.723724711093073	0.0196078431372549	0.015844131974738777	0.753298268089611	0.8820422196338136	0.8746433702294099	4.227121602697031	3.4738233346074203
166	0.9939331461870687	0.5845234565550989	0.005905737946181464	69.32405287245876	0.0196078431372549	0.04417647500138505	0.18231321033620962	0.004384376627285911	31.50658510382951	0.0196078431372549	0.014742460771303827	0.7715898255027636	0.8831990978906143	0.8770706490055263	4.301084025195419	3.529494199692656
167	0.9933346926515864	0.6042727484492793	0.005302062161589111	73.37936303743734	0.0196078431372549	0.04463616043325023	0.17052239021152396	0.004749380607356657	26.50582048178651	0.0196078431372549	0.017379957944268967	0.9375120952298812	0.8789556820645328	0.8748198291552475	4.601411060960663	3.6638989657307817
168	0.993431627533416	0.5927485060354006	0.007651971576689274	52.36338340809365	0.0196078431372549	0.043674007568718344	0.1801274388617313	0.003680578947535411	37.073904197703705	0.0196078431372549	0.011929209422526432	0.8128793969962409	0.8831517883957497	0.8764744522886136	4.38612822657229	3.573248829576049
169	0.9944246370226236	0.598413766240988	0.006474338479013548	61.16622911596262	0.0196078431372549	0.03808692011568397	0.18408561433096118	0.005019196444939847	29.088061369358687	0.0196078431372549	0.010602907592686717	0.8898310253722266	0.8784424109531208	0.8765616104668517	4.486946904539481	3.5971158791672546
170	0.9956460796942659	0.5864265828532109	0.006478053508096915	63.17013225185185	0.0196078431372549	0.04493517143634226	0.18324445270693818	0.004660425141748211	29.677395744782537	0.0196078431372549	0.01978895348877088	0.7393921460689121	0.877992932490575	0.8782236443813858	4.303614649311841	3.564222503242929
171	0.9955856053825923	0.5884532597836274	0.005860567184138375	69.46978556970879	0.0196078431372549	0.042274824094557836	0.18238887009255308	0.00389370059032531	35.98480231020769	0.0196078431372549	0.006773812836687419	0.8537800705170433	0.8820637443938527	0.87661544528748	4.326397521536301	3.472617451019258
172	0.9943246067571752	0.5815227560284891	0.006604043400419447	62.50744062379533	0.0196078431372549	0.03444207615373119	0.17906587040331076	0.004358161124787079	33.184590956729544	0.0196078431372549	0.01106775754842609	0.6680579635433022	0.8841308071481079	0.8768712711663581	4.219156772451399	3.5510988089080966
173	0.9949202109125344	0.5575729008142247	0.006387855737986818	68.4654331652366	0.0196078431372549	0.029265493664022715	0.1771468841055882	0.004865351220488172	30.39480270588309	0.0196078431372549	0.01070206564203282	0.3644044866819396	0.88198679968218	0.873421646465329	3.877434495046919	3.5130300083649795
174	0.9962869046289957	0.5744730300922705	0.0056909862151139886	74.11964439774636	0.0196078431372549	0.043126358209375305	0.1875671887109043	0.003918193633247464	36.8641379221001	0.0196078431372549	0.011800627832526537	0.6215509347943837	0.8862465051966024	0.8775479573465284	4.113775146864033	3.4922242120696496
175	0.9903801397578849	0.6160622583461624	0.0054660533775956555	68.48046580481311	0.0196078431372549	0.04790495834887499	0.1688159540303987	0.004753077831297281	25.438463238571227	0.0196078431372549	0.010126127056363685	1.3488347449331446	0.8763068452230562	0.8748346490348996	4.78723840121661	3.438403656283465
176	0.9947569483044165	0.5945801029735367	0.0052959982445224315	75.56211819835411	0.0196078431372549	0.05083237530796726	0.1913425778327781	0.004062644706286895	34.58589482545027	0.0196078431372549	0.011990509038960751	0.8668550789899467	0.8817631380726783	0.8766696122128219	4.444328376890443	3.577473297900496
177	0.9936944062961021	0.5697972027452021	0.005284852833517688	80.20984063405731	0.0196078431372549	0.027941393866637923	0.1671003415961713	0.003768478176485292	36.92709396537392	0.0196078431372549	0.016043373005530288	0.5315743290969466	0.8766333191592872	0.8763271055922439	4.067838207354543	3.536263878257597
178	0.9932607016975555	0.571950457539832	0.007117919969469997	59.19007883831188	0.0196078431372549	0.022260024190219146	0.15639779773058626	0.0042075161504060415	31.880513049824494	0.0196078431372549	0.023080414187728136	0.4889814602018969	0.8714190975354662	0.87483601912211	4.096706134085475	3.6077246738835784
179	0.9948892816682868	0.5939532196776716	0.006861135126538992	58.43582069092146	0.0196078431372549	0.047899297995837274	0.18609585027551642	0.00544496176905326	25.38062857761956	0.0196078431372549	0.013625680839519242	0.7378186579937847	0.8799541736076976	0.8718555146915551	4.420844273703907	3.6830256157101227
180	0.9960546160946715	0.5708911024823002	0.005893758051857802	72.13793132861186	0.0196078431372549	0.03582624942939502	0.1761654112896572	0.0045530883459186985	30.82285060118799	0.0196078431372549	0.01539494941573613	0.5237262223324191	0.87840547128579	0.8769182288402417	4.072371647699439	3.5486454253670203
181	0.9963809387798724	0.5735345905353507	0.006283058014951269	67.29944992363743	0.0196078431372549	0.04621243531848331	0.18705022242933034	0.004274182330179859	32.95081403439346	0.0196078431372549	0.012674024634642785	0.5615635332986817	0.8836919725954215	0.8730935846037241	4.094502799053364	3.5329392657546825
182	0.9958282349757424	0.5859665591389943	0.006431441649697299	63.72780756800282	0.0196078431372549	0.03553168558208873	0.17936518386796	0.005087947152410682	28.26945602564339	0.0196078431372549	0.007865035175326702	0.7711832054207592	0.8826667874612012	0.8763808871497265	4.280738378687874	3.509555173267115
183	0.9944385243514727	0.5812499454721626	0.006420930841618708	64.35026152300776	0.0196078431372549	0.04922755759857552	0.18759188394247914	0.004387495596553114	31.536060447013284	0.0196078431372549	0.010524943905116439	0.844019675303739	0.8810676934407483	0.8765683054955213	4.2426832416195825	3.3986635663158435
184	0.9947774716756675	0.6024354382647038	0.006448669433965436	60.840773035206354	0.0196078431372549	0.029521209650239535	0.16007959952746112	0.005025341965372305	25.98000111770485	0.0196078431372549	0.013411060659587613	0.9955636587047674	0.8756629826736763	0.873161672072193	4.571574274849929	3.5760106161451612
185	0.9925712550563712	0.5741810465443791	0.004921562898452576	85.01165526982113	0.0196078431372549	0.0327855699487778	0.15946116680377015	0.003995819112050774	31.702034877644557	0.0196078431372549	0.00744874234178461	0.5250437316670697	0.8799660526748847	0.8729652339059056	4.121177247781519	3.5961335161144494
186	0.9938152953873286	0.5990548568837942	0.006054116581895199	65.20529183135707	0.0196078431372549	0.03954189406285764	0.1789772448556063	0.003922555432269405	35.54706955717334	0.0196078431372549	0.009569391949719829	0.9797308169752799	0.8839180208975838	0.8759043124698928	4.492902304673892	3.5131714876986124
187	0.9954688777503056	0.5829265210884871	0.005033286949111751	81.96281293571428	0.0196078431372549	0.05317318196239292	0.19045689561614013	0.004523735617086453	30.347421970288757	0.0196078431372549	0.01664731667996749	0.6554688924251804	0.8819167417024134	0.8778561185857594	4.231604156329132	3.5761352639039514
188	0.9940835173789636	0.589672179379598	0.005056602841185373	79.97688382909722	0.0196078431372549	0.03982017769341913	0.17661617829846601	0.0039100358742601826	34.985868417621624	0.0196078431372549	0.006701063593468141	0.769009780662727	0.8860299370434732	0.8741130225936724	4.375672470812452	3.606662690149725
189	0.9953533659798287	0.5732212369389101	0.0055306162822245436	76.32641779861956	0.0196078431372549	0.02424917499354643	0.1594227797897661	0.005237338362641585	25.80959934924682	0.0196078431372549	0.012181337441210392	0.7458067979803862	0.8733980046777604	0.8766278070078041	4.123824946162085	3.3780181481816984
190	0.9950081623837718	0.5967790338980904	0.005829342143564613	68.31459171174438	0.0196078431372549	0.04696611784000748	0.18767811808088225	0.005388874865320429	26.111573149789194	0.0196078431372549	0.012435406712453427	0.8753925069934154	0.8793347920592545	0.8761290007180056	4.4606383452528195	3.585245838259404
191	0.9934944239731575	0.5825972709411326	0.005622282653130472	73.08368831354262	0.0196078431372549	0.04122950067240235	0.1785444287101534	0.004048633511261033	33.91636404130375	0.0196078431372549	0.017771567755773664	0.6924097567662302	0.8814472895851228	0.876948954290146	4.253549474003297	3.5611397172370665
192	0.9951485635868158	0.5819808794961611	0.006426942474012174	64.28681846170701	0.0196078431372549	0.04101985233849133	0.17649952322506146	0.004697784218540867	28.839057858781384	0.0196078431372549	0.01155449228763135	0.606092661491024	0.8846247185990348	0.8733453692641973	4.229603340625706	3.6235106791346823
193	0.9939376156606617	0.5954417092675438	0.006118805441888723	65.12642217140215	0.0196078431372549	0.050256378889378985	0.19095208660646176	0.003539855590512706	39.746171593600145	0.0196078431372549	0.013378507766872072	0.9797978928359452	0.8800062046459391	0.8751189276216148	4.466400790835084	3.4866028979991386
194	0.9936327931202583	0.5915284283530008	0.005996809676524603	67.05304761319246	0.0196078431372549	0.04035090312123296	0.18029216810056606	0.004114397998431226	34.01257365784524	0.0196078431372549	0.0106872961284954	0.8316411288857499	0.8833628990352651	0.8762684979495631	4.390181257818256	3.558540128932506
195	0.993930222808017	0.6054737419434412	0.005862505163026622	66.26117505439062	0.0196078431372549	0.04910075437945589	0.18921009476839568	0.0038469898855741326	36.4205117654032	0.0196078431372549	0.01633783451025433	1.1477575691469823	0.8767553723966457	0.8770417562822302	4.596384837067559	3.4486272679205765
196	0.9910289018495345	0.6178357163428145	0.005473299642421748	68.18431474392926	0.0196078431372549	0.03961695832202444	0.17223898609893953	0.003885214523524247	34.13505920301531	0.0196078431372549	0.016585143127606075	1.2870817465268019	0.8792956261324008	0.8759075314083162	4.812662648618985	3.525580902092183
197	0.9900351186322666	0.5743289422716692	0.005931701192556534	70.08211689460204	0.0196078431372549	0.04633433316978333	0.1865444852911746	0.004692079835421	29.882303166056598	0.0196078431372549	0.021113821751290066	0.6247739364388871	0.8746090916084825	0.8752907707546189	4.151493599179569	3.5267196627406823
198	0.9943705378345341	0.5771727661155933	0.006089248832436302	68.51383203402781	0.0196078431372549	0.03839933553549451	0.18672339856446224	0.004749380948810976	31.230188655660726	0.0196078431372549	0.022149789158495678	0.8064872472340929	0.8845915728939483	0.8769960746988977	4.181456236986401	3.374968989752308
199	0.9942107332556104	0.588939757437976	0.0064630023503844895	62.70630178457609	0.0196078431372549	0.04739811741603153	0.18652432487802525	0.004791814902151742	29.034136397781086	0.0196078431372549	0.008542987936416615	0.765443515160833	0.8843822082504608	0.873913754704214	4.341119292504057	3.5756757773432244
200	0.9928176243758636	0.5711071879998948	0.006167379750394404	68.3775693152348	0.0196078431372549	0.03223720637310342	0.17811841455744934	0.004056600787816091	35.96144057914125	0.0196078431372549	0.011900778941109955	0.65260668735232	0.8771498178412264	0.8779684341070064	4.0874911050324805	3.4348844176801605
