i,j,overlap,same_repeat
21,24,0.6086322615748281,1
21,25,0.6485810923249282,0
21,26,0.6751729646848357,0
21,27,0.7193059899406895,0
21,28,0.6848761402151571,0
21,29,0.6351172817546356,0
21,30,0.6311460927832254,0
21,31,0.7134152088944424,0
21,32,0.7077819187016217,0
21,33,0.7067122680107712,0
21,34,0.6513206041426614,0
21,35,0.6851454721268109,0
21,36,0.7506104397761272,0
21,37,0.7150957073810325,0
21,38,0.6613299098364508,0
21,39,0.5950571620411718,0
21,40,0.7138690992340535,0
21,41,0.6530139999361115,0
21,42,0.7422488510056742,0
21,43,0.6058578081416219,0
21,44,0.6975780799803005,0
21,45,0.7314426675228332,0
21,46,0.6886099580919633,0
21,47,0.6973785283089426,0
21,48,0.6321284352169123,0
21,49,0.6892984970248828,0
21,50,0.6579048632746548,0
21,51,0.7051775957788585,0
21,52,0.6629003076116543,0
21,53,0.6551213739598881,0
21,54,0.7118192472694809,0
21,55,0.6522333758054841,0
21,56,0.6660033865565995,0
21,57,0.586625924896104,0
21,58,0.7287126863343516,0
21,59,0.7151850651294387,0
21,60,0.6573010318439717,0
21,61,0.6369572569842123,0
21,62,0.6629403457685223,0
21,63,0.6874040924823515,0
21,64,0.7222933643484661,0
21,65,0.6879040041805553,0
21,66,0.7275742751109647,0
21,67,0.6820834000106377,0
21,68,0.6925811835244675,0
21,69,0.6088703418450758,0
21,70,0.6402163057459077,0
21,71,0.7588563668633457,0
21,72,0.6806498738688567,0
21,73,0.7059155699031872,0
21,74,0.6639592887079003,0
21,75,0.6894654782806056,0
21,76,0.6512610778284299,0
21,77,0.6602226264555859,0
21,78,0.7320338918719859,0
21,79,0.6638482380089253,0
21,80,0.6627170201042077,0
21,81,0.717058601753377,0
21,82,0.665548499000555,0
21,83,0.6954857849807676,0
21,84,0.6561285497667002,0
21,85,0.6228568603670758,0
21,86,0.7348690357025918,0
21,87,0.6137883657308063,0
21,88,0.709734643398273,0
21,89,0.728786814431345,0
21,90,0.7223360280344546,0
21,91,0.6302017734641768,0
21,92,0.6723604213796848,0
21,93,0.670308460473944,0
21,94,0.6878157393214478,0
21,95,0.6847879915968764,0
21,96,0.672969635269062,0
21,97,0.7389595752235895,0
21,98,0.6630486092954541,0
21,99,0.6332761370696335,0
22,23,0.6661732400843616,1
22,24,0.6662984192456993,1
22,25,0.6973592652037905,0
22,26,0.7702186508277242,0
22,27,0.8191390422438627,0
22,28,0.6388330400266354,0
22,29,0.6478734483411904,0
22,30,0.6724472773857938,0
22,31,0.7558294231416317,0
22,32,0.6859724713957824,0
22,33,0.7613932266671564,0
22,34,0.6927018957623167,0
22,35,0.7079165758619581,0
22,36,0.7795155838021403,0
22,37,0.7432531727686562,0
22,38,0.717611031734006,0
22,39,0.7028725340491271,0
22,40,0.7412154562338373,0
22,41,0.741238856633007,0
22,42,0.7562875108814816,0
22,43,0.6654308682530028,0
22,44,0.7338176077216275,0
22,45,0.7943956711339766,0
22,46,0.7646942557664316,0
22,47,0.7238647875992907,0
22,48,0.7246578090650204,0
22,49,0.6989971587826134,0
22,50,0.7092780123468929,0
22,51,0.6713393820615345,0
22,52,0.711451741611232,0
22,53,0.7225806971142605,0
22,54,0.7172254591988246,0
22,55,0.7227571984981745,0
22,56,0.7573200692596668,0
22,57,0.5934454267902056,0
22,58,0.7707683779905703,0
22,59,0.7031289658336896,0
22,60,0.7378672706222845,0
22,61,0.6613934975972726,0
22,62,0.742579513830395,0
22,63,0.738814433771682,0
22,64,0.7365953882513261,0
22,65,0.7631670277779257,0
22,66,0.696014929318171,0
22,67,0.6979560628781112,0
22,68,0.7590560198876322,0
22,69,0.6728812335448524,0
22,70,0.7191726563326942,0
22,71,0.7402502882690967,0
22,72,0.7433481593849018,0
22,73,0.6667725870788874,0
22,74,0.7348918384293831,0
22,75,0.6441490958136362,0
22,76,0.6810956024300999,0
22,77,0.7560974127070567,0
22,78,0.714735481684899,0
22,79,0.771214868055466,0
22,80,0.6768065001385474,0
22,81,0.7745158325278924,0
22,82,0.8173025940006141,0
22,83,0.6941127684230608,0
22,84,0.7264280839103627,0
22,85,0.6269896061181963,0
22,86,0.7341630274171933,0
22,87,0.6575780797608568,0
22,88,0.768834516963517,0
22,89,0.7736522666899291,0
22,90,0.7099369401603606,0
22,91,0.6951106813031946,0
22,92,0.7326301309900074,0
22,93,0.7106346194383703,0
22,94,0.7645293777075922,0
22,95,0.7665601731851321,0
22,96,0.6675911020128689,0
22,97,0.7418524407352705,0
22,98,0.7258471687850223,0
22,99,0.6814894149535646,0
23,24,0.6182119322835135,1
23,25,0.6988388565732717,0
23,26,0.707262147873204,0
23,27,0.6902744626356319,0
23,28,0.7309635241440499,0
23,29,0.6014269365306009,0
23,30,0.7125081196814081,0
23,31,0.6957246424813904,0
23,32,0.7561443733774471,0
23,33,0.6754827811072867,0
23,34,0.6086447671760248,0
23,35,0.6742771348463454,0
23,36,0.6830260246476874,0
23,37,0.6500056220502013,0
23,38,0.7389120424414217,0
23,39,0.6411189596077674,0
23,40,0.6609636261551107,0
23,41,0.6997488194086326,0
23,42,0.6410619745411331,0
23,43,0.6770757316174394,0
23,44,0.6989634557971302,0
23,45,0.6650141546956965,0
23,46,0.6794291651181308,0
23,47,0.6631091050855242,0
23,48,0.7425202206822246,0
23,49,0.7472578675101624,0
23,50,0.7945764281018327,0
23,51,0.6800587393093793,0
23,52,0.6746825821409088,0
23,53,0.697133535339999,0
23,54,0.6794480571275292,0
23,55,0.7086793010221268,0
23,56,0.6071462847335635,0
23,57,0.6118169767482535,0
23,58,0.6769347917153813,0
23,59,0.7111864254639269,0
23,60,0.6548598888313072,0
23,61,0.6813378494755553,0
23,62,0.6934040674136904,0
23,63,0.6953930494213229,0
23,64,0.7206039404450664,0
23,65,0.7095931476807005,0
23,66,0.7406230335282541,0
23,67,0.6568491793921306,0
23,68,0.671631583228779,0
23,69,0.6595929190749137,0
23,70,0.7176318426641017,0
23,71,0.7191499666554534,0
23,72,0.6232609391360638,0
23,73,0.7356833834178235,0
23,74,0.6462089030248358,0
23,75,0.765850465857445,0
23,76,0.6645338580616553,0
23,77,0.6880761416262866,0
23,78,0.6552483559977622,0
23,79,0.6804161012384757,0
23,80,0.6692689099638375,0
23,81,0.7020519286554652,0
23,82,0.6782137425829144,0
23,83,0.7070973692667658,0
23,84,0.7014461148084392,0
23,85,0.6934812957208731,0
23,86,0.681404230643641,0
23,87,0.6717562047069584,0
23,88,0.7031214999465976,0
23,89,0.6773113109157416,0
23,90,0.7133337639568764,0
23,91,0.6882937073037574,0
23,92,0.6797987460823243,0
23,93,0.7065209991770023,0
23,94,0.6842320268207245,0
23,95,0.7032339972259121,0
23,96,0.6296043233957558,0
23,97,0.6392288024050679,0
23,98,0.736284032963376,0
23,99,0.7036216913535529,0
24,25,0.66154934959627,0
24,26,0.6774455728440205,0
24,27,0.6715106986088586,0
24,28,0.6612765399866821,0
24,29,0.6529650366552248,0
24,30,0.6808105845865062,0
24,31,0.7184903513192605,0
24,32,0.6490725121496033,0
24,33,0.6640009266526301,0
24,34,0.6144401443660503,0
24,35,0.628081269291378,0
24,36,0.704803843479106,0
24,37,0.7103810924330305,0
24,38,0.6304104318113052,0
24,39,0.6621472780635126,0
24,40,0.6362166708355641,0
24,41,0.6426262086907565,0
24,42,0.6713121289637571,0
24,43,0.7236101035928636,0
24,44,0.6346379240950883,0
24,45,0.63394803722903,0
24,46,0.6709746956966278,0
24,47,0.7176616617182792,0
24,48,0.6970927340697781,0
24,49,0.6679931884770813,0
24,50,0.5992392122984425,0
24,51,0.7298786612747388,0
24,52,0.699225828139123,0
24,53,0.6290571136142655,0
24,54,0.6636103634748958,0
24,55,0.6100991802794097,0
24,56,0.6882589801465779,0
24,57,0.6192097940048427,0
24,58,0.6774475048135036,0
24,59,0.6779749698022873,0
24,60,0.7209242064969488,0
24,61,0.7018674478831008,0
24,62,0.6208668841343222,0
24,63,0.6940140369900363,0
24,64,0.6287815041678166,0
24,65,0.6518776176050355,0
24,66,0.641760842765479,0
24,67,0.6670831613420213,0
24,68,0.667049413148556,0
24,69,0.7223439438833268,0
24,70,0.6986441821959996,0
24,71,0.6518692913707455,0
24,72,0.6742793834825285,0
24,73,0.6629054757005877,0
24,74,0.6261266226538883,0
24,75,0.6025810225975099,0
24,76,0.7328167134927045,0
24,77,0.6873858316413095,0
24,78,0.6926685894690573,0
24,79,0.6244443275413564,0
24,80,0.6596698241085552,0
24,81,0.6911659708835374,0
24,82,0.645133142295765,0
24,83,0.6644484736429774,0
24,84,0.7205217191340179,0
24,85,0.6788646487333221,0
24,86,0.6559397540620941,0
24,87,0.6414976866233599,0
24,88,0.714863426130555,0
24,89,0.6416617598166681,0
24,90,0.6199971038863271,0
24,91,0.692871232745305,0
24,92,0.6789089607688628,0
24,93,0.6978446943983183,0
24,94,0.6477360976158194,0
24,95,0.7089169790641987,0
24,96,0.6806527849168302,0
24,97,0.6710433578026094,0
24,98,0.6045962628796495,0
24,99,0.6783338252471123,0
25,26,0.6616356605116211,1
25,27,0.6654807519722185,1
25,28,0.6437696231669968,1
25,29,0.5710224822422969,1
25,30,0.6410598340970456,0
25,31,0.698855035339842,0
25,32,0.7112210752512458,0
25,33,0.7100238709456659,0
25,34,0.6598203193928116,0
25,35,0.676320195830153,0
25,36,0.698287766457312,0
25,37,0.7025978509734782,0
25,38,0.673721763124493,0
25,39,0.6427304194424959,0
25,40,0.6607211910165213,0
25,41,0.663945994251533,0
25,42,0.7394393734391033,0
25,43,0.682275645980182,0
25,44,0.6516464351914873,0
25,45,0.6673971732194033,0
25,46,0.7526784718793006,0
25,47,0.7121685959067987,0
25,48,0.6304922460359113,0
25,49,0.7498525648388998,0
25,50,0.6561844987735406,0
25,51,0.6471171403752252,0
25,52,0.7340550920812103,0
25,53,0.6522969777459409,0
25,54,0.7533293753609536,0
25,55,0.6322170657723487,0
25,56,0.7451092041775094,0
25,57,0.5600364624752585,0
25,58,0.7419143654065039,0
25,59,0.6795728039912533,0
25,60,0.7183483332642613,0
25,61,0.6119753233193768,0
25,62,0.7650725901618052,0
25,63,0.6816075025503813,0
25,64,0.661808444900778,0
25,65,0.6689382773716201,0
25,66,0.7313244296537341,0
25,67,0.6021077608981081,0
25,68,0.780828999703993,0
25,69,0.6393439216091399,0
25,70,0.6361725644815616,0
25,71,0.6826708353223836,0
25,72,0.6747469645840615,0
25,73,0.69568663451833,0
25,74,0.7937494454339529,0
25,75,0.7005204725024008,0
25,76,0.6569930901503744,0
25,77,0.724844042993052,0
25,78,0.6770930788066327,0
25,79,0.6958475160835862,0
25,80,0.669004246541602,0
25,81,0.7243525875612128,0
25,82,0.6909671322729539,0
25,83,0.716423113267252,0
25,84,0.6417865250915831,0
25,85,0.6723844732090193,0
25,86,0.6780256133670972,0
25,87,0.6641261949319563,0
25,88,0.7173807103784917,0
25,89,0.6906467352782452,0
25,90,0.6212333943305354,0
25,91,0.6272575045766069,0
25,92,0.7346644021193889,0
25,93,0.7710656955144861,0
25,94,0.6798778668220552,0
25,95,0.6797640222642939,0
25,96,0.6606521418313318,0
25,97,0.6654504791573044,0
25,98,0.6775052439654495,0
25,99,0.727854109617414,0
26,27,0.7049531463237713,1
26,28,0.6579934594460224,1
26,29,0.6223373785223516,1
26,30,0.682506265827677,0
26,31,0.7365421326782513,0
26,32,0.7235482327837601,0
26,33,0.7240613561913678,0
26,34,0.6461309045431978,0
26,35,0.6746303538953841,0
26,36,0.7236214805681759,0
26,37,0.7151273682583579,0
26,38,0.791583222659385,0
26,39,0.6603478115124142,0
26,40,0.7403001197967676,0
26,41,0.6865180830671186,0
26,42,0.6792605780958276,0
26,43,0.6798345187057548,0
26,44,0.7686259884451145,0
26,45,0.6577299024294536,0
26,46,0.7685937411818051,0
26,47,0.7413968673003004,0
26,48,0.7845594872730384,0
26,49,0.6734536322615706,0
26,50,0.7172497798675541,0
26,51,0.728364054401184,0
26,52,0.6884064675343522,0
26,53,0.6571648167022548,0
26,54,0.6908491422518299,0
26,55,0.7180342254606182,0
26,56,0.6420610433223617,0
26,57,0.6906706448348381,0
26,58,0.7017091502808813,0
26,59,0.6957764518307613,0
26,60,0.6995081478602012,0
26,61,0.700787115430187,0
26,62,0.7175398719067081,0
26,63,0.6754243618293558,0
26,64,0.7525536334240923,0
26,65,0.7740614432330073,0
26,66,0.6872121557800096,0
26,67,0.6999944455517813,0
26,68,0.6574700772706465,0
26,69,0.7029155314664681,0
26,70,0.737412261964705,0
26,71,0.7564804345947804,0
26,72,0.6800772520739513,0
26,73,0.6789189640068423,0
26,74,0.6774997751791825,0
26,75,0.6778883498138767,0
26,76,0.6805805905835326,0
26,77,0.7242684782175295,0
26,78,0.7159605886527007,0
26,79,0.7386323470264722,0
26,80,0.6991043805574039,0
26,81,0.7275833276116732,0
26,82,0.7161973903636113,0
26,83,0.7023688499527936,0
26,84,0.7433859965020809,0
26,85,0.6292588334475064,0
26,86,0.6824692915418668,0
26,87,0.7120514750723865,0
26,88,0.7372096072026884,0
26,89,0.7132046327173998,0
26,90,0.6818408159052787,0
26,91,0.7781585456350042,0
26,92,0.6687899694323685,0
26,93,0.7146418196913213,0
26,94,0.6834646038786328,0
26,95,0.7081910212710592,0
26,96,0.7105900899767854,0
26,97,0.7023185736595934,0
26,98,0.7062187068057277,0
26,99,0.6973613529071171,0
27,28,0.6933823080850472,1
27,29,0.5788916731601443,1
27,30,0.6739938727686288,0
27,31,0.7181671995990607,0
27,32,0.6858936337953074,0
27,33,0.7688189050806425,0
27,34,0.6503633463624032,0
27,35,0.7037237662591754,0
27,36,0.7845881361835004,0
27,37,0.7589679769088108,0
27,38,0.6820754627311838,0
27,39,0.6525197222305313,0
27,40,0.7160091225556422,0
27,41,0.7633793526101162,0
27,42,0.7603008782258049,0
27,43,0.6856532530131543,0
27,44,0.6821034183593206,0
27,45,0.7803339025330898,0
27,46,0.7534270217531926,0
27,47,0.7146192835666987,0
27,48,0.687083373520191,0
27,49,0.7009244828317968,0
27,50,0.6605418866600841,0
27,51,0.6625414977779155,0
27,52,0.7149452501947846,0
27,53,0.7561831141138429,0
27,54,0.7036132838573195,0
27,55,0.6763723511995847,0
27,56,0.7289323481817263,0
27,57,0.566568532881983,0
27,58,0.8268998200046662,0
27,59,0.7348710317379659,0
27,60,0.7420074964089124,0
27,61,0.6446045720349741,0
27,62,0.6973736548108904,0
27,63,0.7477829290502772,0
27,64,0.7013265003139555,0
27,65,0.7211259331428982,0
27,66,0.7231467573457717,0
27,67,0.713669604982929,0
27,68,0.6937901068309221,0
27,69,0.669631889494867,0
27,70,0.6856460515630559,0
27,71,0.7332487575991651,0
27,72,0.7133749142959525,0
27,73,0.7006644617580469,0
27,74,0.6828627017208613,0
27,75,0.6607445614841571,0
27,76,0.6837623545377893,0
27,77,0.7441057895098244,0
27,78,0.7235835602216367,0
27,79,0.6820412481733193,0
27,80,0.6485619062869686,0
27,81,0.733607812809266,0
27,82,0.7731860807395101,0
27,83,0.6900045152330934,0
27,84,0.7584074915952465,0
27,85,0.5974896694913843,0
27,86,0.7589623928544712,0
27,87,0.6572887714890401,0
27,88,0.7533479829783336,0
27,89,0.7946103225166558,0
27,90,0.7392131515243401,0
27,91,0.6759870618084811,0
27,92,0.7273381889436982,0
27,93,0.693033801545978,0
27,94,0.7211487718823921,0
27,95,0.7319492625423124,0
27,96,0.6394377548452832,0
27,97,0.7096455478712557,0
27,98,0.7801833375737457,0
27,99,0.7103344701941257,0
28,29,0.5767454270903032,1
28,30,0.7039615531695032,0
28,31,0.6453996891943967,0
28,32,0.6680974094113414,0
28,33,0.7374343229313738,0
28,34,0.6901490089888893,0
28,35,0.654220195646231,0
28,36,0.7458500274502315,0
28,37,0.6864685370698711,0
28,38,0.690467346676789,0
28,39,0.609301151472124,0
28,40,0.6771731841921851,0
28,41,0.7102819462270648,0
28,42,0.651377184984147,0
28,43,0.6621198648357498,0
28,44,0.6872398212777258,0
28,45,0.7010751279612117,0
28,46,0.6730840724236358,0
28,47,0.6845774353084095,0
28,48,0.7009703131760502,0
28,49,0.6645295041956598,0
28,50,0.6400236751786189,0
28,51,0.6638880306118258,0
28,52,0.7380498948266785,0
28,53,0.652187961033835,0
28,54,0.7399514173614812,0
28,55,0.7226492322999483,0
28,56,0.6392495897676778,0
28,57,0.5421920477789169,0
28,58,0.7370999717840263,0
28,59,0.6958151746792226,0
28,60,0.647064751700734,0
28,61,0.7170893533389212,0
28,62,0.6347543178113764,0
28,63,0.7096592303225457,0
28,64,0.7154545563022439,0
28,65,0.6888460900433531,0
28,66,0.6618071641984609,0
28,67,0.6248766310525506,0
28,68,0.7139352029855119,0
28,69,0.7079182103701172,0
28,70,0.6749561737703325,0
28,71,0.7094569270348718,0
28,72,0.6745402487412728,0
28,73,0.7102829384463764,0
28,74,0.6559744295762506,0
28,75,0.6820526658852054,0
28,76,0.6465414130470444,0
28,77,0.740799039802804,0
28,78,0.7085536399993762,0
28,79,0.6327944327031381,0
28,80,0.6528518488659376,0
28,81,0.6989209017808224,0
28,82,0.6881260206312427,0
28,83,0.6942503508738038,0
28,84,0.6681722388111886,0
28,85,0.6108028490875705,0
28,86,0.763859778171704,0
28,87,0.6702617311659035,0
28,88,0.6689634392134939,0
28,89,0.7151256545307019,0
28,90,0.7058070264035401,0
28,91,0.656482711270453,0
28,92,0.7371311273671559,0
28,93,0.667063278447375,0
28,94,0.7086855423164724,0
28,95,0.7092790931086534,0
28,96,0.6119624699624799,0
28,97,0.7228153231124004,0
28,98,0.7053369955193405,0
28,99,0.6375440123276123,0
29,30,0.659979398022236,0
29,31,0.6326956161039758,0
29,32,0.6614183895366668,0
29,33,0.5791124150187041,0
29,34,0.6182180567251436,0
29,35,0.624532500962601,0
29,36,0.610255728952316,0
29,37,0.6421149896063689,0
29,38,0.5886805065438802,0
29,39,0.740035578415088,0
29,40,0.6646247245842203,0
29,41,0.5796756022989581,0
29,42,0.6531189615976623,0
29,43,0.5907056435214852,0
29,44,0.6758018507066899,0
29,45,0.6371990774120068,0
29,46,0.6142122585040943,0
29,47,0.6103896449812704,0
29,48,0.6308079375108447,0
29,49,0.6157018023519705,0
29,50,0.6312199878556735,0
29,51,0.768561578431654,0
29,52,0.6039359307570666,0
29,53,0.6194638931910317,0
29,54,0.5704391179489658,0
29,55,0.6490446316981511,0
29,56,0.5958364937763982,0
29,57,0.6840589891163495,0
29,58,0.5978987975273411,0
29,59,0.6015780950350709,0
29,60,0.6137525275757346,0
29,61,0.6845457887854371,0
29,62,0.6102241443104583,0
29,63,0.6439928819898755,0
29,64,0.5969423023224506,0
29,65,0.6292816196515585,0
29,66,0.663757504784845,0
29,67,0.7055518209140605,0
29,68,0.601037383704958,0
29,69,0.6332294318543126,0
29,70,0.7415258799818232,0
29,71,0.5796834028650981,0
29,72,0.6565429260833187,0
29,73,0.6170583301552433,0
29,74,0.6025989796086166,0
29,75,0.5880118281764448,0
29,76,0.6713671413119584,0
29,77,0.6201922699945178,0
29,78,0.6282081622842224,0
29,79,0.6610844019975226,0
29,80,0.6399617244770877,0
29,81,0.5942020916119999,0
29,82,0.6448198674949416,0
29,83,0.6520128686879282,0
29,84,0.6356773685794905,0
29,85,0.6984789694168754,0
29,86,0.6081192152503285,0
29,87,0.6367575581328702,0
29,88,0.6222433985455602,0
29,89,0.6180619824986968,0
29,90,0.6395471341386005,0
29,91,0.6241818870091348,0
29,92,0.6177143882173525,0
29,93,0.6255829774110894,0
29,94,0.6428717851606756,0
29,95,0.649633743748278,0
29,96,0.6898768446828627,0
29,97,0.597446202425661,0
29,98,0.5783101935188868,0
29,99,0.5849573926467255,0
30,31,0.6650236887559399,1
30,32,0.6359687737829991,1
30,33,0.6245644580446816,1
30,34,0.5884872151627004,1
30,35,0.6528602152087997,0
30,36,0.6501139285456452,0
30,37,0.6640656587891556,0
30,38,0.6840289853036836,0
30,39,0.6839172417061192,0
30,40,0.6954229655723911,0
30,41,0.7127469010292984,0
30,42,0.6562242896990975,0
30,43,0.6464523348640627,0
30,44,0.6403928034660868,0
30,45,0.6587094003373262,0
30,46,0.6778455461005961,0
30,47,0.6808050485379404,0
30,48,0.6977849228973918,0
30,49,0.6579727869702908,0
30,50,0.657974572288588,0
30,51,0.7385607527883984,0
30,52,0.6641144880766765,0
30,53,0.6783877226356434,0
30,54,0.6479340748762814,0
30,55,0.7092723255476575,0
30,56,0.6209459608177256,0
30,57,0.6077542931880395,0
30,58,0.6717138357755883,0
30,59,0.7079422027915245,0
30,60,0.6331029263046924,0
30,61,0.7871920812083051,0
30,62,0.6464829702490635,0
30,63,0.6994376678494425,0
30,64,0.6229334582702284,0
30,65,0.6961920059532882,0
30,66,0.6853035957176852,0
30,67,0.6543799141254654,0
30,68,0.6518851422938605,0
30,69,0.6651299406228068,0
30,70,0.752165666740584,0
30,71,0.6496855556340211,0
30,72,0.6600800201329569,0
30,73,0.6646241501142215,0
30,74,0.6691960076868606,0
30,75,0.6475849257506716,0
30,76,0.7395162702651914,0
30,77,0.6741711055565565,0
30,78,0.6917447326730292,0
30,79,0.6190422257744109,0
30,80,0.7273566864157233,0
30,81,0.6327265615924665,0
30,82,0.6926007285847071,0
30,83,0.6500229624518876,0
30,84,0.7115991882025259,0
30,85,0.631581448380121,0
30,86,0.6368306304447429,0
30,87,0.6259628863911922,0
30,88,0.7464495204255115,0
30,89,0.7180857794698399,0
30,90,0.7541377072972606,0
30,91,0.7088392694286738,0
30,92,0.6571632645106354,0
30,93,0.6888857013994475,0
30,94,0.6424515231351446,0
30,95,0.6684281059980673,0
30,96,0.6619359195115169,0
30,97,0.673150525219339,0
30,98,0.6781940187210587,0
30,99,0.6570130352962953,0
31,32,0.6707959143530926,1
31,33,0.6462718537813822,1
31,34,0.6137937208680284,1
31,35,0.7029292541532168,0
31,36,0.7098703904555101,0
31,37,0.7349094867436301,0
31,38,0.7174029963873177,0
31,39,0.6479637945544441,0
31,40,0.7169682677590542,0
31,41,0.6437638547073657,0
31,42,0.7077915082517057,0
31,43,0.65533768695447,0
31,44,0.7386055984040527,0
31,45,0.7164609213392417,0
31,46,0.7231674979061821,0
31,47,0.6850143759587353,0
31,48,0.6907050220524968,0
31,49,0.724081131640468,0
31,50,0.7451845097120828,0
31,51,0.669971229133562,0
31,52,0.6666977594500842,0
31,53,0.6234631381113569,0
31,54,0.6950827491345215,0
31,55,0.6618337544588446,0
31,56,0.7327963337958658,0
31,57,0.6370760906311803,0
31,58,0.7020773817253523,0
31,59,0.6885332651127718,0
31,60,0.7567207570364383,0
31,61,0.6547938543808853,0
31,62,0.6490778121207554,0
31,63,0.6824644303173866,0
31,64,0.7594505054348504,0
31,65,0.6922835391817325,0
31,66,0.6904219488181954,0
31,67,0.7262337600508263,0
31,68,0.7230498315501626,0
31,69,0.6493556076148854,0
31,70,0.6944996291920045,0
31,71,0.7914285624036028,0
31,72,0.6987005565960107,0
31,73,0.6436353195224807,0
31,74,0.692261207804798,0
31,75,0.693217105652352,0
31,76,0.6995663506620518,0
31,77,0.6850285703117751,0
31,78,0.6912248374854204,0
31,79,0.7059638834919233,0
31,80,0.7384854428746626,0
31,81,0.7671162043394649,0
31,82,0.7022654018996476,0
31,83,0.6461243690382432,0
31,84,0.7203048737082436,0
31,85,0.6388101337381276,0
31,86,0.6755902362559152,0
31,87,0.6633443673743319,0
31,88,0.7339448676472793,0
31,89,0.7108401431403137,0
31,90,0.7194437753903731,0
31,91,0.6831819446515528,0
31,92,0.6514205018090308,0
31,93,0.6940200900252799,0
31,94,0.7270782973129422,0
31,95,0.7535320641716692,0
31,96,0.6458175696623665,0
31,97,0.7107866964947555,0
31,98,0.7007409924994876,0
31,99,0.7083484409764301,0
32,33,0.6815264387673209,1
32,34,0.66524528572432,1
32,35,0.7617109068206542,0
32,36,0.7049606566948876,0
32,37,0.6903396178928718,0
32,38,0.7350452443035913,0
32,39,0.6331952029953368,0
32,40,0.6630095123624192,0
32,41,0.6804984474731484,0
32,42,0.7396105123884967,0
32,43,0.7138700571086994,0
32,44,0.7020396437330317,0
32,45,0.6523021153505778,0
32,46,0.7703907974403023,0
32,47,0.7078141400551495,0
32,48,0.6915321900567979,0
32,49,0.7810072060486979,0
32,50,0.7316667949812885,0
32,51,0.7592445110186705,0
32,52,0.7027126823208077,0
32,53,0.6876562848734369,0
32,54,0.6965605123168848,0
32,55,0.7036803187763434,0
32,56,0.6446341011377743,0
32,57,0.6577836027187303,0
32,58,0.7083547988081104,0
32,59,0.6860603824779803,0
32,60,0.7229482424273721,0
32,61,0.6468742544653474,0
32,62,0.7503540352077661,0
32,63,0.7117687218117136,0
32,64,0.6976475501393338,0
32,65,0.7268189308874488,0
32,66,0.7818611507845159,0
32,67,0.6705769793633999,0
32,68,0.6924662095870794,0
32,69,0.6746305949253749,0
32,70,0.6977154709278957,0
32,71,0.7020701746323039,0
32,72,0.680949645058152,0
32,73,0.7912950640340228,0
32,74,0.6841296345354508,0
32,75,0.7336449948060114,0
32,76,0.6705322605838302,0
32,77,0.7071121711179595,0
32,78,0.7414520449300639,0
32,79,0.6765794047785526,0
32,80,0.6234085715257698,0
32,81,0.7049670169784799,0
32,82,0.6991228257354867,0
32,83,0.7664183229811506,0
32,84,0.7453949575222197,0
32,85,0.7377966845254691,0
32,86,0.6875992746061823,0
32,87,0.6835964289553812,0
32,88,0.7021688316318223,0
32,89,0.7116925128501395,0
32,90,0.6917406340997392,0
32,91,0.6790413333795995,0
32,92,0.6886411473343124,0
32,93,0.7325544377617479,0
32,94,0.7104726431509945,0
32,95,0.7124378347469993,0
32,96,0.727754087977674,0
32,97,0.6690701862320187,0
32,98,0.6427351987545027,0
32,99,0.7615400785158667,0
33,34,0.6620412720016702,1
33,35,0.6577931913285335,0
33,36,0.7874130277139707,0
33,37,0.7452664836561251,0
33,38,0.6840181245059196,0
33,39,0.6432614291304608,0
33,40,0.721018874108776,0
33,41,0.7777128128412766,0
33,42,0.6876551473578396,0
33,43,0.6661649042330808,0
33,44,0.6553188723054686,0
33,45,0.7230760799495326,0
33,46,0.6830031080928975,0
33,47,0.773764761585507,0
33,48,0.7538658732072221,0
33,49,0.6635216696071004,0
33,50,0.6332791334438641,0
33,51,0.6787433767012974,0
33,52,0.7666273448927389,0
33,53,0.7332419343997402,0
33,54,0.7280605580236503,0
33,55,0.6920657753187373,0
33,56,0.6773106071943265,0
33,57,0.5609083641316626,0
33,58,0.8389073773204203,0
33,59,0.7024207571247763,0
33,60,0.7047357590139307,0
33,61,0.6528075084551126,0
33,62,0.6960619621878875,0
33,63,0.7252896061655152,0
33,64,0.7177259106647719,0
33,65,0.7045028996959327,0
33,66,0.752351178550765,0
33,67,0.6496383478809722,0
33,68,0.6785027058270706,0
33,69,0.7320762682957154,0
33,70,0.6662630604809076,0
33,71,0.6778178473173955,0
33,72,0.7168374535417013,0
33,73,0.7223130869355409,0
33,74,0.7295108732228187,0
33,75,0.6871810759201645,0
33,76,0.6686680603794878,0
33,77,0.756303030946901,0
33,78,0.6635087904270266,0
33,79,0.7459257811976616,0
33,80,0.6217059868106896,0
33,81,0.707502046782841,0
33,82,0.7642482401128567,0
33,83,0.7373669366386142,0
33,84,0.7080160573288213,0
33,85,0.6363793411671309,0
33,86,0.7952974638750168,0
33,87,0.6542535402402821,0
33,88,0.7344153128374646,0
33,89,0.7110201268263876,0
33,90,0.6856984008406097,0
33,91,0.6663378149783912,0
33,92,0.7643885892103854,0
33,93,0.7197768389920778,0
33,94,0.6775673025206947,0
33,95,0.7088323580407911,0
33,96,0.6368471515449602,0
33,97,0.7653178320924163,0
33,98,0.7555842631478945,0
33,99,0.6833068144720464,0
34,35,0.6406158177780246,0
34,36,0.7303683251936798,0
34,37,0.6764408123807346,0
34,38,0.6886891683868124,0
