resample	n_good	n_poor	observed_centroid_distance	null_mean	null_sd	z_null	empirical_p	top256_overlap_with_v47_2	top256_jaccard_with_v47_2	pca16_cumulative_variance
195	66	10	8.249922890797714	4.9277942857354065	1.7034585210335362	1.9502257108360226	0.05189620758483034	236	0.855072463768116	0.8871117736164039
196	66	10	8.12154764821171	4.86573909493395	1.4167307415679427	2.2981138601358	0.029940119760479042	237	0.8618181818181818	0.8748512499950851
197	66	10	9.584713686684108	4.674920542935225	1.402851534418912	3.4998665384663195	0.001996007984031936	223	0.7716262975778547	0.8698497539487725
198	66	10	8.89135052008673	4.8816258813948465	1.5759397462601255	2.5443387973476725	0.02594810379241517	234	0.841726618705036	0.875482802943132
199	66	10	7.8679628130547785	4.911181290762666	1.4932828023566471	1.980054627044403	0.03992015968063872	245	0.9176029962546817	0.8870509523246032
200	66	10	7.125436953888421	5.061209011100508	1.6585278797384055	1.244614557286488	0.1317365269461078	241	0.8892988929889298	0.8788761724731925
201	66	10	7.468849457865224	4.936343785305389	1.5848440842746774	1.5979525668727634	0.08183632734530938	231	0.8220640569395018	0.8756598511511686
202	66	10	8.217940999502167	4.90426755687867	1.437909514721805	2.3045076263123545	0.017964071856287425	230	0.8156028368794326	0.8713328309283486
203	66	10	7.464258756382169	4.885858931977181	1.405979904116204	1.833880994213616	0.05189620758483034	238	0.8686131386861314	0.8769795427085345
204	66	10	8.787052665546282	4.891216937346775	1.599872575511046	2.4350912615369156	0.029940119760479042	232	0.8285714285714286	0.8821713593980045
205	66	10	9.071562200815121	5.000676573696026	1.6029881694132664	2.539560618597167	0.027944111776447105	242	0.8962962962962963	0.8822673922310764
206	66	10	8.210059157782549	4.860916062952991	1.5250266196341669	2.1961210720590385	0.03992015968063872	244	0.9104477611940298	0.8863322469495801
207	66	10	8.08304748443636	4.975303040831854	1.5703503452977863	1.9790134430257875	0.0499001996007984	238	0.8686131386861314	0.8798229369760328
208	66	10	6.964843689323927	4.912024845831366	1.5824456831707254	1.2972444269804924	0.10978043912175649	229	0.8091872791519434	0.8745916529807876
209	66	10	7.904385586116927	4.755802842441683	1.3702206050383094	2.2978655642003094	0.031936127744510975	238	0.8686131386861314	0.8705860703819366
210	66	10	8.361900180403806	4.9394131639149155	1.5268188638007658	2.2415802539727396	0.031936127744510975	245	0.9176029962546817	0.8811130261505479
211	66	10	7.295348421400157	4.834469913787012	1.3013478226599857	1.8910228800960005	0.059880239520958084	216	0.7297297297297297	0.8618366638033924
212	66	10	7.189314924702028	4.919198030036554	1.5031327794195668	1.510257061616391	0.08183632734530938	229	0.8091872791519434	0.8749102787079128
213	66	10	8.069412011803598	4.824339465151472	1.4549820218441687	2.2303179681485297	0.033932135728542916	240	0.8823529411764706	0.8838549142652405
214	66	10	7.3806166817813885	4.929625077641917	1.6064501086582668	1.5257190938762362	0.08183632734530938	233	0.8351254480286738	0.8930898692083513
215	66	10	8.938606544868795	4.9649400988053	1.5814001702971132	2.512752003382498	0.02594810379241517	239	0.8754578754578755	0.8897153798427121
216	66	10	7.517701828512414	4.959781844420904	1.5015045029758187	1.7035713039967515	0.06387225548902195	238	0.8686131386861314	0.8810659179369398
217	66	10	8.01405748082575	4.9533199289544845	1.5568798685655265	1.9659433034427758	0.04590818363273453	241	0.8892988929889298	0.8895363622874084
218	66	10	7.219346685218313	4.905781708721085	1.5155481083514188	1.5265533068520507	0.08383233532934131	219	0.7474402730375427	0.8614756091710363
219	66	10	6.60753735515656	5.001619397402859	1.4223299719603966	1.1290755235511667	0.13972055888223553	242	0.8962962962962963	0.8849848737420756
220	66	10	7.491793949487367	4.931891774418282	1.3734264483763956	1.863880062958806	0.05588822355289421	227	0.7964912280701755	0.8744510372198837
221	66	10	7.454745956598777	4.9313122204871735	1.4722726760838662	1.7139717235150664	0.07584830339321358	237	0.8618181818181818	0.8741577968294016
222	66	10	8.834716571555477	4.851524006015014	1.6074159851730723	2.4780098009984566	0.027944111776447105	235	0.8483754512635379	0.8866398526339871
223	66	10	7.8090409486825125	5.011228543077193	1.5734425532338718	1.7781471588238285	0.04790419161676647	234	0.841726618705036	0.8899244549059245
224	66	10	9.097676443616306	4.843957775040574	1.469412076537416	2.894843955957796	0.017964071856287425	237	0.8618181818181818	0.88575167660563
225	66	10	6.676367790338691	4.91287850088035	1.3617247084241189	1.2950409716066416	0.11776447105788423	237	0.8618181818181818	0.8738061506217931
226	66	10	8.787254534391346	4.878613735180999	1.4992009539434592	2.6071493544138695	0.02594810379241517	235	0.8483754512635379	0.8813755551281885
227	66	10	7.524346315948226	4.866835815399594	1.4384382064599521	1.8474971594983287	0.05189620758483034	239	0.8754578754578755	0.8823402939568402
228	66	10	10.243829029507829	4.99184641695241	1.5339180605733946	3.4239003683105294	0.013972055888223553	241	0.8892988929889298	0.8820095128313183
229	66	10	7.389803439119125	4.9337400038514865	1.5200529919387737	1.6157748764633635	0.0658682634730539	239	0.8754578754578755	0.8735166473870075
230	66	10	9.619029603387032	4.804869596991447	1.4046243631745838	3.4273647336681026	0.00998003992015968	238	0.8686131386861314	0.8769350752938154
231	66	10	8.926174807171202	4.885969940398978	1.578233352391484	2.559954052833908	0.027944111776447105	238	0.8686131386861314	0.8823035392987605
232	66	10	7.4615367855637995	4.916456261854277	1.4796333552150527	1.7200751218126031	0.06786427145708583	232	0.8285714285714286	0.8817886615239793
233	66	10	10.123473513286754	4.976070003545238	1.7093902413113446	3.011251255180168	0.01996007984031936	230	0.8156028368794326	0.8778832947183512
234	66	10	9.716559100310745	4.876280525884698	1.500700660212836	3.225345801966647	0.00998003992015968	239	0.8754578754578755	0.886579607744302
235	66	10	7.683382876002201	4.851732106876858	1.492010725050458	1.8978756128107461	0.0658682634730539	240	0.8823529411764706	0.8867825883943021
236	66	10	6.541909206600671	4.912549971038597	1.4706207687614015	1.1079397694990847	0.1277445109780439	239	0.8754578754578755	0.8853956390216264
237	66	10	10.136018783698379	4.780260994943721	1.413067050186712	3.7901653626747493	0.007984031936127744	241	0.8892988929889298	0.8872626576108738
238	66	10	8.202817329155236	4.898801781135587	1.4388930912463596	2.2962203155466767	0.03792415169660679	237	0.8618181818181818	0.8740306274384231
239	66	10	7.758560998138253	5.006316653038648	1.5030251009438496	1.8311366479317528	0.05788423153692615	242	0.8962962962962963	0.87652688233067
240	66	10	7.526214259281931	4.889868991610044	1.5473027276509843	1.7038328832226761	0.08582834331337326	233	0.8351254480286738	0.8767732083713234
241	66	10	6.4726656200051025	4.750800686710894	1.333396639147165	1.2913373880974426	0.10578842315369262	243	0.9033457249070632	0.8835710912858006
242	66	10	7.981119547465578	4.895980197175884	1.4344016360429048	2.150819737490465	0.03592814371257485	240	0.8823529411764706	0.8789997383244443
243	66	10	9.22394933314982	4.902242927627674	1.3876541196457481	3.114397416717522	0.00998003992015968	240	0.8823529411764706	0.8859947652579812
244	66	10	8.1437147588501	4.94768425403704	1.5974164243764406	2.0007497456780228	0.05389221556886228	244	0.9104477611940298	0.8856570644627666
245	66	10	8.282808804270008	4.883328526224196	1.6635678476847688	2.0434876057366447	0.043912175648702596	235	0.8483754512635379	0.8793125123874367
246	66	10	7.399461529344692	4.9526614416266455	1.5614714833281698	1.566983524094119	0.07984031936127745	240	0.8823529411764706	0.8814118957018049
247	66	10	8.998647468597675	5.043590743631148	1.5923998403487243	2.483708315431881	0.021956087824351298	234	0.841726618705036	0.887897879222032
248	66	10	10.47342338601332	4.866916772135276	1.453222457640899	3.8579823649157015	0.003992015968063872	239	0.8754578754578755	0.8871356946415939
249	66	10	8.025608447312548	4.893409484525949	1.6514657276459481	1.896617598750496	0.05389221556886228	233	0.8351254480286738	0.8866343169659937
250	66	10	9.885112291873636	4.931951260071006	1.5268227895225823	3.24409686952041	0.007984031936127744	238	0.8686131386861314	0.8837373088389818
251	66	10	7.829813628329091	4.844198479861309	1.4488593874733464	2.0606659102194658	0.03592814371257485	236	0.855072463768116	0.877165784334001
252	66	10	7.888129820839236	4.87409857178709	1.5193292815009267	1.9837906672045587	0.04790419161676647	242	0.8962962962962963	0.8852732471320797
253	66	10	9.461926936457706	4.867074893385101	1.4931238667279028	3.07734150224386	0.01996007984031936	236	0.855072463768116	0.8836930669387275
254	66	10	8.951373325557519	4.921865984929765	1.5146065942141855	2.660431663258643	0.013972055888223553	239	0.8754578754578755	0.8915068884373881
255	66	10	8.78173045765218	4.930226812551379	1.528449866511402	2.519875678939758	0.023952095808383235	238	0.8686131386861314	0.8789622690049035
256	66	10	7.994378953301144	4.8876630683482905	1.4644644056487088	2.1214007475836754	0.033932135728542916	247	0.9320754716981132	0.8826513042761357
257	66	10	7.402403727639293	5.009682448318825	1.5657357910512166	1.5281769076211913	0.07984031936127745	238	0.8686131386861314	0.8768319689456191
258	66	10	9.753916806631398	4.972794846295919	1.668815108980948	2.8649800296061816	0.01996007984031936	231	0.8220640569395018	0.8840635513555952
259	66	10	7.429995469765374	4.974858102080575	1.4840282117008001	1.654373783683694	0.07584830339321358	240	0.8823529411764706	0.8822292046256083
260	66	10	8.562770976731672	4.914577940023567	1.718241517948837	2.123213179636796	0.03992015968063872	237	0.8618181818181818	0.8815012484570661
261	66	10	7.500481595696457	4.820665822046966	1.3546333000539843	1.9782591890681387	0.033932135728542916	237	0.8618181818181818	0.8772663286780596
262	66	10	6.845933911090573	4.938942182215822	1.366847986192618	1.3951746998484553	0.08782435129740519	233	0.8351254480286738	0.8783762853531227
263	66	10	10.201980696377289	4.975820851637476	1.53029598710463	3.4151300720770226	0.005988023952095809	243	0.9033457249070632	0.8847107591961351
264	66	10	8.177112638063345	4.9838490689265145	1.5542816799017787	2.054494761424857	0.03592814371257485	233	0.8351254480286738	0.8835927186142686
265	66	10	7.675798152002422	4.893566346129505	1.4108317837364974	1.9720506994138975	0.04790419161676647	243	0.9033457249070632	0.8854283801927498
266	66	10	8.609769825955125	4.896384024638572	1.4247957754956226	2.6062582899116413	0.01996007984031936	240	0.8823529411764706	0.8766864845866789
267	66	10	8.110848262384769	4.845940516788711	1.4664423113388196	2.2264140364412226	0.031936127744510975	239	0.8754578754578755	0.8884594449256719
268	66	10	7.0029311213279435	4.8588891616791825	1.4707097112576404	1.4578281106305726	0.08183632734530938	238	0.8686131386861314	0.8870779274071332
269	66	10	9.359953714587752	4.963221400845203	1.5332138544615068	2.867657568413222	0.015968063872255488	231	0.8220640569395018	0.8875872199763599
270	66	10	7.816264681161874	4.971131649691439	1.5256911152905395	1.8648158876697871	0.059880239520958084	241	0.8892988929889298	0.8835546437420863
271	66	10	8.651984974229949	5.025824461624245	1.4795676727199345	2.450824372189494	0.02594810379241517	241	0.8892988929889298	0.8802105160094211
272	66	10	8.202428804622123	4.957222715475178	1.6391492419769673	1.9798112374642125	0.04590818363273453	241	0.8892988929889298	0.8828962325855143
273	66	10	6.668381707232235	4.874660573099264	1.4180152073413808	1.2649519729030245	0.11976047904191617	236	0.855072463768116	0.8859902133203423
274	66	10	8.244426914496014	4.768571628234848	1.4536149284085707	2.3911802351029516	0.031936127744510975	233	0.8351254480286738	0.883689323577572
275	66	10	6.686222111052682	4.864378100385685	1.560373439485989	1.1675692270608888	0.12574850299401197	232	0.8285714285714286	0.8717066563547617
276	66	10	8.975574913160038	4.842667851686858	1.430179930936901	2.889781189116352	0.013972055888223553	221	0.7594501718213058	0.8655995324031545
277	66	10	9.017873777829678	4.945426930113599	1.5676574430350312	2.5977912877648204	0.02594810379241517	239	0.8754578754578755	0.8917522119136799
278	66	10	8.035090577546617	4.97113645741899	1.6474376972093914	1.8598300411103161	0.05389221556886228	234	0.841726618705036	0.8816657440097723
279	66	10	9.442538857594075	4.860913552363507	1.4447309617385753	3.1712653958194985	0.011976047904191617	232	0.8285714285714286	0.8757361175309473
280	66	10	8.77233947380962	5.091959328960431	1.663101898919459	2.212961302756244	0.023952095808383235	239	0.8754578754578755	0.8934897450718131
281	66	10	6.624567628705199	4.824991163886597	1.5099814755588457	1.1917871139131535	0.11976047904191617	237	0.8618181818181818	0.8776349098409634
282	66	10	7.630561749208839	4.928386811750785	1.5673854221749837	1.7240015756356712	0.06986027944111776	236	0.855072463768116	0.8866736593038456
283	66	10	7.635358841998209	4.927805338683913	1.5310677294169939	1.7684087067430316	0.08183632734530938	231	0.8220640569395018	0.8789580298268824
284	66	10	7.187931586424498	4.890540650736732	1.36004968826078	1.689196325338415	0.06187624750499002	227	0.7964912280701755	0.8695563283641912
285	66	10	7.998557033954594	4.845278187831526	1.4698098240122535	2.1453651993666223	0.03792415169660679	237	0.8618181818181818	0.879309419310804
286	66	10	7.712466618606321	5.001833202145345	1.5692469550085733	1.7273466154001023	0.06986027944111776	238	0.8686131386861314	0.8760716610124456
287	66	10	7.459369849670775	5.1200272189655545	1.697995157680568	1.3777086584279323	0.0998003992015968	239	0.8754578754578755	0.8777723742269874
288	66	10	8.211623680276364	4.876964312433803	1.5019561188634145	2.22021091426161	0.03992015968063872	240	0.8823529411764706	0.8837547955130391
289	66	10	5.8876465929965045	4.937591610206475	1.5175825041552926	0.6260318501226022	0.21357285429141717	238	0.8686131386861314	0.8740677906048904
290	66	10	8.464977793935667	4.992704968579598	1.6360859720065934	2.1223046250420854	0.0499001996007984	239	0.8754578754578755	0.8789345407455715
291	66	10	8.02923924300525	4.9189677366802265	1.5472514619939417	2.01019135074322	0.05788423153692615	245	0.9176029962546817	0.8737447991036443
292	66	10	7.279668945692904	4.838973459581465	1.4656471442543277	1.665268134748206	0.06786427145708583	240	0.8823529411764706	0.8885407232003337
293	66	10	8.94491515907563	4.863582046440506	1.4305684872737923	2.85294492989486	0.015968063872255488	241	0.8892988929889298	0.8901647035274765
294	66	10	6.969409947392408	4.888189255804907	1.4070160273420156	1.4791734075120104	0.09780439121756487	241	0.8892988929889298	0.8806421977930968
295	66	10	8.836130358135284	4.968277138293626	1.5244064105974457	2.537284803417855	0.021956087824351298	234	0.841726618705036	0.890997581925261
296	66	10	7.391746951472737	4.926610575567966	1.451802405969539	1.6979833934484427	0.0718562874251497	239	0.8754578754578755	0.8809703734469447
297	66	10	8.455863473723683	4.701572970549039	1.4626123834720361	2.56683899685198	0.017964071856287425	236	0.855072463768116	0.8822048735036253
298	66	10	8.468095704344991	5.02113577927164	1.5483520156594892	2.226212056568537	0.029940119760479042	236	0.855072463768116	0.8782582831728273
299	66	10	8.575183323979811	4.906821640821404	1.4185488906727672	2.5859959478863175	0.02594810379241517	243	0.9033457249070632	0.8892122676583851
300	66	10	7.253098655512925	4.986432468432361	1.520869284403342	1.4903754124864246	0.07984031936127745	236	0.855072463768116	0.875741021809495
