gene	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16
CD24	0.08702985310681036	0.020699175329432957	-0.0011060063903146717	-0.027355904140692295	0.09286258573949639	-0.05138838205945567	0.01834205565572456	-0.019318579077363018	0.02868743369996857	-0.03373356365614605	-0.026734806750283256	-0.0380305546600771	0.013597894054814888	0.004470643005534598	-0.020071638117942565	-0.021096165458198077
BTNL8	0.009330560291483657	0.00014324135621227586	-0.02824070781404576	0.013675242263328329	0.03971041084671296	0.019210239092223524	-0.041604356783561246	0.0665740170124098	-0.07935946792391445	0.20796514668004445	0.0027904136589566027	0.14700503830670836	0.4581209933854297	-0.18328273716449256	-0.13641081774246208	-0.19783760183033972
GJB6	0.07717725529200677	0.02639853934013418	-0.008078691843956928	-0.010161810388532101	0.030651022451388555	0.057519682540206646	-0.09851184669970586	-0.024866670032119946	-0.06236180921527741	0.0418183660923072	-0.05454638701825219	0.07880278423521773	0.024007127592761957	0.14086960318869976	0.12994859817561316	-0.04371906735219098
SLC14A1	-0.014493798415385948	-0.12296851679223608	0.11120278088656325	-0.07233421713321524	0.025016916857465987	0.025096636097989275	-0.03792859266850778	0.02650370401698822	0.03055816588016515	0.033149778663468556	-0.01807264989669357	-0.041949881326386135	-0.0068296095353390365	0.011602500792444456	-0.07013714337624616	0.051616619544991554
GINS1	0.09200287561891007	0.00016311618547143795	-0.0029227580974848424	0.012628488220199349	-0.022671262028640966	0.012177203732703631	0.01906357916698231	0.002224353536243528	-0.007852456925198856	-0.04046840768210923	0.014188135323134387	-0.03291060886456447	0.024983366042841956	0.02134883861298709	-0.07766294994452928	0.011824174616522739
IGFBP2	0.07137546659611906	-0.023698057601937536	0.0005489967537656804	0.06370264246865004	-0.032053076585897185	0.09101774934071245	0.033409212433609795	-0.052254816241965645	-0.03823856356279529	-0.08172416053202279	-0.10831664114771682	-0.0029584771360236834	-0.0017669729957261278	-0.0023737222977918203	-0.03942338099227244	0.05492570954881194
CDC20	0.08618860198151726	-0.019816589552121212	0.03782901495327699	0.011420608145616263	-0.04573984570094096	0.005078240399379287	0.026167180411814882	0.046886566267450185	-0.10632284561388919	-0.03992969086903147	0.0448430197970452	0.007867460778747648	-0.02730140344659859	-0.009384918456079827	0.018235493185840845	-0.002582075136243694
CEACAM8	0.0789436170859327	0.0133588203714503	0.001379961786665313	-0.015889999966645342	0.1372164101963451	-0.044981871344338446	0.04824963808788167	-0.019681909656098028	0.08373772555691962	-0.010584585534048393	-0.02603336574595888	-0.0604393564472698	-0.0002892380002092042	-0.023702777007935036	-0.020264571702740677	-0.06533528296553062
TREML1	-0.028413691121757186	-0.07511838864810393	-0.030635593437189374	0.16435079562418542	0.12363581903774519	0.05218623894163679	0.04049027641948776	-0.00898225490820966	-0.12010031432817991	0.009349731154641912	-0.032657394211308574	-0.02852692764816192	0.0036005198472053267	-0.013846394960399359	0.047001282337242746	0.05774392993737305
BCL2L15	0.09045839158663986	0.025511592574686603	-0.007112737420677375	-0.03390049574436727	0.048214209704108585	-0.005053308998158526	-0.02882045792400203	0.002424722322341178	-0.01692297122403289	-0.005412921714966324	-0.015220649208529627	0.004296293965407857	-0.01100060425110408	0.003712185531772194	-0.0017647778621417301	0.0006131335998412956
MS4A1	-0.059233170262845365	0.03539921461165548	-0.01821181078271952	-0.07088456367651128	-0.02269195846866393	-0.10806551397432204	-0.012787569853958678	0.08513990791459747	-0.09222929949986249	-0.06250125334993437	-0.11996447950295401	-0.16106940114620413	0.11689075626031076	0.1351197157605127	-0.03483410854944978	0.026096393035287633
HEMGN	0.002848118406231938	-0.0950870290539634	0.15331879888369004	-0.0272148991830485	0.02378410893447436	-0.028977716615097703	-0.05274801495174622	-0.02336098071827217	0.0027486328048508557	0.003643060238648139	-0.015577493280241321	0.059048928340887416	0.03158445004195029	-0.01124975339640058	-0.00460865043777599	-0.026743371911097467
EPSTI1	-0.02488430391384174	0.11149348507970266	0.12406742199701029	0.0797184725613331	0.004652096495223395	-0.02525812984305681	0.006115913826198267	0.022115602269989383	-0.006301648603169813	0.010778293738738086	-0.00662141292696031	0.04873730415574378	0.0018963435397056794	0.010761899757188222	-0.014903277008280296	0.02634054526979517
PTX3	0.08372174369165554	0.04330836541635044	0.008496685367285659	-0.007585385487876303	0.07647509853121322	-0.012096644044727751	-0.021314999113305942	0.021661716568687508	-0.0020089396256907028	0.07270014120289958	0.002839681811846147	0.03261361261227096	-0.008312561523291653	0.018223639480489027	0.046845676525930635	-0.018607958403238287
SLC4A1	-0.026588671687048992	-0.11786212323597724	0.10570623285063956	-0.06882748412666373	0.045199513390163364	-0.016794387297945332	-0.04974164098989991	-0.011413167315370423	0.015530042359296102	-0.02855872932453386	0.03873781409627148	-0.05577565906871011	-0.003940993823785501	0.018115664570792844	-0.04803025512103944	-0.044576245594100894
RAD51AP1	0.08765032698014211	0.020849171807639615	0.026448187931363866	-0.02367265612537163	-0.056731840166392794	-0.0023024831639135105	0.03360400005668975	0.06805978079769771	0.01673174473542876	0.0022858259673951176	-0.010213777887113914	-0.07448936797568324	0.03595843630376349	0.018199656665054995	-0.000817736087596501	0.0526940361175102
HMMR	0.08617713375460197	-0.01404054613770802	0.03659439799988934	-0.01869165386151377	-0.08363827237944524	0.0030255933291165986	0.024550373307102337	0.05813353747465716	-0.03798839743240088	0.006676608455586615	-0.013499530717587372	0.0024904338689110224	0.025744594233193533	-0.02695393973309512	0.036546715748679494	0.04572684489039166
ELOVL7	-0.007344924494977534	-0.09141367516984682	-0.02421424688345759	0.18660671361086448	0.07530930000019402	-0.010511247265022424	0.04239079437546834	0.01801860385678137	-0.03506334701516156	0.07151015074374541	-0.04834015690706957	-0.051904850190171894	0.003907661994330271	0.05140574769507574	0.050435330627506714	0.04803308181380145
SPC25	0.0888853483166373	0.005112198015105878	-0.0006993708381526914	-0.024339586277681666	-0.057558324067714196	0.014524627339193382	-0.023825667327828266	0.012212276071924391	-0.05056123018798833	-0.01860793012191746	0.0207702479843298	-0.03347048071849943	0.04954768377424604	-0.032033625689775885	-0.012822900633810565	0.05803436505645018
DEFB1	0.03718398667042597	0.0028777493347406937	0.021828793476040102	0.017721314325672474	-0.10780879438601167	0.0634935287594439	-0.03335647302674855	-0.10686937026497642	0.10544346673526864	-0.08117256094920575	-0.09789575321087449	0.06273009046030206	0.09450212888034248	0.08681556934523478	-0.04358708212155045	0.05358379851555973
CMPK2	-0.014243319973052743	0.10266591568375605	0.1487465218536352	0.07754966230238047	0.005208065758392437	-0.00818940682055563	0.002052149041369207	0.023014999634341827	0.0018581641596571935	0.028548975785521378	-0.0012620507066934282	-0.018789249227782388	0.01609658766394794	-0.0170425235386559	0.00919215474854515	0.015284168917845353
ZWINT	0.09116385395037076	0.005581192056213915	0.01964682734261761	-0.006402105383662482	0.00035168726051608293	-0.015401235382969728	0.04012832367622266	0.03981069209134067	-0.032833540718148646	-0.04404235170232335	0.02863142951620318	-0.03970937700228124	0.0035158365752051583	0.01512767476410392	-0.02308646425143177	0.04458542003118441
TCTEX1D1	0.08562528628475942	0.014023503417556074	0.01053423312319111	-0.02998366826243927	0.022869876638383305	-0.00519599579651906	-0.02737761959720673	0.02333264297655669	-0.025643765670529717	0.03163204032751155	-0.03343603683243068	-0.015989915611355036	-0.010538112159216198	-0.031189060453659795	-0.051484707804753935	0.015549956989087479
OIP5	0.09022062266822009	-0.0008022122212108212	0.011091240899652889	0.0031000753233362457	-0.04889064102070421	0.02670282074144636	0.0054924781042471485	0.03317149679819722	-0.05810227059114005	-0.03846379633111633	0.014153416069905066	-0.006327807803640417	0.05534855023914475	-0.016950241782394227	-0.0053857801547734984	0.08798199232933974
CES1	-0.015391262146555897	0.07685702142175507	0.023959894558472895	-0.02962346982469722	0.07661004244233748	0.11028280033192733	0.027585192642336925	0.047641804700122796	0.05217729786132234	-0.13735049640631208	0.13750430283465853	0.04607687105083597	0.09190265191727855	0.08561826250896241	0.22087142063973922	-0.012526771672766383
GGH	0.09139607782118868	-0.014062817608126369	0.005061027588056016	-0.014931660233050828	-0.008812740570519917	0.030731789831729667	0.016142214788633754	0.03576843981975505	0.017776558066910038	-0.0331949692140696	-0.04140836707420337	-0.0023296088107917167	0.003711613852526216	0.008519263055387858	-0.007033181173638616	0.050175054454410326
CDKN3	0.08458853809134302	-0.022757611371179903	0.03843001513305192	-0.024259200687035916	-0.08838793583468971	-0.0012101765740676516	0.018967736909487342	0.024295464508041684	-0.03230229842005987	0.007648636409995972	0.010020221078531975	-0.009266802132965747	0.03752934146856092	-0.05990612731050829	0.023047566258298766	0.026220754067280784
LRRN3	-0.04683522726648832	0.048309933134679094	-0.01567815698963572	0.017671943342220775	0.036285674306227804	-0.07405967975914814	0.04963512062740538	0.03160559959820646	-0.08081719305320072	-0.10261201289605057	-0.05482603218210109	-0.09184242119494217	0.23111907049286612	-0.16191457611811952	0.16548879886717907	-0.08816387169279338
KLRC1	-0.04937256542063247	0.023396077019312286	0.024754242577990793	-0.08971038863237574	0.0030530746435541095	-0.21376850188220037	0.11705749873976175	0.10364857513181366	0.037492208099184174	-0.0023362391018062526	-0.0838330117964551	0.035140105320115	0.09486275131031421	0.05159965962144492	0.06742137155119111	0.1101271995324868
KLRC2	-0.04937256542063247	0.023396077019312293	0.024754242577990797	-0.08971038863237572	0.0030530746435541113	-0.2137685018822004	0.11705749873976176	0.10364857513181369	0.03749220809918419	-0.002336239101806254	-0.08383301179645508	0.035140105320115016	0.09486275131031424	0.051599659621444915	0.06742137155119111	0.11012719953248683
SLC27A2	0.08742379458364638	0.0032748110246224173	-0.006501588048754833	0.036789686491400825	0.059767813105220155	-0.07119911720890808	-0.02005676383534624	0.004663806772539085	-0.024758340507213532	0.03647929282068904	0.04619641658355316	-0.0034854812708385455	-0.03434959229895231	0.035241696712063376	0.02102802557237273	-0.01414708842674771
TPSAB1	0.03892321078407753	-0.0653959717990769	-0.028525944896176523	0.13688061591258918	-0.018871161997833515	-0.06161640319633001	-0.03621780262865115	0.02577102158939745	0.1423207312873791	-0.06737618310756063	0.2052383273120926	0.07017298611867089	0.049415737511269875	-0.05967700970808654	-0.09477631791098355	-0.02010031628970205
GTSF1	0.017076824219231256	0.011693236201502786	-0.014872755289065927	0.016919097881698934	-0.04944333737817184	-0.0038919428488161972	-0.10300325338012897	-0.035449733253540894	0.020706628993816093	-0.12118636975708987	0.12237500278220093	0.203973302120609	0.13338585284558785	-0.12721879367298872	0.09931258323930138	0.061734218850764
XAF1	-0.023997362409075688	0.12205938841882724	0.11656543233749689	0.07288453055258877	0.02266220148629739	-0.021140870256933626	-0.011967081022718701	0.03321807137875283	0.018532711797598724	-0.007035955268539316	-0.01702330369103033	0.023862348229077717	-0.018981298035827935	0.016679386895345847	-0.05344025771849601	-0.012931872220363613
DTL	0.0916160595447291	0.003819238219739043	0.016280108084624254	0.0022465907538256028	-0.010928001784733589	0.0022549150852262815	0.044154286370648596	0.026313090474648006	-0.045089689076370294	-0.03737002974483098	0.03332346555494809	-0.02956357249405279	-0.009988824957051256	0.013527259181973833	-0.05108367106985779	-0.007274990125357578
SELENBP1	-0.024064254835628813	-0.10690385919250146	0.11336557970413773	-0.07061347851130025	0.08636838363364094	-0.031637274570145105	-0.046845746091971445	-0.031632689257877045	0.012974569483119742	-0.04362068044653062	0.05430298711203575	-0.05607652776733033	0.0019043769362646727	0.024022897994260765	-0.03767521217358802	-0.0003897346502249002
KIF20A	0.08882773511438231	-0.004745704479240262	0.015833650495323523	-0.009037552410917886	-0.022975335893581004	0.01609741643768468	0.006567817556427731	0.0634887464252512	-0.10916064244799205	0.0207099197831472	0.036383462956846094	0.023295885837765012	-0.02519300066354798	-0.004673840812471567	0.007830754281082344	-0.0007021698746528311
SLC22A16	0.08677045992786529	-0.003210992059196839	0.03460566728018289	-0.009496593645579109	0.0017176420647594028	0.04455882258641348	0.0561889283960421	-0.02118708635572831	-0.007134682025735612	-0.03862371556308373	0.001622452882778746	-0.020559828253146485	-0.0031444736166851917	-0.014026829757284634	0.06872756872377918	0.022619422067384775
DEPDC1B	0.08940453234465379	-0.005566421051628888	0.02282093712137495	-0.008082222810823306	-0.05677817334339551	-0.003237584854988219	0.023355074484370627	0.0326628162623992	-0.032654751179329956	0.00110686610636055	-0.028054997061415867	-0.026207906375691172	0.0416266247432805	-0.017156516202903902	0.037328681118438574	0.029175908460000906
OAS2	-0.029065026651382886	0.1217165360812441	0.11420262925125373	0.061757248627897096	0.02756348548491892	0.01234773328508576	-0.012855814935937245	0.020012815061647427	0.0020974533687434373	-0.02425516303910011	-0.00390498928245144	-0.014898048211738221	-0.010382554115269782	0.017109881402337452	-0.03630721293096886	0.0036777311148194192
SH3BGRL2	-0.023700842611078292	-0.08003980343751031	-0.04256722752011278	0.1583811317786884	0.10982207983510263	0.05054928563564379	0.06492622601934914	0.0612910696956732	-0.09060561008383278	0.08191932463420988	-0.001286210075903739	-0.05156067781213143	0.015795735098891123	0.011270357681273978	0.06872709370355792	0.07085379869007943
CPA3	0.031841182816169086	-0.07337168810059569	-0.06405615048659356	0.1357587635347484	0.03181150545150933	-0.04006900432620733	0.034459525751032165	0.09422828343007757	0.16411972626293428	0.10847386367915057	-0.03579492580382842	0.07566164249850113	-0.014298187645953144	-0.06236662885854739	-0.013382708784436677	0.12253696727532175
RHCE	0.018705145308927806	-0.1126312226445281	0.1335893758956128	-0.014511037575649855	-0.02044850585703176	0.04015382810108523	0.010340656445649904	-0.004952948451255204	0.018906982687052737	0.024233079002014157	-0.026446272960157675	0.05147592530627185	0.028810318710036465	-0.03309279063531702	0.006747583879020732	0.04752903397408252
TRIM58	-0.040007461344835495	-0.11058528571804	0.08092360863488096	-0.062230838569277545	0.09310357120876245	0.01617187550813391	-0.0023051779380018457	-0.007047333928617458	-0.020164648529141946	-0.02165213459891061	0.016567971666256256	-0.06331517102746188	0.0012503864684760525	0.02715072512919142	-0.0689984194497575	0.00219857638960875
LAMP3	-0.02607059823819294	0.10547062728484725	0.09215285591402546	0.05883903194885139	-0.003707533324521031	0.03306246562813414	-0.03446667080992841	0.00812537633475921	0.01946058733674633	0.10754086513193789	0.09454412433383298	-0.15544086882562683	-0.0448294393967962	-0.10687430397733151	0.09115709232682873	-0.008437137175089428
CEBPE	0.09022052694050124	0.014809872786185915	-0.013790259029183634	-0.01665464537472742	0.07730268349890038	-0.005257814289870717	-0.008318892170667997	-0.026204736202617488	-0.0016591932706476094	-0.02877354519153666	0.02098005857986588	-0.007340162233804712	-0.00975430034002078	-0.01910062403660314	-0.020714015676845457	-0.00020513614237384955
MMRN1	0.016676217850775277	-0.08601916688025783	0.01640030144064967	0.17967776869211022	-0.0027788868073568723	-0.018381463818699	0.03898043199600028	0.019484749413596073	0.0035384521540408995	-0.01541438072395293	-0.053753740641831915	-0.027492698447522827	-0.006721902012640554	0.1402374092634726	0.010185674482903372	-0.10087110920845888
GYPB	0.011811019191865701	-0.10964545111423045	0.13503399089000154	-0.04600427197303482	0.026573536481729207	0.0431779614267577	-0.0313928458129755	-0.023018789462913827	0.014936370554677225	-0.026936279434912204	-0.0029038083422205287	0.08139372950316219	-0.02411237399706459	0.03513230792762976	-0.0008522100020553284	-0.001273570217714018
RTP4	-0.023531637729882836	0.11873853619455119	0.11574785670125086	0.07216507978389478	0.0069803660378709685	0.02321238173996279	-0.020287971575186397	0.0187078379239968	0.029208103336127316	-0.012109648422288895	-0.0014903049350107056	0.04023135603139471	0.01449072631811926	0.01267950144209851	0.004166097208224348	0.047861132439248215
HJURP	0.08817771693745965	-0.005095596114441342	0.024680643563357817	-0.017521154966103656	-0.023074622689574168	0.022635439252277508	0.016376302455682962	0.0692406770095262	-0.10129837631241914	0.0063289267568467	0.02107115732868264	0.02556262262578691	0.012844815108401568	-0.016560967511163906	0.006438458054987533	0.04832496060520874
LAPTM4B	0.053943592576880126	-0.06072942465668084	0.024563715506954083	0.15363589403744374	-0.03429600799683879	-0.010722271676004959	0.008357374749469387	-0.01548752710865395	0.024506324448470135	-0.11586845737825112	-0.00982611349590319	0.005066927410394969	0.047764501937833236	0.16942463823722712	0.03519898329017108	-0.014081381355658548
TUBB1	-0.04258333816083462	-0.06969795734415614	-0.02501839771106999	0.14451979113013394	0.12677062913928314	0.027050557757149072	0.05385353688843118	0.06808676586359992	-0.09354071728281287	0.024192040394604864	-0.009908396265104799	-0.029758347344191433	0.00020873471012158797	0.03326455383508678	0.05546452184826576	0.0450144299818696
HDC	0.016135108700175784	-0.06165605749136428	-0.07321183828802338	0.1317201981113361	0.05645550322001103	-0.08011973690085376	0.06277898039895645	0.13023642787670137	0.14493597166174232	0.15334667319497433	0.02444313139375628	0.04536562994826243	-0.05635703246962758	-0.07398588375997835	0.0010963493566815566	0.06397859385085607
RUNDC3A	-0.03817307983223682	-0.05220673641216414	0.11612964595761768	-0.017925286864508463	0.07777720605124347	-0.04819041869202939	0.04687895862974256	-0.1344893583546403	-0.08451526162162165	-0.008110993367095065	0.08841552989750354	0.06024404449599946	0.06689929246536362	-0.006109430723253297	0.11874041590148207	0.021900349992629884
IGLL1	0.05431017786107615	-0.016929037605512808	0.042049674062962845	0.09967154298664316	-0.09219760722548583	0.016407380391092977	-0.04037513162143818	-0.09152252343732398	0.04393381625560719	-0.16771516017118449	-0.03987957492796393	0.03091404037765735	0.08885844009850206	0.15421363207490624	0.015455110902835592	0.030945317423774352
ANXA3	0.08661878899081384	0.01613322384780611	0.007365815405927542	-0.035395105448734754	0.04930245320426967	-0.04305107292646483	-0.045263537403970946	-0.022861060338656567	0.039726900540842984	0.08312808381068466	-0.04492328768415459	-0.005680993753663431	0.0486530957236859	-0.00013294426350907978	0.010694730051496291	0.060239153341982994
SLC28A3	0.0861245440311497	0.01656337347836276	-0.010492123258286527	-0.03442487820635372	0.029202446293247263	0.027203069724823618	0.025141355640287605	0.05485372673848616	-0.011257276122986706	-0.03954774852627225	-0.030547045687029893	0.02336677247383492	-0.02143387180894354	-0.027632768998902484	-0.06884064807596775	0.03155377924299891
IFIT3	-0.031020430870494674	0.11567666251207928	0.10923253127425528	0.06935515697309345	0.048892481929054474	-0.04726796637288865	-0.04695587525203598	0.014738312519383913	0.021570336990899434	0.03171821860685901	-0.006707685911502132	0.023619738898609608	0.013221716976975587	0.0006631701658639457	-0.06889853307568622	0.06295473818609164
TGFBI	-0.04798645074957103	0.05191523393333409	-0.033966429986851975	-0.07011535480759847	0.09041406968755941	0.2207062652858169	0.042457246658412405	0.05486757216026426	0.06581156940321312	-0.06534119525778039	0.028881064989997325	-0.01625170171818511	0.08101042070598401	0.12386548307212074	0.06956419269856147	0.060184711446680195
OTOF	-0.020693949169787354	0.09504391120596405	0.0901554599950927	0.022594548376047005	0.03075550438419742	-0.02682492705663398	0.08105074392314174	-0.02879254430544512	-0.014795885856090306	0.013470952798768853	0.06642776501215328	-0.0257323526996509	-0.02110474436242842	-0.10231359093269532	0.1042391269789085	-0.14645404773880677
CEP55	0.08912077276855823	0.014930252618861018	0.00898866849420297	-0.025601676981126545	-0.03460933486741434	0.032878863159404595	-0.016545620091453623	0.04636295739431306	-0.07191919481662752	-0.004231834980098159	0.010323525598706293	0.009343853985085757	0.001651824076985765	0.030018693841388853	-0.03800282036894247	0.014683591604502378
ABCA13	0.08543335140156974	0.03271810700160027	-0.003256149035374908	-0.039367994014985225	0.07882870081758012	-0.043398568129671834	0.013498903064326787	-0.0156693048405044	0.024445645289432785	0.014776978126631151	-0.04903414254849026	-0.04471039522254512	0.029144313470072746	0.00013412810885422228	-0.023132575731806247	-0.031220916019363536
HYAL3	0.08738254676731651	-0.016226890219786214	-0.010404220957080289	-0.0029946028292582062	-0.004938352559806444	0.026513001455953415	-0.00711795506218482	-0.018954245083340152	-0.029152369628450053	-0.06599706691397772	0.03728962026121983	-0.0204304371210019	-0.02436062402493996	-0.02234643639473301	-0.061855629056537985	-0.010540869913704577
STBD1	0.08821898425748474	0.030593359426612524	-0.01351227661931514	-0.028745276595079965	0.05656820470561941	-0.0010832788670354502	-0.032106656920005805	-0.0006053670370062027	-0.018006931913808578	0.005319194822312717	0.033413154557477114	-0.004729727412907418	-0.019433652447574647	0.010904661220474565	0.00924094126598075	0.026529840322003524
EPB41L3	-0.051172641252801916	0.07043000809084606	0.052616146275586764	0.020583264825015032	0.04037511011506712	0.17822588111360763	0.06422188448445426	0.0878271402664717	-0.01134442931365927	0.01469374716406553	0.019789688672350918	-0.01812972772431886	0.05092383386902264	0.08099988680441723	0.03425059929533069	-0.02353807780340124
SPINK2	0.056705534155659494	-0.053509000512575594	0.020241356463032212	0.09250067470584536	-0.11604333750252326	0.022385774945737076	-0.045944421893618054	-0.03507219594302904	0.11494537727938163	-0.09227959091990928	-0.027675490172935028	0.0028718380914262293	0.08039992046164346	0.17620193307425366	0.049889583339642475	0.05181702170384537
RPL22L1	0.06126402762644644	-1.7513816587693125e-05	0.028700910879905672	-0.06446845175043306	-0.128622065497576	-0.043484388613450796	-0.006045270120605139	0.054773422818582156	0.17330146880523972	0.051059525530847465	-0.09556597218895502	-0.06828156020265694	0.08669838934173872	0.04732312116860882	0.06924828321415669	0.06705755487900285
RPH3A	-0.017390527626171638	0.05790411007037689	0.09212018260482349	0.03388098104293132	0.025659750314838452	0.04395681770744725	-0.030955026428054744	-0.08509217623129788	-0.09074697725463127	-0.09069026931675105	-0.13830925114154205	0.12794971866046626	-0.0990802147885498	-0.008922488409344814	0.04801810937598635	0.050034649640604
BLNK	-0.06242267492316432	0.05786935021409851	0.008397687107229622	-0.051147350452115214	-0.0356796545533979	-0.027583694720704058	0.011444289707264278	0.07108741215398773	-0.08141909033627832	-0.048669701216761944	-0.05582920109058306	-0.18836580425519248	0.13544592252172763	0.1532660070248103	-0.017877665457311776	-0.027543041963460017
KIF15	0.08770423271878675	-0.0027844972566811715	0.022349672979793414	-0.013045751162376705	-0.06630674958713544	0.024447647257056938	0.023586779043923214	0.065148933008424	-0.0806191278611457	0.007550889320858833	0.03312231879053665	-0.00022619202435062281	0.008354706675775469	0.007638538658113911	-0.03039142805059509	-0.012986828420854836
SPTA1	0.025408359876395257	-0.08947066390116816	0.13613844061050523	0.0020041420571988394	-0.05747061644978593	-0.026514167054061146	0.06289352274886248	0.06950268357598792	0.0026864760598962457	0.01695761174901283	0.014377135314103609	0.07679231043448262	-0.026850415064240227	0.02603700631035913	0.07253665566080889	-0.10970350613183588
VCAN	-0.0401510916605087	0.058983479280641085	-0.018133738232381253	-0.07074765065888702	0.08353160176611286	0.2232480515091454	0.029700736960477887	0.047411087035853144	0.08215195111267194	-0.11941688824500495	-0.06153047892902091	0.07707765400354634	-0.002382591353073854	0.08991329448408975	0.0730032293924312	0.028997260780507173
TMCC2	0.0011200381097246628	-0.11363353928977094	0.14166281996023336	-0.00811331315630771	0.004571636802217096	0.011546732134705046	0.022447528697912847	-0.010108273625441784	-0.0254737013983289	-0.017156235765507944	-0.00709143477471599	0.03268267006465599	-0.0005700039828016056	-0.04108325251782628	-0.018229383437990455	-0.07028530703646017
XK	0.0026377582512230866	-0.11498313533003039	0.1237796825433284	-0.03772172395213769	0.04078479497046296	0.028417310317210506	-0.06114616492281869	-0.03195393060962703	0.010168651100468397	0.01981150813865883	-0.04176085468916432	0.05509294912818826	0.03826312707394735	0.016537204384940118	0.01863460501442414	-1.380392398356994e-05
ALOX12	-0.018477076300383803	-0.05112108139176878	-0.016092233247455606	0.12579618303336113	0.09726276123852828	0.054565723177765146	0.057889452959769286	-0.0004950601228761566	-0.14574723679754495	-0.043333262171551784	0.06798932132887883	-0.04790693828166267	0.034020938110761616	-0.0332836798454614	-0.13474173887375818	0.06226278708960866
CKS2	0.08131252918333114	-0.00818632881186824	0.04290591917504989	-0.01705720532842128	-0.09494741977717576	-0.02588113239429976	-0.0037810943995257745	0.05606654343641694	0.08412844548225347	0.026748662625494503	-0.021248027477746064	-0.03448815044373941	0.023275659775892875	0.012278599665348222	0.04165205609232491	0.03693490631167481
CCNB1	0.08523564079045015	-0.017222576295012313	0.03780665948757947	0.02075579522760988	-0.07215404799642927	-0.0009328521902439508	0.03640134758673699	0.05358657333802243	-0.09347775924138127	-0.03901535546159356	0.022337262827398015	-0.00712305186102776	0.02337185667402275	-0.00023316047553918485	0.030300111888205132	0.014313451720112471
IFIT2	-0.040790799055842306	0.1178046474010854	0.0829549791527666	0.05467778818260726	0.06710984302623638	-0.025113016189977636	-0.030467661213444647	0.04382143411306956	0.01608840261425303	0.057761766884158385	0.005462197566975369	0.0025421273059032523	0.012355884406337881	-0.0030854993107869177	-0.010635357096562983	0.05349028472417739
TK1	0.09004768277224676	-0.01635259007941889	0.0100416002290962	0.0027186540465648995	-0.009071617820521708	0.0475719942554301	0.019105538800464682	0.026588849565661068	-0.08198423770720223	-0.022264707378829133	0.037585044772270676	-0.0006053603783256813	-0.02058745365239917	-0.015492911682786133	-0.03388148669149607	0.05633475326341361
SHCBP1	0.08745879800429822	0.006565821934152706	0.0259269619067157	-0.022067116255806977	-0.026955842380231878	0.022173428979101864	0.039231117814855915	0.0915232043607933	-0.06775419011528012	0.0002449627984643376	0.05793149597965499	-0.0504594744856724	-0.009327667940774498	0.004146756351966135	-0.005311348257297422	0.07421978126846147
KLRF1	-0.05538640592977194	0.01897630306894423	0.023336611183516626	-0.11566586221253716	0.015116955409504104	-0.1720860612465283	0.08056927758042907	0.13480336786626343	0.023771810014960006	0.01388688354539423	-0.03846329595247792	0.10432118444810926	-0.06404551243079556	0.08770810546327017	0.03657270056918817	0.038335061736257635
BMX	0.07793616884920297	0.003088700654731986	-0.011803034355091526	-0.003799853273085338	0.04723965215814971	-0.00014189172246346614	-0.1360525262562338	-0.04689050467975311	-0.0690104034325701	0.10345929680401761	-0.03775613159107935	0.10741087346561808	0.01638151462132925	0.09672026732684313	0.05041110209219552	0.0118129151346446
KIF18B	0.08785183792947464	-0.006795472491181463	0.022031782889057088	-0.01326238952819267	0.0023422345630251854	0.0045341185119542144	0.03328508568830184	0.07562426415317888	-0.1098088115679371	-0.004067930325605603	0.033776334396122765	-0.00402177152370255	-0.028730828105810218	-0.010915209030414853	-0.01024146758424068	-0.003345157793538095
EPB42	-0.025666837031481475	-0.1122364770220803	0.10174725169701533	-0.06020590651211827	0.09832173175186193	-0.03911914287398823	-0.03587958697202667	-0.021876202023792934	0.0007771556714914534	-0.04406617858632894	0.06731455365110645	-0.08723811828822098	0.0019472422510578655	0.0060595243266995625	-0.012626466493985557	0.01736396529174782
BPGM	-0.000747380930955366	-0.11007633608380854	0.14122156848126152	-0.0627688022555788	0.036808472690146705	0.016428419905675676	-0.032832264910230745	-0.002574769208914487	0.01500938886853638	0.007667511595509021	-0.025373754924362873	0.015121034957231352	0.0073165526677726805	0.017939114691122502	-0.018654668784345227	-0.044789669950167435
ALPL	-0.0621086333105899	-0.03409163065089108	-0.041471997840711664	-0.023603941937192927	0.04372088113160935	-0.04263382660124848	-0.06199986608230436	-0.03884712344132219	-0.06584865447615514	0.08179897121473528	0.01062615049108428	0.09791743189486556	0.1337668173377544	0.08462431963379267	-0.16014685676442686	0.16933339111142173
CAPN3	0.08191689476069688	0.042531638156608265	-0.011402503829813603	-0.04238834752211723	0.07151867895919667	-0.025858116574247574	-0.013374518595887825	0.0412638651885622	-0.05613114465239807	0.011679954124816294	0.07152022889213157	-0.032151201234909936	-0.05724393815127654	0.03016425082819728	-0.007546257032027703	-0.08858984481514166
CNTNAP3B	0.01301498542298601	-0.004936002181665161	-0.07212401813762882	-0.04765049945000131	0.07557497608102103	-0.13329855753015782	-0.16353303945336628	-0.016973770446530853	-0.07860001457063613	0.11904266409353069	0.012800685240435488	-0.045653301912477864	0.10538925653685091	0.06408479967337476	0.005369692322991904	0.16080459358266636
