permutation	centroid_distance
2114	4.035569026553856
2115	2.7987787945471085
2116	4.134125949805625
2117	3.65799378681552
2118	3.7196799538370304
2119	2.6595958429534514
2120	3.111636660964773
2121	4.815150872677247
2122	3.7467047436382224
2123	5.507493839237689
2124	6.014364990073248
2125	6.525883711683405
2126	3.823140694503119
2127	3.011023901824486
2128	1.8987074605886078
2129	5.299198021857665
2130	4.634712984138462
2131	5.146154825034387
2132	4.06218239223844
2133	4.6083955860945185
2134	5.9540099732623775
2135	3.439036371233579
2136	7.654390254984841
2137	4.234881245002223
2138	2.579713459552532
2139	4.007148714100229
2140	8.048891212195514
2141	3.226673015418772
2142	6.970181047958798
2143	3.5406777461890977
2144	3.94851285469913
2145	3.151268008128787
2146	3.81278786745435
2147	3.887843035902714
2148	6.015543757728717
2149	3.571349287376625
2150	4.4539197159661414
2151	5.077065920476262
2152	3.9608782142527046
2153	5.545055168761329
2154	5.243179707179567
2155	3.478380263254878
2156	4.254084929896197
2157	5.233304220806852
2158	2.5193767747809863
2159	4.669578773347456
2160	3.717792904249805
2161	3.1639703893185693
2162	4.314822221204559
2163	5.879775745679455
2164	2.8384230931987577
2165	9.407391829914586
2166	3.8248144482404838
2167	3.2999093262332564
2168	3.4661306390208124
2169	4.0234993524129035
2170	3.005565830220106
2171	3.4332557797066396
2172	3.342410403118385
2173	5.020127436538879
2174	1.7551187508775954
2175	3.610142693455014
2176	3.6048318823533227
2177	3.7758569694661444
2178	3.9442088631959757
2179	5.664637294247355
2180	5.0664027691472935
2181	5.453037110541493
2182	2.979519835693033
2183	3.2483188266871537
2184	2.447371904758856
2185	3.1331132521224516
2186	3.2614949594933424
2187	4.260083318060052
2188	4.550941757057381
2189	3.397938128956073
2190	4.875657618114888
2191	4.05010529418939
2192	3.578048961196139
2193	4.326976220894386
2194	5.835812229125209
2195	3.904554572141034
2196	4.566003557549078
2197	2.3847719375547456
2198	6.362043218267716
2199	4.742198293511581
2200	6.330836056751158
2201	4.483167572255527
2202	4.738645242982525
2203	4.399772912159838
2204	3.9714044313364263
2205	6.096344353812017
2206	4.173608939860149
2207	3.2241375076376566
2208	3.759841174398003
2209	2.771589471559207
2210	2.4647959090608755
2211	5.38617143828114
2212	3.506786658049884
2213	4.136928365787321
2214	4.145954038268128
2215	5.079415422231977
2216	2.802423778618977
2217	2.646624701486891
2218	2.437733701978622
2219	4.074567939352869
2220	4.677342725090319
2221	2.8530588921653974
2222	2.7985125232410213
2223	5.153514804109412
2224	3.1157911706455512
2225	3.5512373022813506
2226	3.311496517282093
2227	3.972396140983974
2228	2.278383688123145
2229	3.264844875509786
2230	4.448637555131728
2231	10.203273093165562
2232	4.982226148123404
2233	4.535442764277149
2234	6.069417692438955
2235	3.5920397227301595
2236	2.474634164234392
2237	3.0636861676233114
2238	3.6709856776470224
2239	4.13538022811529
2240	4.004730348342064
2241	4.058206542781611
2242	2.8654230161826018
2243	3.934132679842979
2244	2.73635028249602
2245	7.623373813013981
2246	3.402789277889204
2247	3.932368655940386
2248	3.601566499088468
2249	5.150742206550931
2250	5.522862882325781
2251	5.680029020147861
2252	3.464336447107111
2253	4.6736756538503705
2254	4.4517238101647765
2255	2.7268616347119905
2256	3.633530321284929
2257	6.412515800096783
2258	2.600040090573665
2259	2.956534335877474
2260	3.5537917747139964
2261	5.352504451516918
2262	3.4022885997129673
2263	3.883783628191434
2264	3.8804771749951184
2265	2.855834880340314
2266	4.913185255205992
2267	5.886397040834089
2268	4.6560286455246755
2269	5.732921003803905
2270	3.8202233959824246
2271	3.7932455828063434
2272	3.873791166508882
2273	9.838813518875538
2274	3.0045294942650194
2275	3.3426690170183564
2276	3.693059327928172
2277	5.047503872155281
2278	5.2326522579067465
2279	3.26356461895274
2280	3.8866998300788955
2281	4.478012902753944
2282	4.151572805839759
2283	3.7620152038009325
2284	2.8691484380469996
2285	2.877384900697755
2286	4.15289973599946
2287	7.326369730230823
2288	2.990973466217255
2289	3.8660100842240124
2290	2.4784933900998998
2291	4.955039782421665
2292	3.107407280279421
2293	2.8303747370353767
2294	5.631577438893186
2295	4.935446044782851
2296	3.439681796588629
2297	3.7646527805500476
2298	5.0924558208671415
2299	6.915152518263471
2300	3.715095406825041
2301	3.136894637421799
2302	3.875118647021075
2303	7.828728190272418
2304	2.7109114298375903
2305	3.9381237507860254
2306	4.476227578429905
2307	5.674476972678526
2308	3.04746362777035
2309	5.470624016150479
2310	4.851971203440161
2311	4.9124552367679515
2312	4.040567779228288
2313	3.4555935244425715
2314	3.274805968536927
2315	5.557505865981226
2316	3.789684517964216
2317	2.796876497390799
2318	3.9479683084460397
2319	4.7912121770946206
2320	4.232331476880174
2321	3.890027745514593
2322	2.164088829064073
2323	7.126265558285159
2324	6.479498459176346
2325	5.187674893068273
2326	5.324916858149769
2327	3.9595622593604367
2328	6.893545522567763
2329	4.66707381750906
2330	3.910463552455726
2331	4.271638261433689
2332	5.840057988367957
2333	3.5740736720598743
2334	7.274195510755072
2335	5.3599389848649
2336	2.3619499595435767
2337	3.8389923996902287
2338	3.5462576499930747
2339	3.7985275463005777
2340	2.977398466623629
2341	4.880745061895314
2342	5.3319227586913005
2343	4.245312363163794
2344	2.0802085021603056
2345	4.605935405050615
2346	2.7635602484841173
2347	5.1958696602646235
2348	4.3783962606734725
2349	4.995677143573924
2350	6.026611382636858
2351	3.8690957268166764
2352	4.568296720314028
2353	5.208357503319943
2354	4.961856018518596
2355	3.864949724128066
2356	5.7615598357508135
2357	4.6166014477214885
2358	6.972598662159367
2359	4.482075268757502
2360	3.654250352965103
2361	4.870668873251647
2362	4.463396036341774
2363	4.97821704833152
2364	5.331964627127792
2365	5.073259077048689
2366	3.0015485903363293
2367	2.9613835060117375
2368	6.778896649715905
2369	6.907641994682857
2370	2.9663785845896333
2371	5.4960713150506875
2372	3.1627319253127824
2373	3.8342833137364787
2374	3.155849657121068
2375	6.7871074714705255
2376	4.300793393006382
2377	2.507067171624478
2378	2.630709827162758
2379	3.220859728304005
2380	7.21864576565606
2381	3.141664021207419
2382	6.067743708782808
2383	2.8486130243658936
2384	3.138900373687167
2385	5.5820374707298575
2386	6.657629033603852
2387	3.777045577772163
2388	6.983341222173963
2389	1.8165311860031679
2390	5.022945485700083
2391	2.5513949313631756
2392	3.5774575355293226
2393	6.509241584123623
2394	3.920587989897112
2395	3.118359231042086
2396	3.1220151165136065
2397	3.862192738619437
2398	4.979393183695793
2399	5.626276082527358
2400	3.7104039671341615
2401	3.7014116404950386
2402	5.236051034612737
2403	4.151933632333364
2404	2.2695765777249934
2405	2.8076928710052416
2406	5.600846576806619
2407	2.758557040701194
2408	4.647742675125294
2409	2.5063391474842303
2410	4.005633234289681
2411	3.5135569266109985
2412	3.727647446644989
2413	6.48807403582945
2414	5.653406882007395
2415	3.623141006282936
2416	3.756639273086511
2417	3.174561185843873
2418	3.622392691168323
2419	3.1582327601038824
2420	4.941995800601458
2421	4.603991365330377
2422	3.5719319883627128
2423	5.108957240307446
2424	4.47101387384643
2425	2.7257483833424523
2426	4.771099780761262
2427	7.424652159533575
2428	3.360183324913398
2429	4.2564635499199595
2430	4.639018301811231
2431	4.834725761689582
2432	4.3649011509435
2433	4.73874855511215
2434	5.61075576539668
2435	5.39732657065851
2436	4.78009450055781
2437	2.4577031817130175
2438	2.4844340282340642
2439	4.8148797559355705
2440	2.5597167290878637
2441	7.001105554484673
2442	3.3166205595684843
2443	2.783812825089541
2444	2.8098933118213107
2445	4.257268347436197
2446	4.977637348532964
2447	3.3350734521191825
2448	3.6515262562165716
2449	3.150205377522358
2450	3.275841375128979
2451	5.382996396716241
2452	2.835426628138007
2453	4.490732898400286
2454	2.9396520442255136
2455	3.4334111204829805
2456	3.8147374821294835
2457	3.7161374987723668
2458	4.3747248116129835
2459	5.807438768212399
2460	6.204249157005206
2461	3.0476243782701298
2462	3.3240207353379176
2463	5.347285211312504
2464	3.3416793933825044
2465	3.191567178711406
2466	6.629906860531674
2467	2.930971699681317
2468	3.776999485285972
2469	4.901478935931841
2470	3.9002784110049618
2471	3.2227615872683613
2472	2.6702231872142073
2473	4.2525864700173175
2474	5.464046199408686
2475	3.765420123417679
2476	4.371875813675056
2477	3.122080787708443
2478	5.456300332752122
2479	2.554138748652898
2480	2.5016393658043796
2481	4.784760689597955
2482	3.92424989766764
2483	3.2052667772808303
2484	2.8210500925182016
2485	4.910453826061618
2486	3.489794077674957
2487	4.545311223651844
2488	3.7115002850810703
2489	4.969852549095194
2490	3.6174889788620677
2491	4.849816200053002
2492	2.709454035614757
2493	3.1572157769717495
2494	2.649298777985438
2495	3.506854851301203
2496	3.758458705236955
2497	5.176885471522083
2498	4.002282491354151
2499	4.938512594086529
2500	3.9587032603900574
2501	5.235447550233315
2502	7.323886448892459
2503	4.464265006181363
2504	2.953929385502024
2505	4.805671766846861
2506	4.736386326449314
2507	4.195515980831513
2508	7.758722072097119
2509	5.9780997227903985
2510	3.1647470226332897
2511	2.596567795384766
2512	4.249114907920263
2513	4.305974491812786
2514	3.7258142272992774
2515	4.6449127935379995
2516	4.441017422201325
2517	3.1360267348403954
2518	2.679812084873965
2519	3.409716782324429
2520	3.0861283684826932
2521	4.15832599925442
2522	4.025414913640499
2523	5.375360970984902
2524	5.603850493213406
2525	4.909166659613898
2526	5.493634689798505
2527	3.5688915438046913
2528	3.437535728865808
2529	5.226853536494562
2530	4.634250531532322
2531	9.360974137196472
2532	5.250608974412835
2533	4.673427491357706
2534	3.378570673484667
2535	3.5928571913606944
2536	3.0868079414535425
2537	4.0510228179188745
2538	3.730722155536366
2539	4.941679532144471
2540	4.779167614875114
2541	7.164081349937147
2542	5.150085221102324
2543	5.577010683117109
2544	2.7813483375468264
2545	3.4656520791632013
2546	3.572392938935155
2547	3.1348644227909204
2548	3.7645983762203956
2549	6.501697666700434
2550	6.807774628971466
2551	4.10905257881451
2552	3.1903634038564217
2553	6.146591489551754
2554	3.6701899703821605
2555	3.666779947267625
2556	2.685153680954134
2557	4.698563543868867
2558	4.2061007056467234
2559	5.014180421185417
2560	2.909915120354062
2561	2.9092766282421425
2562	6.22739763733958
2563	3.1534694162265655
2564	2.1139644920917195
2565	5.022569621146261
2566	3.9191053272573178
2567	3.219958022681989
2568	7.534701251773649
2569	3.659157248446683
2570	4.8851334958161825
2571	5.033362284537342
2572	3.0497636754392827
2573	2.9269886626129997
2574	3.533716333264518
2575	3.866765706472125
2576	4.174508541400312
2577	5.294580588257664
2578	4.881138576548142
2579	3.614874449688898
2580	3.7855181982299935
2581	3.2298336921006543
2582	5.275492161321963
2583	2.6237799702184206
2584	4.409545463746233
2585	3.687134162401257
2586	6.890298237860208
2587	6.367828003354519
2588	2.5126322070088647
2589	3.7751809068232114
2590	3.973845751874398
2591	3.3820644401926714
2592	5.055375922883719
2593	3.021383794892836
2594	2.4516546266229833
2595	4.251025753637904
2596	3.081251495908198
2597	4.209433314731385
2598	3.741756191655269
2599	3.8772181548854348
2600	3.726282891260689
2601	4.111671713968257
2602	9.845603533911332
2603	2.1898263798942894
2604	4.656266019504317
2605	4.233495111163222
2606	2.8656875371537764
2607	5.1809655017505944
2608	3.0742938378789306
2609	4.624705781921511
2610	4.852156417668204
2611	5.213024253144934
2612	4.342959513830195
2613	4.264472186320894
2614	4.792607789242031
2615	3.9210846252773193
2616	4.176516945770381
2617	4.376497596280593
2618	2.7821122436432972
2619	4.830565951522888
2620	4.640307304935174
2621	2.7613333690422683
2622	2.943718179613435
2623	3.5157020370684964
2624	8.140279450628787
2625	5.705342535954945
2626	7.854452780456375
2627	3.713749007392438
2628	3.1687359004449775
2629	4.295332943822633
2630	4.417815516814263
2631	5.251066314345294
2632	4.280223919411556
2633	3.944180799934579
2634	2.8216949550766715
2635	5.49663831404075
2636	3.8203470823519416
2637	4.825399301391708
2638	5.522007017106872
2639	5.631229995206947
2640	2.8246216452543584
2641	4.690829023777355
2642	3.678456089335745
2643	3.2480136644282305
2644	2.7070990467352627
2645	2.4401732063826818
2646	3.2442043744596294
2647	3.8082345480952355
2648	4.015873043220073
2649	3.32985907032968
2650	5.780649982983728
2651	3.5304675521963595
2652	4.497787952312839
2653	3.8986725012784187
2654	4.983397642003167
2655	2.9622338667129227
2656	6.510588562675964
2657	6.258263602481241
2658	3.7730921719895107
2659	3.228563625503541
2660	4.337840632447253
2661	5.283876496100366
2662	3.401451650612284
2663	4.373708733251913
2664	3.3528827741272518
2665	2.64142198730029
2666	4.321578825187107
2667	3.3749688174644237
2668	5.92965939137098
2669	5.273388997083779
2670	3.4238276197157007
2671	5.960903626513374
2672	6.513569862700176
2673	3.2691772470095
2674	4.011624802904287
2675	4.404032626943032
2676	4.1370945700206345
2677	2.5887346061551337
2678	5.509588998303304
2679	4.968171356237368
2680	4.385478220630636
2681	5.304359718505787
2682	3.053396891431706
2683	3.468372618731414
2684	4.0125110290960375
2685	4.308273825342171
2686	3.884074070219644
2687	4.5485108097903355
2688	6.974018668443186
2689	5.500421753341896
2690	3.5541434475802034
2691	5.014939803288438
2692	3.3920469007400413
2693	3.6469132612198245
2694	2.9845958952424905
2695	3.5487738172826098
2696	7.423137040775689
2697	2.6698560431627967
2698	5.106587694565872
2699	7.204128039836486
2700	3.7423250764471945
2701	5.271868703935644
2702	2.741861291504062
2703	3.0863986608114407
2704	4.392918510710786
2705	4.700170228582312
2706	4.761925289272958
2707	4.9760888872789915
2708	4.071732426938367
2709	4.160132779439527
2710	5.728337264983967
2711	5.182568791338917
2712	2.644774019349341
2713	5.1644525175252936
2714	3.999217136020165
2715	4.091871428455529
2716	4.1497240139488225
2717	4.0799566374734795
2718	4.4049231461288825
2719	3.7073560375478807
2720	2.4620011078377457
2721	3.8916760604302385
2722	3.3253252270148352
2723	3.428517086524447
2724	2.9270376622884333
2725	3.1160752256653903
2726	4.587223409974185
2727	3.3184168263579186
2728	4.085960688072019
2729	7.0023072605472025
2730	3.1066267661015377
2731	4.177932172561468
2732	2.825874364280554
2733	4.0905955662479885
2734	5.919456212278454
2735	2.392229140612181
2736	6.235694562508846
2737	3.681793652765714
2738	2.2178524037040033
2739	4.4809507719195745
2740	2.9907671024252647
2741	5.3247397656891655
2742	4.729321359761952
2743	3.187179549366173
2744	3.5997802021849705
2745	3.5082486397584267
2746	4.9666311562667484
2747	3.886703294283405
2748	3.2552713007401146
2749	3.695875440143231
2750	3.2732684098903646
2751	3.4446077859788584
2752	3.591376333953551
2753	4.516191327400514
2754	3.9733416115428413
2755	4.201524385675179
2756	8.017892178347338
2757	3.040970643381443
2758	3.1403623082632874
2759	5.476162057370803
2760	4.442413871080198
2761	5.391831568501166
2762	3.9405990239431468
2763	5.352290816662687
2764	2.312153478840514
2765	3.3338234182627025
2766	2.094792133397231
2767	5.570433465313896
2768	3.667898842266028
2769	2.9428590968404063
2770	4.728885733306142
2771	4.017220918419919
2772	3.776956040772881
2773	2.282222104193148
2774	4.886438838085874
2775	3.3922225787052813
2776	5.832147317324547
2777	4.038034763896852
2778	4.446486350616692
2779	5.987461166326416
2780	8.401465103760852
2781	4.406233426110196
2782	4.283790631175428
2783	3.5165307159944468
2784	3.271082525444267
2785	4.634466644910393
2786	4.176847372359863
2787	5.156247208774239
2788	4.2889395086078235
2789	4.077630673026597
2790	5.982628698841653
2791	4.025283862868309
2792	8.183799763406759
2793	3.399888698056421
2794	4.581297048631802
2795	3.8685601770296616
2796	4.997338272976322
2797	4.091687680900209
2798	6.053621332632072
2799	4.287952008367532
2800	5.835000722172114
2801	3.3476107572904947
2802	6.485268107725034
2803	1.5830703633813161
2804	3.117707839692898
2805	4.278248892078618
2806	3.57006274034986
2807	3.482509223685319
2808	3.1883039147106396
2809	5.0795338161015255
2810	4.269224022057525
2811	3.3086958507533795
2812	3.1770667968548763
2813	4.568199256331468
2814	3.342664434689031
2815	2.9188445812119563
2816	4.5323265210519175
2817	4.291925517402264
2818	3.4794024635876317
2819	5.323384777125843
2820	2.7343383998114157
2821	5.258249686954045
2822	5.023465502172649
2823	4.576332337799423
2824	4.232932797424142
2825	5.213569426226859
2826	4.7036218047769225
2827	3.143624655777517
2828	5.2055694635226075
2829	4.052743530069453
2830	2.9101622582604567
2831	2.938763330412713
2832	6.842797803133503
2833	4.298837689129471
2834	3.1438665618276986
2835	2.733453727141233
2836	5.709470628040227
2837	6.998217688881272
2838	4.305226686541245
2839	3.46385790470302
2840	5.415168781453142
2841	2.9377870501543244
2842	4.247730944982089
2843	3.1591194715446624
2844	3.8026843566042094
2845	6.660043607039932
2846	3.00704934203526
2847	3.016669963565174
2848	5.503946150239304
2849	5.555623821939494
2850	5.782645493684004
2851	3.884973965718393
2852	5.814866603551132
2853	4.853759869293256
2854	4.850186060436349
2855	4.001179359229383
2856	4.196230433858367
2857	4.253231254194678
2858	6.186482671997202
2859	5.2613564929329
2860	3.116489373571621
2861	3.558333644544625
2862	3.4656493746295007
2863	3.748824095263306
2864	5.338567040359894
2865	3.3550034079752917
2866	3.6512349419106838
2867	4.515165830815579
2868	4.371436040905831
2869	4.051785557502533
2870	5.941869568397614
2871	3.0990764235845427
2872	3.4671527208791173
2873	2.908748696268098
2874	4.021263530024783
2875	3.9264883937535426
2876	4.692899176522422
2877	2.261632386901129
2878	3.280832899688058
2879	3.4458004453569617
2880	4.046896167364202
2881	3.045579956814017
2882	3.3703862219795306
2883	4.108339733985023
2884	2.7302409504742347
2885	3.8148994155323575
2886	2.9542363436756687
2887	3.532628348207109
2888	2.5828849601391157
2889	3.795119685879748
2890	3.6995961632493755
2891	3.2485500542713215
2892	3.2342121934629753
2893	4.276841537054006
2894	3.4467827822700436
2895	4.058769456930226
2896	3.132449959837079
2897	2.6178834576748686
2898	4.077144834027636
2899	3.1878749459405387
2900	4.745925293358934
2901	4.421016175295417
2902	4.166700035714714
2903	2.3402124624168144
2904	9.361493768700443
2905	3.038815237167224
2906	4.850424878655553
2907	7.1525812714300425
2908	3.681212558846118
2909	6.058448932399723
2910	3.104564818406355
2911	4.213709384633409
2912	4.646793058225696
2913	3.657491932793713
2914	3.3740151689953755
2915	4.8041306634863705
2916	4.907632109885462
2917	4.691713873766347
2918	5.825566983836877
2919	2.877501929348647
2920	3.1932409211836656
2921	4.72334595876004
2922	5.157064306865276
2923	3.214202544748872
2924	5.213871045857628
2925	4.0243318883560235
2926	4.132180542013819
2927	6.025120783181476
2928	5.110349415593658
2929	3.567037954958213
2930	5.252750955331666
2931	5.385172002833372
2932	3.9772531931930133
2933	2.741721832821279
2934	6.954386148827818
2935	3.349509780259974
2936	4.001451330281325
2937	3.9605840599238613
2938	4.583235458560164
2939	4.613762653697898
2940	2.2275158431695754
2941	3.422336647449162
2942	5.493338621719423
2943	3.7059906027624967
2944	3.3489629566496886
2945	3.514968327806746
2946	3.0416108144933642
2947	3.6707574325491876
2948	5.018038971240514
2949	4.584726946515227
2950	4.524712203801601
2951	2.840390060785192
2952	5.361920874766207
2953	4.800290129011561
2954	4.152972369345699
2955	3.4364495246733524
2956	5.7688836151090515
2957	4.421150396694825
2958	4.403832157185021
2959	4.626216401780491
2960	3.793470445273331
2961	6.398209301309661
2962	4.472793823297598
2963	3.094432145705981
2964	3.160686454187502
2965	2.8296859338737805
2966	3.414639576180081
2967	5.472695722039975
2968	3.6257824902361504
2969	5.446217718289333
2970	3.4180822194054286
2971	4.829683579231953
2972	3.8422122476873968
2973	3.0324983450968577
2974	4.62482191566716
2975	2.8992505904435113
2976	4.466466970630139
2977	4.8823392214942105
2978	6.407102681824389
2979	2.039417068877561
2980	4.335834701674185
2981	3.6771637463252613
2982	3.793170894767495
2983	6.041597279661198
2984	4.369703636079034
2985	3.8887950567966105
2986	3.556330409142157
2987	4.068109409019104
2988	5.795855651228188
2989	3.83567734940043
2990	5.54472800717485
2991	3.446164839039233
2992	2.8132719520009295
2993	3.31835969288611
2994	3.372246149949012
2995	5.3112558721474095
2996	5.801120083915548
2997	7.115471103344448
2998	5.574360782864255
2999	3.5634646844569717
3000	4.196870947922244
3001	5.610665210354185
3002	3.695100214496621
3003	4.64001726844573
3004	4.26697907375555
3005	2.130528155725427
3006	3.204326403524436
3007	3.523360543731536
3008	5.367361664246651
3009	3.202732238449335
3010	5.297576276902326
3011	3.951472648925933
3012	4.828590351604377
3013	3.7708994476516398
3014	3.73660610942165
3015	6.782096487460266
3016	4.471687103683925
3017	5.962507964678723
3018	3.1366850875860544
3019	4.263974146618146
3020	6.888257709120051
3021	3.632880733409132
3022	3.7923201659924137
3023	3.639929884606518
3024	5.13506393241687
3025	3.2101931471153997
3026	5.727223235971711
3027	4.546153327939358
3028	2.278767894438031
3029	3.893397312271496
3030	3.442241933917233
3031	3.168358829388922
3032	3.4739996864562164
3033	2.5574164530230217
3034	5.0841815021702494
3035	3.775950326797736
3036	3.4203886611916507
3037	3.411585255435041
3038	4.915179243422357
3039	4.9245123600321365
3040	1.6708005596509263
3041	2.8085210458147696
3042	4.358512572033858
3043	3.8302920094029167
3044	5.881305993037554
3045	3.3837784906069164
3046	1.9767104854257465
3047	4.936659354683066
3048	6.866616628460279
3049	3.9690985938404695
3050	4.065682824526235
3051	3.774000443209265
3052	7.166809332558983
3053	5.117106135407382
3054	3.7745671866577273
3055	3.5280372705144742
3056	2.4287819731777978
3057	4.588479804541825
3058	6.874197530086663
3059	3.903088520688154
3060	3.543950080115838
3061	2.9250935118744468
3062	2.577085875901514
3063	5.107991173419293
3064	4.799993417914885
3065	8.421020943154225
3066	3.404577757576332
3067	4.841301287439354
3068	4.739453757216632
3069	4.201905554390804
3070	5.150312229596397
3071	2.0112001646169797
3072	5.23567849122554
3073	3.736372691183674
3074	4.031423935480908
3075	3.5900136021480433
3076	4.138104280162677
3077	3.571486024812006
3078	6.547580446474523
3079	3.0503456445847656
3080	6.376198252024338
3081	3.5495285801787775
3082	3.3632256475855016
3083	5.648198506505273
3084	3.443418425735083
3085	3.4313998003201664
3086	4.255519727905974
3087	3.7540289984077755
3088	3.1185667131803423
3089	3.125315642689843
3090	5.9700829348072295
3091	3.0677923203872943
3092	4.642067823954867
3093	5.015615534710276
3094	4.549482963252876
3095	7.214165699566212
3096	5.063280653305433
3097	4.300308708093948
3098	2.9261257898062283
3099	6.165133227383419
3100	4.429596876002849
3101	3.625193556662815
3102	3.4624261243800367
3103	5.024705546146488
3104	4.528970371917701
3105	3.9172405179136507
3106	3.221056496562597
3107	3.2854718503558002
3108	3.2849153633756494
3109	5.900978571339475
3110	4.480403657725743
3111	3.477708788084607
3112	3.9728926316815185
3113	5.024242549329467
3114	3.643456312420504
3115	4.886744011463584
3116	4.258524343716731
3117	4.216112508352705
3118	3.9892945614127187
3119	4.607519781832685
3120	4.332088253272435
3121	3.018174633755078
3122	3.8635212532513483
3123	3.9777050923453086
3124	2.281542410782803
3125	2.620609700124041
3126	2.8517204638686633
3127	5.432244982664142
3128	7.435943304970853
3129	3.5390215020771505
3130	4.470036972002843
3131	5.586001655605416
3132	3.83712854542745
3133	10.970569816993152
3134	2.949770099057485
3135	2.529999610386812
3136	2.400061508934119
3137	3.8915207323478618
3138	2.7913574124297074
3139	3.3728310710220457
3140	2.3239020467755926
3141	5.494909923164
3142	3.7060786359143436
3143	4.213449172473668
3144	3.599700939449058
3145	5.384209412527136
3146	5.425539701482351
3147	5.209971422495159
3148	6.069393405621376
3149	4.244517965620513
3150	3.835574928031567
3151	3.556400852386126
3152	7.283499790548593
3153	2.8851041798881907
3154	3.1585440967724923
3155	3.3924215263092274
3156	4.938689402773797
3157	5.65059168025949
3158	3.9358866019750645
3159	4.2720512620889
3160	6.36255483484163
3161	4.364597820668352
3162	1.915488624271628
3163	3.3535885526054976
3164	4.026208138410571
3165	3.4596107381268615
3166	2.8558726678601696
3167	2.530043902193992
3168	2.8420745914762997
3169	2.9828938560133387
3170	3.4545344633993125
3171	3.800384131061474
3172	4.832968396883603
3173	4.036356131968648
3174	2.4417074772449814
3175	5.045031462672397
3176	3.6812931738065275
3177	3.1497476657255676
3178	5.404898998519211
3179	6.717445609775246
3180	3.309031279913159
3181	3.8953029572428894
3182	3.7929313302773036
3183	5.546699740188019
3184	6.2890921759406595
3185	3.4693938313754953
3186	3.623275169235251
3187	4.708961213711293
3188	3.9079069598224048
3189	3.3297046132802404
3190	5.396358501924144
3191	3.3607224690991595
3192	3.5466341498345173
3193	3.278483996786289
3194	3.1180553753312643
3195	4.157372282897205
3196	7.937477224650788
3197	3.5233160534936263
3198	7.96950160725681
3199	3.9730247632839393
3200	2.421479228034286
3201	4.9613681116621935
3202	3.5973026778734316
3203	4.4739410793229775
3204	5.665813308534852
3205	2.4777025673127793
3206	5.7200180159082645
3207	5.277093909389153
3208	3.0579990574653615
3209	6.019816200413926
3210	3.8777938002003447
3211	3.603697283918002
3212	1.8853600264360324
3213	4.847246348827235
3214	4.268046188372358
3215	3.775818140845389
3216	3.999153319120979
3217	4.204109709994131
3218	2.937770523415097
3219	3.2191409363154198
3220	6.057072513269925
3221	3.986923558200448
3222	3.1658204453102505
3223	3.8463473436061335
3224	4.034772128782741
3225	6.758213685283191
3226	5.010177493130054
3227	3.2476039968125456
3228	2.9469437201969253
3229	3.989249976274811
3230	3.0836281585648995
3231	2.8352130468569565
3232	4.373024928514905
3233	3.6491423425337732
3234	3.0428995123931073
3235	3.668129092619661
3236	3.9132586521276402
3237	8.458681137519148
3238	4.9634889907614355
3239	3.1770408241638206
3240	3.89404680980116
3241	4.714370189180032
3242	4.332060453210929
3243	5.00453246563016
3244	3.326590235910288
3245	5.918963438323824
3246	4.301733619523909
3247	4.860991582339237
3248	4.981409832364673
3249	3.4791560340426853
3250	3.47830137478839
3251	4.902481785709911
3252	3.834766871028218
3253	4.625448812591473
3254	4.6093842618108445
3255	5.696217531997837
3256	3.528129939323208
3257	3.0820789721515673
3258	2.5456879045085765
3259	4.15277642239505
3260	4.715512798888183
3261	4.608999986982853
3262	3.933730803832959
3263	4.109407073540643
3264	3.3948551886797986
3265	4.7887764166462725
3266	3.872144501704597
3267	2.6505225574669624
3268	1.9732977928389328
3269	2.5327502772185784
3270	4.123189975221571
3271	4.451802989616907
3272	6.237030748480828
3273	3.875264084190226
3274	4.387372379250106
3275	6.724376082732609
3276	5.963201144489025
3277	4.552731691911333
3278	2.84381185547125
3279	5.014950275524276
3280	3.500415406652314
3281	5.521601017349224
3282	5.022829031497751
3283	2.7076567057034735
3284	2.6480788746917012
3285	3.8213797140808667
3286	3.248485133982118
3287	3.3287955104095825
3288	3.7886325776058625
3289	4.236026771513089
3290	3.3676138592223537
3291	4.641309713516538
3292	4.6386862261377715
3293	4.539665710054275
3294	2.726561516742192
3295	3.2569039429033824
3296	3.2257197874441457
3297	5.787511590528302
3298	5.067334702576298
3299	6.530917590163291
3300	3.52082675730323
3301	3.8661964746689628
3302	6.908634869694919
3303	3.5279839302313545
3304	4.130783765346285
3305	5.037147374688239
3306	6.145058939522842
3307	5.7312129111378916
3308	8.030700396111715
3309	3.015173586726878
3310	6.178371314493407
3311	4.5784676896881935
3312	3.670603123602792
3313	5.688004489293595
3314	4.5191887913277675
3315	3.75513568306371
3316	4.862934493227443
3317	2.7897131110068107
3318	4.435854110114519
3319	3.5199103455241683
3320	2.3920527755962686
3321	2.904918945601224
3322	4.151462074801729
3323	2.287067618244076
3324	2.4615702538145805
3325	3.0337311193071588
3326	4.743068531755535
3327	2.3485373278027413
3328	2.539160160498185
3329	3.2784783796007466
3330	3.0118560233181495
3331	2.595001389429179
3332	4.05011114241963
3333	5.932446371371616
3334	2.869961440375027
3335	2.527298089080363
3336	5.95594726345798
3337	2.590221242225489
3338	4.507480094051382
3339	1.8663159184463913
3340	5.650428153725995
3341	4.183162847216572
3342	3.3072370259918324
3343	4.172723589316491
3344	4.138149200627158
3345	8.119482045034543
3346	3.8760139643078255
3347	3.446793927659546
