null_rep,mean_pr_auc,mean_roc_auc
330,0.38990891359815505,0.6836764705882353
331,0.3938404464902144,0.6853676470588236
332,0.4364045657071972,0.7195465686274509
333,0.3762523185448882,0.6766421568627452
334,0.3785643754536943,0.6862867647058825
335,0.41158446216379657,0.6971078431372548
336,0.38635478313109894,0.691985294117647
337,0.3942508950744245,0.7069240196078432
338,0.3792843328269025,0.6820465686274509
339,0.4106283577676767,0.6917279411764706
340,0.36359380484496584,0.6759558823529411
341,0.39219004085296655,0.6859558823529411
342,0.39889993438793747,0.7101102941176473
343,0.3575033091478525,0.6691666666666666
344,0.4024823751526538,0.6885661764705883
345,0.3845083999964032,0.6885049019607844
346,0.398685211360134,0.7164460784313725
347,0.4201291969554353,0.7116053921568627
348,0.4189558923761709,0.7006249999999998
349,0.3947725833105089,0.696372549019608
350,0.36072538307638924,0.6520710784313727
351,0.36599407651458726,0.6902328431372549
352,0.41600140802037083,0.6999632352941176
353,0.3805207497324371,0.6735049019607842
354,0.4431954209790898,0.7238235294117646
355,0.38385580764837735,0.6812009803921569
356,0.401616676409246,0.6977696078431371
357,0.3742173000288325,0.687156862745098
358,0.37824598397818215,0.6936764705882352
359,0.39501233331225594,0.6886764705882352
360,0.3926665617664071,0.6980269607843137
361,0.38492042424666273,0.698529411764706
362,0.39641545530206523,0.7029534313725491
363,0.39361445483194724,0.6952205882352941
364,0.43880106723914764,0.718982843137255
365,0.37546077888686247,0.6776225490196077
366,0.4042943053678348,0.6981862745098042
367,0.3683960050384199,0.6687867647058825
368,0.4204512370011596,0.7232965686274508
369,0.38428178516529904,0.6731127450980391
370,0.4120054225243854,0.7180147058823529
371,0.3919769457695155,0.7119240196078431
372,0.3928922753230028,0.6911151960784312
373,0.37323887670636907,0.6747426470588235
374,0.3817297814987443,0.6767279411764706
375,0.38241487086185233,0.6757475490196079
376,0.4037719426686146,0.6945710784313727
377,0.38291081239881547,0.695563725490196
378,0.3817499006984301,0.6889828431372549
379,0.36919894507510603,0.6884558823529412
380,0.37920402985960266,0.6858823529411763
381,0.40078156681639654,0.6916176470588234
382,0.4014071355201385,0.6923897058823529
383,0.4005960688634837,0.684387254901961
384,0.4193012819510497,0.7013970588235293
385,0.3883661338231772,0.695012254901961
386,0.36215229825214346,0.6686519607843137
387,0.4098601644600097,0.6987867647058823
388,0.4045085242701342,0.689889705882353
389,0.398549679623209,0.6975367647058822
390,0.40976475061459583,0.7087990196078431
391,0.3930353879866264,0.6995465686274508
392,0.4213092104117646,0.7202696078431372
393,0.3899164929354558,0.6831740196078431
394,0.4054506389150353,0.7004656862745098
395,0.3737853945160447,0.6720833333333335
396,0.3583655712264459,0.6905514705882354
397,0.4130394680568829,0.7141789215686274
398,0.40061969360189176,0.691764705882353
399,0.4181327914002063,0.6995955882352942
400,0.38304606189590706,0.6765073529411764
401,0.4230446141549083,0.6972671568627452
402,0.41111445287025783,0.7107843137254903
403,0.3650236215667717,0.6724754901960784
404,0.38991955311343846,0.693578431372549
405,0.4121945375459308,0.708799019607843
