fold,model,rank,gene,coupling_score,global_gene_column
9,REAL,22,TMEM25,0.08651015473194067,19819
9,REAL,23,ARHGEF6,0.08633745775976111,1012
9,REAL,24,EPM2A,0.08595607641621486,5210
9,REAL,25,VNN1,0.08493118729605766,20993
9,REAL,26,ZNF222,0.08393744283689004,21637
9,REAL,27,ZCWPW2,0.08256833553043841,21446
9,REAL,28,TESK2,0.08104466287959282,19382
9,REAL,29,LOC403312,0.08054980141386804,11615
9,REAL,30,PDIK1L,0.08051774263318934,14798
9,REAL,31,CECR1,0.0804372274350826,2959
9,REAL,32,PODXL2,0.07999414495665678,15355
9,REAL,33,SPC25,0.07956978377958546,18545
9,REAL,34,ALDH18A1,0.079552676912615,554
9,REAL,35,RYBP,0.07903870434062327,17086
9,REAL,36,LINC01503,0.07901670880959326,9660
9,REAL,37,MLX,0.07897868503518064,12830
9,REAL,38,SLC27A2,0.07887890240224708,17889
9,REAL,39,WDR53,0.07884265654080466,21128
9,REAL,40,CARMIL3,0.07795079088343923,2390
9,REAL,41,QPRT,0.07763457698826938,16129
9,REAL,42,GNRH2,0.0772662241528537,6742
9,REAL,43,C1orf131,0.07674705123834936,1976
9,REAL,44,ALMS1-IT1,0.07657845434343358,603
9,REAL,45,CACNG1,0.07587473240425457,2273
9,REAL,46,SMYD5,0.07500352276274605,18248
9,REAL,47,PCDHB3,0.07473894423337275,14670
9,REAL,48,AKR1C1,0.07432334445852683,535
9,REAL,49,TEX9,0.07390705104665866,19415
9,REAL,50,IL11,0.07350472658374874,7962
9,REAL,51,IPO11-LRRC70///IPO11,0.07307354670854882,8143
9,REAL,52,CPPED1,0.0730433236510733,3695
9,REAL,53,C5orf51,0.07255416787181408,2123
9,REAL,54,CHUK,0.07248658004503213,3236
9,REAL,55,COPG1,0.07232262318397353,3592
9,REAL,56,NEU1,0.0723086764493648,13630
9,REAL,57,DEPDC1B,0.07211299373720348,4353
9,REAL,58,BAIAP2-AS1,0.07191213861493259,1440
9,REAL,59,PIH1D1,0.07190066680771584,15044
9,REAL,60,C11orf97,0.07186239339244625,1820
9,REAL,61,ID3,0.07178536585772224,7775
9,REAL,62,ZFYVE1,0.07097607322528177,21521
9,REAL,63,MID1IP1,0.07081313600008193,12588
9,REAL,64,ZMAT3,0.07061408376671528,21556
9,NULL,1,PRAMEF12,0.12062651190677265,15632
9,NULL,2,LOC101060835///LOC100996809///HLA-DRB5///HLA-DRB4///HLA-DRB1///HLA-DQB1,0.11337991157601321,10305
9,NULL,3,LINC00403,0.10861346713501195,9243
9,NULL,4,HLA-DPA1,0.1036569871338205,7430
9,NULL,5,SNTB1,0.10324788781229315,18363
9,NULL,6,ZCWPW2,0.09823376623780027,21446
9,NULL,7,ALPK1,0.09665706950863379,615
9,NULL,8,GNA13,0.09621192218980862,6694
9,NULL,9,ATF4,0.09567187635884031,1205
9,NULL,10,CCDC50,0.09503258976525758,2580
9,NULL,11,ZNF408,0.09279992775594786,21751
9,NULL,12,C9,0.09185679745760679,2196
9,NULL,13,LOC403312,0.08870469182540733,11615
9,NULL,14,CCDC168,0.0875217593673049,2537
9,NULL,15,DUSP2,0.08729771524187191,4808
9,NULL,16,R3HCC1,0.08684486995428067,16139
9,NULL,17,ETS2,0.08544795469160474,5333
9,NULL,18,VNN1,0.08454443849435224,20993
9,NULL,19,PCDHB3,0.08445964323620447,14670
9,NULL,20,ARHGEF7-IT1,0.08421635265406074,1015
9,NULL,21,NUP58,0.08382941436689444,14108
9,NULL,22,NAP1L2,0.08362566206378433,13409
9,NULL,23,CCNL1,0.08319062811366797,2680
9,NULL,24,NEU1,0.08303362365481332,13630
9,NULL,25,FAM126A,0.08282510622173077,5478
9,NULL,26,KIR3DL1,0.08233578235884909,8673
9,NULL,27,CHUK,0.08167065573011306,3236
9,NULL,28,AKR1C1,0.0816567434382029,535
9,NULL,29,GNGT2,0.08130527315901058,6728
9,NULL,30,C1QTNF4,0.08086733462803466,1954
9,NULL,31,LOC105379426,0.08023909625407522,11331
9,NULL,32,GPATCH3,0.0797842668706942,6800
9,NULL,33,WDR54,0.07970787087677483,21129
9,NULL,34,PARVA,0.07939044033167512,14587
9,NULL,35,ATAD2,0.07936604780924363,1192
9,NULL,36,STK24-AS1,0.07921704966591528,18858
9,NULL,37,GTF2H2B,0.07876854622756935,7052
9,NULL,38,NLRP14,0.07876340535286455,13772
9,NULL,39,ARHGAP10,0.077974520426906,952
9,NULL,40,LINC00347,0.07739884544982581,9235
9,NULL,41,TMEM25,0.0767754805032031,19819
9,NULL,42,BTNL9,0.07676050893104265,1755
9,NULL,43,ABHD15,0.07667643383148515,90
9,NULL,44,LOC101930322///ABCC6P2///ABCC6P1///ABCC6,0.07621847428233734,10997
9,NULL,45,CHD4,0.07603435266878827,3142
9,NULL,46,OPN1SW,0.07572475869679998,14238
9,NULL,47,LOC101928618,0.07513839854080821,10690
9,NULL,48,CALM3///CALM2///CALM1,0.0748765557555107,2309
9,NULL,49,SULT1C2,0.07481311874797492,18958
9,NULL,50,IRS1,0.07479553772744862,8202
9,NULL,51,PARS2,0.07472292739039614,14584
9,NULL,52,LOC646214,0.07471646417377407,11694
9,NULL,53,ZMAT3,0.07447687571905963,21556
9,NULL,54,ERVMER61-1,0.07400314415229778,5299
9,NULL,55,HTR7,0.07398306672963723,7721
9,NULL,56,AGK,0.07396530189482109,444
9,NULL,57,SMYD5,0.07394486810096403,18248
9,NULL,58,DHRS7,0.07336628191339675,4412
9,NULL,59,TSIX,0.07327195333975212,20368
9,NULL,60,JOSD1,0.07275651248976117,8332
9,NULL,61,NAF1,0.07150517169735211,13388
9,NULL,62,SPCS3,0.07142494227794227,18548
9,NULL,63,IPO11-LRRC70///IPO11,0.07125564098245081,8143
9,NULL,64,TESK2,0.07062827559834989,19382
10,REAL,1,CCL4,0.11692147405893838,2653
10,REAL,2,ISG20,0.11298037772679942,8214
10,REAL,3,SRRM2,0.11084998929487586,18699
10,REAL,4,EIF2AK2,0.11003027613586784,5004
10,REAL,5,KIAA1211,0.10933252605438644,8580
10,REAL,6,CYP27A1,0.10621440238267271,4061
10,REAL,7,SUGCT,0.10568505519315316,18947
10,REAL,8,LOC101927604,0.0981642338375191,10470
10,REAL,9,CUEDC2,0.0974582312535853,3958
10,REAL,10,BTN2A2,0.0970081287882767,1746
10,REAL,11,SLC27A6,0.09599695978419918,17893
10,REAL,12,PRSS2,0.09599449056635331,15847
10,REAL,13,ARNTL,0.095517418405333,1077
10,REAL,14,TDRD6,0.09478463588121429,19337
10,REAL,15,POLR2H,0.09262531600993279,15396
10,REAL,16,C10orf107,0.09254007075842285,1768
10,REAL,17,DPY19L3,0.08942357076473714,4717
10,REAL,18,AMHR2,0.08883628708953993,642
10,REAL,19,PITPNA,0.08768960128422344,15092
10,REAL,20,RHOBTB2,0.08744341361991514,16613
10,REAL,21,C20orf85,0.0869824598793357,2022
10,REAL,22,EDN2,0.08660705371735086,4914
10,REAL,23,MAPK1IP1L///FCF1,0.08502434213886446,12222
10,REAL,24,GNG2,0.08464297326177835,6721
10,REAL,25,MYLK2,0.08413805055869616,13291
10,REAL,26,ATG101,0.08390339176701746,1213
10,REAL,27,XPA,0.08177529328928676,21270
10,REAL,28,TRPC5,0.08160881542806236,20322
10,REAL,29,MRPS11,0.08130234367359596,13040
10,REAL,30,CDC14C,0.08078104450321598,2810
10,REAL,31,PEX11B,0.08015493922010018,14868
10,REAL,32,BLOC1S4,0.0801254713886762,1599
10,REAL,33,PLEKHO1,0.08004530046854741,15230
10,REAL,34,RABAC1,0.07998739562595725,16217
10,REAL,35,LOC100130642,0.07987138967442066,9856
10,REAL,36,PRICKLE2,0.07974170331513321,15682
10,REAL,37,BICD2,0.07936231175352824,1573
10,REAL,38,CD99,0.07897279639639285,2801
10,REAL,39,SUMO3,0.07882767280785818,18967
10,REAL,40,OXLD1,0.07846116015580551,14437
10,REAL,41,ARMC3,0.07836183749230269,1060
10,REAL,42,PRKCH,0.07761907927390672,15714
10,REAL,43,ZNF493,0.07727811974064461,21805
10,REAL,44,NPTN-IT1,0.07639274216949368,13917
10,REAL,45,ARL6IP6,0.07547010371822659,1051
10,REAL,46,TMEM45B,0.0749395912243815,19862
10,REAL,47,ATP6V0E2,0.07428501387695181,1307
10,REAL,48,THEM5,0.07413075536617526,19496
10,REAL,49,NGF,0.0738237145474062,13691
10,REAL,50,OVOL2,0.07371500431881106,14430
10,REAL,51,EMP2,0.07362648021360495,5120
10,REAL,52,DIRAS1,0.07292474788045218,4453
10,REAL,53,ZBTB24,0.07242475268295939,21376
10,REAL,54,UBE3A,0.07241545221183497,20668
10,REAL,55,SUZ12P1///SUZ12,0.07239773106175543,18997
10,REAL,56,APPL2,0.07192533992137344,908
10,REAL,57,LOC286071,0.07164510948979602,11511
10,REAL,58,ASF1B,0.07162472010810797,1153
10,REAL,59,HPSE,0.07142179375418174,7605
10,REAL,60,SORL1,0.07112502019749888,18432
10,REAL,61,STAT3,0.07096082002013077,18827
10,REAL,62,PITX1,0.07052188940799471,15101
10,REAL,63,INPP5K,0.07051199666862422,8105
10,REAL,64,FAM170B-AS1,0.07030840835880059,5532
10,NULL,1,PHC3,0.12233003919611452,14947
10,NULL,2,NPTN-IT1,0.12097979125517229,13917
10,NULL,3,CHRNA4,0.1149230302199141,3205
10,NULL,4,CCDC174,0.10550320698961813,2546
10,NULL,5,ZMAT3,0.10146522726424306,21556
10,NULL,6,C9orf116,0.10058115980558388,2197
10,NULL,7,KIAA1211,0.09880634218804799,8580
10,NULL,8,MAPK1IP1L///FCF1,0.0970960392912409,12222
10,NULL,9,ATG101,0.09627724131983954,1213
10,NULL,10,SLC27A6,0.09476740557107435,17893
10,NULL,11,DPY19L3,0.09442604207743623,4717
10,NULL,12,SUMO3,0.09356122297658577,18967
10,NULL,13,SLC25A31,0.09045653712825512,17852
10,NULL,14,DIRAS1,0.08922314961916693,4453
10,NULL,15,ADGRB2,0.08894947893882602,335
10,NULL,16,ENPP6,0.08848202250006598,5154
10,NULL,17,ENTPD3-AS1,0.08606566150243784,5162
10,NULL,18,APPL2,0.08573681326059776,908
10,NULL,19,LOC101927604,0.08375805906823681,10470
10,NULL,20,C20orf85,0.08327721750621618,2022
10,NULL,21,ACOT1///ACOT2,0.08291198518871369,159
10,NULL,22,SNCG,0.08279029952483584,18267
10,NULL,23,BICD2,0.08275642283133934,1573
10,NULL,24,C10orf107,0.08228386960366466,1768
10,NULL,25,APOLD1,0.08210003002849721,899
10,NULL,26,BLOC1S4,0.08132004370271197,1599
10,NULL,27,LIN28B,0.08100212859632577,9149
10,NULL,28,CUEDC2,0.08043083731223848,3958
10,NULL,29,TMEM190,0.08041613756821617,19773
10,NULL,30,P2RX5,0.08019229893338088,14448
10,NULL,31,MGARP,0.08011019649747456,12525
10,NULL,32,PEX11B,0.07993268234002415,14868
10,NULL,33,RAG2,0.0792206412144941,16261
10,NULL,34,ZBTB24,0.07903414917914048,21376
10,NULL,35,TMEM45B,0.07847963681941622,19862
10,NULL,36,RTN4RL1,0.07797333492096187,17051
10,NULL,37,AP1G1,0.07745181626404403,816
10,NULL,38,ARNTL,0.07724199799624726,1077
10,NULL,39,ISG20,0.07700973308943852,8214
10,NULL,40,HMOX1,0.07671834521879607,7482
10,NULL,41,OXLD1,0.07644933654398284,14437
10,NULL,42,PLEKHO1,0.07642172418229509,15230
10,NULL,43,THRA1/BTR,0.0761880884552279,19511
10,NULL,44,SOCS2-AS1,0.07585625048622122,18410
10,NULL,45,LCN15,0.07542361772653713,9018
10,NULL,46,NKX2-5,0.07505432036019365,13749
10,NULL,47,NEDD4,0.07483831164776188,13593
10,NULL,48,CPB1,0.07447571642250753,3667
10,NULL,49,SNORD42A///RPL23A,0.07371994242958298,18326
10,NULL,50,CDH3,0.07242822962193582,2864
10,NULL,51,G6PC2,0.07219876577424347,6304
10,NULL,52,LINC01125,0.07209926434862986,9535
10,NULL,53,EIF2AK2,0.07207711057700616,5004
10,NULL,54,RFWD3,0.07148064455962864,16542
10,NULL,55,EMP2,0.07146727521532631,5120
10,NULL,56,A4GNT,0.07125749764350744,8
10,NULL,57,TDRD6,0.07115636790986606,19337
10,NULL,58,TRPC5,0.07060372422955814,20322
10,NULL,59,PLAGL2,0.07048795591377162,15165
10,NULL,60,C17orf105,0.070284044525854,1893
10,NULL,61,FEZF2,0.07001443147223929,5903
10,NULL,62,CD99,0.0697329907710743,2801
10,NULL,63,SRRM2,0.0693665711334835,18699
10,NULL,64,KIF15,0.06918119572340344,8621
11,REAL,1,UBR1,0.12073613146012654,20692
11,REAL,2,BMPR2,0.1130827433019313,1621
11,REAL,3,SGPP1,0.11260006056552944,17557
11,REAL,4,DUSP4,0.1101804102461294,4816
11,REAL,5,CERK,0.10774471397598688,3049
11,REAL,6,C18orf25,0.10558066578881482,1916
11,REAL,7,LOC102724162,0.09953500981800571,11088
11,REAL,8,C1orf123,0.09885157807772522,1974
11,REAL,9,MRM1,0.09720480773304552,12976
11,REAL,10,CPA5,0.09706539140070039,3664
11,REAL,11,CDCA3,0.0970008860550247,2842
11,REAL,12,GATB,0.09672358634068488,6434
11,REAL,13,KLF3,0.09672281950403423,8705
11,REAL,14,PEG10,0.09634246618264419,14845
11,REAL,15,TRAC,0.09599244800018297,20145
11,REAL,16,RFC5,0.09513267094547616,16527
11,REAL,17,NUDT21,0.0950272494471727,14074
11,REAL,18,DPYD,0.09462061132416226,4721
11,REAL,19,FAM171B,0.0937319151258969,5535
11,REAL,20,COTL1,0.09246092283053865,3627
11,REAL,21,CCDC66,0.09222030946823356,2593
11,REAL,22,ARHGAP36,0.09210737474584857,975
11,REAL,23,TLK1,0.09098140416989274,19597
11,REAL,24,LOC339807,0.08936526138346756,11542
11,REAL,25,GNE,0.08683371317077379,6716
11,REAL,26,ATP6V1G3,0.0855343952703272,1320
11,REAL,27,WDR46,0.08543752621861588,21123
11,REAL,28,SORCS2,0.08517895634915475,18428
11,REAL,29,BBS12,0.08475946628520518,1472
11,REAL,30,LOC105373495,0.08320777177255634,11243
11,REAL,31,PARP9,0.08305497596083161,14582
11,REAL,32,TAF2,0.08255690518134125,19121
11,REAL,33,LOC101927391,0.08229679764957375,10424
11,REAL,34,HTR5A,0.08188685712620027,7719
11,REAL,35,LOC101928817,0.08114380503402728,10743
11,REAL,36,UHRF1,0.08092746658349019,20752
11,REAL,37,NDUFS3,0.08060020187335531,13572
11,REAL,38,C2orf69,0.08015670042829556,2060
11,REAL,39,IL4R,0.08001609080456892,8036
11,REAL,40,FUT9,0.07966167604583949,6271
11,REAL,41,ALOX5AP,0.07917568103639883,612
11,REAL,42,MIR6805///RPL28,0.07908138218300204,12755
11,REAL,43,HSPB3,0.07817051301189129,7687
11,REAL,44,MED10,0.07809744294994934,12388
11,REAL,45,DIO2,0.0774964469879984,4446
11,REAL,46,APPL2,0.07654184773935865,908
11,REAL,47,PHF20L1,0.07599895790471704,14959
11,REAL,48,ZNF197,0.07571476187943484,21618
11,REAL,49,ZMYND15,0.07539915084803996,21572
11,REAL,50,AICDA,0.07526409885576874,484
11,REAL,51,C1S,0.07524532696866519,1963
11,REAL,52,PRMT6,0.0749425503283841,15744
11,REAL,53,HNRNPA3,0.07447789492134439,7501
11,REAL,54,LOC84843,0.07427273951666345,11789
11,REAL,55,ADAT2,0.07380909743254413,307
11,REAL,56,ST20-AS1,0.0737492609940596,18765
11,REAL,57,CDKN2A,0.07344384445709436,2912
11,REAL,58,LOC101929902,0.07337639138621763,10958
11,REAL,59,SLC5A3,0.07324001277284327,18038
11,REAL,60,TRIM47,0.07276985015617378,20248
11,REAL,61,ALG9,0.07246665609960468,590
11,REAL,62,CRTC3,0.07197963861740138,3783
11,REAL,63,C2orf49,0.07193171561196318,2054
11,REAL,64,APOC1,0.07173003225841282,885
11,NULL,1,ALOX5AP,0.11922341039943168,612
11,NULL,2,GK6P,0.11632827170583655,6614
11,NULL,3,ADM,0.11596030915861291,376
11,NULL,4,CCDC66,0.10872445033533597,2593
11,NULL,5,TMEM141,0.10728420638438706,19716
11,NULL,6,ZNF470,0.10674817363706865,21791
11,NULL,7,ZNF197,0.1060946854662736,21618
11,NULL,8,SLC5A3,0.10567250570945372,18038
11,NULL,9,DIRAS1,0.10450591134749762,4453
11,NULL,10,APOC1,0.10015949059829475,885
11,NULL,11,CXorf57,0.0972917739386764,4015
11,NULL,12,TSPEAR,0.09658974547331922,20398
11,NULL,13,DPYD,0.09518472017230946,4721
11,NULL,14,NDUFS3,0.09424489412722457,13572
11,NULL,15,ST20-AS1,0.0925928485302434,18765
11,NULL,16,MIR6805///RPL28,0.09191821413577514,12755
11,NULL,17,AUTS2,0.09186753678836747,1362
11,NULL,18,LOC100506274,0.09156045489535812,10072
11,NULL,19,BBS5,0.0910061607906184,1475
11,NULL,20,MSC,0.09081778579016893,13089
11,NULL,21,LOC339593,0.08922067147311061,11537
11,NULL,22,PRMT6,0.08868518070602449,15744
11,NULL,23,COTL1,0.08841367326198751,3627
11,NULL,24,IL4R,0.08835683349068364,8036
11,NULL,25,POU4F3,0.08790836456591011,15461
11,NULL,26,HSPB3,0.08623728974475241,7687
11,NULL,27,KIAA1804,0.08531857992538669,8608
11,NULL,28,GATB,0.08471090331714347,6434
11,NULL,29,HSF2,0.0845301804038689,7660
11,NULL,30,ANKRD30A,0.08448176188245901,730
11,NULL,31,LOC101930449///LOC101930028,0.0843575732982742,11015
11,NULL,32,NUDT21,0.08427937372745459,14074
11,NULL,33,RGS9BP,0.08148045804071592,16591
11,NULL,34,MTURN,0.08106202512232248,13187
11,NULL,35,UBR1,0.08079687140811286,20692
11,NULL,36,NKX2-8,0.08069100655536864,13750
11,NULL,37,SLCO4A1,0.08065991935259158,18105
11,NULL,38,C1orf123,0.0802097059443136,1974
11,NULL,39,C1S,0.07953626842291539,1963
11,NULL,40,CDCA3,0.07766719462666605,2842
11,NULL,41,PARP9,0.07761797869684506,14582
11,NULL,42,PHF14,0.0774355103969771,14955
11,NULL,43,LOC105373495,0.0771051139773081,11243
11,NULL,44,PHF20L1,0.07698786528068989,14959
11,NULL,45,ADAMTS15,0.07661762747224052,279
11,NULL,46,C5orf51,0.07593838416011443,2123
11,NULL,47,REEP1,0.07539644304159993,16482
11,NULL,48,APPL2,0.07513763747809465,908
11,NULL,49,NUDT13,0.07465443023599483,14064
11,NULL,50,C19orf70,0.07416722797355202,1936
11,NULL,51,DPPA4,0.0734433055379903,4708
11,NULL,52,MRM1,0.0727384510179066,12976
11,NULL,53,AIDA,0.07259503917733087,485
11,NULL,54,TMEM239,0.07194557201777436,19812
11,NULL,55,MED10,0.07187052745211336,12388
11,NULL,56,DIO2,0.07172258676515236,4446
11,NULL,57,SPATA6L,0.07145533666311489,18535
11,NULL,58,LOC100506331,0.07144805576358633,10079
11,NULL,59,ZMYND15,0.07140807880162654,21572
11,NULL,60,UHRF1,0.07113387144767781,20752
11,NULL,61,PRICKLE2-AS3,0.0707934862876725,15683
11,NULL,62,BMPR2,0.07067775697808945,1621
11,NULL,63,SNX6,0.07067160412417725,18401
11,NULL,64,AATK,0.0706027334202235,31
12,REAL,1,INPP5F,0.1354448822106502,8103
12,REAL,2,GNB3,0.1343225841453143,6713
12,REAL,3,PDE6C,0.11103507963687477,14774
12,REAL,4,LOC729680,0.10978226600324144,11765
12,REAL,5,LOC101927608,0.10687070160093746,10472
12,REAL,6,TTC28,0.10324590123019597,20444
12,REAL,7,LRRC55,0.10139261578431938,11915
12,REAL,8,RPL23AP53,0.09996425126027923,16873
12,REAL,9,NCOA1,0.09882241103350113,13498
12,REAL,10,NBEAL2,0.0981161681367987,13452
12,REAL,11,ACTL6A,0.09804652045005814,212
12,REAL,12,PARM1,0.09748149513633839,14568
12,REAL,13,NFKBIZ,0.09719694575774995,13678
12,REAL,14,ABTB2,0.09627699876359529,118
12,REAL,15,ATXN10,0.0919987381292911,1343
12,REAL,16,MPPE1,0.0914410190221353,12944
12,REAL,17,ATF2,0.09114582050826935,1203
12,REAL,18,C10orf76,0.09050900600574259,1784
12,REAL,19,CYB5A,0.09013626608702305,4025
12,REAL,20,LOC100996792///MAP2K3,0.08881585435064894,10267
12,REAL,21,AMBRA1,0.08875661886841127,633
12,REAL,22,PDCD4-AS1,0.08831790596272178,14749
12,REAL,23,TMEM38A,0.08786571669296929,19850
12,REAL,24,ABHD8,0.0871094157669976,102
12,REAL,25,BBS2,0.08684424653708665,1473
12,REAL,26,ATPIF1,0.08592085900473011,1335
12,REAL,27,CDC7,0.0859087314503373,2839
12,REAL,28,C2orf42,0.08574740947251168,2052
12,REAL,29,LINC01021,0.08569709129892483,9500
12,REAL,30,ANKRD34A,0.08447008344688048,737
12,REAL,31,PCBD1,0.08379802108478236,14631
12,REAL,32,SAT2,0.08351776185728865,17174
12,REAL,33,PLEK2,0.08258170478772082,15202
12,REAL,34,TDRD12,0.08120363034865404,19334
12,REAL,35,POU3F4,0.08118349420269076,15458
12,REAL,36,UBL4A,0.08092199426259672,20677
12,REAL,37,CLCN4,0.08090841833981366,3295
12,REAL,38,MARS2,0.08035884976460976,12263
12,REAL,39,SPTBN1,0.08035041963424032,18642
12,REAL,40,PGRMC1,0.07927300335594843,14933
12,REAL,41,LOC646484,0.0791538440162985,11699
12,REAL,42,WAC-AS1,0.07908546121498089,21069
12,REAL,43,PAX6,0.079013479370555,14604
12,REAL,44,TLL2,0.07790540852362973,19600
12,REAL,45,H2AFV,0.0764677112492939,7137
12,REAL,46,ANKRD6,0.07642714727977781,758
12,REAL,47,ALDH7A1,0.07636682379109133,570
12,REAL,48,ZFAND1,0.07609489528831449,21477
12,REAL,49,WDR48,0.07571786797462877,21125
12,REAL,50,FCHSD2,0.07458902024919555,5864
12,REAL,51,PARP15,0.0743368999761252,14575
12,REAL,52,BUB3,0.07381627782038162,1759
12,REAL,53,CDKN1A,0.07368299750955487,2909
12,REAL,54,MRAS,0.07305157686496284,12959
12,REAL,55,NANP,0.07279605639342741,13406
12,REAL,56,IFITM2///IFITM1,0.07147728214562148,7817
12,REAL,57,GALNT7,0.07123340181556333,6380
12,REAL,58,CBX7,0.07106577764928387,2474
12,REAL,59,IL21,0.07072406335329372,8005
12,REAL,60,RRAS,0.06973183354373773,16983
12,REAL,61,CEP19,0.06949769631383701,3022
12,REAL,62,CUL2,0.06932208859656877,3960
12,REAL,63,FLJ30679,0.06924481969920457,6032
12,REAL,64,KATNBL1,0.06910269630950738,8370
12,NULL,1,SPINT1,0.12317855474566637,18589
12,NULL,2,ATXN10,0.12228656183566364,1343
12,NULL,3,MARS2,0.11666360230574863,12263
12,NULL,4,PGRMC1,0.1064006285143627,14933
12,NULL,5,LOC729680,0.10372627855077955,11765
12,NULL,6,CNTN4,0.10338408978846651,3487
12,NULL,7,PAX6,0.101709482440136,14604
12,NULL,8,PDCD4-AS1,0.1008628144106531,14749
12,NULL,9,FCHSD2,0.09938707008183041,5864
12,NULL,10,C10orf76,0.09717262035405262,1784
12,NULL,11,APOF,0.09445358437577385,891
12,NULL,12,RAP2C-AS1,0.09364019462291913,16302
12,NULL,13,LOC101928288,0.09140994392228484,10612
12,NULL,14,CECR5-AS1,0.09121039846562881,2963
12,NULL,15,ANKRD34A,0.09072863294064253,737
12,NULL,16,ELK3,0.09058477618817701,5066
12,NULL,17,LOC101927608,0.09036079665867025,10472
12,NULL,18,WDR48,0.0897808415452857,21125
12,NULL,19,NR2F2///NR2F1,0.08942525733534759,13948
12,NULL,20,PIN1P1,0.08807784093000401,15073
12,NULL,21,ANKRD60,0.08782640682489797,759
12,NULL,22,CCDC121,0.08684192345463161,2499
12,NULL,23,ATP5SL,0.08551171485405193,1294
12,NULL,24,PARP15,0.08513782118022023,14575
12,NULL,25,SAT2,0.08508101134006332,17174
12,NULL,26,TMEM38A,0.08452191341901928,19850
12,NULL,27,LOC101928043,0.08399567994087544,10558
12,NULL,28,TDRD12,0.08390815051780645,19334
12,NULL,29,TUG1,0.08304432074247818,20544
12,NULL,30,RPL23AP53,0.08292332106792019,16873
12,NULL,31,NFKBIZ,0.08262341589640666,13678
12,NULL,32,GPR42///FFAR3,0.08224483470922057,6878
12,NULL,33,ALPPL2,0.08124197369768167,620
12,NULL,34,ZNF775,0.08090819531092068,22016
12,NULL,35,TBC1D22A,0.07930200718212335,19205
12,NULL,36,F12,0.07854340707090429,5405
12,NULL,37,NCK1-AS1,0.07848347884258675,13489
12,NULL,38,HS3ST3B1,0.07826934312522067,7629
12,NULL,39,TBC1D1,0.07772779852812672,19191
12,NULL,40,GRWD1,0.07730460465596001,6997
12,NULL,41,CYB5A,0.07727902140379228,4025
12,NULL,42,CDH17,0.07722874976780561,2856
12,NULL,43,ALPK3,0.07710773708833167,617
12,NULL,44,BUB3,0.07668097067118475,1759
12,NULL,45,ZNF432,0.07587213422908841,21769
12,NULL,46,GNAQ,0.07568581509765497,6703
12,NULL,47,ADRA2A,0.07563704656487838,394
12,NULL,48,LRRC37A2///LRRC37A3///LRRC37A4P///LRRC37A,0.07468191424428783,11891
12,NULL,49,ZHX1-C8orf76,0.07461068670943068,21536
12,NULL,50,IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1,0.07454961797178083,7905
12,NULL,51,LINC01139,0.07451500183354653,9544
12,NULL,52,RRAS,0.07443166209930357,16983
12,NULL,53,IFITM2///IFITM1,0.07326440724833092,7817
12,NULL,54,PCBD1,0.07231525769456533,14631
12,NULL,55,MPHOSPH6,0.07181752985468666,12929
12,NULL,56,SPTBN1,0.07146449320887899,18642
12,NULL,57,CBX7,0.07138520086773019,2474
12,NULL,58,PON3,0.07110161084756239,15435
12,NULL,59,OR3A1,0.07091531408077792,14301
12,NULL,60,CUL2,0.07089196013315767,3960
12,NULL,61,IQCC,0.07078858361404981,8157
12,NULL,62,DYX1C1-CCPG1///DYX1C1,0.07032331698198496,4854
12,NULL,63,LOC101930322///ABCC6P2///ABCC6P1///ABCC6,0.0701850375582096,10997
12,NULL,64,C22orf31,0.06952249922139075,2036
13,REAL,1,ATP6V1E2,0.11886536723615011,1316
13,REAL,2,SGK1,0.11880950155938166,17548
13,REAL,3,C21orf33,0.11169011959379085,2025
13,REAL,4,CNKSR2,0.10964656000304021,3448
13,REAL,5,RAD9B,0.10542513391642865,16255
13,REAL,6,PF4V1,0.10535419627706308,14884
13,REAL,7,IPP,0.10444911493781038,8153
13,REAL,8,CD8B,0.10427313794680836,2797
13,REAL,9,ARMCX5,0.10211440114406241,1071
13,REAL,10,VDAC1,0.09832783462479489,20953
13,REAL,11,LTB,0.09817760632278782,11982
13,REAL,12,SERPINA6,0.0979406384749467,17445
13,REAL,13,LOC400768,0.09698575733344103,11592
13,REAL,14,FAM98A,0.09687759608599061,5720
13,REAL,15,GPATCH2,0.09667203886615204,6798
13,REAL,16,SNX7,0.09602581504727996,18402
13,REAL,17,RNF145,0.09561146662169798,16735
13,REAL,18,MAPKAPK2,0.09528283840955935,12233
13,REAL,19,YWHAZ,0.09521050204379293,21339
13,REAL,20,NEK6,0.09247472375869455,13612
13,REAL,21,APLP2,0.09053121378352673,867
13,REAL,22,CCDC14,0.08879204988786654,2513
13,REAL,23,UBE2QL1,0.08843026595083853,20660
13,REAL,24,ASAP1,0.08837175044956283,1121
13,REAL,25,COL1A1,0.08806303395172363,3532
13,REAL,26,ARHGEF18,0.08768008660432629,996
13,REAL,27,AKTIP,0.08744747495054239,547
13,REAL,28,APOOL,0.08646523172204924,903
13,REAL,29,PINLYP,0.08615326544364584,15077
13,REAL,30,HPS4,0.08506868647354109,7602
13,REAL,31,CFAP69,0.08394740464340907,3085
13,REAL,32,ZNF700,0.08378965398722756,21974
13,REAL,33,HOXD12,0.08116873356744708,7579
13,REAL,34,TMF1,0.08114721922275625,19915
