geometry_angstrom,method,k,n,captured_probability_mass_mean,captured_probability_mass_median,captured_probability_mass_std,captured_probability_mass_min,captured_probability_mass_max,absolute_energy_error_hartree_mean,absolute_energy_error_hartree_median,absolute_energy_error_hartree_std,absolute_energy_error_hartree_min,absolute_energy_error_hartree_max,precision_at_k_mean,precision_at_k_median,precision_at_k_std,precision_at_k_min,precision_at_k_max,recall_at_k_mean,recall_at_k_median,recall_at_k_std,recall_at_k_min,recall_at_k_max,ndcg_at_k_mean,ndcg_at_k_median,ndcg_at_k_std,ndcg_at_k_min,ndcg_at_k_max,selection_efficiency_mean,selection_efficiency_median,selection_efficiency_std,selection_efficiency_min,selection_efficiency_max
1.5,RANDOM,8,12,0.19260242605926323,0.0566484830654924,0.31040431562780335,0.0005554119605616229,0.901709827620587,0.37016219203187745,0.39363845205049874,0.137233587360924,0.08185218947683204,0.5912247495229255,0.17708333333333334,0.1875,0.15694290805541003,0.0,0.5,0.23611111111111113,0.25,0.20925721074054668,0.0,0.6666666666666666,0.07711662269434587,0.023712100037384484,0.12429324511540893,0.0001637662119829059,0.37454513222907715,0.024075303257407903,0.00708106038318655,0.03880053945347542,6.942649507020286e-05,0.11271372845257338
1.5,RANDOM,12,12,0.28256346020716644,0.11012597096463239,0.34583939129544916,0.01224436373500701,0.9022384599967549,0.26528225700385866,0.2989887703036094,0.11497162567475074,0.08028311403857602,0.44503523036122594,0.17361111111111108,0.20833333333333331,0.11516058299845139,0.0,0.3333333333333333,0.34722222222222215,0.41666666666666663,0.23032116599690278,0.0,0.6666666666666666,0.10525894739380175,0.03587403758198391,0.13384923307029326,0.0033117952087398568,0.37261929201398997,0.02354695501726387,0.0091771642470527,0.02881994927462076,0.0010203636445839175,0.07518653833306291
1.5,RANDOM,16,12,0.5000374074799265,0.49434537709236526,0.37888854598428473,0.012546437233419834,0.9243857965002237,0.17675661066014495,0.15832380070120133,0.09675406500909181,0.057269498815927466,0.33763232478221683,0.17708333333333334,0.1875,0.09490034978275311,0.0,0.3125,0.4722222222222223,0.5,0.25306759942067497,0.0,0.8333333333333334,0.16825147683700584,0.14520115774533662,0.13454358569242014,0.003382479250013357,0.3732380288985578,0.03125233796749541,0.03089658606827283,0.023680534124017796,0.0007841523270887396,0.05777411228126398
1.5,REAL,2,1,0.8559369023872637,0.8559369023872637,0.0,0.8559369023872637,0.8559369023872637,0.12262947796578016,0.12262947796578016,0.0,0.12262947796578016,0.12262947796578016,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.42796845119363186,0.42796845119363186,0.0,0.42796845119363186,0.42796845119363186
1.5,REAL,4,1,0.9174323213141792,0.9174323213141792,0.0,0.9174323213141792,0.9174323213141792,0.054692937267406094,0.054692937267406094,0.0,0.054692937267406094,0.054692937267406094,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.2293580803285448,0.2293580803285448,0.0,0.2293580803285448,0.2293580803285448
1.5,REAL,8,1,0.9628448693570409,0.9628448693570409,0.0,0.9628448693570409,0.9628448693570409,0.03377238149073891,0.03377238149073891,0.0,0.03377238149073891,0.03377238149073891,0.625,0.625,0.0,0.625,0.625,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.994661417042825,0.994661417042825,0.0,0.994661417042825,0.994661417042825,0.12035560866963012,0.12035560866963012,0.0,0.12035560866963012,0.12035560866963012
1.5,REAL,12,1,0.9880826545055479,0.9880826545055479,0.0,0.9880826545055479,0.9880826545055479,0.014357511589966343,0.014357511589966343,0.0,0.014357511589966343,0.014357511589966343,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.9959815397330257,0.9959815397330257,0.0,0.9959815397330257,0.9959815397330257,0.08234022120879565,0.08234022120879565,0.0,0.08234022120879565,0.08234022120879565
1.5,REAL,16,1,0.9881070889272139,0.9881070889272139,0.0,0.9881070889272139,0.9881070889272139,0.01432640897301507,0.01432640897301507,0.0,0.01432640897301507,0.01432640897301507,0.375,0.375,0.0,0.375,0.375,1.0,1.0,0.0,1.0,1.0,0.9957341243299638,0.9957341243299638,0.0,0.9957341243299638,0.9957341243299638,0.06175669305795087,0.06175669305795087,0.0,0.06175669305795087,0.06175669305795087
1.75,NULL,2,12,0.013137953687892195,0.0009600238163113754,0.020156470538460286,1.0437425009255896e-29,0.0643657378630753,0.5825200718068086,0.5933330640289074,0.1540620307916453,0.36453314890582433,0.8607792123782785,0.16666666666666666,0.0,0.31180478223116176,0.0,1.0,0.041666666666666664,0.0,0.07795119555779044,0.0,0.25,0.01260621154487059,0.000998971609078626,0.019869582825384792,0.0,0.05927324962212908,0.006568976843946098,0.0004800119081556877,0.010078235269230143,5.218712504627948e-30,0.03218286893153765
1.75,NULL,4,12,0.04944864179010469,0.04150379283656685,0.04412950769996504,2.570104321456464e-29,0.1384819029143002,0.45100550003236567,0.46280756830108327,0.06895224844856433,0.3625050457190162,0.5412244505132389,0.22916666666666666,0.25,0.18980069956550624,0.0,0.5,0.11458333333333333,0.125,0.09490034978275312,0.0,0.25,0.03136030676373869,0.021752157662977195,0.02847486896474768,0.0,0.08106882622732763,0.012362160447526173,0.010375948209141712,0.01103237692499126,6.42526080364116e-30,0.03462047572857505
1.75,NULL,8,12,0.1284574080987971,0.07872627647004007,0.16109330023980442,0.00012472714810294558,0.6210824222193011,0.37141149146697106,0.3649511413727713,0.06736868530526376,0.21498024715366126,0.490627209723808,0.1875,0.1875,0.11967838846954226,0.0,0.375,0.1875,0.1875,0.11967838846954226,0.0,0.375,0.06450141858318686,0.03582466701369147,0.07669725932108279,4.780710504496359e-05,0.29273708668165704,0.016057176012349638,0.00984078455875501,0.020136662529975553,1.5590893512868198e-05,0.07763530277741264
1.75,NULL,12,12,0.3961890730033592,0.2310574204818462,0.30177061886699214,0.0010474606022651432,0.8170567078418327,0.24155247081234976,0.2198475954920618,0.09983533811789305,0.12259695050659669,0.3773052568009714,0.25,0.25,0.09622504486493763,0.0,0.3333333333333333,0.375,0.375,0.14433756729740643,0.0,0.5,0.15854714767283987,0.09874479521090482,0.1235286478762521,0.00032397782945439577,0.3215058617786688,0.03301575608361327,0.01925478504015385,0.025147551572249346,8.728838352209526e-05,0.0680880589868194
1.75,NULL,16,12,0.7837311006717625,0.7657238868779039,0.06755767797417198,0.649484443793522,0.904001609152297,0.12093279495310987,0.11160711235465026,0.04124003177083415,0.03810720916393695,0.19239651092981758,0.2604166666666667,0.25,0.04995657836784083,0.125,0.3125,0.5208333333333334,0.5,0.09991315673568166,0.25,0.625,0.2814208354010388,0.28332872880677595,0.03951692087903887,0.20651580388098692,0.331094234867741,0.04898319379198516,0.047857742929868996,0.0042223548733857485,0.040592777737095125,0.05650010057201856
1.75,RANDOM,2,12,0.024473194540884386,0.0007067103697734468,0.039170919042068104,6.462341639873252e-30,0.13832387050293143,0.5948576009733325,0.5953559515869908,0.15588910958501645,0.36248230307269624,0.8607792123782785,0.20833333333333334,0.0,0.24650332429581734,0.0,0.5,0.052083333333333336,0.0,0.061625831073954335,0.0,0.125,0.022413553261245788,0.0006788531769708978,0.03234888665101201,0.0,0.10786661485984633,0.012236597270442193,0.0003533551848867234,0.019585459521034052,3.231170819936626e-30,0.06916193525146572
1.75,RANDOM,4,12,0.03355570855602393,0.0053262963860149035,0.04421469364509005,2.601291385069555e-29,0.13832387050293143,0.44759996348532205,0.443847882628178,0.08052970053387867,0.34551862350302764,0.5964929579096534,0.14583333333333334,0.0,0.18980069956550621,0.0,0.5,0.07291666666666667,0.0,0.09490034978275311,0.0,0.25,0.025728806462531586,0.0031720999157522907,0.03276882729936896,0.0,0.10220163375733138,0.008388927139005983,0.0013315740965037259,0.011053673411272513,6.503228462673887e-30,0.03458096762573286
1.75,RANDOM,8,12,0.20428159175208646,0.09221565754606353,0.26808494888603496,0.0013133790011981043,0.8219033837780114,0.3454560110493066,0.3779535488523713,0.09584118162019964,0.12197776682248618,0.46827209896223154,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.09451296317509095,0.04180446980000604,0.12182462514617708,0.0004545553373916631,0.39391680594729517,0.025535198969010808,0.011526957193257942,0.03351061861075437,0.00016417237514976303,0.10273792297225143
1.75,RANDOM,12,12,0.29907372197566817,0.17675675357282328,0.29323291686224773,0.016587141696454182,0.8232747534522296,0.24767382909792324,0.2650569547046713,0.08405138093126036,0.11886641875932114,0.36098247439361275,0.23611111111111108,0.25,0.12187450538044614,0.0,0.4166666666666667,0.3541666666666667,0.375,0.1828117580706692,0.0,0.625,0.12651470702685896,0.06101860972957299,0.12866988354845307,0.005291565698587276,0.390826076278445,0.024922810164639014,0.014729729464401941,0.024436076405187312,0.0013822618080378485,0.06860622945435246
1.75,RANDOM,16,12,0.49667033339936245,0.4903422262531842,0.311860592707111,0.017293852066227626,0.8663937644048263,0.17665252201775994,0.16963116260480815,0.07113574821143724,0.08369062904393099,0.34738956612391103,0.23958333333333334,0.28125,0.1015291077584267,0.0,0.375,0.4791666666666667,0.5625,0.2030582155168534,0.0,0.75,0.18946900443335482,0.16177407679987088,0.12582004266859662,0.005483568159620144,0.39189351432057556,0.031041895837460153,0.030646389140824012,0.019491287044194436,0.0010808657541392266,0.05414961027530164
1.75,REAL,2,1,0.7472168228437261,0.7472168228437261,0.0,0.7472168228437261,0.7472168228437261,0.1837166110946078,0.1837166110946078,0.0,0.1837166110946078,0.1837166110946078,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.3736084114218631,0.3736084114218631,0.0,0.3736084114218631,0.3736084114218631
1.75,REAL,4,1,0.8466304658643331,0.8466304658643331,0.0,0.8466304658643331,0.8466304658643331,0.07976468191927033,0.07976468191927033,0.0,0.07976468191927033,0.07976468191927033,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.21165761646608328,0.21165761646608328,0.0,0.21165761646608328,0.21165761646608328
1.75,REAL,8,1,0.9168087207086206,0.9168087207086206,0.0,0.9168087207086206,0.9168087207086206,0.060695204751759935,0.060695204751759935,0.0,0.060695204751759935,0.060695204751759935,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.9794016562006583,0.9794016562006583,0.0,0.9794016562006583,0.9794016562006583,0.11460109008857758,0.11460109008857758,0.0,0.11460109008857758,0.11460109008857758
1.75,REAL,12,1,0.9650654191122046,0.9650654191122046,0.0,0.9650654191122046,0.9650654191122046,0.03132758756444165,0.03132758756444165,0.0,0.03132758756444165,0.03132758756444165,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.875,0.875,0.0,0.875,0.875,0.9860174918754061,0.9860174918754061,0.0,0.9860174918754061,0.9860174918754061,0.08042211825935038,0.08042211825935038,0.0,0.08042211825935038,0.08042211825935038
1.75,REAL,16,1,0.9653481786716761,0.9653481786716761,0.0,0.9653481786716761,0.9653481786716761,0.030977959101450292,0.030977959101450292,0.0,0.030977959101450292,0.030977959101450292,0.4375,0.4375,0.0,0.4375,0.4375,0.875,0.875,0.0,0.875,0.875,0.9854014704698404,0.9854014704698404,0.0,0.9854014704698404,0.9854014704698404,0.06033426116697976,0.06033426116697976,0.0,0.06033426116697976,0.06033426116697976
2.0,NULL,2,12,0.019119357971733017,0.0014753447976485075,0.03032864479392954,3.7520599678019666e-30,0.09593016405889962,0.5545342431453565,0.5328122763733094,0.10291144697213431,0.4077003379532296,0.7605853783670562,0.16666666666666666,0.0,0.31180478223116176,0.0,1.0,0.041666666666666664,0.0,0.07795119555779044,0.0,0.25,0.023336358091095234,0.0019371561580388416,0.03804120558064015,0.0,0.10985769131831415,0.009559678985866508,0.0007376723988242538,0.01516432239696477,1.8760299839009833e-30,0.04796508202944981
2.0,NULL,4,12,0.06619276268246573,0.06726968665682143,0.05451104236803967,9.51131913586533e-30,0.15158727314919498,0.44883868042930564,0.4447404244844091,0.04592660209657899,0.38693749741459893,0.5223821822246357,0.22916666666666666,0.25,0.18980069956550624,0.0,0.5,0.11458333333333333,0.125,0.09490034978275312,0.0,0.25,0.05135154271860167,0.043918478412932775,0.04414209432130711,0.0,0.13142948729741177,0.01654819067061643,0.016817421664205356,0.013627760592009918,2.3778297839663324e-30,0.037896818287298746
2.0,NULL,8,12,0.14402285388849564,0.1270373614413815,0.13081600151807435,0.00037960602275808025,0.4960717758082033,0.38129580654091305,0.38150259169133016,0.04276428682370791,0.2773121580810689,0.4458592048668728,0.1875,0.1875,0.11967838846954226,0.0,0.375,0.1875,0.1875,0.11967838846954226,0.0,0.375,0.08295411401828405,0.0699348134557784,0.06798005942208178,0.0001749850273210253,0.2313802715055968,0.018002856736061956,0.015879670180172688,0.016352000189759294,4.745075284476003e-05,0.06200897197602541
2.0,NULL,12,12,0.3881845104691713,0.28470602865543176,0.24620252776289125,0.0019668522384927653,0.7225043644129382,0.24381717198859174,0.21730591342741934,0.07786106715444924,0.1480618970230836,0.36953247612784024,0.25,0.25,0.09622504486493763,0.0,0.3333333333333333,0.375,0.375,0.14433756729740643,0.0,0.5,0.17737504964512193,0.1517893641870668,0.11249606273184734,0.0007234062614415326,0.3134763343511982,0.032348709205764284,0.023725502387952645,0.020516877313574274,0.00016390435320773043,0.060208697034411514
2.0,NULL,16,12,0.716144092098681,0.7054592761961309,0.07552254407136319,0.5468760361949428,0.849298378576294,0.14086521308899444,0.1340071142107746,0.046056591927218865,0.05141946220363103,0.220725196195938,0.2604166666666667,0.25,0.04995657836784083,0.125,0.3125,0.5208333333333334,0.5,0.09991315673568166,0.25,0.625,0.2922080839422358,0.2929372927230566,0.046579714148939626,0.1916593546736559,0.36002102268992514,0.044759005756167564,0.04409120476225818,0.004720159004460199,0.03417975226218393,0.053081148661018374
2.0,RANDOM,2,12,0.029641106179220385,0.001076986003879993,0.044241050880621316,1.1298171114598313e-30,0.15126207593918198,0.5677861793302847,0.5784648747095322,0.11286287988036639,0.40407728490502937,0.7605853783670562,0.20833333333333334,0.0,0.24650332429581734,0.0,0.5,0.052083333333333336,0.0,0.061625831073954335,0.0,0.125,0.034869579562142906,0.0013062521471328469,0.04750851326335124,0.0,0.14959833690440935,0.014820553089610193,0.0005384930019399965,0.022120525440310658,5.649085557299156e-31,0.07563103796959099
2.0,RANDOM,4,12,0.04251627579396766,0.007047454057818656,0.053794117237964234,9.0496645365367e-30,0.15126207593918198,0.44472721246463726,0.43142652036617335,0.05177752342288246,0.36711047756833937,0.5580516181058344,0.14583333333333334,0.0,0.18980069956550621,0.0,0.5,0.07291666666666667,0.0,0.09490034978275311,0.0,0.25,0.03966915075277818,0.005153535260823,0.04822883283763518,0.0,0.13675539765080635,0.010629068948491915,0.001761863514454664,0.013448529309491059,2.262416134134175e-30,0.037815518984795495
2.0,RANDOM,8,12,0.21255043197546844,0.13314338461477299,0.2261594657023391,0.002013837799588345,0.7312863717619762,0.3453202258616826,0.3796510778010642,0.07711146114179843,0.16614290631625694,0.4313854359073521,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.11404702750021546,0.06090215486340421,0.11793150033794982,0.0008123320203825701,0.40394782400498536,0.026568803996933555,0.016642923076846623,0.02826993321279239,0.0002517297249485431,0.09141079647024702
2.0,RANDOM,12,12,0.3127867250515899,0.23301394558070754,0.24243090352956034,0.020163634801658333,0.7334852725634065,0.24759282180479558,0.2629173352882841,0.06673394040181083,0.15466159028340698,0.37027994819812315,0.23611111111111108,0.25,0.12187450538044614,0.0,0.4166666666666667,0.3541666666666667,0.375,0.1828117580706692,0.0,0.625,0.1510962582582078,0.09621433263649115,0.12108718038349624,0.007509459427098522,0.3996235390177941,0.02606556042096582,0.019417828798392295,0.02020257529413003,0.0016803029001381945,0.06112377271361721
2.0,RANDOM,16,12,0.4916233897401572,0.49282068153054104,0.25222827552280347,0.02124062080553833,0.8010392035057471,0.17405391204143794,0.1553115297874592,0.051606725926752,0.11277599575724784,0.3079662905948948,0.23958333333333334,0.28125,0.1015291077584267,0.0,0.375,0.4791666666666667,0.5625,0.2030582155168534,0.0,0.75,0.21403877773595523,0.19184218092810895,0.11561136743563226,0.00784626706692255,0.40117626451235566,0.030726461858759824,0.030801292595658815,0.015764267220175217,0.0013275388003461455,0.05006495021910919
2.0,REAL,2,1,0.6330368917369823,0.6330368917369823,0.0,0.6330368917369823,0.6330368917369823,0.25013979860609226,0.25013979860609226,0.0,0.25013979860609226,0.25013979860609226,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.31651844586849115,0.31651844586849115,0.0,0.31651844586849115,0.31651844586849115
2.0,REAL,4,1,0.763293865566443,0.763293865566443,0.0,0.763293865566443,0.763293865566443,0.10905993876386955,0.10905993876386955,0.0,0.10905993876386955,0.10905993876386955,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.9984212502849159,0.9984212502849159,0.0,0.9984212502849159,0.9984212502849159,0.19082346639161074,0.19082346639161074,0.0,0.19082346639161074,0.19082346639161074
2.0,REAL,8,1,0.8534769584472065,0.8534769584472065,0.0,0.8534769584472065,0.8534769584472065,0.09367268556880548,0.09367268556880548,0.0,0.09367268556880548,0.09367268556880548,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.9505662594623421,0.9505662594623421,0.0,0.9505662594623421,0.9505662594623421,0.10668461980590081,0.10668461980590081,0.0,0.10668461980590081,0.10668461980590081
2.0,REAL,12,1,0.9279201413719381,0.9279201413719381,0.0,0.9279201413719381,0.9279201413719381,0.05029176546687664,0.05029176546687664,0.0,0.05029176546687664,0.05029176546687664,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.875,0.875,0.0,0.875,0.875,0.966286391076158,0.966286391076158,0.0,0.966286391076158,0.966286391076158,0.07732667844766151,0.07732667844766151,0.0,0.07732667844766151,0.07732667844766151
2.0,REAL,16,1,0.9286249446047093,0.9286249446047093,0.0,0.9286249446047093,0.9286249446047093,0.04314366751365606,0.04314366751365606,0.0,0.04314366751365606,0.04314366751365606,0.4375,0.4375,0.0,0.4375,0.4375,0.875,0.875,0.0,0.875,0.875,0.9652998445813825,0.9652998445813825,0.0,0.9652998445813825,0.9652998445813825,0.058039059037794334,0.058039059037794334,0.0,0.058039059037794334,0.058039059037794334
2.5,NULL,2,12,0.026881930884669118,0.0014339759584183988,0.044595434952494975,1.3283329600328752e-27,0.13874424119045625,0.5640825089302441,0.5540119581522052,0.059258284522793366,0.4874524011373955,0.6903810368769872,0.16666666666666666,0.0,0.31180478223116176,0.0,1.0,0.041666666666666664,0.0,0.07795119555779044,0.0,0.25,0.04785662162088109,0.0027113570463690997,0.08173323742497851,0.0,0.22782208615976035,0.013440965442334559,0.0007169879792091994,0.022297717476247488,6.641664800164376e-28,0.06937212059522813
2.5,NULL,4,12,0.08531735507837296,0.08556052776449266,0.06807542767790846,2.7895007019043505e-27,0.18261870314924594,0.4788955518649585,0.4877935259334216,0.05258191743646393,0.3532546739742739,0.5675250628516175,0.22916666666666666,0.25,0.18980069956550624,0.0,0.5,0.11458333333333333,0.125,0.09490034978275312,0.0,0.25,0.08585980864544322,0.07653677908663026,0.07664194105758108,0.0,0.24913823583293343,0.02132933876959324,0.021390131941123165,0.017018856919477115,6.973751754760876e-28,0.045654675787311486
2.5,NULL,8,12,0.16207825071134405,0.1666046822776794,0.10948082337075186,0.0005726074792813513,0.34546361787783086,0.3942474898346276,0.38518235215747954,0.038929739945023134,0.3532546739742739,0.4943626828173393,0.1875,0.1875,0.11967838846954226,0.0,0.375,0.1875,0.1875,0.11967838846954226,0.0,0.375,0.11585313068572771,0.11573273403720205,0.08375381915085015,0.00029389409656399297,0.2985091341453754,0.020259781338918006,0.020825585284709926,0.013685102921343983,7.157593491016891e-05,0.04318295223472886
2.5,NULL,12,12,0.37483090390814167,0.33890886745822546,0.18792272972955995,0.0022213974695987544,0.6039722464905253,0.2616917431379694,0.2404077906041231,0.06044655090904523,0.18291299129123795,0.3724322073244033,0.25,0.25,0.09622504486493763,0.0,0.3333333333333333,0.375,0.375,0.14433756729740643,0.0,0.5,0.20905270970326698,0.22519301434639777,0.10906876632354791,0.0009619896788563277,0.34801759590375614,0.0312359086590118,0.028242405621518793,0.01566022747746333,0.0001851164557998962,0.050331020540877104
2.5,NULL,16,12,0.6379577292961066,0.6454180122839993,0.0800855392230528,0.43025604037453513,0.7550403976596116,0.15959042167220228,0.177833220571753,0.04559646578350071,0.07818840592553755,0.20951846680981268,0.2604166666666667,0.25,0.04995657836784083,0.125,0.3125,0.5208333333333334,0.5,0.09991315673568166,0.25,0.625,0.3135942682276686,0.3108937997168215,0.06218452041142958,0.1712650834320788,0.42554711258959194,0.03987235808100666,0.04033862576774996,0.0050053462014408,0.026891002523408446,0.047190024853725726
2.5,RANDOM,2,12,0.03238589858979795,0.0010237237824997044,0.04490197851013815,9.001246997144516e-30,0.14450120340682648,0.5791803636254181,0.5938500071524706,0.0739142486284091,0.46040394207806523,0.6903810368769867,0.20833333333333334,0.0,0.24650332429581734,0.0,0.5,0.052083333333333336,0.0,0.061625831073954335,0.0,0.125,0.05593457506219398,0.0017910217752682461,0.07223864385092933,0.0,0.2056564390244778,0.016192949294898975,0.0005118618912498522,0.022450989255069075,4.500623498572258e-30,0.07225060170341324
2.5,RANDOM,4,12,0.04966748589255069,0.008602496276066778,0.062415071254171714,2.9529310868623716e-27,0.17677843131015653,0.4627294986939325,0.46467962569690524,0.03592895716177629,0.4099419161632394,0.5268749528821974,0.14583333333333334,0.0,0.18980069956550621,0.0,0.5,0.07291666666666667,0.0,0.09490034978275311,0.0,0.25,0.057694639077320774,0.00777059035511771,0.0683030750506836,0.0,0.1635473351843322,0.012416871473137673,0.0021506240690166946,0.015603767813542928,7.382327717155929e-28,0.04419460782753913
2.5,RANDOM,8,12,0.2189889878285327,0.16408923555117155,0.1756958899036914,0.001945837849672437,0.5915368231822253,0.36565273618709404,0.3748192933366179,0.07260124400792359,0.24346701143552574,0.5267845127661861,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.23958333333333334,0.25,0.16503103664327978,0.0,0.5,0.14077064261273334,0.10686881741019817,0.11115456259753517,0.0009412791543117801,0.38768392212474645,0.02737362347856659,0.020511154443896444,0.021961986237961424,0.00024322973120905462,0.07394210289777817
2.5,RANDOM,12,12,0.3278931801646867,0.31500474219499486,0.17978731182598395,0.02302118196949782,0.608150908162483,0.26645590370359423,0.2664778604606508,0.0550986181903597,0.17562315789716765,0.37121096221750216,0.23611111111111108,0.25,0.12187450538044614,0.0,0.4166666666666667,0.3541666666666667,0.375,0.1828117580706692,0.0,0.625,0.18658800641471474,0.1610641032933423,0.1058441215868159,0.010235133633365787,0.3817168779662722,0.027324431680390563,0.02625039518291624,0.01498227598549866,0.001918431830791485,0.05067924234687358
2.5,RANDOM,16,12,0.483256190140345,0.5125883674413755,0.1864957661458981,0.024044905751997525,0.7387707433885555,0.18088634355994473,0.1815899053500858,0.05548630566338736,0.10030519983938246,0.2835806520409605,0.23958333333333334,0.28125,0.1015291077584267,0.0,0.375,0.4791666666666667,0.5625,0.2030582155168534,0.0,0.75,0.24888799038573706,0.2531677528595242,0.09968269557703555,0.010613065997547222,0.38386357230010715,0.030203511883771562,0.03203677296508597,0.011655985384118632,0.0015028066094998453,0.04617317146178472
2.5,REAL,2,1,0.4736952811017199,0.4736952811017199,0.0,0.4736952811017199,0.4736952811017199,0.3654619101993646,0.3654619101993646,0.0,0.3654619101993646,0.3654619101993646,1.0,1.0,0.0,1.0,1.0,0.25,0.25,0.0,0.25,0.25,0.998707474686074,0.998707474686074,0.0,0.998707474686074,0.998707474686074,0.23684764055085994,0.23684764055085994,0.0,0.23684764055085994,0.23684764055085994
2.5,REAL,4,1,0.6288443373787767,0.6288443373787767,0.0,0.6288443373787767,0.6288443373787767,0.16520146490921972,0.16520146490921972,0.0,0.16520146490921972,0.16520146490921972,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.9207220944909736,0.9207220944909736,0.0,0.9207220944909736,0.9207220944909736,0.15721108434469416,0.15721108434469416,0.0,0.15721108434469416,0.15721108434469416
2.5,REAL,8,1,0.7381961395082435,0.7381961395082435,0.0,0.7381961395082435,0.7381961395082435,0.09865234374870413,0.09865234374870413,0.0,0.09865234374870413,0.09865234374870413,0.75,0.75,0.0,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.862678310308859,0.862678310308859,0.0,0.862678310308859,0.862678310308859,0.09227451743853043,0.09227451743853043,0.0,0.09227451743853043,0.09227451743853043
2.5,REAL,12,1,0.8498072622812299,0.8498072622812299,0.0,0.8498072622812299,0.8498072622812299,0.010475631513266137,0.010475631513266137,0.0,0.010475631513266137,0.010475631513266137,0.5833333333333334,0.5833333333333334,0.0,0.5833333333333334,0.5833333333333334,0.875,0.875,0.0,0.875,0.875,0.8976508671615392,0.8976508671615392,0.0,0.8976508671615392,0.8976508671615392,0.07081727185676916,0.07081727185676916,0.0,0.07081727185676916,0.07081727185676916
2.5,REAL,16,1,0.8507432077220842,0.8507432077220842,0.0,0.8507432077220842,0.8507432077220842,0.010475631513263473,0.010475631513263473,0.0,0.010475631513263473,0.010475631513263473,0.4375,0.4375,0.0,0.4375,0.4375,0.875,0.875,0.0,0.875,0.875,0.8967077546326262,0.8967077546326262,0.0,0.8967077546326262,0.8967077546326262,0.053171450482630264,0.053171450482630264,0.0,0.053171450482630264,0.053171450482630264
3.0,NULL,2,12,0.02988648258625275,0.0006713220114485895,0.05075491085864276,3.806781175152733e-29,0.15656412291051322,0.5899640392720321,0.6068460277830618,0.057914944154113066,0.4889743953622516,0.6685937964192914,0.16666666666666666,0.0,0.31180478223116176,0.0,1.0,0.041666666666666664,0.0,0.07795119555779044,0.0,0.25,0.0583118811062133,0.001381145397925671,0.10206211126464569,0.0,0.2890891004190245,0.014943241293126375,0.00033566100572429475,0.02537745542932138,1.9033905875763665e-29,0.07828206145525661
3.0,NULL,4,12,0.05561299000551956,0.019262629064687425,0.08648327691701496,9.31042443305155e-29,0.2548888985934801,0.510222436762808,0.4860280580669163,0.059770143204489465,0.43095489866493164,0.6077674007429508,0.16666666666666666,0.0,0.23570226039551584,0.0,0.75,0.08333333333333333,0.0,0.11785113019775792,0.0,0.375,0.06909187587824037,0.027613497675340427,0.1143451816203508,0.0,0.35262480057273515,0.01390324750137989,0.004815657266171856,0.02162081922925374,2.3276061082628875e-29,0.06372222464837002
3.0,NULL,8,12,0.18408292714329877,0.16840267203506393,0.1311978841412083,0.00016222555715680442,0.40036386065502605,0.3962256143057033,0.4121773278098766,0.05897785207463718,0.26780459476681306,0.5033573254369537,0.20833333333333334,0.25,0.11785113019775792,0.0,0.375,0.20833333333333334,0.25,0.11785113019775792,0.0,0.375,0.133484628889932,0.10851816246060264,0.10394501155253613,0.0001274059392229162,0.34971905723351787,0.023010365892912346,0.02105033400438299,0.01639973551765104,2.0278194644600552e-05,0.050045482581878256
