geometry_angstrom,method,k,n,captured_probability_mass_mean,captured_probability_mass_median,captured_probability_mass_std,captured_probability_mass_min,captured_probability_mass_max,absolute_energy_error_hartree_mean,absolute_energy_error_hartree_median,absolute_energy_error_hartree_std,absolute_energy_error_hartree_min,absolute_energy_error_hartree_max,precision_at_k_mean,precision_at_k_median,precision_at_k_std,precision_at_k_min,precision_at_k_max,recall_at_k_mean,recall_at_k_median,recall_at_k_std,recall_at_k_min,recall_at_k_max,ndcg_at_k_mean,ndcg_at_k_median,ndcg_at_k_std,ndcg_at_k_min,ndcg_at_k_max,selection_efficiency_mean,selection_efficiency_median,selection_efficiency_std,selection_efficiency_min,selection_efficiency_max,chemical_accuracy_fraction
2.0,RANDOM,12,12,0.16008080329630936,1.2036209838433125e-05,0.35339247617599406,1.6695416037842862e-07,0.9519846625785046,0.675423185283111,0.49547198789921243,0.7551722464589619,0.030179289918260466,2.340809775051131,0.013888888888888888,0.0,0.031056499687497085,0.0,0.08333333333333333,0.08333333333333333,0.0,0.18633899812498245,0.0,0.5,0.050304842617509705,3.782520764460974e-06,0.1107830390961707,3.5464041795940776e-08,0.32687049090923725,0.013340066941359113,1.0030174865360938e-06,0.029449373014666172,1.3912846698202385e-08,0.07933205521487538,0.0
2.0,RANDOM,16,12,0.16036925281426165,0.0017409132639989147,0.3532631073014711,1.6695416037842862e-07,0.9519847099696903,0.488083016708996,0.3074915338343889,0.5746814384747241,0.030179289910025275,2.241141147400681,0.010416666666666666,0.0,0.023292374765622806,0.0,0.0625,0.08333333333333333,0.0,0.18633899812498245,0.0,0.5,0.05035848463597887,0.0003274708278699437,0.11075780807796225,3.5463771273062566e-08,0.32686800215658274,0.010023078300891353,0.00010880707899993217,0.022078944206341943,1.0434635023651789e-08,0.059499044373105645,0.0
2.0,REAL,2,1,0.9713201469287873,0.9713201469287873,0.0,0.9713201469287873,0.9713201469287873,0.00950061081203657,0.00950061081203657,0.0,0.00950061081203657,0.00950061081203657,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.48566007346439366,0.48566007346439366,0.0,0.48566007346439366,0.48566007346439366,0.0
2.0,REAL,4,1,0.9881516278486983,0.9881516278486983,0.0,0.9881516278486983,0.9881516278486983,0.0030671577929659577,0.0030671577929659577,0.0,0.0030671577929659577,0.0030671577929659577,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.24703790696217456,0.24703790696217456,0.0,0.24703790696217456,0.24703790696217456,0.0
2.0,REAL,8,1,0.992927631309983,0.992927631309983,0.0,0.992927631309983,0.992927631309983,0.0010225955973215406,0.0010225955973215406,0.0,0.0010225955973215406,0.0010225955973215406,0.25,0.25,0.0,0.25,0.25,1.0,1.0,0.0,1.0,1.0,0.9982687575070383,0.9982687575070383,0.0,0.9982687575070383,0.9982687575070383,0.12411595391374787,0.12411595391374787,0.0,0.12411595391374787,0.12411595391374787,1.0
2.0,REAL,12,1,0.9929688291979782,0.9929688291979782,0.0,0.9929688291979782,0.9929688291979782,0.0009454926716383483,0.0009454926716383483,0.0,0.0009454926716383483,0.0009454926716383483,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0,1.0,0.0,1.0,1.0,0.9981452773012233,0.9981452773012233,0.0,0.9981452773012233,0.9981452773012233,0.08274740243316485,0.08274740243316485,0.0,0.08274740243316485,0.08274740243316485,1.0
2.0,REAL,16,1,0.9929794049538224,0.9929794049538224,0.0,0.9929794049538224,0.9929794049538224,0.0008944069046386005,0.0008944069046386005,0.0,0.0008944069046386005,0.0008944069046386005,0.125,0.125,0.0,0.125,0.125,1.0,1.0,0.0,1.0,1.0,0.9981396300622909,0.9981396300622909,0.0,0.9981396300622909,0.9981396300622909,0.0620612128096139,0.0620612128096139,0.0,0.0620612128096139,0.0620612128096139,1.0
2.5,CHEM_EXCITATION,2,1,0.8759304839147778,0.8759304839147778,0.0,0.8759304839147778,0.8759304839147778,0.05285021424579206,0.05285021424579206,0.0,0.05285021424579206,0.05285021424579206,0.5,0.5,0.0,0.5,0.5,0.25,0.25,0.0,0.25,0.25,0.9865340725167336,0.9865340725167336,0.0,0.9865340725167336,0.9865340725167336,0.4379652419573889,0.4379652419573889,0.0,0.4379652419573889,0.4379652419573889,0.0
2.5,CHEM_EXCITATION,4,1,0.8878925030574525,0.8878925030574525,0.0,0.8878925030574525,0.8878925030574525,0.052850214245793836,0.052850214245793836,0.0,0.052850214245793836,0.052850214245793836,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.9711770983278417,0.9711770983278417,0.0,0.9711770983278417,0.9711770983278417,0.22197312576436312,0.22197312576436312,0.0,0.22197312576436312,0.22197312576436312,0.0
2.5,CHEM_EXCITATION,8,1,0.8881688344128527,0.8881688344128527,0.0,0.8881688344128527,0.8881688344128527,0.05285021424579206,0.05285021424579206,0.0,0.05285021424579206,0.05285021424579206,0.125,0.125,0.0,0.125,0.125,0.25,0.25,0.0,0.25,0.25,0.9587260268274516,0.9587260268274516,0.0,0.9587260268274516,0.9587260268274516,0.11102110430160658,0.11102110430160658,0.0,0.11102110430160658,0.11102110430160658,0.0
2.5,CHEM_EXCITATION,12,1,0.8884451955916717,0.8884451955916717,0.0,0.8884451955916717,0.8884451955916717,0.052850214245790283,0.052850214245790283,0.0,0.052850214245790283,0.052850214245790283,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.25,0.25,0.0,0.25,0.25,0.9586086913949612,0.9586086913949612,0.0,0.9586086913949612,0.9586086913949612,0.07403709963263931,0.07403709963263931,0.0,0.07403709963263931,0.07403709963263931,0.0
