geometry_angstrom,method,seed,k,captured_probability_mass,absolute_energy_error_hartree,selected_subspace_energy_hartree,exact_sector_energy_hartree,precision_at_k,recall_at_k,ndcg_at_k,selection_efficiency,reaches_chemical_accuracy,overlap_with_real
2.0,RANDOM,25043010,2,4.739118572463979e-08,5.381153964426698,-3.2736996244347947,-8.654853588861492,0.0,0.0,3.494763257552382e-08,2.3695592862319895e-08,False,0
2.0,RANDOM,25043011,2,2.2820949333694374e-40,2.675315985183617,-5.979537603677875,-8.654853588861492,0.0,0.0,0.0,1.1410474666847187e-40,False,0
2.0,REAL,,4,0.9881516278486983,0.0030671577929659577,-8.651786431068526,-8.654853588861492,0.5,1.0,1.0,0.24703790696217456,False,
2.0,EN2,,4,0.9881516278486983,0.0030671577929659577,-8.651786431068526,-8.654853588861492,0.5,1.0,1.0,0.24703790696217456,False,4
2.0,CHEM_EXCITATION,,4,0.9554390875540989,0.030182187844411956,-8.62467140101708,-8.654853588861492,0.25,0.5,0.986482439532643,0.23885977188852472,False,1
2.0,RANDOM,25043000,4,9.591402389506788e-08,0.6299697484525453,-8.024883840408947,-8.654853588861492,0.0,0.0,3.516121267999946e-08,2.397850597376697e-08,False,0
2.0,RANDOM,25043001,4,1.1078912430685346e-06,2.740415256996651,-5.914438331864841,-8.654853588861492,0.0,0.0,3.498325733913303e-07,2.7697281076713365e-07,False,0
2.0,RANDOM,25043002,4,9.603233553625181e-08,2.457173383679942,-6.19768020518155,-8.654853588861492,0.0,0.0,7.036579728696128e-08,2.4008083884062954e-08,False,0
2.0,RANDOM,25043003,4,5.387085331297853e-41,2.628535196059322,-6.02631839280217,-8.654853588861492,0.0,0.0,0.0,1.3467713328244634e-41,False,0
2.0,RANDOM,25043004,4,0.00841699573180526,0.5887232477681437,-8.066130341093348,-8.654853588861492,0.0,0.0,0.006188866518260828,0.002104248932951315,False,1
2.0,RANDOM,25043005,4,4.335840608471317e-34,2.166948413235027,-6.487905175626465,-8.654853588861492,0.0,0.0,0.0,1.0839601521178293e-34,False,0
2.0,RANDOM,25043006,4,1.0324297869494244e-05,0.212758251305182,-8.44209533755631,-8.654853588861492,0.0,0.0,3.7835456481407352e-06,2.581074467373561e-06,False,0
2.0,RANDOM,25043007,4,1.1831164118039562e-10,2.7066769779692716,-5.9481766108922205,-8.654853588861492,0.0,0.0,4.337192696236008e-11,2.9577910295098905e-11,False,0
2.0,RANDOM,25043008,4,0.008467998273802759,0.40222481650938313,-8.252628772352109,-8.654853588861492,0.0,0.0,0.003940657257568036,0.0021169995684506898,False,1
2.0,RANDOM,25043009,4,2.0147513305514277e-36,2.528638880614504,-6.126214708246988,-8.654853588861492,0.0,0.0,0.0,5.036878326378569e-37,False,0
2.0,RANDOM,25043010,4,4.739118572463979e-08,5.381153964426698,-3.2736996244347947,-8.654853588861492,0.0,0.0,3.4746358474662924e-08,1.1847796431159948e-08,False,0
2.0,RANDOM,25043011,4,2.246726667403153e-06,2.4675827426750496,-6.1872708461864425,-8.654853588861492,0.0,0.0,7.094364963748421e-07,5.616816668507882e-07,False,0
2.0,REAL,,8,0.992927631309983,0.0010225955973215406,-8.65383099326417,-8.654853588861492,0.25,1.0,0.9982687575070383,0.12411595391374787,True,
2.0,EN2,,8,0.992927631309983,0.0010225955973215406,-8.65383099326417,-8.654853588861492,0.25,1.0,0.9982687575070383,0.12411595391374787,True,8
2.0,CHEM_EXCITATION,,8,0.9554860589735189,0.030182187844408404,-8.624671401017084,-8.654853588861492,0.125,0.5,0.9836087138415773,0.11943575737168986,False,1
2.0,RANDOM,25043000,8,0.0034546273691680902,0.15735302990390565,-8.497500558957586,-8.654853588861492,0.0,0.0,0.0009781610826069972,0.0004318284211460113,False,0
2.0,RANDOM,25043001,8,3.2706019856447432e-06,0.6298781398598532,-8.024975449001639,-8.654853588861492,0.0,0.0,9.571317026644522e-07,4.088252482055929e-07,False,0
2.0,RANDOM,25043002,8,1.039550433437349e-05,2.340809775051131,-6.314043813810361,-8.654853588861492,0.0,0.0,2.9829032934342452e-06,1.2994380417966862e-06,False,0
2.0,RANDOM,25043003,8,0.9485333257288698,0.03017928991825869,-8.624674298943233,-8.654853588861492,0.125,0.5,0.3269137370200573,0.11856666571610873,False,1
2.0,RANDOM,25043004,8,0.00841699573180526,0.5887232477681437,-8.066130341093348,-8.654853588861492,0.0,0.0,0.006170769748001292,0.0010521244664756576,False,1
2.0,RANDOM,25043005,8,1.0350282847893545e-05,2.166948413235028,-6.487905175626464,-8.654853588861492,0.0,0.0,2.696371717403296e-06,1.2937853559866931e-06,False,0
2.0,RANDOM,25043006,8,1.3481147389896305e-05,0.212758251305182,-8.44209533755631,-8.654853588861492,0.0,0.0,4.541742047027229e-06,1.6851434237370381e-06,False,0
2.0,RANDOM,25043007,8,1.1831164118039562e-10,2.306851240692004,-6.348002348169488,-8.654853588861492,0.0,0.0,4.324510377177497e-11,1.4788955147549452e-11,False,0
2.0,RANDOM,25043008,8,0.008467998273802759,0.40222481650938313,-8.252628772352109,-8.654853588861492,0.0,0.0,0.003929134441742009,0.0010584997842253449,False,1
2.0,RANDOM,25043009,8,1.0299471998837293e-05,2.3408097750511327,-6.314043813810359,-8.654853588861492,0.0,0.0,2.6820022009762447e-06,1.2874339998546617e-06,False,0
2.0,RANDOM,25043010,8,4.7538862784548576e-05,0.4095835385646698,-8.245270050296822,-8.654853588861492,0.0,0.0,1.2392973627968112e-05,5.942357848068572e-06,False,0
2.0,RANDOM,25043011,8,5.517790958709455e-06,2.34504701398577,-6.309806574875722,-8.654853588861492,0.0,0.0,1.4617252990226904e-06,6.897238698386819e-07,False,0
2.0,REAL,,12,0.9929688291979782,0.0009454926716383483,-8.653908096189854,-8.654853588861492,0.16666666666666666,1.0,0.9981452773012233,0.08274740243316485,True,
2.0,EN2,,12,0.9929688291979782,0.0009454926716383483,-8.653908096189854,-8.654853588861492,0.16666666666666666,1.0,0.9981452773012233,0.08274740243316485,True,12
2.0,CHEM_EXCITATION,,12,0.955533146320006,0.030182187844408404,-8.624671401017084,-8.654853588861492,0.08333333333333333,0.5,0.9834889557049428,0.07962776219333383,False,1
2.0,RANDOM,25043000,12,0.9519846625785046,0.0301817947277101,-8.624671794133782,-8.654853588861492,0.08333333333333333,0.5,0.2659759122891991,0.07933205521487538,False,1
2.0,RANDOM,25043001,12,3.3211827992633244e-06,0.6298781398598532,-8.024975449001639,-8.654853588861492,0.0,0.0,9.680628604362851e-07,2.767652332719437e-07,False,0
2.0,RANDOM,25043002,12,1.0398693962267431e-05,2.340809775051131,-6.314043813810361,-8.654853588861492,0.0,0.0,2.983210527392388e-06,8.665578301889526e-07,False,1
2.0,RANDOM,25043003,12,0.9485333258471815,0.030179289918260466,-8.624674298943232,-8.654853588861492,0.08333333333333333,0.5,0.32687049090923725,0.07904444382059846,False,1
2.0,RANDOM,25043004,12,0.008417439594588018,0.5887191594348256,-8.066134429426667,-8.654853588861492,0.0,0.0,0.006170050267697927,0.0007014532995490015,False,1
2.0,RANDOM,25043005,12,1.0355565610765501e-05,0.6299661741060305,-8.024887414755462,-8.654853588861492,0.0,0.0,2.697177419026701e-06,8.629638008971251e-07,False,1
2.0,RANDOM,25043006,12,1.3673725714598818e-05,0.2127057983058087,-8.442147790555683,-8.654853588861492,0.0,0.0,4.58183100152956e-06,1.1394771428832349e-06,False,1
2.0,RANDOM,25043007,12,1.6695416037842862e-07,0.6299663215185909,-8.024887267342901,-8.654853588861492,0.0,0.0,3.5464041795940776e-08,1.3912846698202385e-08,False,0
2.0,RANDOM,25043008,12,0.008478393659825492,0.4022248163635993,-8.252628772497893,-8.654853588861492,0.0,0.0,0.00393066938121993,0.0007065328049854577,False,2
2.0,RANDOM,25043009,12,1.0299471998837293e-05,0.21275825130518378,-8.442095337556308,-8.654853588861492,0.0,0.0,2.681647409426324e-06,8.582893332364412e-07,False,1
2.0,RANDOM,25043010,12,0.0035020844904078154,0.15654755540565723,-8.498306033455835,-8.654853588861492,0.0,0.0,0.0006955796375694728,0.0002918403742006513,False,0
2.0,RANDOM,25043011,12,5.517790958709455e-06,2.241141147400681,-6.413712441460811,-8.654853588861492,0.0,0.0,1.461531933117096e-06,4.598159132257879e-07,False,0
2.0,REAL,,16,0.9929794049538224,0.0008944069046386005,-8.653959181956854,-8.654853588861492,0.125,1.0,0.9981396300622909,0.0620612128096139,True,
2.0,EN2,,16,0.9929794049538224,0.0008944069046457059,-8.653959181956846,-8.654853588861492,0.125,1.0,0.9981396195077875,0.0620612128096139,True,16
2.0,CHEM_EXCITATION,,16,0.955533494268765,0.030182187844413733,-8.624671401017078,-8.654853588861492,0.0625,0.5,0.9834815157848824,0.05972084339179781,False,1
2.0,RANDOM,25043000,16,0.9519847099696903,0.0301817947277101,-8.624671794133782,-8.654853588861492,0.0625,0.5,0.26597389249934134,0.059499044373105645,False,1
2.0,RANDOM,25043001,16,3.340638041371121e-06,0.6103757307045115,-8.04447785815698,-8.654853588861492,0.0,0.0,9.71790491863849e-07,2.0878987758569508e-07,False,1
2.0,RANDOM,25043002,16,1.2645538941311699e-05,0.6299697484525524,-8.02488384040894,-8.654853588861492,0.0,0.0,3.38497845220558e-06,7.903461838319812e-07,False,1
2.0,RANDOM,25043003,16,0.9485333506730522,0.030179289910025275,-8.624674298951467,-8.654853588861492,0.0625,0.5,0.32686800215658274,0.059283334417065764,False,1
2.0,RANDOM,25043004,16,0.008417439594588018,0.5887191594348238,-8.066134429426668,-8.654853588861492,0.0,0.0,0.006170003202003421,0.0005260899746617511,False,1
2.0,RANDOM,25043005,16,0.0034681528022832307,0.15730400708469894,-8.497549581776793,-8.654853588861492,0.0,0.0,0.000650359859688974,0.00021675955014270192,False,1
2.0,RANDOM,25043006,16,1.3673725714598818e-05,0.1676284444571845,-8.487225144404308,-8.654853588861492,0.0,0.0,4.581796050913465e-06,8.546078571624261e-07,False,2
2.0,RANDOM,25043007,16,1.6695416037842862e-07,0.6299663214732458,-8.024887267388246,-8.654853588861492,0.0,0.0,3.5463771273062566e-08,1.0434635023651789e-08,False,0
2.0,RANDOM,25043008,16,0.008478393659825492,0.40222481636359575,-8.252628772497896,-8.654853588861492,0.0,0.0,0.003930639397722831,0.0005298996037390932,False,3
2.0,RANDOM,25043009,16,1.045004223336068e-05,0.212758251305182,-8.44209533755631,-8.654853588861492,0.0,0.0,2.710517816060004e-06,6.531276395850425e-07,False,1
2.0,RANDOM,25043010,16,0.003503192381650884,0.15654748919374128,-8.49830609966775,-8.654853588861492,0.0,0.0,0.0006957724490404107,0.00021894952385318026,False,0
2.0,RANDOM,25043011,16,5.517790958709455e-06,2.241141147400681,-6.413712441460811,-8.654853588861492,0.0,0.0,1.4615207844209766e-06,3.4486193491934093e-07,False,1
2.5,REAL,,2,0.9012530004691627,0.022567295090786033,-8.436169241480908,-8.458736536571694,1.0,0.5,1.0,0.45062650023458134,False,
2.5,EN2,,2,0.9012530004691627,0.022567295090786033,-8.436169241480908,-8.458736536571694,1.0,0.5,1.0,0.45062650023458134,False,2
2.5,CHEM_EXCITATION,,2,0.8759304839147778,0.05285021424579206,-8.405886322325902,-8.458736536571694,0.5,0.25,0.9865340725167336,0.4379652419573889,False,1
2.5,RANDOM,25043000,2,1.2627821164265341e-39,5.723137920529395,-2.7355986160422985,-8.458736536571694,0.0,0.0,0.0,6.313910582132671e-40,False,0
2.5,RANDOM,25043001,2,8.95087446528107e-36,5.432641193668202,-3.0260953429034925,-8.458736536571694,0.0,0.0,0.0,4.475437232640535e-36,False,0
2.5,RANDOM,25043002,2,2.891360301259488e-07,2.3609008577842703,-6.0978356787874235,-8.458736536571694,0.0,0.0,2.3957016752674765e-07,1.445680150629744e-07,False,0
2.5,RANDOM,25043003,2,1.1100873318054438e-40,5.827699622578528,-2.6310369139931655,-8.458736536571694,0.0,0.0,0.0,5.550436659027219e-41,False,0
2.5,RANDOM,25043004,2,0.026900259742578408,0.4690032431747557,-7.989733293396938,-8.458736536571694,0.5,0.25,0.022497276982812946,0.013450129871289204,False,0
2.5,RANDOM,25043005,2,6.658252184298066e-37,2.529854698580417,-5.928881837991277,-8.458736536571694,0.0,0.0,0.0,3.329126092149033e-37,False,0
2.5,RANDOM,25043006,2,4.105312503090183e-30,0.20841489921467193,-8.250321637357022,-8.458736536571694,0.0,0.0,0.0,2.0526562515450913e-30,False,0
2.5,RANDOM,25043007,2,3.464423422361031e-38,2.585668141278391,-5.873068395293303,-8.458736536571694,0.0,0.0,0.0,1.7322117111805154e-38,False,0
2.5,RANDOM,25043008,2,0.027174627739365464,0.30103036169606057,-8.157706174875633,-8.458736536571694,0.5,0.25,0.014422536316068914,0.013587313869682732,False,0
2.5,RANDOM,25043009,2,7.713957786273344e-36,2.431611788689734,-6.02712474788196,-8.458736536571694,0.0,0.0,0.0,3.856978893136672e-36,False,0
2.5,RANDOM,25043010,2,1.2490830866899753e-07,5.432641193668202,-3.0260953429034925,-8.458736536571694,0.0,0.0,1.034955855063882e-07,6.245415433449876e-08,False,0
2.5,RANDOM,25043011,2,7.071417679934793e-37,2.6089973919300133,-5.84973914464168,-8.458736536571694,0.0,0.0,0.0,3.5357088399673963e-37,False,0
2.5,REAL,,4,0.9550495932370935,0.007835956168689151,-8.450900580403005,-8.458736536571694,1.0,1.0,1.0,0.23876239830927337,False,
2.5,EN2,,4,0.9550495932370935,0.007835956168689151,-8.450900580403005,-8.458736536571694,1.0,1.0,1.0,0.23876239830927337,False,4
2.5,CHEM_EXCITATION,,4,0.8878925030574525,0.052850214245793836,-8.4058863223259,-8.458736536571694,0.25,0.25,0.9711770983278417,0.22197312576436312,False,1
2.5,RANDOM,25043000,4,2.8913603012591135e-07,0.5242935316251955,-7.934443004946498,-8.458736536571694,0.0,0.0,1.17328606056487e-07,7.228400753147784e-08,False,0
2.5,RANDOM,25043001,4,1.9633586128182253e-06,2.6194064203057748,-5.839330116265919,-8.458736536571694,0.0,0.0,6.862507155292583e-07,4.908396532045563e-07,False,0
2.5,RANDOM,25043002,4,2.897306304094918e-07,2.360868363415995,-6.097868173155699,-8.458736536571694,0.0,0.0,2.348984950885147e-07,7.243265760237294e-08,False,0
2.5,RANDOM,25043003,4,1.1240547703931577e-40,2.5230442897805156,-5.935692246791178,-8.458736536571694,0.0,0.0,0.0,2.810136925982894e-41,False,0
2.5,RANDOM,25043004,4,0.026900845566649498,0.46899051086458066,-7.989746025707113,-8.458736536571694,0.25,0.25,0.022036154594979,0.0067252113916623744,False,1
2.5,RANDOM,25043005,4,9.43772255347478e-33,2.198992609038047,-6.259743927533647,-8.458736536571694,0.0,0.0,0.0,2.359430638368695e-33,False,0
2.5,RANDOM,25043006,4,1.1738772845675755e-05,0.20841489921467193,-8.250321637357022,-8.458736536571694,0.0,0.0,4.759754233895863e-06,2.9346932114189388e-06,False,0
2.5,RANDOM,25043007,4,5.946002835429819e-10,2.585668141278391,-5.873068395293303,-8.458736536571694,0.0,0.0,2.412829755406773e-10,1.4865007088574547e-10,False,0
2.5,RANDOM,25043008,4,0.02718312029880012,0.3010160207211232,-8.15772051585057,-8.458736536571694,0.25,0.25,0.014130116826306665,0.00679578007470003,False,1
2.5,RANDOM,25043009,4,1.8664793743870954e-35,2.431584988866611,-6.027151547705083,-8.458736536571694,0.0,0.0,0.0,4.6661984359677384e-36,False,0
2.5,RANDOM,25043010,4,1.2490830866899753e-07,5.432641193668202,-3.0260953429034925,-8.458736536571694,0.0,0.0,1.0137316265898375e-07,3.122707716724938e-08,False,0
2.5,RANDOM,25043011,4,4.255159914312338e-06,2.3676917234076074,-6.091044813164086,-8.458736536571694,0.0,0.0,1.4873028473116346e-06,1.0637899785780845e-06,False,0
2.5,REAL,,8,0.9754262179639345,0.0026727585695720535,-8.456063778002122,-8.458736536571694,0.5,1.0,0.9934462115462374,0.12192827724549181,False,
2.5,EN2,,8,0.9754262179639345,0.0026727585695720535,-8.456063778002122,-8.458736536571694,0.5,1.0,0.9934462115462374,0.12192827724549181,False,8
2.5,CHEM_EXCITATION,,8,0.8881688344128527,0.05285021424579206,-8.405886322325902,-8.458736536571694,0.125,0.25,0.9587260268274516,0.11102110430160658,False,1
2.5,RANDOM,25043000,8,0.011962311149942843,0.14674126019266964,-8.311995276379024,-8.458736536571694,0.0,0.0,0.003722730940934524,0.0014952888937428553,False,0
2.5,RANDOM,25043001,8,4.279050316598697e-06,0.5242011641594875,-7.934535372412206,-8.458736536571694,0.0,0.0,1.3806875190580704e-06,5.348812895748372e-07,False,0
2.5,RANDOM,25043002,8,1.196193945369637e-05,2.331729198456057,-6.127007338115637,-8.458736536571694,0.0,0.0,3.849271054847957e-06,1.4952424317120464e-06,False,0
2.5,RANDOM,25043003,8,0.863975237201608,0.052846139208055476,-8.405890397363638,-8.458736536571694,0.125,0.25,0.3159265828714715,0.107996904650201,False,1
2.5,RANDOM,25043004,8,0.026900845566649498,0.46899051086458066,-7.989746025707113,-8.458736536571694,0.125,0.25,0.02175205317430332,0.0033626056958311872,False,1
2.5,RANDOM,25043005,8,1.1805113983844952e-05,2.1989926090380454,-6.259743927533648,-8.458736536571694,0.0,0.0,3.372027753737927e-06,1.475639247980619e-06,False,0
2.5,RANDOM,25043006,8,1.4680250024686134e-05,0.20841489921467193,-8.250321637357022,-8.458736536571694,0.0,0.0,5.483879229727534e-06,1.8350312530857667e-06,False,0
2.5,RANDOM,25043007,8,5.946002835429819e-10,2.297743695805525,-6.160992840766169,-8.458736536571694,0.0,0.0,2.381722315204125e-10,7.432503544287273e-11,False,0
2.5,RANDOM,25043008,8,0.02718312029880012,0.3010160207211232,-8.15772051585057,-8.458736536571694,0.125,0.25,0.013947944104320872,0.003397890037350015,False,1
2.5,RANDOM,25043009,8,1.1672208823286824e-05,2.3317291984560606,-6.127007338115633,-8.458736536571694,0.0,0.0,3.3308385200426938e-06,1.459026102910853e-06,False,0
2.5,RANDOM,25043010,8,0.0002783160697096048,0.31367080445827966,-8.145065732113414,-8.458736536571694,0.0,0.0,7.94592060463724e-05,3.47895087137006e-05,False,0
2.5,RANDOM,25043011,8,1.1017851716279764e-05,2.2553322070761164,-6.203404329495577,-8.458736536571694,0.0,0.0,3.177228748021915e-06,1.3772314645349705e-06,False,0
2.5,REAL,,12,0.9754729067992275,0.0025947231363883105,-8.456141813435305,-8.458736536571694,0.3333333333333333,1.0,0.9932662240503837,0.08128940889993562,False,
2.5,EN2,,12,0.9754729067992275,0.0025947231363883105,-8.456141813435305,-8.458736536571694,0.3333333333333333,1.0,0.9932662240503837,0.08128940889993562,False,12
2.5,CHEM_EXCITATION,,12,0.8884451955916717,0.052850214245790283,-8.405886322325903,-8.458736536571694,0.08333333333333333,0.25,0.9586086913949612,0.07403709963263931,False,1
2.5,RANDOM,25043000,12,0.8759307759220469,0.0528486182343304,-8.405887918337363,-8.458736536571694,0.08333333333333333,0.25,0.25979741588284755,0.07299423132683724,False,1
2.5,RANDOM,25043001,12,4.404330933064796e-06,0.5242011641594875,-7.934535372412206,-8.458736536571694,0.0,0.0,1.4106203061946942e-06,3.670275777553997e-07,False,0
2.5,RANDOM,25043002,12,1.196231176149347e-05,2.331729198456057,-6.127007338115637,-8.458736536571694,0.0,0.0,3.848622162613877e-06,9.968593134577892e-07,False,1
2.5,RANDOM,25043003,12,0.8639752377962082,0.0528461392080537,-8.40589039736364,-8.458736536571694,0.08333333333333333,0.25,0.31586595786907234,0.07199793648301735,False,1
2.5,RANDOM,25043004,12,0.026901828961348618,0.46898674519578787,-7.989749791375906,-8.458736536571694,0.08333333333333333,0.25,0.0217481133752812,0.002241819080112385,False,1
2.5,RANDOM,25043005,12,1.1807985221831866e-05,0.524286588918935,-7.934449947652759,-8.458736536571694,0.0,0.0,3.3720729699147883e-06,9.839987684859888e-07,False,1
2.5,RANDOM,25043006,12,1.6008049577362472e-05,0.2083611364966611,-8.250375400075033,-8.458736536571694,0.0,0.0,5.790252978954599e-06,1.3340041314468727e-06,False,1
2.5,RANDOM,25043007,12,5.961563732845209e-07,0.5242904455316557,-7.934446091040038,-8.458736536571694,0.0,0.0,1.3822212453319224e-07,4.967969777371008e-08,False,0
2.5,RANDOM,25043008,12,0.027195081643653533,0.30101601267400646,-8.157720523897687,-8.458736536571694,0.08333333333333333,0.25,0.0139478609597666,0.0022662568036377942,False,2
2.5,RANDOM,25043009,12,1.1672208823286824e-05,0.20841489921467193,-8.250321637357022,-8.458736536571694,0.0,0.0,3.3301993444786008e-06,9.726840686072354e-07,False,1
2.5,RANDOM,25043010,12,0.012240344950085219,0.14596827034463544,-8.312768266227058,-8.458736536571694,0.0,0.0,0.002679400006213109,0.0010200287458404348,False,0
2.5,RANDOM,25043011,12,1.1017851716279764e-05,2.2294143264816064,-6.229322210090087,-8.458736536571694,0.0,0.0,3.1766190496036187e-06,9.181543096899803e-07,False,0
2.5,REAL,,16,0.9754873000734142,0.002547034378650892,-8.456189502193043,-8.458736536571694,0.25,1.0,0.993260208644894,0.06096795625458839,False,
2.5,EN2,,16,0.9754847747811326,0.0025456089295072815,-8.456190927642186,-8.458736536571694,0.25,1.0,0.9932596777739425,0.06096779842382079,False,15
2.5,CHEM_EXCITATION,,16,0.8884458898503407,0.05285021424579206,-8.405886322325902,-8.458736536571694,0.0625,0.25,0.958600191346995,0.05552786811564629,False,1
2.5,RANDOM,25043000,16,0.8759309008303556,0.0528486182343304,-8.405887918337363,-8.458736536571694,0.0625,0.25,0.25979510164896413,0.05474568130189723,False,1
2.5,RANDOM,25043001,16,4.4140686349750494e-06,0.5061109046362402,-7.952625631935454,-8.458736536571694,0.0,0.0,1.412656126134292e-06,2.758792896859406e-07,False,0
2.5,RANDOM,25043002,16,1.621806627608926e-05,0.524293531625192,-7.934443004946502,-8.458736536571694,0.0,0.0,4.682527923318736e-06,1.0136291422555788e-06,False,2
2.5,RANDOM,25043003,16,0.8639753043602306,0.052846139198727826,-8.405890397372966,-8.458736536571694,0.0625,0.25,0.3158631258838594,0.053998456522514414,False,1
2.5,RANDOM,25043004,16,0.02690182896134862,0.46898674519579053,-7.989749791375903,-8.458736536571694,0.0625,0.25,0.021747917446860436,0.0016813643100842888,False,1
2.5,RANDOM,25043005,16,0.011980589819697502,0.14669121205776392,-8.31204532451393,-8.458736536571694,0.0,0.0,0.0024672400135768487,0.0007487868637310939,False,1
2.5,RANDOM,25043006,16,1.6008049577362472e-05,0.15076785134389326,-8.3079686852278,-8.458736536571694,0.0,0.0,5.790200814654072e-06,1.0005030985851545e-06,False,2
2.5,RANDOM,25043007,16,5.961563732845209e-07,0.5242904454957671,-7.934446091075927,-8.458736536571694,0.0,0.0,1.3822087929218639e-07,3.725977333028256e-08,False,0
2.5,RANDOM,25043008,16,0.027195081643653533,0.30101601267400646,-8.157720523897687,-8.458736536571694,0.0625,0.25,0.013947735303700543,0.0016996926027283458,False,2
2.5,RANDOM,25043009,16,1.2258405202174614e-05,0.2084148992146755,-8.250321637357018,-8.458736536571694,0.0,0.0,3.4534859771721187e-06,7.661503251359134e-07,False,1
2.5,RANDOM,25043010,16,0.012242308308698036,0.1459681665292969,-8.312768370042397,-8.458736536571694,0.0,0.0,0.0026797605965581794,0.0007651442692936273,False,0
2.5,RANDOM,25043011,16,1.1017851716279764e-05,2.2294143264816064,-6.229322210090087,-8.458736536571694,0.0,0.0,3.1765904314911867e-06,6.886157322674852e-07,False,1
3.0,REAL,,2,0.750804959425745,0.05458516768128696,-8.273435202741112,-8.328020370422399,1.0,0.3333333333333333,0.964443342362407,0.3754024797128725,False,
3.0,EN2,,2,0.750804959425745,0.05458516768128696,-8.273435202741112,-8.328020370422399,1.0,0.3333333333333333,0.964443342362407,0.3754024797128725,False,2
3.0,CHEM_EXCITATION,,2,0.743900233060951,0.08801325928518011,-8.240007111137219,-8.328020370422399,1.0,0.3333333333333333,0.9599493015887504,0.3719501165304755,False,1
3.0,RANDOM,25043000,2,6.6729843912352e-39,5.687111182530236,-2.640909187892163,-8.328020370422399,0.0,0.0,0.0,3.3364921956176e-39,False,0
3.0,RANDOM,25043001,2,1.3992619969101043e-34,5.4944749625106315,-2.8335454079117675,-8.328020370422399,0.0,0.0,0.0,6.996309984550521e-35,False,0
3.0,RANDOM,25043002,2,9.262699143864034e-07,2.320765010930028,-6.007255359492371,-8.328020370422399,0.0,0.0,9.373820780698976e-07,4.631349571932017e-07,False,0
3.0,RANDOM,25043003,2,2.785389345844952e-39,5.738395023513393,-2.5896253469090063,-8.328020370422399,0.0,0.0,0.0,1.392694672922476e-39,False,0
3.0,RANDOM,25043004,2,0.056051651625396874,0.41513405785724977,-7.912886312565149,-8.328020370422399,0.5,0.16666666666666666,0.057839269673089624,0.028025825812698437,False,0
3.0,RANDOM,25043005,2,5.585415556463932e-35,2.4534354517391748,-5.874584918683224,-8.328020370422399,0.0,0.0,0.0,2.792707778231966e-35,False,0
3.0,RANDOM,25043006,2,5.9657845939063795e-30,0.22083846796800088,-8.107181902454398,-8.328020370422399,0.0,0.0,0.0,2.9828922969531898e-30,False,0
3.0,RANDOM,25043007,2,2.7934901277221352e-39,2.542991250959794,-5.785029119462605,-8.328020370422399,0.0,0.0,0.0,1.3967450638610676e-39,False,0
3.0,RANDOM,25043008,2,0.05789060324411418,0.254526470445553,-8.073493899976846,-8.328020370422399,0.5,0.16666666666666666,0.03835638410367484,0.02894530162205709,False,0
3.0,RANDOM,25043009,2,1.4023872925034268e-35,2.3857351890866454,-5.942285181335754,-8.328020370422399,0.0,0.0,0.0,7.011936462517134e-36,False,0
3.0,RANDOM,25043010,2,2.3181499892376747e-07,5.494474962510633,-2.833545407911766,-8.328020370422399,0.0,0.0,2.3459595272718486e-07,1.1590749946188373e-07,False,0
3.0,RANDOM,25043011,2,1.562242948244873e-37,2.5558259703968584,-5.7721944000255405,-8.328020370422399,0.0,0.0,0.0,7.811214741224365e-38,False,0
3.0,REAL,,4,0.8629027944242658,0.023402234525798704,-8.3046181358966,-8.328020370422399,1.0,0.6666666666666666,0.9662595255555477,0.21572569860606644,False,
3.0,EN2,,4,0.8629027944242658,0.023402234525798704,-8.3046181358966,-8.328020370422399,1.0,0.6666666666666666,0.9662595255555477,0.21572569860606644,False,4
3.0,CHEM_EXCITATION,,4,0.7681200790052365,0.08801325928517656,-8.240007111137222,-8.328020370422399,0.5,0.3333333333333333,0.9226438485637777,0.19203001975130912,False,1
3.0,RANDOM,25043000,4,9.262699143864011e-07,0.49093541740989366,-7.837084953012505,-8.328020370422399,0.0,0.0,4.4475097142378613e-07,2.3156747859660028e-07,False,0
3.0,RANDOM,25043001,4,2.7341261358936725e-06,2.5767295299871744,-5.7512908404352245,-8.328020370422399,0.0,0.0,1.1307833231594997e-06,6.835315339734181e-07,False,0
3.0,RANDOM,25043002,4,9.329064251498062e-07,2.3207321209980476,-6.007288249424351,-8.328020370422399,0.0,0.0,8.92688480205635e-07,2.3322660628745154e-07,False,0
3.0,RANDOM,25043003,4,2.7855353106229618e-39,2.459345307781817,-5.868675062640582,-8.328020370422399,0.0,0.0,0.0,6.963838276557404e-40,False,0
3.0,RANDOM,25043004,4,0.05605345566559948,0.41512630280102325,-7.912894067621376,-8.328020370422399,0.25,0.16666666666666666,0.05488578875695223,0.01401336391639987,False,1
3.0,RANDOM,25043005,4,1.238180579966281e-32,2.2364481491089263,-6.091572221313473,-8.328020370422399,0.0,0.0,0.0,3.095451449915703e-33,False,0
3.0,RANDOM,25043006,4,1.2711268797259972e-05,0.22083846796800088,-8.107181902454398,-8.328020370422399,0.0,0.0,6.0957728242909616e-06,3.177817199314993e-06,False,0
3.0,RANDOM,25043007,4,6.636510763402827e-09,2.542991250959794,-5.785029119462605,-8.328020370422399,0.0,0.0,3.1865373580628008e-09,1.6591276908507068e-09,False,0
