seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap
25042000,dephasing,4,59,1.9787294107422513,0.09163904430626355,2.9249790821383e-14,0.2266393480780604,-0.22663934807803116,3.362093490207556,3.5851612239893287,-0.22306773378177258,1.9240120148203559,18.016463917635164,-16.09245190281481,0.0025487917373763214,5.4042832743905755e-05,0.0024947489046324156,1319.0930592345817,66339.25429072954,-65020.16123149496,754.8721955607475,333373.7889538521,-332618.9167582913,1.0880185641326534e-13,0.17924586675778986,3.594902153736257e-13,3.1887490739112927,-0.2463127148270563,1.2225372420285303,0.0007070622803589388,-0.49024369927438594,-3.514884175495851,0.0007353546339738393
25042000,dephasing,3,60,2.8428147436945483,-0.37654043188966524,2.8464870374007954e-14,0.2373336285935556,-0.23733362859352714,3.8573431113216525,3.365689922904754,0.4916531884168984,0.39631167775095943,15.149507804652016,-14.753196126901056,0.0011346671766581107,6.607457011931217e-05,0.0010685926065387985,3399.5370542774745,50937.749830642264,-47538.21277636479,349.27570472092106,229278.94615577895,-228929.67045105802,1.7763568394002505e-15,0.3367168123385862,1.2934098236883074e-14,1.35492531231478,0.2476056447568773,-1.005569510457393,-0.0007070622803595494,0.43644894616663654,-1.57480406577222,-0.0007078307312691767
25042000,dephasing,2,61,2.8439494108712084,0.30490189758471686,2.8833711160629646e-14,0.23455104929924603,-0.2345510492992172,3.857381442921994,3.5239052246396976,0.33347621828229634,0.8797503615963487,11.144082581039214,-10.264332219442865,0.0011346671766589989,7.6569405675464e-05,0.0010580977709835349,3399.5708365161,46022.366159868245,-42622.79532335215,775.3378080317377,145542.23691212793,-144766.8991040962,2.6645352591003757e-15,0.2614689625728097,2.886579864025407e-15,2.7503056694021897,0.007439895846174327,0.4781219139808941,1.3665384548500192e-05,-0.15279416086979092,2.948603700980451,-7.580504963078383e-06
25042000,dephasing,1,62,2.87344508633917,-0.31508147386664376,2.915618388968716e-14,0.23587481486494538,-0.23587481486491624,3.8425399828299867,3.3616524129427106,0.4808875698872761,0.4069452174799498,12.079620931425527,-11.672675713945578,0.0011073364075628866,4.4572462208458674e-05,0.001062763945354428,3470.0746372883664,75419.93972019697,-71949.8650829086,367.4991761316572,271010.85138467257,-270643.3522085409,2.5757174171303632e-14,0.0828849176238804,1.176836406102666e-14,7.716061189855807,-0.007436846802482577,-0.4664829595003063,-1.3665384548278148e-05,0.11541158269481211,3.758616222893627,3.765286896884046e-05
25042000,dephasing,0,63,2.874552422746733,0.18871847023623955,2.94762177011956e-14,0.22806341751535006,-0.22806341751532058,3.842572216342945,3.4450964602403134,0.39747575610263164,0.8671059923641635,21.465357646599706,-20.598251654235543,0.0011073364075633307,0.00011521202577569056,0.0009921243817876402,3470.1037463388748,29902.229711225333,-26432.125964886458,783.0556156572247,186311.78040729184,-185528.72479163462,2.842170943040401e-14,0.18545493373363353,4.9960036108132044e-15,2.7673821859941974,3.22335129583351e-05,0.46016077488421375,4.440892098500626e-16,-0.08341181378464446,-8.925575940289965,-7.06395635667878e-05
25042000,transverse,31,32,0.04659378773055864,0.07724022316920248,1.3455241925693307e-13,0.3089539377874806,-0.30895393778734603,7.229616010568848,7.262672399731757,-0.033056389162909205,58.301808506712945,31.380524441406585,26.92128406530636,0.002006600278621831,1.2455165366017512e-05,0.0019941451132558137,3602.9178743732045,583105.2568396342,-579502.3389652609,29055.018644149528,2519478.747911669,-2490423.7292675194,5.5067062021407764e-14,0.018805773021594696,5.897504706808832e-13,13.468568863321433,-0.0394111325338633,-4.7207105659682185,7.979727989493313e-17,-0.6338116573632133,-5.181241437455192,6.327751695355682e-05
25042000,transverse,30,33,0.048600388009180644,0.1783224940845633,1.3528109866602998e-13,0.28964618978061984,-0.28964618978048456,7.269027143102711,6.668271874902407,0.6007552682003041,63.02251907268116,30.919993569919612,32.10252550276155,0.0020066002786217514,7.573268231949454e-05,0.0019308675963022569,3622.5586234322154,88050.12143595911,-84427.5628125269,31407.61004776131,408278.072595884,-376870.4625481227,4.796163466380676e-14,0.5435261571691044,4.902744876744691e-13,24.594864993692365,0.013586239435154468,-6.8536736079715155,1.8102773265363942e-05,0.47424773881337723,-9.128261231130153,-9.630499221624164e-06
25042000,transverse,29,34,0.07081255002358793,0.12307328643041221,2.4737741716700065e-13,0.2816765175526573,-0.28167651755240997,7.281265796766266,6.995194348829503,0.286071447936763,81.45057685459241,25.910287452115362,55.54028940247705,0.0019703947320909437,8.354365429899535e-05,0.0018868510777919484,3695.333568538082,83731.00754958983,-80035.67398105175,41337.1876853115,310140.7003263795,-268803.512641068,2.6645352591003757e-14,0.14736627776431455,1.2789769243681803e-13,0.4310422360965198,-0.016372644845718654,6.472118180008863,-1.8102773265327513e-05,-0.23724466350628237,12.53064822699158,0.00010012120960990571
25042000,transverse,28,35,0.07278294475567904,0.1666843876215432,2.4831068617500395e-13,0.29156049597862577,-0.29156049597837747,7.326249740121257,6.880372785435471,0.4458769546857866,86.93439827648595,33.01764142827656,53.91675684820939,0.001970394732090791,0.0003278025920289626,0.0016425921400618285,3718.1634830841,20989.37882964502,-17271.21534656092,44120.295725841504,100724.16213645841,-56603.86641061691,1.865174681370263e-14,0.40035939619182415,1.1368683772161603e-13,11.315373425128158,0.004892390528356216,45.97032872573091,-0.00043188306742333177,0.15785238672557433,47.0582384127525,-0.0005132446304316612
25042000,transverse,27,36,0.2619864687735263,-0.751304197451854,8.568103756351104e-15,0.35077061057824765,-0.3507706105782391,7.3614489024195375,7.071471214435876,0.2899776879836615,0.47756224691767235,42.300814778480955,-41.823252531563284,0.002834160866937302,0.00040933840374227093,0.002424822463195031,2597.3998118090553,17275.367152914976,-14677.967341105921,168.50216672201236,103339.47265088408,-103170.97048416207,1.1546319456101628e-14,0.5412844033913258,1.176836406102666e-14,9.035731511001366,0.062460089250351736,-43.25585427921694,0.00043188306742325544,0.20506229869108594,-57.7565366536242,0.0004174718956811256
25042000,transverse,26,37,0.26482062964046393,-0.585737424372401,7.45549517301085e-15,0.327498240919453,-0.32749824091944557,7.271727886217114,7.54777406231775,-0.2760461761006354,0.5324347757832716,22.58262337987082,-22.05018860408755,0.002834160866937302,0.0004620518719713196,0.0023721089949659824,2565.742816876591,16335.3392122741,-13769.59639539751,187.8632868001738,48874.64968710822,-48686.78640030805,9.769962616701378e-15,0.2903737732786764,3.530509218307998e-14,9.958149158186878,-0.052904969679820724,0.1531628537908345,-0.00016599331143438145,-0.4863029924440996,7.141259455306702,-0.00022527300699143327
25042000,transverse,25,38,0.2812054412565679,-0.46029967445888076,1.1763312234236556e-14,0.3392408572027285,-0.33924085720271674,7.287816809374333,7.157280864671066,0.1305359447032668,0.2809815970672018,16.84062518429242,-16.559643587225217,0.003166147489806065,0.0003962059490862646,0.0027699415407198003,2301.7932148892824,18064.546686331396,-15762.753471442113,88.7455805428738,42504.72569412573,-42415.98011358285,3.375077994860476e-14,0.6381499627564349,6.6058269965196814e-15,5.764894968857117,0.05278440684701469,-0.28242880682115945,0.00016599331143452023,0.3793827859223513,11.092146368491782,9.690160919173518e-06
25042000,transverse,24,39,0.2843715887463743,-0.5475178260577758,1.1631361516497216e-14,0.2878575965145588,-0.2878575965145471,7.198336918837524,7.419984425175057,-0.2216475063375336,0.594386031993451,33.8477773393399,-33.25339130734645,0.0031661474898057873,1.775372517051621e-05,0.003148393764635271,2273.5317738716817,417939.57909732097,-415666.0473234493,187.73163091966725,1906516.9148585922,-1906329.1832276725,7.105427357601002e-15,0.15356975139282003,1.354472090042691e-14,9.739004869451822,-0.08572423288956887,-20.45588541292168,-0.0014432662975493865,-0.3503482692879327,-33.724328979375855,-0.0011886471704202206
25042000,transverse,23,40,0.6293356210701317,0.16502413161883028,4.2283513600182835e-14,0.30293764161389497,-0.30293764161385267,7.280305494079853,7.153439912882321,0.12686558119753144,41.81956129276306,24.318042361479034,17.50151893128403,0.006052680084904283,0.00014853975551309961,0.005904140329391183,1202.8234421702439,48158.41986660241,-46955.596424432166,6909.263451254156,163714.03249909377,-156804.7690478396,1.7763568394002505e-15,0.06638146260923694,6.536993168992922e-13,2.530804770378772,0.03890884166442099,22.72307722577108,0.0014432662975492477,0.21582336711769878,29.439050336741396,0.0017842538466343871
25042000,transverse,22,41,0.6353883011550365,0.6326899225480247,4.240791961672674e-14,0.41398553514983577,-0.41398553514979336,7.284456385993341,7.240724451496142,0.04373193449719892,37.598582101990516,28.220253605558803,9.378328496431713,0.006052680084904283,0.0009613008840259618,0.005091379200878321,1203.5092362078042,7532.214493730344,-6328.70525752254,6211.889869375956,29356.31712661221,-23144.427257236257,2.6645352591003757e-15,0.02703063457559285,8.810729923425242e-13,7.458766365526497,0.007640471217845501,0.021018118214172432,-0.00017289596628439208,-0.10175206426734196,-2.6547122736281032,-0.0009822615454151418
25042000,transverse,21,42,0.6523641195267388,0.34473424651455187,4.433857730435079e-14,0.31624765880953465,-0.3162476588094903,7.273326335471138,7.109223919139588,0.16410241633155032,33.33556667478962,26.771004065954013,6.564562608835605,0.006398472017473067,0.00015533085427732463,0.006243141163195742,1136.7286307745042,45768.26640280314,-44631.53777202864,5209.926148579884,172348.2703452953,-167138.34419671542,1.7763568394002505e-15,0.09518661232629366,5.755396159656812e-13,13.202111028971608,-0.007094695685061048,-3.7494246677311196,0.00017289596628422554,0.0929079822967469,-2.976153128280963,0.0005476696281954407
25042000,transverse,20,43,0.6587625915442124,0.271925888444691,4.558234365188317e-14,0.3027630752852092,-0.3027630752851636,7.276385676319057,7.177728742746649,0.0986569335724079,36.571400583050966,26.868297605249545,9.703102977801422,0.0063984720174734,9.890814835111783e-05,0.006299563869122282,1137.2067669356354,72569.64024102599,-71432.43347409036,5715.645935963961,271648.9799189117,-265933.33398294775,4.440892098500626e-15,0.44999750274282135,4.973799150320701e-13,9.391424175152526,-0.019192737878285904,19.488574091120604,0.0005324679850725877,0.07538719759520784,17.163076844349142,0.0005291884995408946
25042000,transverse,19,44,1.0687765868124621,-0.2796673059394926,3.8323185155231215e-15,0.33802292193566574,-0.3380229219356619,7.317830492923548,7.435393437300698,-0.1175629443771502,0.8300863090711047,22.314596651002148,-21.484510341931042,0.005333536047328558,3.5926471361524825e-05,0.005297609575967033,1372.0410676869574,206961.4174595386,-205589.37639185166,155.63526742954616,621118.5180546228,-620962.8827871933,4.440892098500626e-15,0.07435815930971934,2.1760371282653068e-14,2.0497852109304553,0.03337732377824931,-17.90562870491925,-0.0005324679850724212,-0.20721803369979508,-18.361392220433892,-0.00040820445376218983
