seed,pair_rank,group,partner_group,sign,energy,partner_energy,dim_p,family,basis,pvp_fro,pvq_fro,pvq_fro_sq,gap_pq,sigma_fro,sigma_trace_abs,discovery_prominence
25042001,4,1,30,-,-3.384229799690455,3.3842297996904556,8,transverse,REAL,0.5876888154564446,4.559027532880169,20.784732045559437,0.015165606001127596,30.941263110740277,86.4232976431795,0.17102702157231045
25042001,4,1,30,-,-3.384229799690455,3.3842297996904556,8,transverse,NULL,0.7467530045080601,4.422233459025572,19.556148766125272,0.015165606001127596,76.01111649305403,77.60021355492381,0.17102702157231045
25042001,4,30,1,+,3.3842297996904556,-3.384229799690455,8,dephasing,REAL,0.11870450750596445,4.4730920171993915,20.00855219433292,0.015165606001127152,61.868245327685884,174.48487247975697,0.138922371103193
25042001,4,30,1,+,3.3842297996904556,-3.384229799690455,8,dephasing,NULL,0.7152553998334586,4.431850420541025,19.64129815004966,0.015165606001127152,51.5345920474298,71.46769017565202,0.138922371103193
25042001,4,30,1,+,3.3842297996904556,-3.384229799690455,8,transverse,REAL,0.587688815456468,4.559027532880158,20.78473204555934,0.015165606001127152,30.941263110741783,86.42329764318353,0.138922371103193
25042001,4,30,1,+,3.3842297996904556,-3.384229799690455,8,transverse,NULL,0.6856255980491416,4.518692335122392,20.418580419493853,0.015165606001127152,60.66691810907307,86.91470534122426,0.138922371103193
25042001,5,2,29,-,-3.217664522712652,3.217664522712653,8,dephasing,REAL,0.12464584157892991,4.472930400600058,20.007106368612195,0.11071710418354952,4.490434249457696,10.76685083964528,0.1396026882935279
25042001,5,2,29,-,-3.217664522712652,3.217664522712653,8,dephasing,NULL,0.7869130666739008,4.379489708629381,19.179930107990664,0.11071710418354952,42.002481880771455,56.69349053204644,0.1396026882935279
25042001,5,2,29,-,-3.217664522712652,3.217664522712653,8,transverse,REAL,0.7126198499623713,4.5411764047228536,20.622283138811582,0.11071710418354952,3.8256313217078417,10.43776541611589,0.1396026882935279
25042001,5,2,29,-,-3.217664522712652,3.217664522712653,8,transverse,NULL,0.8704758167352191,4.56153862466376,20.80763462429935,0.11071710418354952,43.63098482137132,54.49935386294878,0.1396026882935279
25042001,5,29,2,+,3.217664522712653,-3.217664522712652,8,dephasing,REAL,0.12464584157893814,4.472930400600057,20.007106368612185,0.11071710418355041,4.490434249457652,10.766850839645116,0.06250393891029749
25042001,5,29,2,+,3.217664522712653,-3.217664522712652,8,dephasing,NULL,0.9504265727283249,4.505086874424156,20.295807746108807,0.11071710418355041,35.984954846719866,48.2193000063689,0.06250393891029749
25042001,5,29,2,+,3.217664522712653,-3.217664522712652,8,transverse,REAL,0.712619849962375,4.541176404722856,20.622283138811607,0.11071710418355041,3.8256313217077675,10.437765416115678,0.06250393891029749
25042001,5,29,2,+,3.217664522712653,-3.217664522712652,8,transverse,NULL,0.7650369170452119,4.496084218365094,20.214773298631656,0.11071710418355041,31.436192385386768,47.967711177128166,0.06250393891029749
25042002,1,26,37,-,-1.3200229054206059,1.3200229054206054,4,dephasing,REAL,0.14403640722406325,3.185330809581436,10.146332366468727,0.0002143985670317594,10.500191199528638,21.00038239309817,0.3175018011961466
25042002,1,26,37,-,-1.3200229054206059,1.3200229054206054,4,dephasing,NULL,0.43605051668698436,3.246475168583316,10.53960102022807,0.0002143985670317594,9.46726985167133,5.1729782968887115,0.3175018011961466
25042002,1,26,37,-,-1.3200229054206059,1.3200229054206054,4,transverse,REAL,0.6424719817260703,2.0015071410040726,4.0060308354902965,0.0002143985670317594,7.069090372752338,14.123815786630681,0.3175018011961466
25042002,1,26,37,-,-1.3200229054206059,1.3200229054206054,4,transverse,NULL,0.19600937921004416,2.0411764602634603,4.166401341933669,0.0002143985670317594,5.5183898994681115,5.505058499178424,0.3175018011961466
25042002,1,37,26,+,1.3200229054206054,-1.3200229054206059,4,dephasing,REAL,0.14403640722406194,3.1853308095814286,10.146332366468679,0.0002143985670317594,10.5001911995207,21.00038239308229,0.20164076298171155
25042002,1,37,26,+,1.3200229054206054,-1.3200229054206059,4,dephasing,NULL,0.39542682131756934,3.1104241343843135,9.674738295760406,0.0002143985670317594,12.14680141629501,2.7260746246763707,0.20164076298171155
25042002,1,37,26,+,1.3200229054206054,-1.3200229054206059,4,transverse,REAL,0.6424719817258541,2.0015071410041294,4.006030835490524,0.0002143985670317594,7.069090372773904,14.123815786671262,0.20164076298171155
25042002,1,37,26,+,1.3200229054206054,-1.3200229054206059,4,transverse,NULL,0.33929719707649036,2.0766767661622536,4.312586391118115,0.0002143985670317594,4.374677814528736,2.9629964438905088,0.20164076298171155
