version,seed,family,target_group,partner_target_group,path,bar_path,X5_norm,partner_norm,anti_pair_residual,same_pair_residual,pair_sum_norm
v32.26,25042000,transverse,35,28,17-63-50-32,46-0-13-31,3.3735939138927407e-07,3.373593913931306e-07,1.8133932124014897e-10,1.999999999988568,6.117652304922006e-17
v32.26,25042000,transverse,35,28,25-50-1-32,38-13-62-31,1.5639778127849614e-07,1.563977812878301e-07,1.6847359401227366e-10,1.9999999999403189,2.6348896309106258e-17
v32.26,25042000,transverse,35,28,33-2-23-26,30-61-40-37,0.0004180923150525375,0.0004180923150517965,5.996792290921172e-11,1.9999999999982279,2.5072127718004427e-14
v32.26,25042000,transverse,35,28,5-20-52-60,58-43-11-3,4.309793076547015e-08,4.30979307577782e-08,6.375529736575859e-10,1.999999999821524,2.747721391801425e-17
v32.26,25042000,transverse,35,28,0-37-28-54,63-26-35-9,2.0412014711939087e-06,2.0412014709937777e-06,6.62608626884384e-10,1.9999999999019547,1.3525177040221804e-15
v32.26,25042000,transverse,35,28,5-54-32-22,58-9-31-41,4.626686479388544e-05,4.6266864793935024e-05,1.0175711727549272e-11,1.9999999999989284,4.707982786805811e-16
v32.26,25042000,transverse,35,28,50-43-47-18,13-20-16-45,1.8858777825228092e-10,1.8858777822244196e-10,2.233783813940012e-09,1.999999999841777,4.2126432656685337e-19
v32.26,25042000,transverse,35,28,0-11-37-49,63-52-26-14,6.92660282677643e-08,6.926602826163146e-08,4.408310278535499e-10,1.9999999999114597,3.053461443661158e-17
v32.26,25042000,transverse,35,28,41-9-61-4,22-54-2-59,1.715652498163433e-08,1.7156524986204692e-08,2.001934126999212e-09,1.9999999997336078,3.434623287059786e-17
v32.26,25042000,transverse,35,28,48-1-16-50,15-62-47-13,7.954178691506082e-12,7.954178690113305e-12,2.411026923452599e-08,1.9999999998248998,1.917773897917413e-19
v32.26,25042000,transverse,35,28,0-16-26-42,63-47-37-21,2.2886419117152966e-07,2.2886419118377265e-07,6.906415412411175e-10,1.9999999999465052,1.5806311773406253e-16
v32.26,25042000,transverse,35,28,36-38-16-42,27-25-47-21,4.9309869645859443e-08,4.930986964599637e-08,1.188773647189504e-10,1.999999999997223,5.861827358151012e-18
v32.26,25042000,transverse,35,28,21-20-44-8,42-43-19-55,1.3165961337367299e-06,1.3165961336514817e-06,2.365801584691433e-10,1.999999999935251,3.11480521959297e-16
v32.26,25042000,transverse,35,28,14-25-55-3,49-38-8-60,2.6139457249904547e-09,2.6139457250264383e-09,1.27969960485579e-09,1.999999999986234,3.3450653114308147e-18
v32.26,25042000,transverse,35,28,34-18-57-53,29-45-6-10,0.00459306330282063,0.004593063302804206,1.4278569368477772e-11,1.9999999999964237,6.5582372983134e-14
v32.26,25042000,transverse,35,28,50-38-3-43,13-25-60-20,5.171140928034227e-09,5.171140924354303e-09,2.2313156234726064e-09,1.999999999288373,1.1538447543901404e-17
v32.26,25042000,transverse,35,28,47-36-41-8,16-27-22-55,5.371013014749457e-07,5.371013014640631e-07,1.5931733354685024e-10,1.9999999999797382,8.55695471955313e-17
v32.26,25042000,transverse,35,28,42-10-62-4,21-53-1-59,5.049510014571854e-09,5.049510012740655e-09,4.2587487069764425e-09,1.9999999996373514,2.150459424542248e-17
v32.26,25042000,transverse,35,28,40-32-44-1,23-31-19-62,1.253601067501331e-05,1.2536010674789842e-05,4.490317738229768e-11,1.999999999982174,5.629067110064999e-16
v32.26,25042000,transverse,35,28,32-30-22-9,31-33-41-54,1.8887847646548366e-07,1.8887847645675263e-07,1.8531290184344724e-10,1.9999999999537743,3.5001618569588035e-17
v32.26,25042000,transverse,35,28,47-2-41-31,16-61-22-32,1.4162198415544359e-07,1.4162198415816696e-07,4.801990561508722e-10,1.99999999998077,6.800674312296554e-17
v32.26,25042000,transverse,35,28,33-37-50-61,30-26-13-2,2.01960926819473e-07,2.019609268258706e-07,1.1770913845490902e-10,1.9999999999683227,2.377264669822815e-17
v32.26,25042000,transverse,35,28,9-6-19-59,54-57-44-4,5.481155894431158e-12,5.481155902373385e-12,6.50205876051257e-09,1.9999999985509942,3.563879775276205e-20
v32.26,25042000,transverse,35,28,1-3-55-4,62-60-8-59,6.053607136230566e-11,6.053607119792876e-11,1.2451663191211552e-08,1.9999999972846452,7.537747715225771e-19
v32.26,25042000,transverse,35,28,37-39-59-59,26-24-4-4,3.657520040683376e-20,4.3449754098730085e-20,1.5015177996281779,1.0782562682257948,6.52405791687106e-20
v32.26,25042000,transverse,35,28,3-1-62-24,60-62-1-39,3.3993049691316526e-22,2.6976301025231735e-22,1.522004052388161,0.9711081931269628,5.173755938321588e-22
v32.26,25042000,transverse,35,28,42-45-3-24,21-18-60-39,8.950375107032741e-08,8.950375100287381e-08,2.4058831908662652e-09,1.99999999924636,2.153355702195792e-16
v32.26,25042000,transverse,35,28,58-21-16-59,5-42-47-4,1.250440769920876e-11,1.250440770746985e-11,5.443597430417517e-09,1.9999999993393456,6.806896166527587e-20
v32.26,25042000,transverse,35,28,43-2-6-11,20-61-57-52,3.2501809039810692e-09,3.2501809044436096e-09,1.2894324625039472e-09,1.9999999998576876,4.19088876720003e-18
v32.26,25042000,transverse,35,28,13-45-7-31,50-18-56-32,5.8033293917123e-07,5.803329391480374e-07,2.2495733080940087e-10,1.9999999999600357,1.305501489767343e-16
v32.26,25042000,transverse,35,28,60-49-31-63,3-14-32-0,7.50886410387155e-08,7.508864103843207e-08,1.922087072465103e-10,1.9999999999962257,1.4432690622948768e-17
v32.26,25042000,transverse,35,28,51-24-52-56,12-39-11-7,1.3223692231834148e-08,1.3223692232282688e-08,5.230386250097066e-09,1.9999999999660805,6.916501802724674e-17
v32.26,25042000,transverse,35,28,56-50-9-1,7-13-54-62,1.4002922498872032e-09,1.400292249591861e-09,4.575382662532761e-09,1.9999999997890856,6.4068728826129015e-18
v32.26,25042000,transverse,35,28,28-17-15-63,35-46-48-0,1.8353713696700755e-20,1.503035107332245e-20,1.4792901733386616,1.0737706154013642,2.715046831580063e-20
v32.26,25042000,transverse,35,28,18-45-43-63,45-18-20-0,7.26341752718122e-18,5.5696907730118114e-18,1.2969764695103678,1.2222355258159285,9.420481620983225e-18
v32.26,25042000,transverse,35,28,56-22-45-15,7-41-18-48,1.2059009029769241e-08,1.2059009035260736e-08,2.1857955156558157e-09,1.9999999995446147,2.635852787252588e-17
v32.26,25042000,transverse,35,28,57-6-37-58,6-57-26-5,6.165297498762607e-20,5.858259113999531e-20,1.4392521960329254,1.3169317166584014,8.873417964290385e-20
v32.26,25042000,transverse,35,28,1-42-45-21,62-21-18-42,9.069754947935523e-10,9.069754946814987e-10,3.3016284859697684e-09,1.9999999998764535,2.9944961296869176e-18
v32.26,25042000,transverse,35,28,51-19-37-1,12-44-26-62,2.389790980744554e-07,2.3897909807647463e-07,1.5110680202340607e-10,1.9999999999915505,3.6111367260773995e-17
v32.26,25042000,transverse,35,28,11-16-57-61,52-47-6-2,1.661641599536436e-11,1.6616416039229754e-11,4.587617748782623e-09,1.999999997360117,7.622976514272667e-20
v32.26,25042000,transverse,35,28,42-46-30-62,21-17-33-1,6.672878740083662e-08,6.672878740038677e-08,3.273359493180569e-10,1.999999999993258,2.1842730970695648e-17
v32.26,25042000,transverse,35,28,18-44-15-29,45-19-48-34,6.725686961149285e-11,6.725686960679124e-11,1.0025231893639644e-09,1.999999999930095,6.742657142955011e-20
v32.26,25042000,transverse,35,28,25-20-27-44,38-43-36-19,1.1754895707296071e-07,1.1754895707082885e-07,2.0643678876002585e-10,1.9999999999818638,2.4266429220232137e-17
v32.26,25042000,transverse,35,28,28-38-21-32,35-25-42-31,5.105525553255785e-17,5.1808339450996506e-17,1.5252330925963546,1.2711973740969327,7.901979380312512e-17
v32.26,25042000,transverse,35,28,12-4-18-3,51-59-45-60,2.728203752536532e-09,2.7282037526318444e-09,1.210485078237193e-09,1.9999999999650642,3.3024499329515613e-18
v32.26,25042000,transverse,35,28,48-29-47-4,15-34-16-59,3.3817484537549756e-07,3.381748453685982e-07,1.3590376206405845e-10,1.9999999999795985,4.5959233721961376e-17
v32.26,25042000,transverse,35,28,44-51-51-19,19-12-12-44,9.868230559815346e-20,1.5428202908373793e-19,1.0063386854862844,1.3436953295191265,1.5525997434228554e-19
v32.26,25042000,transverse,35,28,63-23-63-40,0-40-0-23,3.853800327063308e-11,3.853800326515713e-11,5.777954015248428e-09,1.9999999998579079,2.2267081073721146e-19
v32.26,25042000,transverse,35,28,8-26-8-21,55-37-55-42,2.539580255431617e-06,2.539580255494256e-06,1.2305795154419003e-10,1.9999999999753348,3.1251554402319383e-16
v32.26,25042000,transverse,35,28,52-22-43-28,11-41-20-35,8.915396617419262e-19,1.1395638963360925e-18,1.2885314630142424,1.250533800887672,1.4683639345441557e-18
v32.26,25042000,transverse,35,28,61-47-22-57,2-16-41-6,4.6511456567688073e-10,4.65114566408312e-10,1.0960606737867061e-08,1.9999999984274168,5.097937850455061e-18
v32.26,25042000,transverse,35,28,45-15-0-3,18-48-63-60,1.9926093908513433e-11,1.9926093908295994e-11,1.7111398456725142e-09,1.9999999999890878,3.40963332554697e-20
v32.26,25042000,transverse,35,28,30-43-0-52,33-20-63-11,3.1446247837181873e-10,3.1446247818328023e-10,2.70685319083057e-09,1.999999999400442,8.512037629772467e-19
v32.26,25042000,transverse,35,28,14-2-17-36,49-61-46-27,7.580737986649259e-10,7.580737985531254e-10,1.2457174823524101e-09,1.9999999998525204,9.443457839101993e-19
v32.26,25042000,transverse,35,28,52-0-13-3,11-63-50-60,1.6465491996008315e-12,1.6465491882901098e-12,1.8709630594610457e-08,1.9999999931306505,3.080632728038308e-20
v32.26,25042000,transverse,35,28,59-45-39-6,4-18-24-57,2.4771356522897586e-09,2.4771356527335427e-09,1.3480237831918447e-09,1.999999999820848,3.3392377740772697e-18
v32.26,25042000,transverse,35,28,48-53-8-13,15-10-55-50,1.1881516363183537e-11,1.1881516361448354e-11,2.0303538748916743e-08,1.9999999998539593,2.4123682787578526e-19
v32.26,25042000,transverse,35,28,57-50-17-18,6-13-46-45,1.234355999668741e-10,1.2343560005489264e-10,2.2206196420068235e-09,1.999999999286927,2.7410351800479314e-19
v32.26,25042000,transverse,35,28,31-5-23-10,32-58-40-53,1.4851425745339198e-06,1.4851425745393318e-06,1.2295245120765813e-10,1.999999999996356,1.8260191993246298e-16
v32.26,25042000,transverse,35,28,56-1-48-45,7-62-15-18,5.42353264561021e-09,5.4235326452734075e-09,2.861591557983502e-10,1.9999999999378997,1.5519935233126104e-18
v32.26,25042000,transverse,35,28,25-25-60-42,38-38-3-21,4.526311480125807e-19,4.892114866580757e-19,1.4699399748118689,1.245537023939235,7.191115203758487e-19
v32.26,25042000,transverse,35,28,7-22-13-52,56-41-50-11,7.339192828394611e-09,7.3391928303142535e-09,1.41390943071205e-09,1.9999999997384394,1.0376953956595585e-17
v32.26,25042000,transverse,35,28,10-20-25-52,53-43-38-11,1.796413699773489e-08,1.7964136998490804e-08,4.655969317986967e-10,1.9999999999579208,8.364047068908767e-18
v32.26,25042000,transverse,35,28,37-3-53-22,26-60-10-41,6.942337328219147e-09,6.942337328543964e-09,6.265111551885564e-10,1.999999999953212,4.349451779414716e-18
v32.26,25042000,transverse,35,28,62-27-57-17,1-36-6-46,4.132302055298834e-10,4.1323020556257485e-10,8.769107355490354e-10,1.9999999999208882,3.6236600351095664e-19
v32.26,25042000,transverse,35,28,7-19-25-18,56-44-38-45,1.5158816984988106e-09,1.51588169835852e-09,8.024715506600996e-10,1.9999999999074527,1.2164519372116062e-18
v32.26,25042000,transverse,35,28,46-0-45-32,17-63-18-31,3.795118278253113e-07,3.795118278421277e-07,1.6965782496383312e-10,1.9999999999556892,6.438715125974408e-17
v32.26,25042000,transverse,35,28,38-15-53-39,25-48-10-24,1.3080339571036386e-06,1.3080339570328361e-06,2.9004356611826296e-10,1.9999999999458709,3.7938683352212236e-16
v32.26,25042000,transverse,35,28,52-45-23-19,11-18-40-44,7.117735220805376e-10,7.117735218991693e-10,1.082112876958411e-09,1.9999999997451883,7.702192937213916e-19
v32.26,25042000,transverse,35,28,49-39-52-16,14-24-11-47,3.140339194822172e-07,3.140339194819449e-07,7.312955514781143e-11,1.999999999999133,2.2965160833058177e-17
v32.26,25042000,transverse,35,28,46-62-12-15,17-1-51-48,6.147176445744535e-11,6.147176503118392e-11,6.217506471338923e-08,1.9999999906666317,3.822010968860117e-18
v32.26,25042000,transverse,35,28,6-23-29-4,57-40-34-59,6.239188934942605e-07,6.239188934452866e-07,2.659429297639265e-10,1.9999999999215061,1.6592681847093086e-16
v32.26,25042000,transverse,35,28,15-63-58-20,48-0-5-43,2.3124175134966003e-10,2.3124175133398966e-10,2.1718656871171493e-09,1.9999999999322338,5.022260251852024e-19
v32.26,25042000,transverse,35,28,3-44-49-9,60-19-14-54,6.774448831494482e-08,6.7744488255289e-08,7.18261346213407e-09,1.9999999991193993,4.865824737563069e-16
v32.26,25042000,transverse,35,28,36-41-26-42,27-22-37-21,2.587405750297196e-06,2.5874057502933016e-06,2.2779693223064204e-10,1.9999999999984948,5.894030923536238e-16
v32.26,25042000,transverse,35,28,24-52-37-29,39-11-26-34,6.585824171512093e-09,6.5858241722016455e-09,1.6019051783565869e-09,1.9999999998952975,1.0549865845195798e-17
v32.26,25042000,transverse,35,28,34-23-45-8,29-40-18-55,0.004844955306411939,0.0048449553064128835,1.3589692293582866e-12,1.9999999999998053,6.584145179031257e-15
v32.26,25042000,transverse,35,28,44-16-15-54,19-47-48-9,7.047726233635147e-11,7.047726235174201e-11,1.3840827950828164e-08,1.999999999781624,9.754636626558402e-19
v32.26,25042000,transverse,35,28,58-9-37-9,5-54-26-54,1.1669046699042298e-06,1.1669046698439098e-06,1.5703094530723985e-10,1.9999999999483076,1.8324014339849388e-16
v32.26,25042000,transverse,35,28,8-63-21-60,55-0-42-3,5.131042827591224e-09,5.131042827633263e-09,8.394414536735231e-10,1.999999999991807,4.307210050089571e-18
v32.26,25042000,transverse,35,28,15-56-33-36,48-7-30-27,1.1729292531430893e-05,1.172929253172285e-05,8.488374872547372e-11,1.9999999999751088,9.956263199903379e-16
v32.26,25042000,transverse,35,28,14-23-22-17,49-40-41-46,2.2130566177673947e-08,2.2130566178858695e-08,1.2128128971966237e-10,1.9999999999464655,2.684023608398323e-18
v32.26,25042000,transverse,35,28,48-1-30-36,15-62-33-27,3.017414447696716e-09,3.017414447221325e-09,6.121159817860102e-10,1.9999999998424507,1.847007607107167e-18
v32.26,25042000,transverse,35,28,61-17-30-15,2-46-33-48,6.441721179590449e-08,6.441721178485936e-08,4.779834902281381e-10,1.999999999828538,3.079036372497162e-17
v32.26,25042000,transverse,35,28,55-15-39-44,8-48-24-19,4.569240147452353e-07,4.569240147603482e-07,2.3102031876363516e-10,1.9999999999669247,1.0555873154069558e-16
v32.26,25042000,transverse,35,28,19-47-42-0,44-16-21-63,4.524132876616958e-09,4.52413287605605e-09,9.645720308285929e-10,1.9999999998760187,4.363852036536823e-18
v32.26,25042000,transverse,35,28,1-7-24-47,62-56-39-16,1.0437014081193644e-08,1.0437014091445484e-08,3.866112821417867e-09,1.9999999990177422,4.035067399625633e-17
v32.26,25042000,transverse,35,28,30-57-52-32,33-6-11-31,1.4446555631876673e-06,1.4446555632014172e-06,1.8966429519803986e-10,1.9999999999904823,2.739995791985241e-16
v32.26,25042000,transverse,35,28,40-51-25-8,23-12-38-55,4.136127287122902e-09,4.136127286501025e-09,5.0958643315610866e-09,1.9999999998496474,2.1077143513246118e-17
v32.26,25042000,transverse,35,28,13-39-54-55,50-24-9-8,1.224179266459469e-07,1.224179266418273e-07,1.488540567635847e-10,1.999999999966348,1.8222405001836128e-17
v32.26,25042000,transverse,35,28,29-5-40-36,34-58-23-27,2.1044988840779833e-11,2.1044988881043602e-11,1.3935794528503167e-08,1.999999998086776,2.932786409008574e-19
v32.26,25042000,transverse,35,28,26-22-31-36,37-41-32-27,2.9988466633319462e-06,2.9988466634116957e-06,2.73570721642928e-10,1.9999999999734068,8.203966458060244e-16
v32.26,25042000,transverse,36,27,25-22-10-39,38-41-53-24,9.506869302699302e-08,9.506869303382311e-08,2.64427731915704e-10,1.9999999999281561,2.5138798875124135e-17
v32.26,25042000,transverse,36,27,47-31-51-8,16-32-12-55,2.6299656982714785e-07,2.6299656980213184e-07,3.169420887193416e-10,1.999999999904881,8.335468216703841e-17
v32.26,25042000,transverse,36,27,10-2-33-29,53-61-30-34,2.0551577255991878e-05,2.0551577256228336e-05,1.7679575686346185e-10,1.9999999999884943,3.633431655752797e-15
v32.26,25042000,transverse,36,27,45-7-19-46,18-56-44-17,8.041867337027124e-10,8.041867345144508e-10,5.464894343497357e-09,1.9999999989906097,4.394795536563633e-18
v32.26,25042000,transverse,36,27,60-42-1-33,3-21-62-30,6.100113113153676e-09,6.1001131142183675e-09,1.198153126345625e-09,1.9999999998254636,7.308869598862683e-18
v32.26,25042000,transverse,36,27,45-8-53-48,18-55-10-15,5.8098441972974e-10,5.809844195242543e-10,1.366598571152786e-09,1.999999999646315,7.939724778646932e-19
v32.26,25042000,transverse,36,27,58-14-6-31,5-49-57-32,4.2788088501872455e-08,4.2788088503829114e-08,3.4806351421782435e-10,1.9999999999542712,1.4892972451306052e-17
v32.26,25042000,transverse,36,27,7-50-25-27,56-13-38-36,8.493196933196333e-20,1.2747418086005468e-19,1.4466067882327418,0.8917146031617205,1.8440501535656334e-19
v32.26,25042000,transverse,36,27,56-30-44-26,7-33-19-37,7.416548029107874e-10,7.416548030091363e-10,1.2733315624876035e-09,1.9999999998673927,9.443724691420593e-19
v32.26,25042000,transverse,36,27,14-22-14-29,49-41-49-34,1.81474902603988e-09,1.814749025943996e-09,3.7047590694877766e-10,1.9999999999471638,6.723207913065355e-19
v32.26,25042000,transverse,36,27,39-35-57-8,24-28-6-55,1.2898481498033303e-05,1.289848149787468e-05,7.960966281667477e-11,1.999999999987702,1.0268437629055493e-15
v32.26,25042000,transverse,36,27,56-33-53-42,7-30-10-21,1.6453241156496214e-09,1.6453241159643407e-09,3.4681177698395704e-09,1.999999999808719,5.706177803721512e-18
v32.26,25042000,transverse,36,27,57-51-24-48,6-12-39-15,1.49495228418433e-08,1.4949522811190058e-08,5.057832881242242e-09,1.9999999979495504,7.561218818835702e-17
v32.26,25042000,transverse,36,27,19-7-7-14,44-56-56-49,1.001081544161995e-19,1.1666024121962712e-19,1.185394985503976,1.43790432062074,1.3828846494943024e-19
v32.26,25042000,transverse,36,27,8-59-3-56,55-4-60-7,6.968630562243212e-11,6.968630467041976e-11,4.158453508056179e-08,1.9999999863386013,2.897872620790779e-18
v32.26,25042000,transverse,36,27,29-1-47-1,34-62-16-62,4.3477887617488237e-07,4.3477887614510286e-07,2.347394541650091e-10,1.9999999999315066,1.0205975607576797e-16
v32.26,25042000,transverse,36,27,62-57-26-15,1-6-37-48,3.146229376386543e-09,3.146229373638686e-09,2.616647293225698e-09,1.999999999126619,8.232572581589023e-18
v32.26,25042000,transverse,36,27,24-35-35-53,39-28-28-10,2.246079192213351e-16,1.8246101369124485e-16,1.6054180800308797,0.861666397347674,3.6058961443604677e-16
v32.26,25042000,transverse,36,27,53-16-40-48,10-47-23-15,1.5562595308038078e-10,1.556259530847986e-10,5.277249608869216e-10,1.999999999971613,8.212770000466524e-20
v32.26,25042000,transverse,36,27,16-27-55-4,47-36-8-59,6.436888506782631e-08,6.436888507246387e-08,1.626800239001531e-10,1.9999999999279534,1.0471531762014632e-17
v32.26,25042000,transverse,36,27,21-28-45-24,42-35-18-39,3.163044285486707e-07,3.1630442850566206e-07,1.1301904802093078e-09,1.9999999998640277,3.574842539937528e-16
v32.26,25042000,transverse,36,27,53-32-37-10,10-31-26-53,0.0006426977776197355,0.0006426977776202954,5.2850694079442296e-12,1.999999999999129,3.396702363054767e-15
v32.26,25042000,transverse,36,27,19-33-62-10,44-30-1-53,4.561875919777486e-08,4.561875919529201e-08,6.916421941245887e-10,1.999999999945574,3.1551858704790265e-17
v32.26,25042000,transverse,36,27,29-50-0-17,34-13-63-46,5.811864784101869e-09,5.8118647852319526e-09,1.5000177806674479e-09,1.9999999998055558,8.717900516682927e-18
v32.26,25042000,transverse,36,27,8-54-61-46,55-9-2-17,1.0951980278551988e-10,1.0951980275010497e-10,2.2581643091882876e-09,1.9999999996766347,2.47313709799601e-19
v32.26,25042000,transverse,36,27,15-56-25-51,48-7-38-12,1.4395320218938303e-10,1.4395320223671226e-10,2.8263563474556373e-09,1.999999999671218,4.0686304687829675e-19
v32.26,25042000,transverse,36,27,43-17-14-19,20-46-49-44,2.1142757464460207e-09,2.114275746694286e-09,9.272458432678542e-10,1.9999999998825764,1.9604533976443154e-18
v32.26,25042000,transverse,36,27,33-53-40-16,30-10-23-47,5.335123615581339e-07,5.335123615520186e-07,2.0381353759091235e-10,1.9999999999885376,1.0873704175764515e-16
v32.26,25042000,transverse,36,27,55-55-19-31,8-8-44-32,1.1811311875190262e-17,4.658057386655004e-18,0.9189838057850471,1.2110029761660162,1.0854404338376469e-17
v32.26,25042000,transverse,36,27,57-44-20-24,6-19-43-39,1.096811051478333e-07,1.0968110516257691e-07,2.801770494745225e-10,1.9999999998655777,3.0730128427555617e-17
v32.26,25042000,transverse,36,27,18-37-48-1,45-26-15-62,4.0357394740519047e-05,4.035739474053225e-05,1.8822227249811085e-12,1.999999999999673,7.596160550166285e-17
v32.26,25042000,transverse,36,27,61-25-34-33,2-38-29-30,3.855959170223677e-08,3.8559591706049926e-08,3.4369609598055317e-10,1.99999999990111,1.3252781131973478e-17
v32.26,25042000,transverse,36,27,41-63-57-22,22-0-6-41,6.048496429328136e-10,6.048496432538206e-10,8.83335586436334e-09,1.9999999994692779,5.3428521432942105e-18
v32.26,25042000,transverse,36,27,15-7-37-46,48-56-26-17,0.00012604906490612565,0.0001260490649060965,3.4573613579523174e-12,1.9999999999997686,4.3579716621246237e-16
v32.26,25042000,transverse,36,27,34-31-43-51,29-32-20-12,6.959661275594556e-11,6.959661280451173e-11,1.610514064788352e-09,1.9999999993021764,1.1208632378329526e-19
v32.26,25042000,transverse,36,27,42-16-10-28,21-47-53-35,9.979638351917207e-08,9.979638353293119e-08,4.411401608265296e-10,1.999999999862128,4.4024192681623294e-17
v32.26,25042000,transverse,36,27,47-48-59-59,16-15-4-4,1.8388699770549341e-19,2.0842082548107942e-19,1.1041793675244647,1.5289371611449654,2.3013397525862513e-19
v32.26,25042000,transverse,36,27,35-50-52-2,28-13-11-61,3.3716107057054195e-09,3.3716107059894638e-09,1.2642600858402439e-09,1.9999999999157543,4.262592840574125e-18
v32.26,25042000,transverse,36,27,24-43-4-51,39-20-59-12,1.6204221687117988e-07,1.620422168512296e-07,2.189289191579278e-09,1.9999999998768823,3.547572739756194e-16
v32.26,25042000,transverse,36,27,16-56-49-21,47-7-14-42,9.875489836702113e-10,9.875489837598893e-10,1.6504573701187002e-09,1.9999999999091913,1.6299074985997417e-18
v32.26,25042000,transverse,36,27,47-51-47-11,16-12-16-52,1.6426390277974344e-11,1.6426390287286152e-11,4.359246802153554e-09,1.9999999994331188,7.160668933077836e-20
v32.26,25042000,transverse,36,27,59-22-34-37,4-41-29-26,3.264725112621884e-05,3.264725112627413e-05,8.973858990831846e-12,1.9999999999983067,2.9297182804546016e-16
v32.26,25042000,transverse,36,27,45-47-24-19,18-16-39-44,1.1823535166132093e-10,1.182353512146129e-10,1.677797505225715e-08,1.9999999962218742,1.9837497804684937e-18
v32.26,25042000,transverse,36,27,61-0-46-5,2-63-17-58,4.3457330040139787e-10,4.345733008483373e-10,5.487897621997617e-09,1.999999998971544,2.3848937843092455e-18
v32.26,25042000,transverse,36,27,14-61-20-31,49-2-43-32,8.949075238226004e-08,8.949075240019861e-08,1.1530093968061106e-09,1.9999999997995483,1.03183678444678e-16
v32.26,25042000,transverse,36,27,52-51-40-55,11-12-23-8,2.9643365718693206e-09,2.9643365714778156e-09,5.715302130954833e-10,1.999999999867928,1.6942079126072073e-18
v32.26,25042000,transverse,36,27,52-49-53-14,11-14-10-49,2.130515959332681e-08,2.1305159593582702e-08,2.081130018390806e-10,1.9999999999879894,4.433880717681183e-18
v32.26,25042000,transverse,36,27,58-27-15-29,5-36-48-34,2.822115058810787e-07,2.82211505855326e-07,4.4139697845761384e-10,1.999999999908747,1.2456730598188125e-16
v32.26,25042000,transverse,36,27,5-39-37-9,58-24-26-54,0.0007632286578591323,0.0007632286578598579,2.7931856745296223e-12,1.9999999999990496,2.1318393535246255e-15
v32.26,25042000,transverse,36,27,63-42-10-16,0-21-53-47,6.342156856616919e-08,6.342156857708002e-08,2.906756783984092e-09,1.9999999998279636,1.8435107471233966e-16
v32.26,25042000,transverse,36,27,3-57-63-37,60-6-0-26,3.497528051835853e-06,3.4975280518415787e-06,1.1070434534545011e-10,1.9999999999983629,3.8719155330646947e-16
v32.26,25042000,transverse,36,27,61-49-39-61,2-14-24-2,1.2938192672141667e-06,1.2938192672137732e-06,5.5992725748385664e-11,1.9999999999996958,7.244446739710014e-17
v32.26,25042000,transverse,36,27,4-0-49-57,59-63-14-6,2.2654652632192893e-10,2.2654652624981137e-10,1.9788504700858252e-09,1.9999999996816655,4.483017001084599e-19
v32.26,25042000,transverse,36,27,21-43-58-48,42-20-5-15,3.6738174642430737e-09,3.6738174631440696e-09,6.531736245727132e-10,1.999999999700855,2.3996406691381828e-18
v32.26,25042000,transverse,36,27,5-37-15-47,58-26-48-16,0.00027815318746870696,0.00027815318746890396,2.2451488547978456e-12,1.9999999999992917,6.244953103041802e-16
v32.26,25042000,transverse,36,27,6-52-45-14,57-11-18-49,1.0399245815219162e-10,1.0399245801237567e-10,6.723955834942354e-09,1.9999999986555184,6.992406957824274e-19
v32.26,25042000,transverse,36,27,50-21-25-47,13-42-38-16,1.3187356463696524e-09,1.318735646789432e-09,1.5247716037423452e-09,1.9999999996816802,2.0107706670673213e-18
v32.26,25042000,transverse,36,27,48-61-0-50,15-2-63-13,1.9017714719991655e-10,1.9017714728466834e-10,1.9095610361515334e-09,1.9999999995543534,3.6315487042125404e-19
v32.26,25042000,transverse,36,27,6-59-10-41,57-4-53-22,2.767737038326897e-10,2.767737047057988e-10,7.3197656017267446e-09,1.999999996845404,2.0259186431679817e-18
v32.26,25042000,transverse,36,27,51-38-29-43,12-25-34-20,4.3192704943036266e-05,4.319270494318509e-05,5.707094682220973e-11,1.999999999996554,2.465048566919912e-15
v32.26,25042000,transverse,36,27,7-6-63-52,56-57-0-11,2.3411632141822105e-11,2.341163215219865e-11,3.201551983874794e-09,1.9999999995567783,7.49535573626185e-20
v32.26,25042000,transverse,36,27,12-37-10-34,51-26-53-29,0.0008867448169888287,0.000886744816989848,4.68346416587236e-12,1.9999999999988505,4.153037574644997e-15
v32.26,25042000,transverse,36,27,13-26-39-44,50-37-24-19,2.843984418705613e-06,2.8439844184610093e-06,2.226269259410182e-10,1.9999999999139926,6.331475085605842e-16
v32.26,25042000,transverse,36,27,1-31-45-24,62-32-18-39,7.4064070991292925e-09,7.406407099175634e-09,1.2250286907335285e-09,1.9999999999937432,9.073061191742637e-18
v32.26,25042000,transverse,36,27,33-5-40-26,30-58-23-37,2.3338549547581396e-08,2.333854954337636e-08,6.255769824721251e-10,1.9999999998198246,1.4600059401252152e-17
v32.26,25042000,transverse,36,27,51-24-21-43,12-39-42-20,1.0457460273596716e-10,1.0457460298984674e-10,1.3852226569707605e-08,1.9999999975722633,1.4485910940525794e-18
v32.26,25042000,transverse,36,27,11-6-15-58,52-57-48-5,2.5115541584860235e-10,2.511554161827491e-10,1.1680262952957624e-08,1.9999999986695622,2.9335613030740178e-18
