version,seed,family,target_group,partner_target_group,g,k,bar_g,bar_k,X_norm,partner_norm,anti_pair_residual,same_pair_residual,pair_sum_norm
v32.26,25042000,dephasing,58,5,14,46,49,17,3.0268601660288545e-11,3.0268601670846245e-11,1.9999999996511995,2.473707891548077e-09,6.053720333113478e-11
v32.26,25042000,dephasing,58,5,14,47,49,16,2.165076647067757e-11,2.165076645589197e-11,1.9999999993170867,2.558677613232954e-09,4.3301532926569543e-11
v32.26,25042000,dephasing,58,5,14,48,49,15,8.79755778749729e-06,8.7975577875093e-06,0.0409219570412137,1.99958130453014,3.6001328184805065e-07
v32.26,25042000,dephasing,58,5,14,49,49,14,2.4877406756373184e-06,2.487740675639263e-06,0.005096058028243321,1.9999935075368234,1.2677670842278932e-08
v32.26,25042000,dephasing,58,5,14,50,49,13,3.7980085334600224e-07,3.798008533457943e-07,0.0007285257250615404,1.999999867312015,2.7669469206288806e-10
v32.26,25042000,dephasing,58,5,14,51,49,12,1.1434465017509136e-05,1.1434465017513493e-05,0.0007940081512517503,1.9999998423873764,9.079058429108701e-09
v32.26,25042000,dephasing,58,5,14,52,49,11,1.060522944815488e-12,1.0605229437792507e-12,1.9999999990228998,6.6057406055810444e-09,2.121045888594739e-12
v32.26,25042000,dephasing,58,5,14,53,49,10,1.1556693684592057e-10,1.1556693687917321e-10,1.9999999997122648,5.341642146842808e-10,2.3113387372509377e-10
v32.26,25042000,dephasing,58,5,14,54,49,9,2.383696715002875e-10,2.383696714937342e-10,1.9999999999725073,2.1233321268142934e-10,4.767393429940216e-10
v32.26,25042000,dephasing,58,5,14,55,49,8,2.513507259732687e-10,2.513507259830361e-10,1.9999999999611402,4.863290660466361e-10,5.027014519563048e-10
v32.26,25042000,dephasing,58,5,14,56,49,7,1.880077618618757e-07,1.880077618608505e-07,1.9999999999945468,1.7412726909843735e-11,3.7601552372272616e-07
v32.26,25042000,dephasing,58,5,14,57,49,6,1.678684568157319e-07,1.6786845682036503e-07,1.9999999999724,7.789681303344258e-11,3.357369136360969e-07
v32.26,25042000,dephasing,58,5,14,59,49,4,2.4703676000589445e-06,2.4703676000518192e-06,1.9999999999971156,1.5610920066790265e-11,4.940735200110764e-06
v32.26,25042000,dephasing,58,5,14,60,49,3,4.562443039776515e-06,4.562443039777869e-06,3.719432328314205e-05,1.9999999996538493,1.6969698138241938e-10
v32.26,25042000,dephasing,58,5,14,61,49,2,9.854901772707143e-08,9.854901772716917e-08,0.001505458042295391,1.9999994333979487,1.4836141129767789e-10
v32.26,25042000,dephasing,58,5,14,62,49,1,8.897135027903958e-07,8.897135027906469e-07,0.0013478081074011418,1.9999995458529924,1.1991630723255023e-09
v32.26,25042000,dephasing,58,5,14,63,49,0,5.886224228623021e-08,5.886224228628692e-08,0.0010841296243381269,1.9999997061647543,6.381430061753205e-11
v32.26,25042000,dephasing,58,5,15,0,48,63,1.8295201734625756e-13,1.8295201740484082e-13,1.999999999679789,6.999424374507845e-09,3.659040347510984e-13
v32.26,25042000,dephasing,58,5,15,1,48,62,4.01515621903371e-15,4.015156137490025e-15,1.9999999796910288,7.699638130501872e-08,8.030312356523729e-15
v32.26,25042000,dephasing,58,5,15,2,48,61,3.1779002673262163e-14,3.1779002843904553e-14,1.9999999946303413,4.891077345484451e-08,6.35580055171667e-14
v32.26,25042000,dephasing,58,5,15,3,48,60,7.161806038669105e-12,7.16180604758937e-12,1.999999998754467,3.163595576012224e-09,1.4323612086258475e-11
v32.26,25042000,dephasing,58,5,15,4,48,59,6.433834443040072e-06,6.433834443039917e-06,0.0008737266118810887,1.999999809150419,5.6214123693212536e-09
v32.26,25042000,dephasing,58,5,15,5,48,58,1.1350420920057581e-07,1.1350420919888471e-07,0.01102386583384869,1.9999696183498594,1.251255173804242e-09
v32.26,25042000,dephasing,58,5,15,6,48,57,5.871278391977424e-08,5.8712783919737085e-08,0.00018326795625229662,1.999999991602581,1.076017191485973e-11
v32.26,25042000,dephasing,58,5,15,7,48,56,6.325111574093785e-07,6.32511157409857e-07,4.2689620472879236e-05,1.9999999995436424,2.7001661254688374e-11
v32.26,25042000,dephasing,58,5,15,8,48,55,1.3766338733486424e-07,1.376633873348133e-07,0.0005884861329985725,1.9999999134206459,8.101299446817891e-11
v32.26,25042000,dephasing,58,5,15,9,48,54,1.932563747395228e-07,1.9325637473951747e-07,0.0025101952423258003,1.9999984247293134,4.851112324202821e-10
v32.26,25042000,dephasing,58,5,15,10,48,53,7.309229224991371e-08,7.309229224977516e-08,0.019597910196361104,1.9999039781720402,1.4324561795599897e-09
v32.26,25042000,dephasing,58,5,15,11,48,52,3.3903222398970586e-07,3.3903222398988193e-07,0.0011232461843995888,1.999999684578958,3.808166519851416e-10
v32.26,25042000,dephasing,58,5,15,12,48,51,2.9443525768910596e-14,2.9443524750892905e-14,1.9999999654247254,2.0593082562819732e-07,5.88870505198032e-14
v32.26,25042000,dephasing,58,5,15,13,48,50,1.2473244572945763e-10,1.2473244587352214e-10,1.9999999988450121,2.547668917345875e-09,2.494648916029798e-10
v32.26,25042000,dephasing,58,5,15,14,48,49,2.605579864686095e-11,2.6055798680200986e-11,1.999999998720437,2.366895085522359e-09,5.211159732706194e-11
v32.26,25042000,dephasing,58,5,15,15,48,48,2.1205332327061738e-21,3.26390635845757e-21,0.9454606069085553,1.3965325413832494,3.0858948865599867e-21
v32.26,25042000,dephasing,58,5,15,16,48,47,4.436744040546526e-07,4.4367440405461503e-07,0.00011698778113599075,1.99999999657838,5.190448407718683e-11
v32.26,25042000,dephasing,58,5,15,17,48,46,1.209929648121605e-07,1.209929648123718e-07,0.01992764076042088,1.999900719817546,2.4111043373191895e-09
v32.26,25042000,dephasing,58,5,15,18,48,45,5.7697593812375487e-08,5.769759381212915e-08,0.09829568290629143,1.9975830292393129,5.671424385837263e-09
v32.26,25042000,dephasing,58,5,15,19,48,44,2.6141463368407803e-08,2.6141463368424092e-08,0.0013649004570378974,1.999999534261008,3.56804952992015e-11
v32.26,25042000,dephasing,58,5,15,20,48,43,1.7743029362636985e-12,1.774302940226285e-12,1.9999999977666796,9.220615145994481e-09,3.548605876489983e-12
v32.26,25042000,dephasing,58,5,15,21,48,42,1.6446648001264094e-09,1.644664801788743e-09,1.999999998989257,2.2037814861200298e-09,3.2893296019151524e-09
v32.26,25042000,dephasing,58,5,15,22,48,41,1.1484770444727963e-10,1.1484770455478469e-10,1.9999999990639339,2.321343814036367e-09,2.2969540900206433e-10
v32.26,25042000,dephasing,58,5,15,23,48,40,1.8371508031322197e-12,1.8371508059623758e-12,1.999999998459486,4.8611663255827266e-09,3.674301609094595e-12
v32.26,25042000,dephasing,58,5,15,24,48,39,5.590374881527279e-07,5.590374881530113e-07,0.0017833011334469932,1.999999204958602,9.969321862626251e-10
v32.26,25042000,dephasing,58,5,15,25,48,38,1.2810313964031926e-06,1.2810313964033315e-06,0.00013809083944261834,1.9999999952326217,1.7689870088168561e-10
v32.26,25042000,dephasing,58,5,15,26,48,37,5.626386558498105e-07,5.626386558494558e-07,0.0004944400020488801,1.9999999388816398,2.781910581511595e-10
v32.26,25042000,dephasing,58,5,15,27,48,36,2.494104199482674e-06,2.4941041994832154e-06,0.00022667761043176227,1.999999987154098,5.653575801066786e-10
v32.26,25042000,dephasing,58,5,15,28,48,35,3.4947122340024827e-10,3.4947122368773256e-10,1.9999999991773734,2.766332278279107e-09,6.989424470879808e-10
v32.26,25042000,dephasing,58,5,15,29,48,34,1.0757883216247416e-09,1.0757883225776146e-09,1.9999999991142563,1.6502280309711832e-09,2.1515766442023563e-09
v32.26,25042000,dephasing,58,5,15,30,48,33,6.182571689970307e-10,6.182571695239116e-10,1.9999999991477964,2.1290106238140075e-09,1.2365143385209423e-09
v32.26,25042000,dephasing,58,5,15,31,48,32,5.343058712882541e-10,5.34305871794295e-10,1.9999999990529003,1.7806601931127794e-09,1.068611743082549e-09
v32.26,25042000,dephasing,58,5,15,32,48,31,9.974526969108132e-07,9.97452696910915e-07,0.0008117280679129884,1.999999835274277,8.096603504980967e-10
v32.26,25042000,dephasing,58,5,15,33,48,30,4.0164506444401657e-07,4.016450644443504e-07,0.004970875883221986,1.999993822587867,1.9965277644615615e-09
v32.26,25042000,dephasing,58,5,15,34,48,29,5.011956881448475e-06,5.011956881448348e-06,0.0015563294931038747,1.99999939445951,7.800256312763183e-09
v32.26,25042000,dephasing,58,5,15,35,48,28,3.1797818307177765e-06,3.179781830717889e-06,0.0018219518195711042,1.9999991701226842,5.793409292315595e-09
v32.26,25042000,dephasing,58,5,15,36,48,27,4.099809893997727e-10,4.0998098978680317e-10,1.9999999990559796,1.6856700426850018e-09,8.199619791865759e-10
v32.26,25042000,dephasing,58,5,15,37,48,26,1.3211900262953463e-11,1.3211900304387977e-11,1.999999996863849,6.916820047063931e-09,2.642380056734144e-11
v32.26,25042000,dephasing,58,5,15,38,48,25,2.0574574318840157e-10,2.0574574326015998e-10,1.9999999996512277,1.2704722595673279e-09,4.114914864485615e-10
v32.26,25042000,dephasing,58,5,15,39,48,24,3.0892081694275016e-10,3.0892081728032024e-10,1.99999999890726,1.9569972227793068e-09,6.178416342230704e-10
v32.26,25042000,dephasing,58,5,15,40,48,23,4.353720850107307e-07,4.353720850114468e-07,0.043367744620843925,1.9995297543972486,1.8881105397820775e-08
v32.26,25042000,dephasing,58,5,15,41,48,22,1.327479639352197e-06,1.3274796393535542e-06,0.007166680089519507,1.9999871596318828,9.513621900597653e-09
v32.26,25042000,dephasing,58,5,15,42,48,21,2.389130588545979e-06,2.3891305885445593e-06,0.003690643076479088,1.9999965947849272,8.817428265421627e-09
v32.26,25042000,dephasing,58,5,15,43,48,20,9.23293993203444e-07,9.23293993203571e-07,0.0005049273580393221,1.9999999362619523,4.661963966818549e-10
v32.26,25042000,dephasing,58,5,15,44,48,19,3.5009349862454905e-11,3.500934987509471e-11,1.9999999996389595,1.2110241219419702e-09,7.001869973754962e-11
v32.26,25042000,dephasing,58,5,15,45,48,18,1.193919558820943e-12,1.1939195618095081e-12,1.9999999974968454,7.99063573308935e-09,2.387839120630451e-12
v32.26,25042000,dephasing,58,5,15,46,48,17,1.4952475500814907e-12,1.4952475518242785e-12,1.9999999988344488,3.538792511840556e-09,2.9904951019057694e-12
v32.26,25042000,dephasing,58,5,15,47,48,16,4.417158566039556e-10,4.417158568216507e-10,1.9999999995071602,1.0419489871158952e-09,8.834317134256063e-10
v32.26,25042000,dephasing,58,5,15,48,48,15,5.634370066814139e-07,5.634370066800782e-07,0.04266154091638489,1.9995449464608586,2.4037090914344565e-08
v32.26,25042000,dephasing,58,5,15,49,48,14,2.8637449037696305e-05,2.8637449037699155e-05,0.005095410069102735,1.9999935091884251,1.4591954618010869e-07
v32.26,25042000,dephasing,58,5,15,50,48,13,3.5996322079303595e-05,3.5996322079301725e-05,0.0004449562477326861,1.9999999505034318,1.6016788404584168e-08
v32.26,25042000,dephasing,58,5,15,51,48,12,9.907521125243837e-08,9.907521125260173e-08,0.0007658205465219545,1.9999998533780685,7.587383242824555e-11
v32.26,25042000,dephasing,58,5,15,52,48,11,4.78441363018439e-12,4.784413626543655e-12,1.9999999992390425,6.5525388298443426e-09,9.568827256728045e-12
v32.26,25042000,dephasing,58,5,15,53,48,10,1.5479709521839673e-11,1.5479709529019178e-11,1.9999999995361992,7.889267715965633e-10,3.0959419050858854e-11
v32.26,25042000,dephasing,58,5,15,54,48,9,1.45397421385745e-10,1.4539742140378795e-10,1.9999999998759062,4.3046233461121693e-10,2.9079484278953296e-10
v32.26,25042000,dephasing,58,5,15,55,48,8,1.239823846042169e-09,1.2398238462886591e-09,1.9999999998011893,4.3325949818908725e-10,2.479647692330828e-09
v32.26,25042000,dephasing,58,5,15,56,48,7,5.206118017584397e-07,5.206118017616794e-07,1.9999999999937772,2.0216325257118037e-11,1.0412236035201191e-06
v32.26,25042000,dephasing,58,5,15,57,48,6,4.169187949307655e-08,4.169187949463173e-08,1.9999999999626983,8.851569516172218e-11,8.338375898770828e-08
v32.26,25042000,dephasing,58,5,15,59,48,4,5.228267694558284e-05,5.228267694551217e-05,1.9999999999986484,3.796590407548502e-12,0.00010456535389109502
v32.26,25042000,dephasing,58,5,15,60,48,3,2.0487619581063817e-07,2.0487619581037755e-07,0.003545742376308315,1.9999968569240085,7.264382093826198e-10
v32.26,25042000,dephasing,58,5,15,61,48,2,6.030909258815135e-07,6.030909258818655e-07,0.0011413541406642704,1.9999996743270712,6.883403254523158e-10
v32.26,25042000,dephasing,58,5,15,62,48,1,2.851348207786578e-08,2.851348207790004e-08,0.06981407639442104,1.9987811272704146,1.9906424160574683e-09
v32.26,25042000,dephasing,58,5,15,63,48,0,2.1187471506222032e-07,2.1187471506221834e-07,0.001579086636848083,1.9999993766212418,3.345685312407473e-10
v32.26,25042000,dephasing,58,5,16,0,47,63,5.955181790293678e-07,5.955181790292277e-07,0.0010927684989734461,1.999999701463994,6.507635066093223e-10
v32.26,25042000,dephasing,58,5,16,1,47,62,4.830185401521093e-07,4.830185401522869e-07,0.0005037100522885908,1.9999999365686771,2.433012941164672e-10
v32.26,25042000,dephasing,58,5,16,2,47,61,6.4223587290895985e-06,6.422358729084926e-06,0.00034295076451629707,1.9999999705954656,2.202552836139192e-09
v32.26,25042000,dephasing,58,5,16,3,47,60,9.122119760581765e-06,9.122119760573725e-06,0.002681516424981539,1.9999982023657263,2.4461113968648667e-08
v32.26,25042000,dephasing,58,5,16,4,47,59,4.453812461874932e-06,4.453812461883167e-06,0.003678751260961869,1.9999966166925798,1.6384468210240387e-08
v32.26,25042000,dephasing,58,5,16,5,47,58,4.574312944044636e-06,4.574312944065347e-06,0.003754513430045606,1.9999964758995932,1.71743193817248e-08
v32.26,25042000,dephasing,58,5,16,6,47,57,6.164828582385098e-07,6.164828582351458e-07,0.0035338009481002135,1.9999968780548218,2.1785277089307754e-09
v32.26,25042000,dephasing,58,5,16,7,47,56,7.189399870596194e-07,7.18939987060517e-07,0.0036824668203630957,1.9999966098554072,2.6474726481826273e-09
v32.26,25042000,dephasing,58,5,16,8,47,55,3.494224807813135e-07,3.494224807810689e-07,0.001825699464823944,1.9999991667044925,6.37940436159899e-10
v32.26,25042000,dephasing,58,5,16,9,47,54,2.1433353373674103e-06,2.1433353373667844e-06,0.004478689011511326,1.9999949853296062,9.59933242345134e-09
v32.26,25042000,dephasing,58,5,16,10,47,53,1.224909036415244e-05,1.2249090364143122e-05,0.003846284949346983,1.9999963015188418,4.711349191083068e-08
v32.26,25042000,dephasing,58,5,16,11,47,52,5.369278479706991e-07,5.369278479703882e-07,0.0034392595895879523,1.9999970428706033,1.8466342500500492e-09
v32.26,25042000,dephasing,58,5,16,12,47,51,2.2768046444505372e-07,2.2768046444491978e-07,0.0019729918235419247,1.999999026824991,4.4921169473031885e-10
v32.26,25042000,dephasing,58,5,16,13,47,50,6.455594421450441e-06,6.455594421446612e-06,0.0037721510352644143,1.999996442715385,2.4351477180121458e-08
v32.26,25042000,dephasing,58,5,16,14,47,49,2.0930306181211554e-07,2.0930306181199656e-07,0.004354537169639375,1.999995259495323,9.114179623801848e-10
v32.26,25042000,dephasing,58,5,16,15,47,48,4.436744040546524e-07,4.4367440405461524e-07,0.00011698778131851951,1.999999996578381,5.190448415817014e-11
v32.26,25042000,dephasing,58,5,16,16,47,47,2.7520099801563247e-18,1.803443672672756e-18,1.188586109669349,1.2025590728943492,3.2710008360852288e-18
v32.26,25042000,dephasing,58,5,16,17,47,46,3.183502858043873e-05,3.1835028580420294e-05,0.004293832142825039,1.999995390745492,1.366942689864416e-07
v32.26,25042000,dephasing,58,5,16,18,47,45,6.445776507943711e-06,6.445776507941171e-06,0.003976760172926892,1.99999604634033,2.563330730037833e-08
v32.26,25042000,dephasing,58,5,16,19,47,44,5.856333167579416e-08,5.8563331675752505e-08,0.0016964563073567575,1.9999992805081586,9.935013340122679e-11
v32.26,25042000,dephasing,58,5,16,20,47,43,1.7012622586549649e-07,1.7012622586551186e-07,0.0006488153911858565,1.999999894759554,1.1038051378590545e-10
v32.26,25042000,dephasing,58,5,16,21,47,42,1.6873591244579946e-06,1.687359124456682e-06,0.005516250101514411,1.9999923927309586,9.30789494158268e-09
v32.26,25042000,dephasing,58,5,16,22,47,41,3.604555588011704e-06,3.6045555880096973e-06,0.004015157782019779,1.9999959696223786,1.4472859419928074e-08
v32.26,25042000,dephasing,58,5,16,23,47,40,1.4824219801931738e-06,1.482421980193251e-06,0.000687760637070399,1.9999998817462707,1.0195514855048727e-09
v32.26,25042000,dephasing,58,5,16,24,47,39,8.618542540544099e-07,8.618542540541543e-07,0.0009186005307535808,1.9999997890429586,7.916997752066124e-10
v32.26,25042000,dephasing,58,5,16,25,47,38,4.9854764761879504e-06,4.985476476186589e-06,0.003106314259339123,1.9999975877012026,1.5486456667582394e-08
v32.26,25042000,dephasing,58,5,16,26,47,37,1.6043276617081745e-06,1.6043276617061334e-06,0.00519465836244683,1.9999932538684744,8.333934103997138e-09
v32.26,25042000,dephasing,58,5,16,27,47,36,7.278397661317274e-07,7.278397661322606e-07,0.008070280517501359,1.9999837175760806,5.8738710844799274e-09
v32.26,25042000,dephasing,58,5,16,28,47,35,0.00016157194150234638,0.00016157194150237265,0.00022407946073627446,1.999999987446936,3.6204953521964546e-08
v32.26,25042000,dephasing,58,5,16,29,47,34,0.0002347519953677054,0.0002347519953677093,0.0010179546990953133,1.9999997409420243,2.389668968065609e-07
v32.26,25042000,dephasing,58,5,16,30,47,33,5.942266646783336e-05,5.942266646782588e-05,0.0013138757600208403,1.9999995684324494,7.807400106788946e-08
v32.26,25042000,dephasing,58,5,16,31,47,32,6.011945063401803e-05,6.011945063402463e-05,0.0002074177369911754,1.9999999892443607,1.2469840399662074e-08
v32.26,25042000,dephasing,58,5,16,32,47,31,4.8233556742592096e-05,4.823355674258671e-05,0.0019012657646343264,1.9999990962968073,9.170481014123753e-08
v32.26,25042000,dephasing,58,5,16,33,47,30,2.2961020253440197e-05,2.296102025344405e-05,0.0006106864744524977,1.9999999067653378,1.4021984508408143e-08
v32.26,25042000,dephasing,58,5,16,34,47,29,3.127905140554113e-06,3.12790514055501e-06,0.001906621675270347,1.9999990911979535,5.963731739171724e-09
v32.26,25042000,dephasing,58,5,16,35,47,28,9.460596506585307e-07,9.460596506606427e-07,0.009895063386666465,1.9999755217781152,9.361320210854593e-09
v32.26,25042000,dephasing,58,5,16,36,47,27,4.144527434009152e-05,4.1445274340108404e-05,0.005851634153051918,1.999991439575707,2.4252258281118463e-07
v32.26,25042000,dephasing,58,5,16,37,47,26,7.636526038620917e-05,7.636526038620921e-05,0.0009989470913091831,1.999999750526161,7.628485473987207e-08
v32.26,25042000,dephasing,58,5,16,38,47,25,1.1574838729917666e-05,1.1574838729918493e-05,0.0003990206923877763,1.99999996019555,4.618600164288926e-09
v32.26,25042000,dephasing,58,5,16,39,47,24,6.759540848920577e-06,6.759540848922769e-06,0.0012956510858524652,1.9999995803216977,8.75800644077088e-09
v32.26,25042000,dephasing,58,5,16,40,47,23,2.1748871158184685e-06,2.1748871158175732e-06,0.006337952282633106,1.9999899575645914,1.3784330760170995e-08
v32.26,25042000,dephasing,58,5,16,41,47,22,4.944956899652864e-07,4.944956899654165e-07,0.00012861131696192157,1.9999999958645192,6.359774191844628e-11
v32.26,25042000,dephasing,58,5,16,42,47,21,2.152886987674398e-06,2.1528869876747834e-06,0.0006398973549627886,1.999999897632662,1.3776266889468995e-09
v32.26,25042000,dephasing,58,5,16,43,47,20,4.081162437241889e-06,4.081162437241916e-06,0.0001789602942024344,1.9999999919932965,7.303660304567375e-10
v32.26,25042000,dephasing,58,5,16,44,47,19,3.3130598796531483e-06,3.313059879657502e-06,0.008909869424097331,1.999980153456926,2.951893092196396e-08
v32.26,25042000,dephasing,58,5,16,45,47,18,1.243307665528205e-05,1.2433076655273411e-05,0.008998233882056105,1.9999797578436198,1.1187573161775973e-07
v32.26,25042000,dephasing,58,5,16,46,47,17,1.2687299169336776e-05,1.2687299169352778e-05,0.009257225782228299,1.999978575826694,1.1744919297737621e-07
v32.26,25042000,dephasing,58,5,16,47,47,16,1.3115613507427007e-05,1.3115613507417622e-05,0.009466611654007964,1.9999775956897443,1.2416041967887277e-07
v32.26,25042000,dephasing,58,5,16,48,47,15,9.630366696506882e-06,9.630366696502936e-06,0.010880399391995367,1.999970404007877,1.047822359493659e-07
v32.26,25042000,dephasing,58,5,16,49,47,14,5.332498282907615e-07,5.332498282907614e-07,0.004756772748057667,1.9999943432702563,2.5365482511199245e-09
v32.26,25042000,dephasing,58,5,16,50,47,13,1.4516663326592759e-06,1.4516663326597523e-06,0.0017763997059963045,1.9999992111005374,2.5787396465415178e-09
v32.26,25042000,dephasing,58,5,16,51,47,12,6.795456444417384e-07,6.795456444412564e-07,0.0006640467667344449,1.9999998897597606,4.5125008804001105e-10
v32.26,25042000,dephasing,58,5,16,52,47,11,6.887892383524076e-08,6.887892383451437e-08,0.025535711192653823,1.9998369752086549,1.7588723063175076e-09
v32.26,25042000,dephasing,58,5,16,53,47,10,1.3712273693692468e-06,1.371227369370061e-06,0.007870614643320254,1.9999845132957308,1.0792402212685514e-08
v32.26,25042000,dephasing,58,5,16,54,47,9,3.6453233218438844e-06,3.645323321841676e-06,0.03359709976419224,1.999717788810464,1.2247229131672564e-07
v32.26,25042000,dephasing,58,5,16,55,47,8,0.0001497253475130289,0.00014972534751294184,0.024760644581459275,1.9998467217458404,3.707296114605586e-06
v32.26,25042000,dephasing,58,5,16,56,47,7,0.0003334838691838837,0.00033348386918393585,0.5562377609652918,1.921093322375489,0.00018549632071291475
v32.26,25042000,dephasing,58,5,16,57,47,6,1.4298211132468382e-05,1.429821113251247e-05,0.29185902021473964,1.9785899808467036,4.173061891958573e-06
v32.26,25042000,dephasing,58,5,16,59,47,4,0.02036457493569639,0.020364574935694664,1.588409118253058,1.2153009804366177,0.032347276517207826
v32.26,25042000,dephasing,58,5,16,60,47,3,1.749467022482514e-05,1.7494670224830085e-05,0.00048695126176753935,1.9999999407193336,8.519051740188011e-09
v32.26,25042000,dephasing,58,5,16,61,47,2,5.059074865034358e-06,5.059074865039028e-06,0.0007415265224366313,1.9999998625336766,3.7514381914189605e-09
v32.26,25042000,dephasing,58,5,16,62,47,1,0.000361747195090598,0.0003617471950904045,0.004337686627300423,1.999995296112614,1.5691459706079243e-06
v32.26,25042000,dephasing,58,5,16,63,47,0,4.853763846185047e-05,4.8537638461835334e-05,0.000694045718759263,1.9999998795748195,3.3687340173132256e-08
v32.26,25042000,dephasing,58,5,17,0,46,63,1.3074993321951874e-05,1.3074993321949644e-05,9.962216271920727e-05,1.9999999975186857,1.302559112272038e-09
v32.26,25042000,dephasing,58,5,17,1,46,62,4.4150788044910664e-07,4.415078804498897e-07,0.003082432394375611,1.999997624649449,1.3609181930708546e-09
v32.26,25042000,dephasing,58,5,17,2,46,61,1.676001804056636e-06,1.6760018040706094e-06,0.008570490053725628,1.9999816365824183,1.4364156791813368e-08
v32.26,25042000,dephasing,58,5,17,3,46,60,0.00015311383383810834,0.00015311383383809896,1.4563482840328622e-05,1.999999999946915,2.2298706917182186e-09
v32.26,25042000,dephasing,58,5,17,4,46,59,1.413671880869821e-05,1.4136718808678705e-05,0.03754981365852244,1.9996474718031405,5.308311570095471e-07
v32.26,25042000,dephasing,58,5,17,5,46,58,2.233572042457898e-08,2.233572043416719e-08,0.20134141916722567,1.9898395993674014,4.497105650337624e-09
v32.26,25042000,dephasing,58,5,17,6,46,57,1.3015038257449165e-07,1.3015038256877658e-07,0.027903554523488947,1.9998053383940422,3.6316582964202735e-09
v32.26,25042000,dephasing,58,5,17,7,46,56,9.81477577720412e-07,9.814775777254311e-07,0.0353155534828596,1.9996881786072906,3.4661423888389954e-08
v32.26,25042000,dephasing,58,5,17,8,46,55,1.710740031236766e-06,1.7107400312368844e-06,0.0025434899157108187,1.9999983826640393,4.3512500178538265e-09
v32.26,25042000,dephasing,58,5,17,9,46,54,2.834900278479334e-07,2.834900278475642e-07,0.03976505682946523,1.999604645986336,1.1272997067959753e-08
v32.26,25042000,dephasing,58,5,17,10,46,53,2.1764613493686608e-07,2.1764613494448004e-07,0.11602319504870212,1.9966318183557925,2.525199996625955e-08
v32.26,25042000,dephasing,58,5,17,11,46,52,3.539446722958464e-05,3.539446722957388e-05,0.002445759449717312,1.9999985045643154,8.656635269446635e-08
v32.26,25042000,dephasing,58,5,17,12,46,51,3.203380768167296e-07,3.203380768109892e-07,0.09285527195014552,1.99784331177382,2.9745079238804033e-08
v32.26,25042000,dephasing,58,5,17,13,46,50,1.85745818505239e-05,1.8574581850527922e-05,0.00020531579553085204,1.9999999894611395,3.813655049294066e-09
v32.26,25042000,dephasing,58,5,17,14,46,49,1.920185749403904e-06,1.9201857494044766e-06,0.00036251921971487786,1.999999967144655,6.961042395817389e-10
v32.26,25042000,dephasing,58,5,17,15,46,48,1.2099296481217752e-07,1.2099296481236239e-07,0.019927640766420784,1.9999007198177043,2.4111043380449483e-09
v32.26,25042000,dephasing,58,5,17,16,46,47,3.1835028580438766e-05,3.1835028580420266e-05,0.004293832142820405,1.9999953907454897,1.366942689862942e-07
v32.26,25042000,dephasing,58,5,17,17,46,46,3.749576882964387e-17,3.7658591546187403e-17,1.5024444727457014,1.3135461083062188,5.657994271995726e-17
v32.26,25042000,dephasing,58,5,17,18,46,45,6.742753175154562e-09,6.7427531724074835e-09,0.046433212070205156,1.999460916143948,3.1308768811900095e-10
v32.26,25042000,dephasing,58,5,17,19,46,44,4.148368410005131e-06,4.148368410006886e-06,0.002092268890661073,1.999998905602,8.679502171258547e-09
v32.26,25042000,dephasing,58,5,17,20,46,43,7.268165035241492e-08,7.268165035319683e-08,0.0835429367753553,1.9982543826229724,6.072038520185604e-09
v32.26,25042000,dephasing,58,5,17,21,46,42,1.3362112083819915e-05,1.3362112083820083e-05,0.0004585597424783496,1.9999999474307275,6.127326676123381e-09
v32.26,25042000,dephasing,58,5,17,22,46,41,1.0652879574395446e-05,1.0652879574396134e-05,0.0006672958790882486,1.9999998886789847,7.108622640417916e-09
v32.26,25042000,dephasing,58,5,17,23,46,40,7.947598272938957e-07,7.947598272926701e-07,0.018303801417339748,1.9999162409579823,1.4547126053266702e-08
v32.26,25042000,dephasing,58,5,17,24,46,39,2.4090966804079444e-06,2.4090966804083543e-06,0.001232310190869852,1.9999996203526922,2.9687543900579457e-09
v32.26,25042000,dephasing,58,5,17,25,46,38,1.0182438828508035e-07,1.0182438828634666e-07,0.00673084763297221,1.999988673878029,6.853644428759997e-10
v32.26,25042000,dephasing,58,5,17,26,46,37,7.431864353321384e-08,7.431864353141936e-08,0.18007353184122296,1.9918768845070838,1.338282062267468e-08
v32.26,25042000,dephasing,58,5,17,27,46,36,5.88375523951351e-06,5.8837552395130456e-06,0.011328794916622453,1.9999679143439832,6.665585644805137e-08
v32.26,25042000,dephasing,58,5,17,28,46,35,0.000447617300892859,0.0004476173008928987,0.0005810063080922429,1.999999915607827,2.600684754299977e-07
v32.26,25042000,dephasing,58,5,17,29,46,34,0.0014177878874094849,0.0014177878874095666,0.00028062240808801115,1.9999999803127082,3.978630511228866e-07
v32.26,25042000,dephasing,58,5,17,30,46,33,1.1685282964478869e-05,1.1685282964465594e-05,0.015659724272380285,1.9999386923181341,1.829883092684816e-07
v32.26,25042000,dephasing,58,5,17,31,46,32,7.67098082428545e-05,7.670980824285982e-05,0.003303464797791086,1.9999972717781522,2.534081511755919e-07
v32.26,25042000,dephasing,58,5,17,32,46,31,0.00012154783741651637,0.00012154783741652853,0.0021090040639844825,1.9999988880250554,2.563448830799838e-07
v32.26,25042000,dephasing,58,5,17,33,46,30,0.00011137254900191297,0.00011137254900191514,0.001005366532299081,1.9999997473094984,1.1197023338336492e-07
