version,label,H_parity,V_transverse_parity,V_dephasing_parity,candidate_same_target_transverse
v32.27,XZYXZXIX,0,0,-1,0
v32.27,XZYXZXIY,0,0,-1,0
v32.27,XZYXZXIZ,0,0,0,0
v32.27,XZYXZXXI,0,0,0,0
v32.27,XZYXZXXX,0,0,0,0
v32.27,XZYXZXXY,0,0,0,0
v32.27,XZYXZXXZ,0,0,0,0
v32.27,XZYXZXYI,0,0,0,0
v32.27,XZYXZXYX,0,0,0,0
v32.27,XZYXZXYY,0,0,0,0
v32.27,XZYXZXYZ,0,0,0,0
v32.27,XZYXZXZI,0,0,0,0
v32.27,XZYXZXZX,0,0,-1,0
v32.27,XZYXZXZY,0,0,-1,0
v32.27,XZYXZXZZ,0,0,0,0
v32.27,XZYXZYII,0,0,0,0
v32.27,XZYXZYIX,0,0,-1,0
v32.27,XZYXZYIY,0,0,-1,0
v32.27,XZYXZYIZ,0,0,0,0
v32.27,XZYXZYXI,0,0,0,0
v32.27,XZYXZYXX,0,0,0,0
v32.27,XZYXZYXY,0,0,0,0
v32.27,XZYXZYXZ,0,0,0,0
v32.27,XZYXZYYI,0,0,0,0
v32.27,XZYXZYYX,0,0,0,0
v32.27,XZYXZYYY,0,0,0,0
v32.27,XZYXZYYZ,0,0,0,0
v32.27,XZYXZYZI,0,0,0,0
v32.27,XZYXZYZX,0,0,-1,0
v32.27,XZYXZYZY,0,0,-1,0
v32.27,XZYXZYZZ,0,0,0,0
v32.27,XZYXZZII,0,0,0,0
v32.27,XZYXZZIX,0,0,0,0
v32.27,XZYXZZIY,0,0,0,0
v32.27,XZYXZZIZ,0,0,0,0
v32.27,XZYXZZXI,0,0,0,0
v32.27,XZYXZZXX,0,0,-1,0
v32.27,XZYXZZXY,0,0,-1,0
v32.27,XZYXZZXZ,0,0,0,0
v32.27,XZYXZZYI,0,0,0,0
v32.27,XZYXZZYX,0,0,-1,0
v32.27,XZYXZZYY,0,0,-1,0
v32.27,XZYXZZYZ,0,0,0,0
v32.27,XZYXZZZI,0,0,0,0
v32.27,XZYXZZZX,0,0,0,0
v32.27,XZYXZZZY,0,0,0,0
v32.27,XZYXZZZZ,0,0,0,0
v32.27,XZYYIIII,0,1,0,0
v32.27,XZYYIIIX,0,1,0,0
v32.27,XZYYIIIY,0,1,0,0
v32.27,XZYYIIIZ,0,1,0,0
v32.27,XZYYIIXI,0,1,0,0
v32.27,XZYYIIXX,0,1,-1,0
v32.27,XZYYIIXY,0,1,-1,0
v32.27,XZYYIIXZ,0,1,0,0
v32.27,XZYYIIYI,0,0,0,0
v32.27,XZYYIIYX,0,0,-1,0
v32.27,XZYYIIYY,0,0,-1,0
v32.27,XZYYIIYZ,0,0,0,0
v32.27,XZYYIIZI,0,0,0,0
v32.27,XZYYIIZX,0,0,0,0
v32.27,XZYYIIZY,0,0,0,0
v32.27,XZYYIIZZ,0,0,0,0
v32.27,XZYYIXII,0,1,0,0
v32.27,XZYYIXIX,0,1,-1,0
v32.27,XZYYIXIY,0,1,-1,0
v32.27,XZYYIXIZ,0,1,0,0
v32.27,XZYYIXXI,0,1,0,0
v32.27,XZYYIXXX,0,1,0,0
v32.27,XZYYIXXY,0,1,0,0
v32.27,XZYYIXXZ,0,1,0,0
v32.27,XZYYIXYI,0,0,0,0
v32.27,XZYYIXYX,0,0,0,0
v32.27,XZYYIXYY,0,0,0,0
v32.27,XZYYIXYZ,0,0,0,0
v32.27,XZYYIXZI,0,0,0,0
v32.27,XZYYIXZX,0,0,-1,0
v32.27,XZYYIXZY,0,0,-1,0
v32.27,XZYYIXZZ,0,0,0,0
v32.27,XZYYIYII,0,0,0,0
v32.27,XZYYIYIX,0,0,-1,0
v32.27,XZYYIYIY,0,0,-1,0
v32.27,XZYYIYIZ,0,0,0,0
v32.27,XZYYIYXI,0,0,0,0
v32.27,XZYYIYXX,0,0,0,0
v32.27,XZYYIYXY,0,0,0,0
v32.27,XZYYIYXZ,0,0,0,0
v32.27,XZYYIYYI,0,0,0,0
v32.27,XZYYIYYX,0,0,0,0
v32.27,XZYYIYYY,0,0,0,0
v32.27,XZYYIYYZ,0,0,0,0
v32.27,XZYYIYZI,0,0,0,0
v32.27,XZYYIYZX,0,0,-1,0
v32.27,XZYYIYZY,0,0,-1,0
v32.27,XZYYIYZZ,0,0,0,0
v32.27,XZYYIZII,0,0,0,0
v32.27,XZYYIZIX,0,0,0,0
v32.27,XZYYIZIY,0,0,0,0
v32.27,XZYYIZIZ,0,0,0,0
v32.27,XZYYIZXI,0,0,0,0
v32.27,XZYYIZXX,0,0,-1,0
v32.27,XZYYIZXY,0,0,-1,0
v32.27,XZYYIZXZ,0,0,0,0
v32.27,XZYYIZYI,0,0,0,0
v32.27,XZYYIZYX,0,0,-1,0
v32.27,XZYYIZYY,0,0,-1,0
v32.27,XZYYIZYZ,0,0,0,0
v32.27,XZYYIZZI,0,0,0,0
v32.27,XZYYIZZX,0,0,0,0
v32.27,XZYYIZZY,0,0,0,0
v32.27,XZYYIZZZ,0,0,0,0
v32.27,XZYYXIII,0,1,0,0
v32.27,XZYYXIIX,0,1,0,0
v32.27,XZYYXIIY,0,1,0,0
v32.27,XZYYXIIZ,0,1,0,0
v32.27,XZYYXIXI,0,1,0,0
v32.27,XZYYXIXX,0,1,0,0
v32.27,XZYYXIXY,0,1,0,0
v32.27,XZYYXIXZ,0,1,0,0
v32.27,XZYYXIYI,0,0,0,0
v32.27,XZYYXIYX,0,0,0,0
v32.27,XZYYXIYY,0,0,0,0
v32.27,XZYYXIYZ,0,0,0,0
v32.27,XZYYXIZI,0,0,0,0
v32.27,XZYYXIZX,0,0,0,0
v32.27,XZYYXIZY,0,0,0,0
v32.27,XZYYXIZZ,0,0,0,0
v32.27,XZYYXXII,0,1,0,0
v32.27,XZYYXXIX,0,1,0,0
v32.27,XZYYXXIY,0,1,0,0
v32.27,XZYYXXIZ,0,1,0,0
v32.27,XZYYXXXI,0,1,0,0
v32.27,XZYYXXXX,0,1,0,0
v32.27,XZYYXXXY,0,1,0,0
v32.27,XZYYXXXZ,0,1,0,0
v32.27,XZYYXXYI,0,0,0,0
v32.27,XZYYXXYX,0,0,0,0
v32.27,XZYYXXYY,0,0,0,0
v32.27,XZYYXXYZ,0,0,0,0
v32.27,XZYYXXZI,0,0,0,0
v32.27,XZYYXXZX,0,0,0,0
v32.27,XZYYXXZY,0,0,0,0
v32.27,XZYYXXZZ,0,0,0,0
v32.27,XZYYXYII,0,0,0,0
v32.27,XZYYXYIX,0,0,0,0
v32.27,XZYYXYIY,0,0,0,0
v32.27,XZYYXYIZ,0,0,0,0
v32.27,XZYYXYXI,0,0,0,0
v32.27,XZYYXYXX,0,0,0,0
v32.27,XZYYXYXY,0,0,0,0
v32.27,XZYYXYXZ,0,0,0,0
v32.27,XZYYXYYI,0,0,0,0
v32.27,XZYYXYYX,0,0,0,0
v32.27,XZYYXYYY,0,0,0,0
v32.27,XZYYXYYZ,0,0,0,0
v32.27,XZYYXYZI,0,0,0,0
v32.27,XZYYXYZX,0,0,0,0
v32.27,XZYYXYZY,0,0,0,0
v32.27,XZYYXYZZ,0,0,0,0
v32.27,XZYYXZII,0,0,0,0
v32.27,XZYYXZIX,0,0,0,0
v32.27,XZYYXZIY,0,0,0,0
v32.27,XZYYXZIZ,0,0,0,0
v32.27,XZYYXZXI,0,0,0,0
v32.27,XZYYXZXX,0,0,0,0
v32.27,XZYYXZXY,0,0,0,0
v32.27,XZYYXZXZ,0,0,0,0
v32.27,XZYYXZYI,0,0,0,0
v32.27,XZYYXZYX,0,0,0,0
v32.27,XZYYXZYY,0,0,0,0
v32.27,XZYYXZYZ,0,0,0,0
v32.27,XZYYXZZI,0,0,0,0
v32.27,XZYYXZZX,0,0,0,0
v32.27,XZYYXZZY,0,0,0,0
v32.27,XZYYXZZZ,0,0,0,0
v32.27,XZYYYIII,0,0,0,0
v32.27,XZYYYIIX,0,0,0,0
v32.27,XZYYYIIY,0,0,0,0
v32.27,XZYYYIIZ,0,0,0,0
v32.27,XZYYYIXI,0,0,0,0
v32.27,XZYYYIXX,0,0,0,0
v32.27,XZYYYIXY,0,0,0,0
v32.27,XZYYYIXZ,0,0,0,0
v32.27,XZYYYIYI,0,0,0,0
v32.27,XZYYYIYX,0,0,0,0
v32.27,XZYYYIYY,0,0,0,0
v32.27,XZYYYIYZ,0,0,0,0
v32.27,XZYYYIZI,0,0,0,0
v32.27,XZYYYIZX,0,0,0,0
v32.27,XZYYYIZY,0,0,0,0
v32.27,XZYYYIZZ,0,0,0,0
v32.27,XZYYYXII,0,0,0,0
v32.27,XZYYYXIX,0,0,0,0
v32.27,XZYYYXIY,0,0,0,0
v32.27,XZYYYXIZ,0,0,0,0
v32.27,XZYYYXXI,0,0,0,0
v32.27,XZYYYXXX,0,0,0,0
v32.27,XZYYYXXY,0,0,0,0
v32.27,XZYYYXXZ,0,0,0,0
v32.27,XZYYYXYI,0,0,0,0
v32.27,XZYYYXYX,0,0,0,0
v32.27,XZYYYXYY,0,0,0,0
v32.27,XZYYYXYZ,0,0,0,0
v32.27,XZYYYXZI,0,0,0,0
v32.27,XZYYYXZX,0,0,0,0
v32.27,XZYYYXZY,0,0,0,0
v32.27,XZYYYXZZ,0,0,0,0
v32.27,XZYYYYII,0,0,0,0
v32.27,XZYYYYIX,0,0,0,0
v32.27,XZYYYYIY,0,0,0,0
v32.27,XZYYYYIZ,0,0,0,0
v32.27,XZYYYYXI,0,0,0,0
v32.27,XZYYYYXX,0,0,0,0
v32.27,XZYYYYXY,0,0,0,0
v32.27,XZYYYYXZ,0,0,0,0
v32.27,XZYYYYYI,0,0,0,0
v32.27,XZYYYYYX,0,0,0,0
v32.27,XZYYYYYY,0,0,0,0
v32.27,XZYYYYYZ,0,0,0,0
v32.27,XZYYYYZI,0,0,0,0
v32.27,XZYYYYZX,0,0,0,0
v32.27,XZYYYYZY,0,0,0,0
v32.27,XZYYYYZZ,0,0,0,0
v32.27,XZYYYZII,0,0,0,0
v32.27,XZYYYZIX,0,0,0,0
v32.27,XZYYYZIY,0,0,0,0
v32.27,XZYYYZIZ,0,0,0,0
v32.27,XZYYYZXI,0,0,0,0
v32.27,XZYYYZXX,0,0,0,0
v32.27,XZYYYZXY,0,0,0,0
v32.27,XZYYYZXZ,0,0,0,0
v32.27,XZYYYZYI,0,0,0,0
v32.27,XZYYYZYX,0,0,0,0
v32.27,XZYYYZYY,0,0,0,0
v32.27,XZYYYZYZ,0,0,0,0
v32.27,XZYYYZZI,0,0,0,0
v32.27,XZYYYZZX,0,0,0,0
v32.27,XZYYYZZY,0,0,0,0
v32.27,XZYYYZZZ,0,0,0,0
v32.27,XZYYZIII,0,0,0,0
v32.27,XZYYZIIX,0,0,0,0
v32.27,XZYYZIIY,0,0,0,0
v32.27,XZYYZIIZ,0,0,0,0
v32.27,XZYYZIXI,0,0,0,0
v32.27,XZYYZIXX,0,0,-1,0
v32.27,XZYYZIXY,0,0,-1,0
v32.27,XZYYZIXZ,0,0,0,0
v32.27,XZYYZIYI,0,0,0,0
v32.27,XZYYZIYX,0,0,-1,0
v32.27,XZYYZIYY,0,0,-1,0
v32.27,XZYYZIYZ,0,0,0,0
v32.27,XZYYZIZI,0,0,0,0
v32.27,XZYYZIZX,0,0,0,0
v32.27,XZYYZIZY,0,0,0,0
v32.27,XZYYZIZZ,0,0,0,0
v32.27,XZYYZXII,0,0,0,0
v32.27,XZYYZXIX,0,0,-1,0
v32.27,XZYYZXIY,0,0,-1,0
v32.27,XZYYZXIZ,0,0,0,0
v32.27,XZYYZXXI,0,0,0,0
v32.27,XZYYZXXX,0,0,0,0
v32.27,XZYYZXXY,0,0,0,0
v32.27,XZYYZXXZ,0,0,0,0
v32.27,XZYYZXYI,0,0,0,0
v32.27,XZYYZXYX,0,0,0,0
v32.27,XZYYZXYY,0,0,0,0
v32.27,XZYYZXYZ,0,0,0,0
v32.27,XZYYZXZI,0,0,0,0
v32.27,XZYYZXZX,0,0,-1,0
v32.27,XZYYZXZY,0,0,-1,0
v32.27,XZYYZXZZ,0,0,0,0
v32.27,XZYYZYII,0,0,0,0
v32.27,XZYYZYIX,0,0,-1,0
v32.27,XZYYZYIY,0,0,-1,0
v32.27,XZYYZYIZ,0,0,0,0
v32.27,XZYYZYXI,0,0,0,0
v32.27,XZYYZYXX,0,0,0,0
v32.27,XZYYZYXY,0,0,0,0
v32.27,XZYYZYXZ,0,0,0,0
v32.27,XZYYZYYI,0,0,0,0
v32.27,XZYYZYYX,0,0,0,0
v32.27,XZYYZYYY,0,0,0,0
v32.27,XZYYZYYZ,0,0,0,0
v32.27,XZYYZYZI,0,0,0,0
v32.27,XZYYZYZX,0,0,-1,0
v32.27,XZYYZYZY,0,0,-1,0
v32.27,XZYYZYZZ,0,0,0,0
v32.27,XZYYZZII,0,0,0,0
v32.27,XZYYZZIX,0,0,0,0
v32.27,XZYYZZIY,0,0,0,0
v32.27,XZYYZZIZ,0,0,0,0
v32.27,XZYYZZXI,0,0,0,0
v32.27,XZYYZZXX,0,0,-1,0
v32.27,XZYYZZXY,0,0,-1,0
v32.27,XZYYZZXZ,0,0,0,0
v32.27,XZYYZZYI,0,0,0,0
v32.27,XZYYZZYX,0,0,-1,0
v32.27,XZYYZZYY,0,0,-1,0
v32.27,XZYYZZYZ,0,0,0,0
v32.27,XZYYZZZI,0,0,0,0
v32.27,XZYYZZZX,0,0,0,0
v32.27,XZYYZZZY,0,0,0,0
v32.27,XZYYZZZZ,0,0,0,0
v32.27,XZYZIIII,0,1,0,0
v32.27,XZYZIIIX,0,1,0,0
v32.27,XZYZIIIY,0,1,0,0
v32.27,XZYZIIIZ,0,1,0,0
v32.27,XZYZIIXI,0,1,0,0
v32.27,XZYZIIXX,0,1,0,0
v32.27,XZYZIIXY,0,1,0,0
v32.27,XZYZIIXZ,0,1,0,0
v32.27,XZYZIIYI,0,0,0,0
v32.27,XZYZIIYX,0,0,0,0
v32.27,XZYZIIYY,0,0,0,0
v32.27,XZYZIIYZ,0,0,0,0
v32.27,XZYZIIZI,0,0,0,0
v32.27,XZYZIIZX,0,0,0,0
v32.27,XZYZIIZY,0,0,0,0
v32.27,XZYZIIZZ,0,0,0,0
v32.27,XZYZIXII,0,1,0,0
v32.27,XZYZIXIX,0,1,0,0
v32.27,XZYZIXIY,0,1,0,0
v32.27,XZYZIXIZ,0,1,0,0
v32.27,XZYZIXXI,0,1,0,0
v32.27,XZYZIXXX,0,1,0,0
v32.27,XZYZIXXY,0,1,0,0
v32.27,XZYZIXXZ,0,1,0,0
v32.27,XZYZIXYI,0,0,0,0
v32.27,XZYZIXYX,0,0,0,0
v32.27,XZYZIXYY,0,0,0,0
v32.27,XZYZIXYZ,0,0,0,0
v32.27,XZYZIXZI,0,0,0,0
v32.27,XZYZIXZX,0,0,0,0
v32.27,XZYZIXZY,0,0,0,0
v32.27,XZYZIXZZ,0,0,0,0
v32.27,XZYZIYII,0,0,0,0
v32.27,XZYZIYIX,0,0,0,0
v32.27,XZYZIYIY,0,0,0,0
v32.27,XZYZIYIZ,0,0,0,0
v32.27,XZYZIYXI,0,0,0,0
v32.27,XZYZIYXX,0,0,0,0
v32.27,XZYZIYXY,0,0,0,0
v32.27,XZYZIYXZ,0,0,0,0
v32.27,XZYZIYYI,0,0,0,0
v32.27,XZYZIYYX,0,0,0,0
v32.27,XZYZIYYY,0,0,0,0
v32.27,XZYZIYYZ,0,0,0,0
v32.27,XZYZIYZI,0,0,0,0
v32.27,XZYZIYZX,0,0,0,0
v32.27,XZYZIYZY,0,0,0,0
v32.27,XZYZIYZZ,0,0,0,0
v32.27,XZYZIZII,0,0,0,0
v32.27,XZYZIZIX,0,0,0,0
v32.27,XZYZIZIY,0,0,0,0
v32.27,XZYZIZIZ,0,0,0,0
v32.27,XZYZIZXI,0,0,0,0
v32.27,XZYZIZXX,0,0,0,0
v32.27,XZYZIZXY,0,0,0,0
v32.27,XZYZIZXZ,0,0,0,0
v32.27,XZYZIZYI,0,0,0,0
v32.27,XZYZIZYX,0,0,0,0
v32.27,XZYZIZYY,0,0,0,0
v32.27,XZYZIZYZ,0,0,0,0
v32.27,XZYZIZZI,0,0,0,0
v32.27,XZYZIZZX,0,0,0,0
v32.27,XZYZIZZY,0,0,0,0
v32.27,XZYZIZZZ,0,0,0,0
v32.27,XZYZXIII,0,1,0,0
v32.27,XZYZXIIX,0,1,0,0
v32.27,XZYZXIIY,0,1,0,0
v32.27,XZYZXIIZ,0,1,0,0
v32.27,XZYZXIXI,0,1,0,0
v32.27,XZYZXIXX,0,1,-1,0
v32.27,XZYZXIXY,0,1,-1,0
v32.27,XZYZXIXZ,0,1,0,0
v32.27,XZYZXIYI,0,0,0,0
v32.27,XZYZXIYX,0,0,-1,0
v32.27,XZYZXIYY,0,0,-1,0
v32.27,XZYZXIYZ,0,0,0,0
v32.27,XZYZXIZI,0,0,0,0
v32.27,XZYZXIZX,0,0,0,0
v32.27,XZYZXIZY,0,0,0,0
v32.27,XZYZXIZZ,0,0,0,0
v32.27,XZYZXXII,0,1,0,0
v32.27,XZYZXXIX,0,1,-1,0
v32.27,XZYZXXIY,0,1,-1,0
v32.27,XZYZXXIZ,0,1,0,0
v32.27,XZYZXXXI,0,1,0,0
v32.27,XZYZXXXX,0,1,0,0
v32.27,XZYZXXXY,0,1,0,0
v32.27,XZYZXXXZ,0,1,0,0
v32.27,XZYZXXYI,0,0,0,0
v32.27,XZYZXXYX,0,0,0,0
v32.27,XZYZXXYY,0,0,0,0
v32.27,XZYZXXYZ,0,0,0,0
v32.27,XZYZXXZI,0,0,0,0
v32.27,XZYZXXZX,0,0,-1,0
v32.27,XZYZXXZY,0,0,-1,0
v32.27,XZYZXXZZ,0,0,0,0
v32.27,XZYZXYII,0,0,0,0
v32.27,XZYZXYIX,0,0,-1,0
v32.27,XZYZXYIY,0,0,-1,0
v32.27,XZYZXYIZ,0,0,0,0
v32.27,XZYZXYXI,0,0,0,0
v32.27,XZYZXYXX,0,0,0,0
v32.27,XZYZXYXY,0,0,0,0
v32.27,XZYZXYXZ,0,0,0,0
v32.27,XZYZXYYI,0,0,0,0
v32.27,XZYZXYYX,0,0,0,0
v32.27,XZYZXYYY,0,0,0,0
v32.27,XZYZXYYZ,0,0,0,0
v32.27,XZYZXYZI,0,0,0,0
v32.27,XZYZXYZX,0,0,-1,0
v32.27,XZYZXYZY,0,0,-1,0
v32.27,XZYZXYZZ,0,0,0,0
v32.27,XZYZXZII,0,0,0,0
v32.27,XZYZXZIX,0,0,0,0
v32.27,XZYZXZIY,0,0,0,0
v32.27,XZYZXZIZ,0,0,0,0
v32.27,XZYZXZXI,0,0,0,0
v32.27,XZYZXZXX,0,0,-1,0
v32.27,XZYZXZXY,0,0,-1,0
v32.27,XZYZXZXZ,0,0,0,0
v32.27,XZYZXZYI,0,0,0,0
v32.27,XZYZXZYX,0,0,-1,0
v32.27,XZYZXZYY,0,0,-1,0
v32.27,XZYZXZYZ,0,0,0,0
v32.27,XZYZXZZI,0,0,0,0
v32.27,XZYZXZZX,0,0,0,0
v32.27,XZYZXZZY,0,0,0,0
v32.27,XZYZXZZZ,0,0,0,0
v32.27,XZYZYIII,0,0,0,0
v32.27,XZYZYIIX,0,0,0,0
v32.27,XZYZYIIY,0,0,0,0
v32.27,XZYZYIIZ,0,0,0,0
v32.27,XZYZYIXI,0,0,0,0
v32.27,XZYZYIXX,0,0,-1,0
v32.27,XZYZYIXY,0,0,-1,0
v32.27,XZYZYIXZ,0,0,0,0
v32.27,XZYZYIYI,0,0,0,0
v32.27,XZYZYIYX,0,0,-1,0
v32.27,XZYZYIYY,0,0,-1,0
v32.27,XZYZYIYZ,0,0,0,0
v32.27,XZYZYIZI,0,0,0,0
v32.27,XZYZYIZX,0,0,0,0
v32.27,XZYZYIZY,0,0,0,0
v32.27,XZYZYIZZ,0,0,0,0
v32.27,XZYZYXII,0,0,0,0
v32.27,XZYZYXIX,0,0,-1,0
v32.27,XZYZYXIY,0,0,-1,0
v32.27,XZYZYXIZ,0,0,0,0
v32.27,XZYZYXXI,0,0,0,0
v32.27,XZYZYXXX,0,0,0,0
v32.27,XZYZYXXY,0,0,0,0
v32.27,XZYZYXXZ,0,0,0,0
v32.27,XZYZYXYI,0,0,0,0
v32.27,XZYZYXYX,0,0,0,0
v32.27,XZYZYXYY,0,0,0,0
v32.27,XZYZYXYZ,0,0,0,0
v32.27,XZYZYXZI,0,0,0,0
v32.27,XZYZYXZX,0,0,-1,0
v32.27,XZYZYXZY,0,0,-1,0
v32.27,XZYZYXZZ,0,0,0,0
v32.27,XZYZYYII,0,0,0,0
v32.27,XZYZYYIX,0,0,-1,0
v32.27,XZYZYYIY,0,0,-1,0
v32.27,XZYZYYIZ,0,0,0,0
v32.27,XZYZYYXI,0,0,0,0
v32.27,XZYZYYXX,0,0,0,0
v32.27,XZYZYYXY,0,0,0,0
v32.27,XZYZYYXZ,0,0,0,0
v32.27,XZYZYYYI,0,0,0,0
v32.27,XZYZYYYX,0,0,0,0
v32.27,XZYZYYYY,0,0,0,0
v32.27,XZYZYYYZ,0,0,0,0
v32.27,XZYZYYZI,0,0,0,0
v32.27,XZYZYYZX,0,0,-1,0
v32.27,XZYZYYZY,0,0,-1,0
v32.27,XZYZYYZZ,0,0,0,0
v32.27,XZYZYZII,0,0,0,0
v32.27,XZYZYZIX,0,0,0,0
v32.27,XZYZYZIY,0,0,0,0
v32.27,XZYZYZIZ,0,0,0,0
v32.27,XZYZYZXI,0,0,0,0
v32.27,XZYZYZXX,0,0,-1,0
v32.27,XZYZYZXY,0,0,-1,0
v32.27,XZYZYZXZ,0,0,0,0
v32.27,XZYZYZYI,0,0,0,0
v32.27,XZYZYZYX,0,0,-1,0
v32.27,XZYZYZYY,0,0,-1,0
v32.27,XZYZYZYZ,0,0,0,0
v32.27,XZYZYZZI,0,0,0,0
v32.27,XZYZYZZX,0,0,0,0
v32.27,XZYZYZZY,0,0,0,0
v32.27,XZYZYZZZ,0,0,0,0
v32.27,XZYZZIII,0,0,0,0
v32.27,XZYZZIIX,0,0,0,0
v32.27,XZYZZIIY,0,0,0,0
v32.27,XZYZZIIZ,0,0,0,0
v32.27,XZYZZIXI,0,0,0,0
v32.27,XZYZZIXX,0,0,0,0
v32.27,XZYZZIXY,0,0,0,0
v32.27,XZYZZIXZ,0,0,0,0
v32.27,XZYZZIYI,0,0,0,0
v32.27,XZYZZIYX,0,0,0,0
v32.27,XZYZZIYY,0,0,0,0
v32.27,XZYZZIYZ,0,0,0,0
v32.27,XZYZZIZI,0,0,0,0
v32.27,XZYZZIZX,0,0,0,0
v32.27,XZYZZIZY,0,0,0,0
v32.27,XZYZZIZZ,0,0,0,0
v32.27,XZYZZXII,0,0,0,0
v32.27,XZYZZXIX,0,0,0,0
v32.27,XZYZZXIY,0,0,0,0
v32.27,XZYZZXIZ,0,0,0,0
v32.27,XZYZZXXI,0,0,0,0
v32.27,XZYZZXXX,0,0,0,0
v32.27,XZYZZXXY,0,0,0,0
v32.27,XZYZZXXZ,0,0,0,0
v32.27,XZYZZXYI,0,0,0,0
v32.27,XZYZZXYX,0,0,0,0
v32.27,XZYZZXYY,0,0,0,0
v32.27,XZYZZXYZ,0,0,0,0
v32.27,XZYZZXZI,0,0,0,0
v32.27,XZYZZXZX,0,0,0,0
v32.27,XZYZZXZY,0,0,0,0
v32.27,XZYZZXZZ,0,0,0,0
v32.27,XZYZZYII,0,0,0,0
v32.27,XZYZZYIX,0,0,0,0
v32.27,XZYZZYIY,0,0,0,0
v32.27,XZYZZYIZ,0,0,0,0
v32.27,XZYZZYXI,0,0,0,0
v32.27,XZYZZYXX,0,0,0,0
v32.27,XZYZZYXY,0,0,0,0
v32.27,XZYZZYXZ,0,0,0,0
v32.27,XZYZZYYI,0,0,0,0
v32.27,XZYZZYYX,0,0,0,0
v32.27,XZYZZYYY,0,0,0,0
v32.27,XZYZZYYZ,0,0,0,0
v32.27,XZYZZYZI,0,0,0,0
v32.27,XZYZZYZX,0,0,0,0
v32.27,XZYZZYZY,0,0,0,0
v32.27,XZYZZYZZ,0,0,0,0
v32.27,XZYZZZII,0,0,0,0
v32.27,XZYZZZIX,0,0,0,0
v32.27,XZYZZZIY,0,0,0,0
v32.27,XZYZZZIZ,0,0,0,0
v32.27,XZYZZZXI,0,0,0,0
v32.27,XZYZZZXX,0,0,0,0
v32.27,XZYZZZXY,0,0,0,0
v32.27,XZYZZZXZ,0,0,0,0
v32.27,XZYZZZYI,0,0,0,0
v32.27,XZYZZZYX,0,0,0,0
v32.27,XZYZZZYY,0,0,0,0
v32.27,XZYZZZYZ,0,0,0,0
v32.27,XZYZZZZI,0,0,0,0
v32.27,XZYZZZZX,0,0,0,0
v32.27,XZYZZZZY,0,0,0,0
v32.27,XZYZZZZZ,0,0,0,0
v32.27,XZZIIIII,0,1,0,0
v32.27,XZZIIIIX,0,1,0,0
v32.27,XZZIIIIY,0,1,0,0
v32.27,XZZIIIIZ,0,1,0,0
v32.27,XZZIIIXI,0,1,0,0
v32.27,XZZIIIXX,0,1,0,0
v32.27,XZZIIIXY,0,1,0,0
v32.27,XZZIIIXZ,0,1,0,0
v32.27,XZZIIIYI,0,0,0,0
v32.27,XZZIIIYX,0,0,0,0
v32.27,XZZIIIYY,0,0,0,0
v32.27,XZZIIIYZ,0,0,0,0
v32.27,XZZIIIZI,0,0,0,0
v32.27,XZZIIIZX,0,0,0,0
v32.27,XZZIIIZY,0,0,0,0
v32.27,XZZIIIZZ,0,0,0,0
v32.27,XZZIIXII,0,1,0,0
v32.27,XZZIIXIX,0,1,0,0
v32.27,XZZIIXIY,0,1,0,0
v32.27,XZZIIXIZ,0,1,0,0
v32.27,XZZIIXXI,0,1,0,0
v32.27,XZZIIXXX,0,1,0,0
v32.27,XZZIIXXY,0,1,0,0
v32.27,XZZIIXXZ,0,1,0,0
v32.27,XZZIIXYI,0,0,0,0
v32.27,XZZIIXYX,0,0,0,0
v32.27,XZZIIXYY,0,0,0,0
v32.27,XZZIIXYZ,0,0,0,0
v32.27,XZZIIXZI,0,0,0,0
v32.27,XZZIIXZX,0,0,0,0
v32.27,XZZIIXZY,0,0,0,0
v32.27,XZZIIXZZ,0,0,0,0
v32.27,XZZIIYII,0,0,0,0
v32.27,XZZIIYIX,0,0,0,0
v32.27,XZZIIYIY,0,0,0,0
v32.27,XZZIIYIZ,0,0,0,0
v32.27,XZZIIYXI,0,0,0,0
v32.27,XZZIIYXX,0,0,0,0
v32.27,XZZIIYXY,0,0,0,0
v32.27,XZZIIYXZ,0,0,0,0
v32.27,XZZIIYYI,0,0,0,0
v32.27,XZZIIYYX,0,0,0,0
v32.27,XZZIIYYY,0,0,0,0
v32.27,XZZIIYYZ,0,0,0,0
v32.27,XZZIIYZI,0,0,0,0
v32.27,XZZIIYZX,0,0,0,0
v32.27,XZZIIYZY,0,0,0,0
v32.27,XZZIIYZZ,0,0,0,0
v32.27,XZZIIZII,0,0,0,0
v32.27,XZZIIZIX,0,0,0,0
v32.27,XZZIIZIY,0,0,0,0
v32.27,XZZIIZIZ,0,0,0,0
v32.27,XZZIIZXI,0,0,0,0
v32.27,XZZIIZXX,0,0,0,0
v32.27,XZZIIZXY,0,0,0,0
v32.27,XZZIIZXZ,0,0,0,0
v32.27,XZZIIZYI,0,0,0,0
v32.27,XZZIIZYX,0,0,0,0
v32.27,XZZIIZYY,0,0,0,0
v32.27,XZZIIZYZ,0,0,0,0
v32.27,XZZIIZZI,0,0,0,0
v32.27,XZZIIZZX,0,0,0,0
v32.27,XZZIIZZY,0,0,0,0
v32.27,XZZIIZZZ,0,0,0,0
v32.27,XZZIXIII,0,1,0,0
v32.27,XZZIXIIX,0,1,0,0
