seed,family,g_minus,g_plus,E_abs,prominence,A_group,C_group,cross_sum,n_qubits,dimension,n_groups,n_pairs
25042001,transverse,18,45,1.657281646292116,0.1978549732510117,-0.0064555244000258334,0.9571912936532704,-2408.87275674165,12,4096,64,32
25042001,transverse,19,44,1.6127083559370616,-0.12079779034127015,-0.057498608146493074,0.2288597341419292,-23.26512313190956,12,4096,64,32
25042001,transverse,20,43,1.578488030168573,0.12694934344320077,0.00247395751735194,0.36262315832832365,2.4709256900713967,12,4096,64,32
25042001,transverse,21,42,1.450470068859547,0.0013016432843718506,-0.09417641983644694,0.1282655805453346,-92.23308573391839,12,4096,64,32
25042001,transverse,22,41,1.4106214575040974,-0.13534430655827895,-0.03361941446104066,0.20381871777887145,-18.753427858820796,12,4096,64,32
25042001,transverse,23,40,1.1269767868933243,0.22652612161384647,-0.02658183339227526,0.18235216597299703,-10.532661961123699,12,4096,64,32
25042001,transverse,24,39,0.6556114102355302,-0.01863287249072665,0.0642207364145208,0.4852684627783459,115.63868956536015,12,4096,64,32
25042001,transverse,25,38,0.6420154708078896,0.07202536585725683,-0.0671652818998507,0.2147693272981582,-66.6948417222113,12,4096,64,32
25042001,transverse,26,37,0.6160475252679576,-0.024677626605884156,-0.2411492390335268,0.11233065992013877,-512.3055086048695,12,4096,64,32
25042001,transverse,27,36,0.49804884389515347,-0.21944242393528424,-0.22478285991414793,0.09166222368726731,-657.8284070597292,12,4096,64,32
25042001,transverse,28,35,0.48750995708759454,-0.10471684528919623,-0.184903000967949,0.21780166675923462,-503.66256649357524,12,4096,64,32
25042001,transverse,29,34,0.36256807468048846,0.2963353545827796,-0.047075312138115985,0.23053529188264932,-43.61878162667769,12,4096,64,32
25042001,transverse,30,33,0.2982584312461436,0.018117573228428996,0.20670548558840923,0.6492200760705877,342.0868809447093,12,4096,64,32
25042001,transverse,31,32,0.2753711319308597,-0.01233307070710915,0.044775132578661184,0.3397016371372491,24.228811540085253,12,4096,64,32
