seed,pair_rank,group,partner_group,sign,energy,partner_energy,dim_p,family,basis,pvp_fro,pvq_fro,pvq_fro_sq,gap_pq,sigma_fro,sigma_trace_abs,discovery_prominence
25042000,17,54,9,+,1.6886100349699211,-1.6886100349699225,4,dephasing,NULL,0.19446950498144705,1.834387896655896,3.364978955397642,0.0005052371235612085,11.431897627827306,3.355487527015061,0.01571539170803185
25042000,17,54,9,+,1.6886100349699211,-1.6886100349699225,4,transverse,REAL,4.6817792625765146e-14,2.6982913253663114,7.2807760765470855,0.0035358215139928983,4.374683517069306,8.747755435651445,0.01571539170803185
25042000,17,54,9,+,1.6886100349699211,-1.6886100349699225,4,transverse,NULL,0.34202665899537144,2.7051688463557464,7.31793848729368,0.0005052371235612085,24.31131655480508,10.561280360858834,0.01571539170803185
25042000,18,15,48,-,-1.4275616977982162,1.4275616977982164,4,dephasing,REAL,9.677528422813688e-15,1.7704480325708147,3.1344862360338688,0.0058910976763486556,1.9242790061602424,3.848271086367566,0.00545299082877565
25042000,18,15,48,-,-1.4275616977982162,1.4275616977982164,4,dephasing,NULL,0.22893550093092568,1.8862339296596253,3.5578784373991925,0.0005406071964082493,18.411496282194733,27.798545782672008,0.00545299082877565
25042000,18,15,48,-,-1.4275616977982162,1.4275616977982164,4,transverse,REAL,1.4952208959384864e-14,2.696889433218343,7.273212615004756,0.0058910976763486556,6.593553103597552,13.185290556780046,0.00545299082877565
25042000,18,15,48,-,-1.4275616977982162,1.4275616977982164,4,transverse,NULL,0.18420679472250698,2.7265249531743323,7.433938320282295,0.0005406071964082493,27.26589742485603,48.64472015929947,0.00545299082877565
25042000,18,48,15,+,1.4275616977982164,-1.4275616977982162,4,dephasing,REAL,1.4885004567563204e-14,1.7704480325708158,3.1344862360338728,0.005891097676347545,1.9242790061608435,3.8482710863687655,-0.05340062948959784
25042000,18,48,15,+,1.4275616977982164,-1.4275616977982162,4,dephasing,NULL,0.2558051587953642,1.878928071736902,3.530370698760952,0.0002598304882066582,8.72206713862785,14.167813521909443,-0.05340062948959784
25042000,18,48,15,+,1.4275616977982164,-1.4275616977982162,4,transverse,REAL,1.2709487158958268e-14,2.6968894332183435,7.273212615004758,0.005891097676347545,6.593553103598996,13.185290556782927,-0.05340062948959784
25042000,18,48,15,+,1.4275616977982164,-1.4275616977982162,4,transverse,NULL,0.3868852967118462,2.6538319263969252,7.042823893563615,0.0002598304882066582,38.008460946311885,56.73169304990006,-0.05340062948959784
25042000,19,17,46,-,-1.0881648225246672,1.0881648225246672,4,dephasing,REAL,1.7360021747476884e-14,1.9412333124859524,3.7683867735051835,0.005796754729897158,2.421092555685933,4.841176026350952,-0.06189421839318515
25042000,19,17,46,-,-1.0881648225246672,1.0881648225246672,4,dephasing,NULL,0.18684953161289553,1.8569781813166077,3.4483679658859363,0.0006409507588802654,11.540963672877309,3.5737529731458206,-0.06189421839318515
25042000,19,17,46,-,-1.0881648225246672,1.0881648225246672,4,transverse,REAL,7.377733515296922e-15,2.6947364900547726,7.261604750832715,0.005796754729897158,1.1087701021687184,2.1357219019821545,-0.06189421839318515
25042000,19,17,46,-,-1.0881648225246672,1.0881648225246672,4,transverse,NULL,0.4251832600676683,2.626812972309393,6.900146391492909,0.0006409507588802654,30.29835138858532,13.94030573974688,-0.06189421839318515
25042000,19,46,17,+,1.0881648225246672,-1.0881648225246672,4,dephasing,REAL,1.7225746554280473e-14,1.941233312485952,3.7683867735051817,0.005796754729896714,2.421092555685773,4.841176026350638,-0.0019399843253508076
25042000,19,46,17,+,1.0881648225246672,-1.0881648225246672,4,dephasing,NULL,0.20857019274689734,1.8939912311596772,3.5872027837097495,0.0006503782497533361,12.52033293360743,3.16522010707478,-0.0019399843253508076
25042000,19,46,17,+,1.0881648225246672,-1.0881648225246672,4,transverse,REAL,3.887682895356845e-15,2.6947364900547743,7.261604750832725,0.005796754729896714,1.1087701021687115,2.1357219019821487,-0.0019399843253508076
25042000,19,46,17,+,1.0881648225246672,-1.0881648225246672,4,transverse,NULL,0.2669015470844018,2.648660600852964,7.015402978510783,0.0006503782497533361,20.174466802244677,11.241430320714485,-0.0019399843253508076
25042000,20,18,45,-,-1.0741101228597911,1.0741101228597905,4,dephasing,REAL,1.4982174831740673e-14,1.9433843720735273,3.7767428176196183,0.005333536047329224,3.7046961614830005,7.408710312083931,-0.12186290434665634
25042000,20,18,45,-,-1.0741101228597911,1.0741101228597905,4,dephasing,NULL,0.16858466812881043,1.8509781542743238,3.4261201276007824,0.0003306086884071746,11.251278496358639,8.098018739519688,-0.12186290434665634
25042000,20,18,45,-,-1.0741101228597911,1.0741101228597905,4,transverse,REAL,4.020915369618137e-15,2.700466748910554,7.292520661971538,0.005333536047329224,0.9000294449297265,1.7245862123256337,-0.12186290434665634
25042000,20,18,45,-,-1.0741101228597911,1.0741101228597905,4,transverse,NULL,0.4460972941456154,2.6827073568120707,7.196918762293607,0.0003306086884071746,17.213373435790853,12.587804763866913,-0.12186290434665634
25042000,20,45,18,+,1.0741101228597905,-1.0741101228597911,4,dephasing,REAL,1.9995562457313822e-14,1.9433843720735284,3.7767428176196223,0.0053335360473278914,3.7046961614837195,7.408710312085367,-0.025214000864455688
25042000,20,45,18,+,1.0741101228597905,-1.0741101228597911,4,dephasing,NULL,0.2533090476013411,1.8375315821136324,3.376522315265029,0.00011233502557761454,16.85572699528738,2.076074827588398,-0.025214000864455688
25042000,20,45,18,+,1.0741101228597905,-1.0741101228597911,4,transverse,REAL,4.059463189428441e-15,2.700466748910555,7.292520661971542,0.0053335360473278914,0.9000294449297597,1.7245862123257043,-0.025214000864455688
25042000,20,45,18,+,1.0741101228597905,-1.0741101228597911,4,transverse,NULL,0.3493874100089452,2.688273808878796,7.22681607150371,0.00011233502557761454,16.485363895660072,0.4155300500373307,-0.025214000864455688
25042000,21,5,58,-,-1.976180619004873,1.9761806190048739,4,dephasing,REAL,3.173992625044786e-14,1.8328855116312168,3.3594692987476273,0.0025487917373767655,1.0066378678327537,2.012698029127863,-0.047486139244666936
25042000,21,5,58,-,-1.976180619004873,1.9761806190048739,4,dephasing,NULL,0.27504489777499413,1.7852157197501308,3.1869951660429776,8.977199528725777e-05,11.003917525812751,9.976440946387541,-0.047486139244666936
25042000,21,5,58,-,-1.976180619004873,1.9761806190048739,4,transverse,REAL,5.923236523844757e-14,2.697981288793668,7.279103034680742,0.0025487917373767655,1.8620478071958733,3.7229855509306313,-0.047486139244666936
25042000,21,5,58,-,-1.976180619004873,1.9761806190048739,4,transverse,NULL,0.2685936536453586,2.709326004151581,7.340447396771974,8.977199528725777e-05,19.38893744696215,11.296179398805958,-0.047486139244666936
25042000,21,58,5,+,1.9761806190048739,-1.976180619004873,4,dephasing,REAL,2.657562609303735e-14,1.8328855116311868,3.3594692987475177,0.0025487917373765434,1.0066378678326298,2.012698029127618,-0.12977997868250774
25042000,21,58,5,+,1.9761806190048739,-1.976180619004873,4,dephasing,NULL,0.2906005021275112,1.8564875292647431,3.4465459463155104,0.00010741960990934274,11.813236865326349,14.667294804205824,-0.12977997868250774
25042000,21,58,5,+,1.9761806190048739,-1.976180619004873,4,transverse,REAL,4.970898915701997e-14,2.6979812887936694,7.279103034680749,0.0025487917373765434,1.8620478071952216,3.7229855509293293,-0.12977997868250774
25042000,21,58,5,+,1.9761806190048739,-1.976180619004873,4,transverse,NULL,0.37690338370167886,2.749942112424834,7.56218162168756,0.00010741960990934274,27.43872790372956,8.514590324118425,-0.12977997868250774
25042000,22,16,47,-,-1.0939615772545643,1.0939615772545648,4,dephasing,REAL,1.7691575838885912e-14,1.9411193203548813,3.7679442158549965,0.005796754729896492,3.8981997514383853,7.795915750684614,-0.12727287836418105
25042000,22,16,47,-,-1.0939615772545643,1.0939615772545648,4,dephasing,NULL,0.2310722853519504,1.87641998712951,3.5209519680991104,4.1012976703669324e-05,13.265335585132155,22.904449122333546,-0.12727287836418105
25042000,22,16,47,-,-1.0939615772545643,1.0939615772545648,4,transverse,REAL,6.46181469215329e-15,2.6912228565192327,7.2426804634515385,0.005796754729896492,1.5881619803530627,3.100313750551058,-0.12727287836418105
25042000,22,16,47,-,-1.0939615772545643,1.0939615772545648,4,transverse,NULL,0.34803715494908816,2.7401787673781604,7.508579677190094,4.1012976703669324e-05,24.46644070934924,43.53393245803002,-0.12727287836418105
25042000,22,47,16,+,1.0939615772545648,-1.0939615772545643,4,dephasing,REAL,1.6042712570744044e-14,1.941119320354881,3.7679442158549956,0.005796754729897158,3.898199751438118,7.795915750684083,-0.2124057672683246
25042000,22,47,16,+,1.0939615772545648,-1.0939615772545643,4,dephasing,NULL,0.16569211637829676,1.8282054322791017,3.342335102614817,0.00010732259287649093,11.940841425790206,19.371987710845623,-0.2124057672683246
25042000,22,47,16,+,1.0939615772545648,-1.0939615772545643,4,transverse,REAL,4.005300325172198e-15,2.691222856519231,7.242680463451529,0.005796754729897158,1.588161980353044,3.100313750551016,-0.2124057672683246
25042000,22,47,16,+,1.0939615772545648,-1.0939615772545643,4,transverse,NULL,0.32743025718925,2.7058985051636104,7.3218867202466615,0.00010732259287649093,35.83548673954676,62.830775522354045,-0.2124057672683246
25042000,23,12,51,-,-1.4639107662982664,1.4639107662982664,4,dephasing,REAL,1.1317726580730141e-14,1.7667869415065298,3.121536096677998,0.0054978547559250135,3.067379725091014,6.134571988530734,-0.1691666279032112
25042000,23,12,51,-,-1.4639107662982664,1.4639107662982664,4,dephasing,NULL,0.21096618059202984,1.8651255992539948,3.478693500992573,0.00011492228263332294,8.916687157846962,14.914360971214206,-0.1691666279032112
25042000,23,12,51,-,-1.4639107662982664,1.4639107662982664,4,transverse,REAL,2.2314066274930333e-14,2.6987763228322876,7.283393640680164,0.0054978547559250135,5.1588303500759105,10.31515494824604,-0.1691666279032112
25042000,23,12,51,-,-1.4639107662982664,1.4639107662982664,4,transverse,NULL,0.4348956087505612,2.6555468097351853,7.051928858694721,0.00011492228263332294,28.192564273794677,46.43753139781301,-0.1691666279032112
25042000,23,51,12,+,1.4639107662982664,-1.4639107662982664,4,dephasing,REAL,1.1186576669407428e-14,1.7667869415065325,3.1215360966780072,0.005497854755924347,3.0673797250911967,6.134571988531101,-0.2150619822679611
25042000,23,51,12,+,1.4639107662982664,-1.4639107662982664,4,dephasing,NULL,0.2470319505818126,1.866835264165226,3.485073903530849,0.0004887179085462101,11.592972808289758,17.97131368903976,-0.2150619822679611
25042000,23,51,12,+,1.4639107662982664,-1.4639107662982664,4,transverse,REAL,1.664915494287016e-14,2.6987763228322876,7.283393640680164,0.005497854755924347,5.158830350076343,10.315154948246914,-0.2150619822679611
25042000,23,51,12,+,1.4639107662982664,-1.4639107662982664,4,transverse,NULL,0.33621351897917806,2.660658432194857,7.079103292809594,0.0004887179085462101,28.608187603031137,45.337081197356426,-0.2150619822679611
25042000,24,19,44,-,-1.0687765868124615,1.0687765868124621,4,dephasing,REAL,1.478938355104161e-14,1.9434158845783251,3.776865300431354,0.005333536047329224,2.299450341949652,4.597747020255925,-0.2796673059394926
25042000,24,19,44,-,-1.0687765868124615,1.0687765868124621,4,dephasing,NULL,0.21114722541944977,1.8471917306074015,3.412117289624367,1.5974967930487693e-05,14.38497793649629,22.802636146600957,-0.2796673059394926
25042000,24,19,44,-,-1.0687765868124615,1.0687765868124621,4,transverse,REAL,3.3030756690573444e-15,2.705148885537273,7.317830492923551,0.005333536047329224,0.8300863090711156,1.5245800090828054,-0.2796673059394926
25042000,24,19,44,-,-1.0687765868124615,1.0687765868124621,4,transverse,NULL,0.2940894810159851,2.7336006505990516,7.472572516955558,1.5974967930487693e-05,23.339489256467374,38.57905351703246,-0.2796673059394926
25042000,24,44,19,+,1.0687765868124621,-1.0687765868124615,4,dephasing,REAL,1.9478958851038563e-14,1.943415884578323,3.7768653004313455,0.0053335360473278914,2.299450341950259,4.597747020257138,-0.3449359614980337
25042000,24,44,19,+,1.0687765868124621,-1.0687765868124615,4,dephasing,NULL,0.23242725702030104,1.858264969771602,3.4531486978802532,5.587797479256196e-05,11.95487399239327,21.671876807689245,-0.3449359614980337
25042000,24,44,19,+,1.0687765868124621,-1.0687765868124615,4,transverse,REAL,4.361561361988899e-15,2.7051488855372723,7.317830492923546,0.0053335360473278914,0.8300863090710938,1.524580009082758,-0.3449359614980337
25042000,24,44,19,+,1.0687765868124621,-1.0687765868124615,4,transverse,NULL,0.38195636285534645,2.7199658743531763,7.398214357645839,5.587797479256196e-05,21.28970404553692,33.80268731085918,-0.3449359614980337
25042000,25,11,52,-,-1.6720595812293486,1.6720595812293473,4,dephasing,REAL,1.100494808296074e-14,1.9153197730000102,3.6684498328448107,0.004382422727251534,1.91075284663177,3.8214539750636662,-0.2931208456369997
25042000,25,11,52,-,-1.6720595812293486,1.6720595812293473,4,dephasing,NULL,0.20397853503993937,1.8704135336716412,3.4984467869420355,6.420525089856355e-05,11.748441960135464,17.178882303180693,-0.2931208456369997
25042000,25,11,52,-,-1.6720595812293486,1.6720595812293473,4,transverse,REAL,1.5674062696825098e-14,2.695137071032394,7.263763831653072,0.004382422727251534,2.12671668408643,4.243357570258021,-0.2931208456369997
25042000,25,11,52,-,-1.6720595812293486,1.6720595812293473,4,transverse,NULL,0.2565589288192031,2.6220767347493275,6.875286402913695,6.420525089856355e-05,35.66328815106241,53.71487720072527,-0.2931208456369997
25042000,25,52,11,+,1.6720595812293473,-1.6720595812293486,4,dephasing,REAL,3.005579404397027e-14,1.915319773000005,3.668449832844791,0.004382422727251312,1.9107528466316428,3.821453975063413,-0.4371707804493409
25042000,25,52,11,+,1.6720595812293473,-1.6720595812293486,4,dephasing,NULL,0.17933280218620978,1.9304591865413252,3.726672670901795,3.8120030584565257e-05,19.39000824493293,31.024595292999926,-0.4371707804493409
25042000,25,52,11,+,1.6720595812293473,-1.6720595812293486,4,transverse,REAL,3.276727131504957e-14,2.6951370710323967,7.263763831653087,0.004382422727251312,2.1267166840861638,4.243357570257455,-0.4371707804493409
25042000,25,52,11,+,1.6720595812293473,-1.6720595812293486,4,transverse,NULL,0.32195348028422904,2.66283553157434,7.090693068214797,3.8120030584565257e-05,21.9319320678091,38.46561176658011,-0.4371707804493409
25042000,26,1,62,-,-2.87344508633917,2.87344508633917,4,dephasing,REAL,2.1583856178488332e-14,1.9602397768716968,3.8425399828299995,0.0011073364075633307,0.40694521747995566,0.8138804234627183,-0.31508147386664376
25042000,26,1,62,-,-2.87344508633917,2.87344508633917,4,dephasing,NULL,0.25799881513287737,1.8221443285675178,3.3202099541307706,7.647603157501237e-05,8.221590336497623,6.246536546958962,-0.31508147386664376
25042000,26,1,62,-,-2.87344508633917,2.87344508633917,4,transverse,REAL,1.1316947383195909e-14,2.698055294674597,7.279502373121625,0.0011073364075633307,1.3653611889586856,2.730386081565224,-0.31508147386664376
25042000,26,1,62,-,-2.87344508633917,2.87344508633917,4,transverse,NULL,0.3800615642729492,2.6547874958234274,7.047896647980425,7.647603157501237e-05,21.095023579913704,26.69345277443086,-0.31508147386664376
25042000,26,62,1,+,2.87344508633917,-2.87344508633917,4,dephasing,REAL,3.672851160088599e-14,1.9602397768716902,3.8425399828299738,0.0011073364075624426,0.4069452174799439,0.8138804234626947,-0.40764887693890517
25042000,26,62,1,+,2.87344508633917,-2.87344508633917,4,dephasing,NULL,0.2137508145970134,1.8447479155035387,3.403094871754651,1.2668892841904977e-05,15.93765152635343,15.506507244058195,-0.40764887693890517
25042000,26,62,1,+,2.87344508633917,-2.87344508633917,4,transverse,REAL,1.8700696752764122e-14,2.6980552946746,7.279502373121642,0.0011073364075624426,1.365361188958683,2.7303860815652183,-0.40764887693890517
25042000,26,62,1,+,2.87344508633917,-2.87344508633917,4,transverse,NULL,0.2543686674398597,2.6675363378878676,7.115750113952216,1.2668892841904977e-05,31.286870580285026,37.824969998641485,-0.40764887693890517
25042000,27,3,60,-,-2.8428147436945483,2.8428147436945483,4,dephasing,REAL,2.4997120167222285e-14,1.9640119936807034,3.8573431113216516,0.0011346671766583327,0.3963116777509659,0.7926113811450988,-0.4174918392470434
25042000,27,3,60,-,-2.8428147436945483,2.8428147436945483,4,dephasing,NULL,0.27744008058937447,1.7881083626937886,3.1973315167354612,3.8154568251957954e-05,15.826970460809406,23.823553688974485,-0.4174918392470434
25042000,27,3,60,-,-2.8428147436945483,2.8428147436945483,4,transverse,REAL,2.3290283767417565e-14,2.697742923196016,7.2778168796541856,0.0011346671766583327,1.2636725165564384,2.5269130919002207,-0.4174918392470434
25042000,27,3,60,-,-2.8428147436945483,2.8428147436945483,4,transverse,NULL,0.4409270206580105,2.6760532662511003,7.161261083813183,3.8154568251957954e-05,25.077113169657366,42.126056207083394,-0.4174918392470434
25042000,27,60,3,+,2.8428147436945483,-2.8428147436945483,4,dephasing,REAL,3.193262058079362e-14,1.964011993680704,3.8573431113216534,0.0011346671766578886,0.39631167775095294,0.7926113811450728,-0.37654043188966524
25042000,27,60,3,+,2.8428147436945483,-2.8428147436945483,4,dephasing,NULL,0.19722717659773678,1.8799064681717672,3.5340483290740474,9.399457198666639e-05,14.472045148494626,21.708786024320545,-0.37654043188966524
25042000,27,60,3,+,2.8428147436945483,-2.8428147436945483,4,transverse,REAL,2.8220427897681024e-14,2.697742923196017,7.27781687965419,0.0011346671766578886,1.2636725165564315,2.526913091900207,-0.37654043188966524
25042000,27,60,3,+,2.8428147436945483,-2.8428147436945483,4,transverse,NULL,0.3401580634201825,2.715891033191269,7.376064104168738,9.399457198666639e-05,50.232936354534665,71.45161142109147,-0.37654043188966524
25042000,28,25,38,-,-0.28120544125656827,0.2812054412565679,4,dephasing,REAL,2.1194427523315703e-14,1.8207442054473773,3.3151094616702013,0.003166147489806037,1.213368930527371,2.288146504202799,-0.46029967445888076
25042000,28,25,38,-,-0.28120544125656827,0.2812054412565679,4,dephasing,NULL,0.27066080408235577,1.8146238506327992,3.2928597192854077,0.00023714588156703575,8.078405626375813,5.940104783718047,-0.46029967445888076
25042000,28,25,38,-,-0.28120544125656827,0.2812054412565679,4,transverse,REAL,1.1304225105521889e-14,2.6995956751658787,7.287816809374316,0.003166147489806037,0.28098159706720516,0.45462864969127104,-0.46029967445888076
25042000,28,25,38,-,-0.28120544125656827,0.2812054412565679,4,transverse,NULL,0.32801086230392146,2.734292567749341,7.476355846049284,0.00023714588156703575,19.723072668720977,8.663967935817677,-0.46029967445888076
25042000,28,38,25,+,0.2812054412565679,-0.28120544125656827,4,dephasing,REAL,1.728612900021639e-14,1.8207442054473737,3.315109461670188,0.0031661474898060926,1.2133689305273847,2.288146504202829,-0.48911057650063383
25042000,28,38,25,+,0.2812054412565679,-0.28120544125656827,4,dephasing,NULL,0.2155954663460813,1.874702239321754,3.5145084861179994,0.0005552660166054935,10.060800025815187,6.836833869300867,-0.48911057650063383
25042000,28,38,25,+,0.2812054412565679,-0.28120544125656827,4,transverse,REAL,1.2222399362951223e-14,2.699595675165885,7.28781680937435,0.0031661474898060926,0.28098159706719855,0.4546286496912654,-0.48911057650063383
25042000,28,38,25,+,0.2812054412565679,-0.28120544125656827,4,transverse,NULL,0.35047085210153556,2.6149963447953133,6.838205883292849,0.0005552660166054935,13.95817769986386,2.0023933914297736,-0.48911057650063383
25042000,29,7,56,-,-1.964430991862898,1.9644309918628977,4,dephasing,REAL,3.310697547960925e-14,1.8414911240953264,3.391089560121869,0.0023134105990536558,1.2494623744349258,2.498318462427343,-0.5948423929521798
25042000,29,7,56,-,-1.964430991862898,1.9644309918628977,4,dephasing,NULL,0.22481326038624722,1.8106884171795732,3.278592544108268,0.0001193287212739591,15.401507785567967,25.1608016806848,-0.5948423929521798
25042000,29,7,56,-,-1.964430991862898,1.9644309918628977,4,transverse,REAL,5.571098026299847e-14,2.697907375517602,7.278704206872276,0.0023134105990536558,0.8725328228909688,1.7447597885421708,-0.5948423929521798
25042000,29,7,56,-,-1.964430991862898,1.9644309918628977,4,transverse,NULL,0.32712628558354,2.616166044200258,6.844324770826426,0.0001193287212739591,41.28758950686067,57.61586868079358,-0.5948423929521798
25042000,29,56,7,+,1.9644309918628977,-1.964430991862898,4,dephasing,REAL,6.340020421570136e-14,1.8414911240953054,3.391089560121791,0.002313410599054322,1.2494623744344,2.4983184624262913,-0.4975409645034512
25042000,29,56,7,+,1.9644309918628977,-1.964430991862898,4,dephasing,NULL,0.25900312899902234,1.8328640730857833,3.3593907104086074,0.00036521534596323235,18.751614125183018,28.41296088051368,-0.4975409645034512
25042000,29,56,7,+,1.9644309918628977,-1.964430991862898,4,transverse,REAL,7.773665484593937e-14,2.6979073755176057,7.278704206872296,0.002313410599054322,0.8725328228901068,1.7447597885404336,-0.4975409645034512
25042000,29,56,7,+,1.9644309918628977,-1.964430991862898,4,transverse,NULL,0.37027573519391643,2.626387557210659,6.897911600670974,0.00036521534596323235,43.25812891113561,67.5068845445798,-0.4975409645034512
25042000,30,24,39,-,-0.2843715887463746,0.2843715887463743,4,dephasing,REAL,2.1419234551944235e-14,1.8206246242272281,3.3146740223425355,0.003166147489805815,2.371317744173531,4.678382374996057,-0.6275208760644237
25042000,30,24,39,-,-0.2843715887463746,0.2843715887463743,4,dephasing,NULL,0.2305334847700463,1.8551010812352011,3.4414000216000122,2.49432817131523e-05,20.94624206293444,30.16846167745515,-0.6275208760644237
25042000,30,24,39,-,-0.2843715887463746,0.2843715887463743,4,transverse,REAL,1.261483433217934e-14,2.682971658224799,7.198336918837527,0.003166147489805815,0.5943860319934442,1.1347354129998422,-0.6275208760644237
25042000,30,24,39,-,-0.2843715887463746,0.2843715887463743,4,transverse,NULL,0.29199536575943746,2.7098338601247582,7.343199549478648,2.49432817131523e-05,38.71727977406581,61.28088680890541,-0.6275208760644237
25042000,30,39,24,+,0.2843715887463743,-0.2843715887463746,4,dephasing,REAL,1.7807951126335997e-14,1.8206246242272317,3.314674022342549,0.0031661474898057596,2.3713177441735303,4.678382374996051,-0.5475178260577758
25042000,30,39,24,+,0.2843715887463743,-0.2843715887463746,4,dephasing,NULL,0.25051217797971315,1.851319756663743,3.4273848414135,1.0564168627880122e-05,12.497366347890493,22.376060064507797,-0.5475178260577758
25042000,30,39,24,+,0.2843715887463743,-0.2843715887463746,4,transverse,REAL,1.0647888700815093e-14,2.6829716582247976,7.19833691883752,0.0031661474898057596,0.5943860319934577,1.1347354129998761,-0.5475178260577758
25042000,30,39,24,+,0.2843715887463743,-0.2843715887463746,4,transverse,NULL,0.2837198272696801,2.73802288172898,7.496769300871468,1.0564168627880122e-05,28.978274904613986,46.08518484062998,-0.5475178260577758
25042000,31,26,37,-,-0.26482062964046393,0.26482062964046393,4,dephasing,REAL,1.7574732610371247e-14,1.826444131161901,3.3358981642557515,0.002834160866937274,2.455821420040953,4.822855929617377,-0.596707630872738
25042000,31,26,37,-,-0.26482062964046393,0.26482062964046393,4,dephasing,NULL,0.1667295650638302,1.8099186908725482,3.2758056675697986,0.0002619911411064213,11.578765703984882,12.045919317020056,-0.596707630872738
25042000,31,26,37,-,-0.26482062964046393,0.26482062964046393,4,transverse,REAL,5.234482888023583e-15,2.6966141522689373,7.2717278862171195,0.002834160866937274,0.5324347757832539,1.023352074670247,-0.596707630872738
25042000,31,26,37,-,-0.26482062964046393,0.26482062964046393,4,transverse,NULL,0.2644864293926861,2.77361874614322,7.692960948957088,0.0002619911411064213,17.603548800777382,4.236443116806547,-0.596707630872738
25042000,31,37,26,+,0.26482062964046393,-0.26482062964046393,4,dephasing,REAL,3.083396830370654e-14,1.8264441311619033,3.33589816425576,0.0028341608669373297,2.4558214200409094,4.82285592961729,-0.585737424372401
25042000,31,37,26,+,0.26482062964046393,-0.26482062964046393,4,dephasing,NULL,0.26146591112959994,1.8557313036364693,3.44373867129631,0.0006621126028362179,13.812720558043969,16.546548338458354,-0.585737424372401
25042000,31,37,26,+,0.26482062964046393,-0.26482062964046393,4,transverse,REAL,9.676507457998118e-15,2.6966141522689355,7.27172788621711,0.0028341608669373297,0.5324347757832892,1.0233520746703013,-0.585737424372401
25042000,31,37,26,+,0.26482062964046393,-0.26482062964046393,4,transverse,NULL,0.3905100524462199,2.7207695925378195,7.402587175678412,0.0006621126028362179,27.56169795896426,19.830332482339387,-0.585737424372401
25042000,32,27,36,-,-0.26198646877352644,0.2619864687735263,4,dephasing,REAL,1.7078477550194154e-14,1.8267075933942705,3.3368606317642873,0.0028341608669372187,1.437455880210927,2.7253879928007962,-0.8155593943547594
25042000,32,27,36,-,-0.26198646877352644,0.2619864687735263,4,dephasing,NULL,0.20445582281408942,1.8449571957385935,3.403867054107615,0.00026527172550178113,15.49242252088621,26.389095283820826,-0.8155593943547594
25042000,32,27,36,-,-0.26198646877352644,0.2619864687735263,4,transverse,REAL,5.613875592803231e-15,2.713199016367864,7.361448902419544,0.0028341608669372187,0.47756224691767823,0.8951708803317925,-0.8155593943547594
25042000,32,27,36,-,-0.26198646877352644,0.2619864687735263,4,transverse,NULL,0.32174603449868605,2.6078399131733936,6.800829012740213,0.00026527172550178113,37.78294902298027,63.63779123765728,-0.8155593943547594
25042000,32,36,27,+,0.2619864687735263,-0.26198646877352644,4,dephasing,REAL,3.05535427210318e-14,1.826707593394269,3.3368606317642815,0.0028341608669373852,1.4374558802109367,2.72538799280086,-0.751304197451854
25042000,32,36,27,+,0.2619864687735263,-0.26198646877352644,4,dephasing,NULL,0.21494751669880094,1.89253436902193,3.5816863379292347,0.0005534050819827607,23.041893842170904,31.01363051439064,-0.751304197451854
25042000,32,36,27,+,0.2619864687735263,-0.26198646877352644,4,transverse,REAL,1.1522331919898978e-14,2.7131990163678616,7.361448902419532,0.0028341608669373852,0.47756224691766647,0.895170880331738,-0.751304197451854
25042000,32,36,27,+,0.2619864687735263,-0.26198646877352644,4,transverse,NULL,0.3797951866578093,2.7096334468210896,7.3421134161315385,0.0005534050819827607,46.818680533981635,68.9925850976803,-0.751304197451854
