version,seed,family,delta,g_minus,g_plus,E_abs,prominence,dim_minus,dim_plus,A_group,C_group,R2_E,D2_E,D2_E_signed_pairmean,R2_3point,D2_3point,R2_3v5_rel_diff,D2_3v5_rel_diff
v32.18,25042000,transverse,0.001,4,59,1.9787294107422513,0.09163904430626355,4,4,0.5531377953749617,0.972941911995407,4792.506813830272,79645.53960511781,79645.53960511781,4794.177033092662,79684.81888939039,0.000348506392848483,0.0004931761962731654
v32.18,25042000,transverse,0.001,5,58,1.9761806190048739,-0.047486139244666936,4,4,-0.33149252853540156,0.21379905642678876,4861.2661434853,18101.953119064372,-18101.953119064372,4859.613505259076,18084.02260901065,0.00033996045010586067,0.000990529029424816
v32.18,25042000,transverse,0.001,6,57,1.966744402461953,0.46365890923314146,4,4,0.4823727247697548,0.874104469432512,2536.4450179168425,29198.156524209357,29198.156524209357,2536.9886733666417,29207.638544704652,0.00021433756535581763,0.00032474723147106244
v32.18,25042000,transverse,0.001,7,56,1.9644309918628977,-0.4975409645034512,4,4,-0.2601503178590552,0.13023112704946424,2351.579334775988,4103.207072675965,-4103.207072675965,2351.045230312876,4099.516424502292,0.00022712585334194147,0.0008994545262533739
v32.18,25042000,transverse,0.001,8,55,1.6921458564839147,0.023834044377988334,4,4,0.17556353403560576,0.7184266361374598,3017.1113241724097,50469.261223807276,50469.261223807276,3017.766337350602,50484.76712836703,0.00021709943976694915,0.00030723462527003224
v32.18,25042000,transverse,0.001,9,54,1.6886100349699211,0.01571539170803185,4,4,-0.21477583449185783,0.37484679025898093,3219.63579085969,28166.758613318667,-28166.758613318667,3218.960633681476,28155.68302751892,0.00020969986112434545,0.00039321478029457675
v32.18,25042000,transverse,0.001,10,53,1.6764420039565993,0.46343244789583143,4,4,0.22659477557132662,0.7320037978015923,3050.8014389540276,48342.07060985829,48342.07060985829,3051.6438846529977,48360.05512822439,0.0002761391443616631,0.00037202623179393346
v32.18,25042000,transverse,0.001,11,52,1.6720595812293473,-0.2931208456369997,4,4,-0.24859368712920626,0.19601498046578628,3074.2807098535313,13073.280315179476,-13073.280315179476,3073.4177549752067,13064.894823557439,0.0002807013931937874,0.0006414221541857882
v32.18,25042000,transverse,0.001,12,51,1.4639107662982664,-0.1691666279032112,4,4,-0.12717926536755628,0.4326472172133027,592.0347629812507,6097.361550018684,-6097.361550018684,591.9846973502986,6096.672254882307,8.456535677054818e-05,0.00011304809969402725
v32.18,25042000,transverse,0.001,13,50,1.4584129115423414,0.22512599499772068,4,4,0.0045208160943479014,0.5470515398233062,767.5660311925334,9937.244272829974,9937.244272829974,767.591162027476,9937.849391540964,3.2740942044517916e-05,6.0894015923930946e-05
v32.18,25042000,transverse,0.001,14,49,1.4334527954745644,0.29063541288859407,4,4,-0.07642780377450004,0.4913951099263314,413.6100816874123,4514.77709874289,-4514.77709874289,413.60316555871765,4514.625691239616,1.6721373585506007e-05,3.353598637611564e-05
v32.18,25042000,transverse,0.001,15,48,1.4275616977982164,0.00545299082877565,4,4,-0.004850690044888067,0.5755490387760599,558.18100937184,7326.919719337669,7326.919719337669,558.2002452808146,7327.3279522396715,3.446177611132377e-05,5.571685205238719e-05
v32.18,25042000,transverse,0.001,16,47,1.0939615772545648,-0.12727287836418105,4,4,0.13852960937492143,0.46605450637370777,73.02102664010204,198.12999632821496,198.12999632821496,73.02882423922918,198.15230912545445,0.00010678566826479089,0.0001126169568111779
v32.18,25042000,transverse,0.001,17,46,1.0881648225246672,-0.0019399843253508076,4,4,0.021638338014501116,0.3078642673369377,103.91643739617864,201.1436029798012,201.1436029798012,103.90921116450295,201.13683984090972,6.953887043045833e-05,3.3623435154192336e-05
v32.18,25042000,transverse,0.001,18,45,1.0741101228597905,-0.025214000864455688,4,4,0.009107254127100528,0.27794328431735327,37.545143502934835,45.50629281412088,45.50629281412088,37.545072441683885,45.50669664055151,1.8926882232798246e-06,8.87407885052128e-06
v32.18,25042000,transverse,0.001,19,44,1.0687765868124621,-0.2796673059394926,4,4,0.0012154968012116402,0.26966890131456306,42.48793190643016,57.413842246329764,57.413842246329764,42.48537780089087,57.41202227160791,6.01136705103482e-05,3.169923228698253e-05
v32.18,25042000,transverse,0.001,20,43,0.6587625915442124,0.271925888444691,4,4,0.06286883583116017,0.9038091058286507,2604.5568804821905,180169.50795589536,180169.50795589536,2605.5330734912914,180248.85896466003,0.000374801954380854,0.0004404241853404884
v32.18,25042000,transverse,0.001,21,42,0.6523641195267388,0.34473424651455187,4,4,-0.07489227827167572,0.8193869773359052,21570.424929400622,1432939.8317703502,-1432939.8317703502,21573.952040272714,1432944.8686386286,0.00016351605884612182,3.515059157913106e-06
v32.18,25042000,transverse,0.001,22,41,0.6353883011550365,0.6326899225480247,4,4,-0.07920900500567235,0.8325984188275818,28553.219604854592,2139743.4168069083,-2139743.4168069083,28554.851613848088,2139463.4560864465,5.715674155423986e-05,0.00013083845392994475
v32.18,25042000,transverse,0.001,23,40,0.6293356210701317,0.16502413161883028,4,4,0.08410533546535165,0.92251511583467,5685.022044825133,467794.8520461067,467794.8520461067,5686.481730229469,467934.6602056285,0.0002567598494476174,0.00029886639177466014
v32.18,25042000,transverse,0.001,24,39,0.2843715887463743,-0.5475178260577758,4,4,-0.05163286814411448,0.1294799438067426,87.01946309466406,92.75066421028193,92.75066421028193,87.02544827618773,92.76013762615776,6.877980294085249e-05,0.0001021385232816609
v32.18,25042000,transverse,0.001,25,38,0.2812054412565679,-0.46029967445888076,4,4,-0.06894238490630508,0.061417598743775996,16.505184287495023,9.226274848388172,-9.226274848388172,16.504641789898074,9.225878120272535,3.286831503969965e-05,4.299981543544735e-05
v32.18,25042000,transverse,0.001,26,37,0.26482062964046393,-0.585737424372401,4,4,-0.0648909508960914,0.114680150612476,17.087432219129752,17.28809566758684,17.28809566758684,17.088039742887258,17.288889191752197,3.55538356913132e-05,4.5900033214418125e-05
v32.18,25042000,transverse,0.001,27,36,0.2619864687735263,-0.751304197451854,4,4,-0.06061207223601379,0.10208594695477025,35.648573978303695,30.214988760735952,30.214988760735952,35.64681651864983,30.214218107393886,4.9299578012185055e-05,2.5505663701169294e-05
v32.18,25042000,transverse,0.001,28,35,0.07278294475567904,0.1666843876215432,4,4,0.06098098316256717,0.967552651106938,62760.070286261616,10912012.228171192,10912012.228171192,62768.76251043351,10915495.674601972,0.00013849927401683913,0.00031923043687459324
v32.18,25042000,transverse,0.001,29,34,0.07081255002358793,0.12307328643041221,4,4,-0.0537945173538253,0.9099879179073228,76901.09088564871,12527250.382422227,-12527250.382422227,76886.53935778426,12521928.62384527,0.0001892239459396387,0.0004248145773812267
