version,seed,family,g_minus,g_plus,E_abs,prominence,dim_minus,dim_plus,A_group,C_group,mean_cosine,positive_fraction,mode_excess,weighted_mode_fraction,n_channels_mean,gram_trace_mean
v32.20,25042004,transverse,1,62,2.627683470422193,0.054051595806690056,4,4,0.7875892753805555,0.9911723844267386,0.8698342773674697,0.9682539682539683,0.9368214564191415,0.9967025527131659,63.0,10.501630718258117
v32.20,25042004,transverse,2,61,2.6038954112197095,0.35891064336430945,4,4,0.6720648864864338,0.8938011256595642,0.7911677170858051,0.937532002048131,0.9175269175233506,0.9819789132573522,63.0,1.6595372635581076
v32.20,25042004,transverse,3,60,2.512128789417642,0.1468517445510168,4,4,0.1571600542722366,0.6779134621848364,0.759229691965875,0.9078341013824884,0.9404613962482837,0.9988061554101728,63.0,29.039247049342535
v32.20,25042004,transverse,4,59,2.4678953660037304,-0.3607530053414055,4,4,-0.2533384867002587,0.09968334278849666,0.7094960028890697,0.8791602662570405,0.9380528752442144,0.9775964084509083,63.0,68.15212808622988
v32.20,25042004,transverse,5,58,2.4142516875667126,0.22004542912245723,4,4,-0.07485586616798753,0.47531852160192567,0.6613708788786181,0.851510496671787,0.9466573546896002,0.9910078761928596,63.0,41.26028528055387
v32.20,25042004,transverse,6,57,2.292328084564731,-0.09841681668088004,4,4,-0.1173201429954635,0.3887326977656599,0.6029235756655823,0.8248847926267281,0.9364752385631181,0.9756059287169756,63.0,26.493959011530436
v32.20,25042004,transverse,7,56,2.2671076149042015,0.05282892796831008,4,4,-0.2086325424029497,0.21746960914560326,0.5527100253441681,0.7992831541218638,0.9402038718375867,0.9861396701339946,63.0,26.728425052640933
v32.20,25042004,transverse,8,55,2.195711123665094,0.21115134542347522,4,4,-0.058835362240352934,0.27813423231127143,0.5116263382616194,0.774705581157194,0.9317995161873316,0.8934614064682695,63.0,5.699476735449668
v32.20,25042004,transverse,9,54,2.112111220413844,-0.07689862400934569,4,4,-0.09491945548077468,0.04676511676462605,0.48070732294778573,0.7511520737327189,0.9409391925125177,0.9675166640626309,63.0,0.8844364778312358
v32.20,25042004,transverse,10,53,2.0443326637326065,0.2661039217637959,4,4,-0.03119534587802139,0.29826652801863307,0.4305623994489868,0.7286226318484383,0.9503874309094299,0.9312940343456982,63.0,1.3480596914200422
v32.20,25042004,transverse,11,52,1.9496875828828415,-0.16932597945320177,4,4,-0.11041516698155139,0.16975301834673304,0.387150447855233,0.7071172555043522,0.9364496321649942,0.964844055875441,63.0,8.642276327033567
v32.20,25042004,transverse,12,51,1.9281289401540227,-0.1548932458346478,4,4,-0.14573652531664028,0.3785849353572889,0.3593744036744039,0.6866359447004609,0.9632150862913765,0.992708953679075,63.0,14.712052027350229
v32.20,25042004,transverse,13,50,1.7537138367383929,-0.2093245239783923,4,4,-0.23899146825858902,0.15538133327608317,0.31173381798495003,0.667178699436764,0.9520761429306724,0.9940203069651824,63.0,13.816966746625848
v32.20,25042004,transverse,14,49,1.7246758233650157,-0.24990915978407557,4,4,-0.12273210973244905,0.12345448294626657,0.26244790648824723,0.6487455197132617,0.9176519241611908,0.9932557195090905,63.0,2.203706228149478
v32.20,25042004,transverse,15,48,1.5573078790580814,0.1230234144113518,4,4,0.23096968992693873,0.6052984574151188,0.2514539662516566,0.631336405529954,0.9490492438761565,0.9934740530151045,63.0,0.8316952186062008
v32.20,25042004,transverse,16,47,1.0851357880898485,0.11050786633540277,4,4,0.24406196750072678,0.5467726975098108,0.22311300471784,0.6149513568868408,0.9384934383961904,0.9622594364437779,63.0,0.8200017670525204
v32.20,25042004,transverse,17,46,0.9724388594588813,0.3840053138684906,4,4,0.5193205823633684,0.7710033397955656,0.1856980266818671,0.5995903737839222,0.9489482542760895,0.9927228613972101,63.0,1.9212110031620508
v32.20,25042004,transverse,18,45,0.6923162167585795,-0.05898968496095673,4,4,0.28675286227908847,0.8932126146458741,0.15713563596481872,0.5852534562211982,0.9459916491398532,0.9980549749248889,63.0,337.67044619492833
v32.20,25042004,transverse,19,44,0.6812365478346633,0.22214697054827326,4,4,-0.2339449980161729,0.5905062580215672,0.13543509269121254,0.5719406041986688,0.9454815040803407,0.9995555238661588,63.0,325.0414019865199
v32.20,25042004,transverse,20,43,0.650711263598492,-0.08250782620609434,4,4,-0.13203317483290744,0.1311181055971401,0.1109238467415916,0.5596518177163339,0.9448057187077672,0.9866408041452721,63.0,26.396833802132747
v32.20,25042004,transverse,21,42,0.5919599244554011,-0.04471149359398953,4,4,-0.15157934311821086,0.11091972635014082,0.09118963690115928,0.5483870967741935,0.9479447514269335,0.9695371451704288,63.0,12.302947487922667
v32.20,25042004,transverse,22,41,0.5170582060242847,0.2860208486126486,4,4,0.11203172775341613,0.41574935711363425,0.06873132342710346,0.5381464413722479,0.9276571545750742,0.8927471638865324,63.0,2.9577959735710424
v32.20,25042004,transverse,23,40,0.3842315865999504,-0.14700199374934542,4,4,-0.05417442242087088,0.15519556253417316,0.05853555703292672,0.5289298515104967,0.9432453108270851,0.9032637893073829,63.0,4.37774050033727
v32.20,25042004,transverse,24,39,0.3229386767530562,0.011056966938380111,4,4,0.05946070743132301,0.39318112428640717,0.03505685089137435,0.5207373271889401,0.9436150600943782,0.9891244097360884,63.0,7.482879546806659
v32.20,25042004,transverse,25,38,0.26998596427074356,-0.09108295919231368,4,4,0.1173179605713658,0.464899195763078,0.0370007414875088,0.5135688684075781,0.9376778477387488,0.8136872035461826,63.0,4.610222741430867
v32.20,25042004,transverse,26,37,0.15342997125902158,0.26619371563455224,4,4,0.30782953900943144,0.6400939007547726,0.013516008601291447,0.5074244751664106,0.9309559097132265,0.9705990602608746,63.0,10.69248637176915
v32.20,25042004,transverse,27,36,0.1289275315240815,0.41309927052899165,4,4,0.14205320008715538,0.8181498479884668,0.005415439747364118,0.5023041474654378,0.9309647428873841,0.9998884216255746,63.0,673.5465847682235
v32.20,25042004,transverse,28,35,0.11575726687063176,0.1966264368018374,4,4,-0.12782831202776546,0.46324676798873055,-0.0045438776007622715,0.4982078853046595,0.9303518125200506,0.9996886662358502,63.0,284.31174857349134
v32.20,25042004,transverse,29,34,0.10904871551725548,-0.07139699558033533,4,4,0.29255233030806693,0.798242930085145,-0.007276319125448712,0.49513568868407576,0.9520031595848655,0.9990861971089642,63.0,929.2871106002797
v32.20,25042004,transverse,30,33,0.06244115394371402,-0.4013319828255867,4,4,-0.029108765455637845,0.6044723233152101,-0.006426679453376652,0.4930875576036866,0.9218504843313851,0.9984696124180072,63.0,313.44167205606976
v32.20,25042004,transverse,31,32,0.05984157079038266,0.008283148635021553,4,4,-0.012398201437937482,0.7283573948500739,-0.014971636051350224,0.49206349206349204,0.9576362621336199,0.9992298464043115,63.0,309.5338574289772
v32.20,25042005,dephasing,0,31,2.641531705663997,0.20075810182979148,8,8,0.054655962575722486,0.9961701643552325,0.7446560745550965,1.0,0.7531439912763421,0.9999656747974874,31.0,1670.6495719630989
v32.20,25042005,dephasing,1,30,2.629345857068227,-0.32482757952818103,8,8,0.03505434926509144,0.9925952360674551,0.6597196893432331,0.9354838709677419,0.7603693503574358,0.9999793145169206,31.0,3103.619405311175
v32.20,25042005,dephasing,2,29,2.621721534206986,-0.11548730586011596,8,8,-0.056683380227181404,0.9326536715577789,0.5827581255944334,0.875268817204301,0.7913388150171594,0.9999564644046205,31.0,1670.7491641367992
v32.20,25042005,dephasing,3,28,2.614861447493345,-0.30031567971114825,8,8,-0.030684615867140403,0.9571080150522584,0.5025139439350808,0.8193548387096774,0.7895769626536007,0.9999789754375281,31.0,3103.704823012218
v32.20,25042005,dephasing,4,27,2.2903920866831227,0.16647536389908413,8,8,0.06181108256772491,0.9786295664416216,0.40775246235318846,0.7677419354838709,0.7282201349388197,0.99993189594036,31.0,2192.3293976769573
v32.20,25042005,dephasing,5,26,2.284082180079732,0.33291670546138824,8,8,0.0380072330347853,0.9769694216162121,0.31919675491205557,0.7204301075268817,0.6983168533616549,0.9999633456776338,31.0,4870.6570218082015
v32.20,25042005,dephasing,6,25,2.2721017504886025,0.3451701744302669,8,8,-0.01931419200974834,0.9249329145616432,0.26181779718253173,0.6774193548387096,0.6900801799711896,0.9992352751452567,31.0,2193.3668961603344
v32.20,25042005,dephasing,7,24,2.271922778248915,0.17654656949427022,8,8,0.004746999448193735,0.9634431524225935,0.2049680869506016,0.6387096774193548,0.6792477942182648,0.999839866520023,31.0,4869.828664812087
v32.20,25042005,dephasing,8,23,1.379430864977956,-0.026375296085741212,8,8,0.0033143807484497132,0.9594934493227175,0.16015375265262588,0.6043010752688172,0.7384598723722016,0.9999538344447606,31.0,1303.045854282288
v32.20,25042005,dephasing,9,22,1.3744954936377356,-0.06583057803883999,8,8,-0.010597266037530835,0.948200941741383,0.11301907559466152,0.5741935483870968,0.725816590713589,0.9999362459033169,31.0,1123.1752666452471
v32.20,25042005,dephasing,10,21,1.3645180997608124,-0.06438910852671809,8,8,-0.00020652228044584789,0.9579543030652513,0.07022282877239497,0.5483870967741935,0.7295796442914124,0.9999492556929747,31.0,1303.0206640972212
v32.20,25042005,dephasing,11,20,1.3585575765051772,0.0003495494071652505,8,8,0.011674592572150283,0.9621699165936779,0.03851282219293742,0.5268817204301075,0.7286346031041976,0.9999500241165129,31.0,1123.1542943691293
v32.20,25042005,dephasing,12,19,0.5110096643104819,0.06088372922534363,8,8,0.04267193133556372,0.9911078049140187,0.04449412907440638,0.5096774193548387,0.7406075569759349,0.9999805852567676,31.0,3690.512337498737
v32.20,25042005,dephasing,13,18,0.5069570904000829,0.071016610286605,8,8,0.008104392615493596,0.9598493890763378,0.01289893957745867,0.4967741935483871,0.7207832749698699,0.9995853907155479,31.0,1733.5817416221
v32.20,25042005,dephasing,14,17,0.49655687922954156,-0.12270827929251799,8,8,-0.019146093152720794,0.9673046283430754,-0.005358900495309722,0.4881720430107527,0.7062858184736005,0.9999572529359066,31.0,3689.868242788164
v32.20,25042005,dephasing,15,16,0.4860117122736545,0.1085213633491926,8,8,-0.006386353326021922,0.9637243041646404,-0.025139665532676034,0.4838709677419355,0.737673500514754,0.9999698765519045,31.0,1732.936793586708
v32.20,25042005,transverse,0,31,2.641531705663997,0.20075810182979148,8,8,0.6607069430659982,0.9604098165487844,0.7215766007819556,1.0,0.7308167010991845,0.9699670806309375,31.0,61.24130201610035
v32.20,25042005,transverse,1,30,2.629345857068227,-0.32482757952818103,8,8,-0.15147406566876712,0.28613083565115605,0.6218503673059836,0.9354838709677419,0.7397439655132784,0.8766253807388071,31.0,74.62727953483167
v32.20,25042005,transverse,2,29,2.621721534206986,-0.11548730586011596,8,8,-0.15137141383792563,0.38582964366353323,0.5676381067484184,0.875268817204301,0.7605912126022268,0.9383111144442624,31.0,163.8724246353468
v32.20,25042005,transverse,3,28,2.614861447493345,-0.30031567971114825,8,8,-0.04604873247593673,0.5660195006135091,0.4734165289355565,0.8193548387096774,0.7586120872176237,0.9870978755150659,31.0,142.24048978475196
v32.20,25042005,transverse,4,27,2.2903920866831227,0.16647536389908413,8,8,0.09357830544818574,0.8662842176068051,0.410016520565862,0.7677419354838709,0.7681368234365094,0.996965748858974,31.0,1268.7431067075108
v32.20,25042005,transverse,5,26,2.284082180079732,0.33291670546138824,8,8,-0.12121402115701499,0.7175816851678706,0.318315980280399,0.7204301075268817,0.7547463803549744,0.9943350207895949,31.0,1274.2411220534234
v32.20,25042005,transverse,6,25,2.2721017504886025,0.3451701744302669,8,8,-0.1939731643950714,0.6544630801532072,0.2601154319158998,0.6774193548387096,0.7425145747102815,0.9941826369322387,31.0,1310.722197592921
v32.20,25042005,transverse,7,24,2.271922778248915,0.17654656949427022,8,8,0.17055319289371726,0.9175212718305352,0.19725693800779495,0.6387096774193548,0.744040607774237,0.997274919796213,31.0,1300.55845412166
v32.20,25042005,transverse,8,23,1.379430864977956,-0.026375296085741212,8,8,0.33680827868436336,0.7409029442643901,0.1601633957127706,0.6043010752688172,0.7521852293439533,0.9008275773314927,31.0,33.080374301522454
v32.20,25042005,transverse,9,22,1.3744954936377356,-0.06583057803883999,8,8,-0.13496757553973227,0.3374017635064459,0.10058920123523722,0.5741935483870968,0.7573327392310245,0.8973655776980811,31.0,71.19275343331026
v32.20,25042005,transverse,10,21,1.3645180997608124,-0.06438910852671809,8,8,-0.17912525630951787,0.2821163886658296,0.06986915041470315,0.5483870967741935,0.7236239798753046,0.8813967778089699,31.0,70.70181859208542
v32.20,25042005,transverse,11,20,1.3585575765051772,0.0003495494071652505,8,8,0.29636128652503135,0.7173350583985021,0.03659729349139501,0.5268817204301075,0.7424622821240656,0.9068310960543338,31.0,42.3522742566395
v32.20,25042005,transverse,12,19,0.5110096643104819,0.06088372922534363,8,8,0.13937939555258225,0.8265315775417158,0.050133791095395334,0.5096774193548387,0.7020006207065604,0.9915614973948909,31.0,260.8449868809994
v32.20,25042005,transverse,13,18,0.5069570904000829,0.071016610286605,8,8,-0.22548374032007668,0.4691770906719702,0.014087223092405534,0.4967741935483871,0.705539752983027,0.9664335463821632,31.0,279.0200689055528
v32.20,25042005,transverse,14,17,0.49655687922954156,-0.12270827929251799,8,8,-0.2367976313374287,0.21711408627795337,-0.0008164035851205779,0.4881720430107527,0.717333145749308,0.8810791297350733,31.0,64.65021720813729
v32.20,25042005,transverse,15,16,0.4860117122736545,0.1085213633491926,8,8,0.3451414258478336,0.8031177874267077,-0.004531396616019861,0.4838709677419355,0.7375585173685435,0.9591116822438501,31.0,49.810879005867946
v32.20,25042006,dephasing,0,63,3.3816831034376396,0.23611753619034004,4,4,0.8796665313072071,0.9996081686717226,0.9867591148119556,1.0,0.9881420720619387,0.9999580641645859,63.0,0.5122033393310709
v32.20,25042006,dephasing,1,62,3.256285640903342,0.468964227337114,4,4,0.3871999180511321,0.8146089216028756,0.9190682936130223,0.9682539682539683,0.9835143530911781,0.9997956479124475,63.0,2.161331414565047
v32.20,25042006,dephasing,2,61,3.1178258247899384,-0.1496904297245657,4,4,-0.11546198152625349,0.29112202669176623,0.8636319510003074,0.937532002048131,0.9886458833387753,0.999983528639496,63.0,3.304246866342824
v32.20,25042006,dephasing,3,60,3.0420566481857367,-0.21743067187788145,4,4,-0.15316688447614593,0.03885907868968505,0.7996751410585122,0.9078341013824884,0.9840023436694572,0.9999856708999361,63.0,1.3322913006039845
v32.20,25042006,dephasing,4,59,2.9552638395672006,0.30914514804326726,4,4,0.47721355894515466,0.9585566024261737,0.7491706505337565,0.8791602662570405,0.990535594601785,0.9999502265714619,63.0,5.669129681232667
v32.20,25042006,dephasing,5,58,2.924807946013349,0.13150882829740146,4,4,-0.23186294706114613,0.1382483443678039,0.6880528521145635,0.851510496671787,0.983258136145305,0.9998734385617205,63.0,6.2830955654490825
v32.20,25042006,dephasing,6,57,2.888616705373689,-0.0693354787468092,4,4,-0.10544484032587415,0.0908230675376471,0.6317528564569619,0.8248847926267281,0.9795922018479895,0.9999560186671546,63.0,0.8053080357294609
v32.20,25042006,dephasing,7,56,2.853134087092072,-0.22966855439168737,4,4,-0.07625845065334823,0.061063001562787864,0.5884848453444957,0.7992831541218638,0.9874566105676059,0.9980891399703866,63.0,0.304789079599278
v32.20,25042006,dephasing,8,55,2.5852087850506393,0.1795417626751957,4,4,0.1900619353418335,0.6116211893374917,0.5310847251081071,0.774705581157194,0.9779529477112062,0.999981740483955,63.0,2.9359651733362626
v32.20,25042006,dephasing,9,54,2.318634412571702,-0.18386902719471931,4,4,0.42770243084235315,0.901122294165086,0.482385886572939,0.7511520737327189,0.9741679908948964,0.999999262802805,63.0,25.582523199076782
v32.20,25042006,dephasing,10,53,2.2340924047631856,0.01857569997408043,4,4,0.13759978085394928,0.7949249059125542,0.43971805880562587,0.7286226318484383,0.9725140633899083,0.999986736323613,63.0,21.404661044491583
v32.20,25042006,dephasing,11,52,2.154677816395332,0.3633038694190055,4,4,0.021889342604718042,0.5918645415660031,0.4022585948912086,0.7071172555043522,0.9767539570256212,0.999890826133086,63.0,6.201776330105918
v32.20,25042006,dephasing,12,51,2.056269305296394,0.41542481483537463,4,4,-0.11450133936313275,0.29623545888658837,0.3595482379467647,0.6866359447004609,0.979577894161062,0.9999921677598123,63.0,1.9438694453432674
v32.20,25042006,dephasing,13,50,1.6982792036970518,0.3548699335331308,4,4,0.5039525294467817,0.8877153934568953,0.3331613933047013,0.667178699436764,0.978143488112792,0.9999958104947599,63.0,22.90017388243203
v32.20,25042006,dephasing,14,49,1.6779975035942245,-0.26533121799328907,4,4,-0.2800832637158947,0.0788805002478537,0.2727328516421601,0.6487455197132617,0.9369913356609417,0.9973241393846723,63.0,17.436737053745517
v32.20,25042006,dephasing,15,48,1.6726114961913807,-0.31916434684213757,4,4,-0.1625413049174893,0.1688850531630069,0.24544464660519538,0.631336405529954,0.941308066305764,0.9980959584154754,63.0,9.347206813439804
v32.20,25042006,dephasing,16,47,1.5645588541152722,-0.25688244150606854,4,4,-0.15778113437750016,0.31898975222137604,0.22197650346704068,0.6149513568868408,0.9703499160739164,0.9991722488873889,63.0,14.041773613179064
v32.20,25042006,dephasing,17,46,1.5555581953068136,-0.26632257698102746,4,4,-0.04445995690010142,0.130631560964619,0.19006656708314906,0.5995903737839222,0.9792238072343276,0.9999375890164617,63.0,0.578088325243183
v32.20,25042006,dephasing,18,45,1.4873017329159641,0.15366218968867235,4,4,-0.040745141215843106,0.2491276506338723,0.1627413956523297,0.5852534562211982,0.978439418968515,0.9962049629208283,63.0,2.5293721703286307
v32.20,25042006,dephasing,19,44,1.3443218359384121,0.08758825476819265,4,4,0.13763303676806846,0.6826369394405676,0.14574719143784792,0.5719406041986688,0.9747534211517666,0.9999977432818097,63.0,30.181530119687626
v32.20,25042006,dephasing,20,43,1.2768121750866432,0.2348364879761392,4,4,0.032892430070619316,0.6826313310412551,0.11742629480812192,0.5596518177163339,0.9932122584903628,0.9999995385784073,63.0,27.641479501891343
v32.20,25042006,dephasing,21,42,1.1981328449817725,0.15019885560937174,4,4,-0.07662167417010345,0.3074185009758347,0.09307259776483268,0.5483870967741935,0.9888801643927757,0.9998414560183475,63.0,4.0970906616522935
v32.20,25042006,dephasing,22,41,1.1420463221744135,0.05389992921644292,4,4,0.16404487821221603,0.49208547902409483,0.07203079042175138,0.5381464413722479,0.9848762425716557,0.9993694547836538,63.0,0.7305702061362779
v32.20,25042006,dephasing,23,40,1.0709349031157207,-0.03098756627451381,4,4,-0.0331132621018999,0.1642598013021021,0.05506517777503389,0.5289298515104967,0.9893779970247457,0.9998967334377136,63.0,0.3459023129863412
v32.20,25042006,dephasing,24,39,0.9021267382094856,-0.3237357846163133,4,4,-0.1137364127776854,0.3388118943193824,0.04022901793866533,0.5207373271889401,0.9232675256419054,0.9987561983072812,63.0,3.1914351354429757
v32.20,25042006,dephasing,25,38,0.898161852401689,-0.5264517759071267,4,4,-0.16616255472994812,0.1499833235400459,0.025718566575940835,0.5135688684075781,0.9057063177462568,0.9987417563599303,63.0,4.01983125044409
v32.20,25042006,dephasing,26,37,0.7041525913913128,-0.05040636879884354,4,4,-0.02849264906675424,0.14328315498290567,0.012840605256452337,0.5074244751664106,0.9864148388679699,0.9998672609552315,63.0,0.2218674573499162
v32.20,25042006,dephasing,27,36,0.6572092821011379,0.1197055357184357,4,4,-0.08826622752217658,0.27575153891347515,0.005763775587295291,0.5023041474654378,0.9869995600111525,0.9999492548830671,63.0,1.6773951861903926
v32.20,25042006,dephasing,28,35,0.6077701313304682,0.25593912072302155,4,4,0.1535939155407978,0.571584148613731,-0.0033378424323138797,0.4982078853046595,0.9844967482571307,0.9999639320188243,63.0,1.68133592962059
v32.20,25042006,dephasing,29,34,0.5338614542571805,0.4495715555661121,4,4,0.1207197569410361,0.720163730980869,-0.0092601397880454,0.49513568868407576,0.9762956564689443,0.9999993346699872,63.0,13.994826356425865
v32.20,25042006,dephasing,30,33,0.39880058747936203,0.0784032176780007,4,4,0.12464893190856442,0.7662312862396755,-0.01437566244052723,0.4930875576036866,0.9838462583036143,0.9999983599082024,63.0,13.385762422535748
v32.20,25042006,dephasing,31,32,0.3577233895387579,-0.2592447288293896,4,4,0.13693908092731324,0.5684897631752424,-0.016080515480685745,0.49206349206349204,0.9755584851646633,0.9999843381412838,63.0,1.7224448847860636
v32.20,25042006,transverse,0,63,3.3816831034376396,0.23611753619034004,4,4,0.7203552893284113,0.8890389643153478,0.7584862962052652,1.0,0.7704357268414688,0.8216053892676676,63.0,0.1343167373494535
v32.20,25042006,transverse,1,62,3.256285640903342,0.468964227337114,4,4,0.715834679235495,0.9014543560957443,0.7360845561075354,0.9682539682539683,0.8034779439661973,0.8972807447300541,63.0,0.1749299385122488
v32.20,25042006,transverse,2,61,3.1178258247899384,-0.1496904297245657,4,4,0.6768268024813269,0.8610891976903037,0.654179103927216,0.937532002048131,0.7719599850398182,0.8507568432020877,63.0,0.15467623377605133
v32.20,25042006,transverse,3,60,3.0420566481857367,-0.21743067187788145,4,4,0.6899949869238851,0.886194689957446,0.6268302990656316,0.9078341013824884,0.7958174280907131,0.8989053115493688,63.0,0.5653265312076391
v32.20,25042006,transverse,4,59,2.9552638395672006,0.30914514804326726,4,4,0.1855693436626552,0.5330907617751177,0.5914693577266315,0.8791602662570405,0.8149641061886868,0.8876450123471726,63.0,0.7993813682391094
v32.20,25042006,transverse,5,58,2.924807946013349,0.13150882829740146,4,4,0.4176156644633727,0.7098122244698866,0.5335047569814766,0.851510496671787,0.7843845198801421,0.7275627564379412,63.0,0.32204637407024567
v32.20,25042006,transverse,6,57,2.888616705373689,-0.0693354787468092,4,4,0.5463263512495566,0.825106426292443,0.48114607708029955,0.8248847926267281,0.7742406037563752,0.9475077276347393,63.0,1.1919678592401801
v32.20,25042006,transverse,7,56,2.853134087092072,-0.22966855439168737,4,4,0.23355584042047692,0.600581702523161,0.4428013407628958,0.7992831541218638,0.7755940091823583,0.9641552774674809,63.0,1.0511841781570523
v32.20,25042006,transverse,8,55,2.5852087850506393,0.1795417626751957,4,4,-0.07513859285631233,0.1998595645757149,0.43424341146921563,0.774705581157194,0.784731378814898,0.9013873185448464,63.0,1.4367815193048594
v32.20,25042006,transverse,9,54,2.318634412571702,-0.18386902719471931,4,4,-0.06411456878953141,0.13506369043672056,0.3866093528363914,0.7511520737327189,0.7892455322523344,0.8435817778875965,63.0,0.5152933438700349
v32.20,25042006,transverse,10,53,2.2340924047631856,0.01857569997408043,4,4,-0.09796916013309395,0.13771316534697237,0.3660864702379246,0.7286226318484383,0.8008632065324752,0.9315854983223342,63.0,0.9377346798448105
v32.20,25042006,transverse,11,52,2.154677816395332,0.3633038694190055,4,4,0.025264720462558923,0.32549169482332235,0.343995932013182,0.7071172555043522,0.8268812175558979,0.9278471303598241,63.0,0.586127022118019
v32.20,25042006,transverse,12,51,2.056269305296394,0.41542481483537463,4,4,0.15088686597374196,0.48493890011984436,0.3127902953544653,0.6866359447004609,0.8048545330158796,0.8330119689711971,63.0,0.9373952350598841
v32.20,25042006,transverse,13,50,1.6982792036970518,0.3548699335331308,4,4,0.4354808934064702,0.7724251064230996,0.2519760019286405,0.667178699436764,0.7622706065218535,0.8094369804289874,63.0,6.2274486629568475
v32.20,25042006,transverse,14,49,1.6779975035942245,-0.26533121799328907,4,4,0.15716925620716526,0.8377668563144902,0.250505313096112,0.6487455197132617,0.8080988551105548,0.9942912641805706,63.0,388.36100889107905
v32.20,25042006,transverse,15,48,1.6726114961913807,-0.31916434684213757,4,4,-0.010283475807221866,0.8398739320935085,0.19828660167816087,0.631336405529954,0.8155046150792691,0.9977005174050824,63.0,379.7992178356541
v32.20,25042006,transverse,16,47,1.5645588541152722,-0.25688244150606854,4,4,-0.141158169238955,0.2572020566244375,0.18420470855383275,0.6149513568868408,0.8115737683582847,0.96083818041257,63.0,6.605748603122504
v32.20,25042006,transverse,17,46,1.5555581953068136,-0.26632257698102746,4,4,-0.098907546422603,0.11198269100452171,0.1528561777293933,0.5995903737839222,0.7891580940584557,0.7974255683266644,63.0,5.168490996033485
v32.20,25042006,transverse,18,45,1.4873017329159641,0.15366218968867235,4,4,-0.02861546644153646,0.2707054018628258,0.1270560935393504,0.5852534562211982,0.7937950133586944,0.9282488994546532,63.0,1.6972864035000437
v32.20,25042006,transverse,19,44,1.3443218359384121,0.08758825476819265,4,4,-0.07629488962199374,0.13763209498780232,0.12405275963946856,0.5719406041986688,0.7986988438574405,0.822632721662266,63.0,1.464335581458334
v32.20,25042006,transverse,20,43,1.2768121750866432,0.2348364879761392,4,4,-0.0208324109237701,0.2312807557640087,0.08219316413134417,0.5596518177163339,0.8287987356931734,0.936893124473702,63.0,0.7900609096172262
v32.20,25042006,transverse,21,42,1.1981328449817725,0.15019885560937174,4,4,-0.03790296528259095,0.24181789720690033,0.08052677681866283,0.5483870967741935,0.8160415291829086,0.9287950487015317,63.0,1.5114629730170694
v32.20,25042006,transverse,22,41,1.1420463221744135,0.05389992921644292,4,4,-0.08145819272386445,0.11288690801627879,0.05581244817742305,0.5381464413722479,0.8252003508615506,0.8793376704050446,63.0,2.6309011505462405
v32.20,25042006,transverse,23,40,1.0709349031157207,-0.03098756627451381,4,4,-0.0735989529724978,0.12799071530710868,0.047466918506936004,0.5289298515104967,0.7876067439459735,0.9026824004829039,63.0,3.0569936136018243
v32.20,25042006,transverse,24,39,0.9021267382094856,-0.3237357846163133,4,4,-0.07417858962397617,0.8223667938338404,0.03129497394542773,0.5207373271889401,0.77515111639744,0.9989159766503618,63.0,770.9182536739335
v32.20,25042006,transverse,25,38,0.898161852401689,-0.5264517759071267,4,4,-0.0026722023948680786,0.8853937758912831,0.015779502507375722,0.5135688684075781,0.7766054220970966,0.9991999322117804,63.0,770.0429852830077
v32.20,25042006,transverse,26,37,0.7041525913913128,-0.05040636879884354,4,4,-0.055267304398149794,0.15342793030981489,0.01175769227995603,0.5074244751664106,0.792663307459059,0.8293804653947281,63.0,1.9131132787648915
v32.20,25042006,transverse,27,36,0.6572092821011379,0.1197055357184357,4,4,-0.04897244976562662,0.1761158948426745,0.009381417695943872,0.5023041474654378,0.8011910931728026,0.8143502233639262,63.0,1.9073058110644752
v32.20,25042006,transverse,28,35,0.6077701313304682,0.25593912072302155,4,4,-0.16692953865481797,0.3505258913582314,-0.0038996442917847785,0.4982078853046595,0.7874669091495969,0.9783794141871285,63.0,10.064535055855929
v32.20,25042006,transverse,29,34,0.5338614542571805,0.4495715555661121,4,4,-0.023534614713209147,0.5692847403642511,-0.0077451883372764724,0.49513568868407576,0.7942203853462331,0.9868512502818076,63.0,9.886343199014803
v32.20,25042006,transverse,30,33,0.39880058747936203,0.0784032176780007,4,4,-0.0176396675045727,0.26415879233822126,-0.011902999570778328,0.4930875576036866,0.7968347366148889,0.8841524031501691,63.0,0.6419768771374309
v32.20,25042006,transverse,31,32,0.3577233895387579,-0.2592447288293896,4,4,-0.047833545805729835,0.19327052207585915,-0.01015995386374555,0.49206349206349204,0.7994005118388974,0.9058826147797024,63.0,0.623138743331542
v32.20,25042007,dephasing,0,31,3.773661587133118,0.0410468694377224,8,8,0.10904704006241965,0.9706696724253686,0.7212258677292679,1.0,0.7292144239107763,0.9989842978558883,31.0,1152.6934615567388
v32.20,25042007,dephasing,1,30,3.7596879567268777,-0.023731716084158083,8,8,-0.10181351071524082,0.8560020835338144,0.629042370300923,0.9354838709677419,0.7262397748298752,0.9990051218001048,31.0,1152.7028450509656
v32.20,25042007,dephasing,2,29,3.131500360984664,0.028547726334366086,8,8,0.1980720635720737,0.7176943629967032,0.5513076880487997,0.875268817204301,0.7457433894010255,0.9513337439887549,31.0,11.723976106581443
v32.20,25042007,dephasing,3,28,3.1056954104073706,-0.16093008852389634,8,8,-0.15168934515143365,0.4034198797539137,0.49685231241022665,0.8193548387096774,0.7715755198031742,0.9596351205047908,31.0,11.535507809163908
