seed,family,g_minus,g_plus,E_abs,prominence,real_pvp,null_pvp,delta_pvp,real_pvq2,null_pvq2,delta_pvq2,real_sigma,null_sigma,delta_sigma,real_gap,null_gap,delta_gap,real_pvq2_over_gap,null_pvq2_over_gap,delta_pvq2_over_gap,real_sigma_over_gap,null_sigma_over_gap,delta_sigma_over_gap,real_pvq2_asym,null_pvq2_asym,real_sigma_asym,null_sigma_asym,local_real_pvq2,local_real_sigma,local_real_gap,local_delta_pvq2,local_delta_sigma,local_delta_gap,coherence_obs,coherence_rand_mean,coherence_rand_std,coherence_excess,coherence_z,coherence_rand_p_ge
25042000,dephasing,11.0,52.0,1.6720595812293475,-0.2931208456370018,1.2713941276813703e-14,0.19165566861307454,-0.19165566861306182,3.6684498328448063,3.6125597289219153,0.055890103922890955,1.9107528466315733,15.569225102539693,-13.65847225590812,0.004382422727251867,5.1162640742119514e-05,0.004331260086509747,837.0826050240984,70609.32892675894,-69772.24632173484,436.0037736089804,304308.4734624022,-303872.4696887932,3.552713678800501e-15,0.22822588395976062,1.3322676295501878e-15,7.641566284781517,0.2795198572048134,-1.2105735243761213,-0.0005577160143364623,0.04926287761823911,-5.440896905431355,7.404617200817976e-05,0.279071629982795,0.3764363982874901,0.016732294679056587,-0.09736476830469509,-5.818972840979441,1.0
25042000,dephasing,10.0,53.0,1.6764420039565997,0.46343244789582116,1.2670382740459983e-14,0.20246342907347142,-0.20246342907345877,3.6563238546019763,3.28272179640897,0.3736020581930064,3.1752730169242174,12.422973459902327,-9.24770044297811,0.004382422727251867,0.0010640295585843118,0.003318393168667555,834.3156473393855,3085.1791380463355,-2250.86349070695,724.5474055204552,11675.402586025013,-10950.855180504557,0.0,0.15787351598487565,1.2567724638756772e-13,3.191289164604834,-0.004861245236853495,1.0530132672893364,0.0004233006066294842,0.20270812982935982,3.096454602915527,-0.00043560150522858887,0.464317448069892,0.3764548481979592,0.015718134501715206,0.08786259987193279,5.589887264442544,0.000999000999000999
25042000,dephasing,9.0,54.0,1.6886100349699211,0.015715391708025633,2.4085737412247992e-14,0.22706548457997933,-0.22706548457995523,3.6539203668328533,3.368022614028451,0.2858977528044022,2.3337666526381886,13.363604488517343,-11.029837835879153,0.0035358215139928983,0.00035909225271035794,0.0031767292612825404,1033.400682803864,9379.268387461096,-8345.867704657232,660.0351978747749,37214.96185910856,-36554.92666123378,7.549516567451064e-15,0.006087317261620928,9.383605004131823e-13,3.8634137213823987,0.005582909287804139,-1.0572419074305066,-0.0004233006066294287,-0.015169639009629199,0.11626305192600128,-0.0002176301370546141,0.30446107820917373,0.3897767642722143,0.014848495888475236,-0.08531568606304057,-5.745746013861171,1.0
25042000,dephasing,8.0,55.0,1.6921458564839151,0.02383404437798843,2.4019005032706947e-14,0.21747656408244176,-0.21747656408241775,3.640351060488122,3.4118183350530655,0.22853272543505643,3.606744103213173,16.651245435845375,-13.044501332632201,0.0035358215139927873,6.549588598603329e-05,0.003470325628006754,1029.563015576908,52092.10141505103,-51062.53839947412,1020.0583058108884,254233.4558142504,-253213.39750843952,1.021405182655144e-14,0.12545431394570095,9.028333636251773e-13,12.1883659576982,0.11784609701075421,1.8151295896770283,0.0006112054574688441,0.04953488260113326,0.383966875782221,0.0008463917146480093,0.470981551398289,0.39062194836129704,0.014983453856539942,0.08035960303699197,5.363222912847748,0.000999000999000999
25042000,dephasing,7.0,56.0,1.9644309918628968,-0.49754096450343244,4.8751232364971805e-14,0.2419081946926348,-0.24190819469258606,3.3910895601218822,3.318991627258438,0.07209793286344413,1.2494623744341011,17.07656095538379,-15.82709858094969,0.002313410599054988,0.00024227203362003902,0.002071138565434949,1465.8398995436082,13699.441812023964,-12233.601912480357,540.0953790669489,70485.0687891008,-69944.97341003385,3.9968028886505635e-15,0.08079816630034031,8.331113576787175e-13,3.350106339604004,-0.12527751455525937,-1.640249507082235,-0.0006112054574687331,-0.04082236709783471,-2.155466599289573,-0.0006505206916178063,0.25829412648588707,0.35932270370751995,0.01996774364244406,-0.10102857722163289,-5.059589056766704,1.0
25042000,dephasing,6.0,57.0,1.9667444024619518,0.46365890923314557,4.8702783827382593e-14,0.2241745747530121,-0.2241745747529634,3.3923830888661612,3.39507521437866,-0.0026921255124987553,2.172679659819499,16.47144229050753,-14.29876263068803,0.002313410599054655,0.0003404177129558983,0.0019729928860987567,1466.3990431497177,9973.262510045997,-8506.86346689628,939.1673318637584,48385.97306668773,-47446.805734823974,1.3322676295501878e-15,0.021611212745856534,8.060219158778636e-13,4.858123405287834,0.01710365943140335,1.044629538686108,-0.00011769056916105525,-0.060090463228414936,-1.184243676347334,-0.0002876743640072843,0.449495332514249,0.3578429162394685,0.018612934034419076,0.09165241627478049,4.924125132840242,0.000999000999000999
25042000,dephasing,5.0,58.0,1.9761806190048723,-0.047486139244643566,2.2543184923758536e-14,0.28282269995125275,-0.2828226999512302,3.359469298747634,3.3167705561792458,0.04269874256838824,1.006637867832681,11.408577195564384,-10.401939327731702,0.0025487917373764324,9.859580259929945e-05,0.002450195934777133,1318.063476698831,33640.0786720997,-32322.01519540087,394.94708534674214,115710.57686836502,-115315.62978301829,8.970602038971265e-14,0.25955078027253453,3.6060043839825084e-13,0.8093193395029221,-0.01776899078918781,-1.0417079694872118,0.00011769056916077769,0.15557867221556054,4.793667939016709,0.0002163250394111027,0.23166953110489188,0.3429907643247978,0.020354160996868133,-0.11132123321990592,-5.469212572163243,1.0
25042000,dephasing,4.0,59.0,1.97872941074225,0.09163904430624864,2.2356048932945413e-14,0.22663934807806047,-0.22663934807803812,3.3620934902074824,3.5851612239893282,-0.22306773378184586,1.9240120148202864,18.016463917629075,-16.09245190280879,0.0025487917373766544,5.4042832743350644e-05,0.002494748904633304,1319.0930592343802,66339.25429141095,-65020.16123217657,754.8721955606215,333373.78895716375,-332618.91676160315,9.015010959956271e-14,0.17924586675778897,3.352873534367973e-13,3.188749073926875,-0.24631271482714734,1.2225372420284601,0.0007070622803587168,-0.49024369927447475,-3.5148841754855873,0.0007353546339753381,0.4431272207497993,0.3439121591949083,0.022935810998779647,0.09921506155489102,4.325770802705428,0.000999000999000999
25042000,dephasing,3.0,60.0,2.8428147436945475,-0.37654043188964376,2.9001930467945116e-14,0.23733362859355572,-0.23733362859352672,3.8573431113216254,3.365689922904756,0.49165318841686956,0.3963116777509713,15.149507804665674,-14.753196126914704,0.001134667176659443,6.607457012064444e-05,0.0010685926065387985,3399.537054273459,50937.74982961523,-47538.21277534177,349.27570472052145,229278.9461513627,-228929.67044664218,3.4638958368304884e-14,0.33671681233858886,5.828670879282072e-15,1.354925312330515,0.24760564475687818,-1.0055695104573426,-0.0007070622803586057,0.4364489461666361,-1.5748040657930584,-0.0007078307312708421,0.22502895592516442,0.18828281309699435,0.03870049624764277,0.03674614282817007,0.9495005591926554,0.16983016983016982
25042000,dephasing,2.0,61.0,2.843949410871208,0.3049018975847373,2.891310545673909e-14,0.2345510492992457,-0.23455104929921677,3.857381442922012,3.5239052246396994,0.3334762182823128,0.8797503615963416,11.14408258103084,-10.264332219434499,0.001134667176659443,7.65694056734656e-05,0.0010580977709859773,3399.5708365147852,46022.36616106941,-42622.79532455462,775.337808031428,145542.2369158171,-144766.8991077857,3.019806626980426e-14,0.26146896257280794,1.4988010832439613e-14,2.750305669409613,0.007439895846204969,0.4781219139808752,1.366538454794508e-05,-0.15279416086976028,2.9486037009940773,-7.580504960968959e-06,0.4999258079260658,0.18774295430965862,0.03685857121054566,0.3121828536164072,8.469749188950876,0.000999000999000999
